0.0059654,0.0049246,0,0,0,0.073005,0.0033167,0.077616,0.0027185,0,0,0,0,0.001885,0.012829,0.0021899,0,0.0016767,0,0.0021164,0.0028017,0.004217,0,0,0,0,0.0012911,0,0,0.086234,0,0.077524,0.001802,0.084028,0,0.00018821,0,0.0023695,0,0,0.092475,0,0.090346,0,0.0020076,0.0037421,0,0,0.0016016,0,0.0010072,0.00093928,0.0011232,0,0.0010516,0,0,0,0.1009,0.0006936,0,0,0.00048123,0.0012878,0.0043143,0.0068034
0.065298,0.062899,0,0.0051534,0,0.0056014,0.0060441,0.077034,0.00024814,0,0,0,0,0.0059119,0.0091836,0.00043687,0,0.00018265,0,0.0024612,0.0049359,0.00463,0,0.0013221,0,0,0.00085896,0,0,0.09121,0.0013792,0,0.00218,0.086062,0,0.0057282,0,0.093757,0,0,0.0087302,0,0,0,0.083596,0.0047188,0,0,0,0,0.0049743,0,0,0,0.00033943,0,0,0,0.092792,0.095903,0.0037996,0,0,0.0033908,0.0021865,0
0.070502,0.0032192,0,0.073933,0,0.0048802,0.075376,0.085403,0.0058217,0,0,0,0.00016242,0.004942,0.020497,0.00030835,0,0.0013657,0,0.0060813,0.0055999,0.08021,0,0,0,0.0060338,0.0096365,0,0,0,0,0.0017998,0.0021546,0.0060445,0,0.087307,0,0.010592,0,0,0.099072,0,0.010606,0,0.095749,0.012403,0,0.0022073,0,0,0.0083028,0,0,0,0.0017366,0,0,0,0.002389,0.0030389,0.0021419,0,0,0,0.0097412,0
0.0036905,0,0,0.0045899,0,0.00075711,0.0034538,0,0.0022001,0,0,0,0.0014323,0.0052467,0.050552,0.0016104,0,0.081858,0,0.0040471,0,0,0,0,0.00015481,0.081517,0.0029888,0,0,0.090787,0.0028825,0.0076458,0,0.0070663,0,0.0053935,0,0.010337,0,0,0,0,0.00311,0,0.013456,0.013911,0,0,0.0032085,0,0.014715,0.001653,0,0,0.092785,0,0,0,0.019258,0,0,0.0010733,0,0,0.001785,0.12014
0,0.074124,0,0.001583,0,0,0,0.0019465,0.0029114,0,0,0,0,0,0.017284,0.077237,0,0.08142,0,0.078562,0.0025338,0.00069315,0,0.00064093,0,0.085449,0.0013333,0,0,0,0.0029595,0.00027419,0.0025218,0.0082647,0,0.0028752,0,0.090061,0,0,0.090495,0,0.097799,0,0.0077849,0.00035334,0.00089209,0,0.00064957,0,0.011399,0,0,0,0.0028339,0.00057152,0,0,0.0097724,0.00017229,0,0.00092022,0,0,0.0076379,0
0.065902,0.069606,0,0,0,0.002918,0.0055441,0.077124,0,0,0.0012352,0,0,0.0044013,0.017471,0.073901,0,0.079204,0,0.076088,0.0032101,0.0024797,0,0,0,0.00065626,0.0094583,0.00029161,0,0.081744,0.0038692,0.0089071,0,0.0042741,0,0.003784,0,0.0036489,0,0,0.089158,0,0.01165,0,0.0038028,0.0082648,0.0026139,0,0.00030927,0,0.0012517,0,0,0,0.0014294,0,0,0.00073486,0.0037325,0.0030662,0,0,0,0,0,0.011809
0.0073856,0.073997,0,0.07661,0,0.07776,0.0047314,0.07872,0.082322,0,0,0,0,0.08635,0.03316,0.085915,0,0,0,0.01803,0.0095358,0.0083648,0,0,0,0.009291,0.1134,0,0,0.012525,0.006531,0.083491,0.0060571,0.015768,0,0.093222,0,0.0028357,0,0,0.0974,0,0.098335,0,0.10077,0.10627,0,0,0,0,0.010509,0,0,0,0.014104,0,0,0,0.014852,0.0077458,0.0038187,0,0,0.0037131,0.016923,0.014499
0.0010412,0.079148,0,0.0041018,0,0.0040496,0.069804,0.005468,0.076799,0,0,0,0,0,0,0.010554,0,0.082168,0,0.0046254,0.0033732,0.0058188,0,0,0,0.010929,0.014884,0,0,0.00076164,0,0.085073,0.08316,0.026806,0,0.095834,0,0.013313,0,0,0.094047,0,0.011687,0,0.0087884,0.0024277,0,0,0,0.0044279,0.0031798,0,0,0,0.0010265,0,0,0,0.10397,0.005493,0,0,0.00079974,0,0.007486,0.11039
0.0044614,0.071052,0,0.0052247,0,0,0.071531,0.0022133,0,0,0,0,0,0.074079,0.00097269,0.0059123,0,0.0017701,0.0016791,0.0034955,0.079837,0.08526,0,0,0,0.079138,0.005622,0,0,0,0.00053924,0.0008004,0.084199,0.012836,0,0.0020956,0,0.001019,0,0,0.0031159,0,0.0039413,0,0.0039751,0.0084028,0.00098209,0,0,0,0.0070193,0,0,0.0030794,0.08839,0,0,0,0.0064005,0.00018562,0,0,0.0050439,0,0.0046258,0
0.071078,0.0066581,0,0.071252,0,0.0029242,0.077766,0.080271,0.0033091,0,0,0,0,0.012986,0.028966,0.081024,0,0.083291,0,0.080103,0.079361,0.0010309,0,0,0,0.088885,0.080213,0,0,0.090005,0.092252,0.082209,0.0037549,0.017916,0,0.0088141,0,0.01627,0,0,0.0046298,0,0.095966,0,0.10247,0.10953,0,0,0,0.0022371,0.013108,0,0,0,0.01654,0,0,0,0.11469,0.0035428,0,0.0023265,0,0,0.12834,0
