0.24373,0.0072783,0.0037262,0,0.0042257,0,0.24751,0,0.0039124,0.013169,0.015755,0.0087804,0.011188,0.0056693,0.00434,0.14399,0.035487,0.01655,0.2348,0.23776,0,0.23947,0.0079459,0.014291,0.0137,0.010859,0.013796,0,0.0047482,0.0052141,0.0078597,0.010351,0.0088027,0.037577,0.0024174,0.035329,0.019436,0.018201,0.0025925,0.22851,0.2307,0.21484,0.007175,0.0047919,0.010626,0.0053543,0.010518,0,0.0028889,0,0.002595,0.027697,0.013218,0.0072036,0.22995,0.01327,0.0034645,0,0.24048,0.010877,0.22568,0.017966
0,0.0096253,0.0098328,0.26665,0.012225,0.25845,0.0065975,0.25601,0.023557,0.06002,0.016346,0.25898,0.015032,0.0076142,0.25059,0.24306,0.061186,0.0019073,0.25908,0.24339,0.25888,0.26051,0.005593,0.0083842,0.24924,0.010577,0.011889,0.0095839,0.25235,0.010524,0.26033,0.25763,0.25401,0.096531,0.26504,0.24452,0.28272,0.041941,0.25727,0.23883,0.01279,0.25553,0.019907,0.017264,0.25389,0.27049,0.0043662,0.23948,0.26315,0.26837,0.01249,0.16966,0.0055914,0.01852,0.26029,0.013973,0.013307,0.032612,0.26629,0.27765,0.26586,0.017383
0.2603,0.25567,0.24922,0.0040203,0.26164,0.01002,0.25969,0.0090328,0.24371,0.26354,0.25926,0.010217,0.25837,0.2531,0.0070873,0.11817,0.28807,0.27346,0.0025801,0.014111,0.0074848,0.0020355,0.26287,0.27625,0.022722,0.25486,0.26405,0.25912,0.010708,0.25914,0.012793,0.018538,0.02784,0.22023,0.0015654,0.071577,0.045686,0.24614,0.0077589,0.017006,0.24794,0.025607,0.25835,0.27401,0.025139,0.014622,0.27529,0.048446,0.0089887,0.014755,0.26069,0.16027,0.26328,0.25638,0.021953,0.26155,0.26713,0.25643,0.010278,0.012763,0.020436,0.26814
0.0027527,0,0,0,0,0.0014205,0,0,0.0029895,0.0027409,0,0,0,0.0013407,0.0025248,0.0096129,0.086925,0.0030177,0.0010536,0,0.0022149,0.0022794,0,0,0,0.0028372,0,0,0.0014374,0,0,0.0019375,0,0.0011482,0,0.0032882,0.002782,0.0032918,0,0,0.0011169,0.0033876,0,0,0,0,0,0.0036045,0.0038592,0.0023027,0,0,0,0,0.0041022,0,0,0.0010818,0.002801,0,0.0023243,0.0034826
0.0011426,0,0.0090231,0.0090769,0.0082407,0.0012285,0.0051208,0,0.0070129,0.0077787,0.0034401,0,0.0030858,0.003925,0.24119,0.01444,0.027386,0,0.0019674,0,0.010339,0.0077882,0.0047869,0,0.0029898,0.0052125,0.0028678,0.0085838,0,0,0.0088883,0,0.0084368,0.19328,0.0031871,0.013169,0.18887,0,0,0.0081302,0.0035877,0.010505,0.0019624,0.0060973,0.0041371,0,0.0048228,0.022536,0,0.0064268,0.24601,0,0.006037,0,0,0.004083,0.24716,0.0056249,0.0074782,0.001751,0.007855,0.0040594
0.014333,0.25756,0.24619,0.2613,0.25668,0.25376,0.023535,0.26081,0.25118,0.27493,0.26619,0.26839,0.26656,0.25265,0.014701,0.29535,0.20598,0.26798,0.2569,0.25297,0.020606,0.013,0.25687,0.27187,0.24918,0.25403,0.26497,0.26079,0.26248,0.2689,0.25583,0.25714,0.27002,0.093119,0.25469,0.28199,0.11832,0.2783,0.2658,0.24743,0.25336,0.26915,0.2713,0.27703,0.2684,0.27624,0.020083,0.25467,0.26373,0.017409,0.021578,0.31483,0.027457,0.26925,0.27307,0.26711,0.020061,0.26923,0.037136,0.28326,0.26788,0.27315
0.2415,0.25164,0.00532,0.020791,0.0017642,0.25598,0.25553,0.0043308,0.2573,0.27407,0.015738,0.0089682,0.011172,0.011007,0.25277,0.093773,0.03347,0.0058061,0.25806,0.010342,0.012102,0.25535,0.013199,0.012294,0.014038,0.24667,0.011423,0.0086006,0.24701,0.012861,0.01233,0.035285,0.024355,0.10627,0.25941,0.038651,0.26598,0.2696,0.015427,0.24167,0.23677,0.026756,0.02409,0.011976,0.25826,0.038734,0.0050312,0.25828,0.25474,0.0079268,0.25107,0.03538,0.0037947,0.25107,0.035587,0.0066204,0.26532,0.25952,0.26211,0.26352,0.033351,0.25326
0.012701,0.0046537,0.004432,0.0024802,0.014143,0.012618,0.014057,0,0.0044076,0.026804,0.0087942,0.007558,0.25092,0,0,0.26391,0.037571,0.013641,0,0.0091122,0.0063923,0.0044902,0.012612,0.042008,0.015326,0.011923,0.26294,0.0052774,0.0058273,0.0045751,0.25335,0.01065,0.0064292,0.027229,0.0050148,0.22836,0,0.01198,0.0036861,0,0.0113,0.011973,0,0.022036,0,0.0019359,0.013254,0,0.012325,0.0072132,0.002424,0.13453,0.0084722,0.018047,0.018814,0.013395,0.0093414,0.0020345,0.013256,0.016399,0.024988,0.010512
0.0083934,0.0069114,0.24564,0.24519,0.25007,0.001715,0,0.25613,0.0071818,0.019628,0.25346,0.25142,0.011392,0.24914,0.0017196,0,0.23938,0.26239,0.0026708,0.23985,0.24858,0,0.24124,0.01693,0.2439,0.0068852,0.0045612,0.24547,0.0031915,0.011686,0.012056,0.23314,0.24992,0.029739,0,0.037933,0.041367,0.0045123,0.24377,0.01434,0.0064254,0.23661,0.2503,0.040766,0.016688,0.24166,0.263,0.030372,0.0063674,0.262,0.01407,0.059985,0.26376,0.0078433,0.22997,0.25959,0.0045773,0.025824,0,0.016056,0.22829,0.016407
0,0.0019398,0.0026972,0.0024442,0.0047539,0,0,0.0052364,0,0.006649,0,0.0038758,0.0029631,0,0.0042734,0.018054,0.043239,0,0.0030549,0,0,0.0026403,0.0015671,0.0056143,0.0011332,0.003171,0.0012479,0.0061326,0.0029767,0.0084465,0,0,0,0.010829,0.0015817,0.011479,0.013861,0.0033334,0.0016824,0,0.0047179,0.004843,0.0056207,0.2148,0.0018991,0.0058111,0,0.0055205,0,0.0018908,0.004021,0.10916,0,0,0.0036702,0,0,0.0037435,0.0010018,0,0.0055693,0.0057345
