0,0.0054015,0,0,0,0.0085425,0.0059145,0.0090517,0,0,0.0045855,0.001799,0.0029687,0.018045,0.017708,0,0.030601,0,0,0,0.016982,0.0024411,0,0.02191,0,0.016405,0,0.0098306,0,0.020619,0.0074295,0,0,0.03032,0.0086284,0,0.037478,0,0,0,0.012586,0.010627,0.0051459,0.021522,0,0.014005,0.011297,0,0,0.0077317,0,0,0,0.008026,0.009026,0.011295,0.023108,0,0,0,0.004751,0.020511
0,0,0.030972,0,0.012481,0,0.013698,0.0059026,0.0054108,0.010293,0,0,0.027564,0.0055869,0.0050932,0,0,0.012513,0,0.006778,0,0.0098259,0,0.046515,0,0.0099221,0,0.003764,0,0,0,0.081333,0.0093928,0.015454,0.0097502,0,0,0.001165,0,0.0073217,0,0,0.0051776,0,0,0.0049518,0.053723,0,0.012025,0.001912,0,0,0,0,0.0034811,0.0023508,0,0,0.01054,0.018394,0,0
0.0031436,0.013624,0.0016987,0,0,0.0083148,0,0.010413,0,0,0,0.01046,0.0025334,0.010575,0,0,0.034346,0.010851,0,0.011031,0,0,0,0.0046591,0.016146,0.016809,0,0,0,0,0.0090042,0.021549,0.008847,0,0.02279,0.003814,0.051237,0.0023874,0,0.020552,0.014251,0,0,0.0020471,0.0053789,0,0.0034535,0,0,0.0035361,0,0,0,0,0.0094069,0,0,0,0.0012249,0,0,0.003863
0,0,0,0,2.0648e-05,0.0039368,0,0.0038428,0,0.0083046,0,0.0037592,0,0,0,0.024257,0,0.0049542,0.0024383,0,0,0.0014323,0.0060541,0,0.0013114,0,0.0010942,0,0,0,0.0043433,0.0026533,0.00078419,0,0.00348,0.0057394,0,0.0017161,0,0,0.0044013,0.0018311,0,0.0048198,0.0014653,0.0052824,0,0,0,0.0040119,0.0014629,0.00089542,0,0,0,0,0,0,0,0,0.0042619,0.0015006
0,0,0.013136,0,0.0057474,0,0.015146,0,0.0088946,0,0.0083702,0,0,0.011328,0.014704,0,0.017823,0.0068427,0,0,0.0057163,0,0.00096239,0.026668,0.007583,0,0.00010748,0.0066328,0.014061,0,0,0,0,0.0098585,0,0,0.017841,0,0.00090385,0.0086916,0.00096578,0,0.0001238,0.0089082,0,0,0.019777,0,0,0.00088544,0.0053943,0,0.0026467,0.018841,0,0,0,0.010466,0,0,0,0.010996
0,0.0032739,0.0060968,0,0,0.024888,0.0022344,0,0,0,0,0,0,0,0.0064099,0,0,0.0088724,0,0,0.00459,0,0,0.0043775,0.0079269,0.0081792,0.0048049,0.0082269,0.010155,0.023641,0,0,0.0047848,0.040599,0,0,0,0,0.010249,0.0074833,0.017371,0,0.026335,0,0,0,0.022711,0,0,0,0,0.010604,0,0,0.016838,0.028455,0.036088,0.026765,7.2019e-05,0,0,0.013112
0,0.00057548,0,0.014067,0.017142,0,0,0.0023397,0.036277,0,0,0,0,0.0020429,0.0044689,0,0,0.0067017,0.030716,0,0,0,0,0,0,0,0.012763,0.02913,0,0,0,0,0,0.059297,0,0.0067997,0.038424,0.0096837,0.034098,0.035299,0,0,0.031892,0,0,0.013381,0.011146,0.015106,0.02136,0,0,0.0018588,0,0,0.017835,0.014523,0.065451,0.018453,0,0.018886,0.0094756,0.021448
0,0,0,0,0.025296,0,0.009146,0.0019602,0,0,0.011146,0,0.025276,0.012352,0,0,0.017371,0,0,0,0.013205,0.0074563,0,0.026018,0.019406,0.029348,0,0,0.010922,0,0.0088714,0,0.019402,0,0,0.018194,0.038879,0,0.0048881,0,0.0099678,0,0.0069556,0,0,0,0.011194,0,0,0,0.0074021,0,0.0087746,0.023253,0,0,0.0022235,0.0012012,0.014699,0.0082612,0.00079771,0
0,0,0.012317,0,0,0.010008,0,0.016976,0.00096524,0,0,0,0,0.0052231,0,0,0,0.00561,0.0059522,0.030462,0.0099824,0,0,0.039255,0.017532,0.0021101,0,0.037368,0.014614,0,0,0,0,0.0040642,0.0077866,0.0068081,0.027911,0.0068572,0,0.020352,0,0.010578,0.0021473,0.020764,0,0,0.064128,0,0,0,0.0054212,0,0,0.00074513,0,0,0.011016,0,0,0.025454,0.019696,0
0.010197,0,0.00064716,0,0,0,0,0.0073085,0.0044219,0.0074039,0,0.0034186,0.0044608,0,0,0,0,0.00019011,0.0075408,0,0,0.010433,0.0021493,0,0,0,0.0043703,0,0,0.00067332,0.0020653,0,0.0021578,0,0,0.0065112,0,0,0.0010649,0,0.0033043,0,0.00086923,0.0048292,0.0078857,0.0049762,0.94779,0,0.000614,0.0050969,0.003083,0,0,0,0,0,0,0,0,0,0.0036286,0.0046549
0.0032102,0.0025149,0.00075421,0,0,0.001821,0.0017946,0.002537,0.0024148,0.0080592,0,0,0,0,0.001018,0.0030398,0,0,0.0030221,0,0.0014896,0.0032629,0.0020045,0,0,0,0,0,0.0013736,0,0.0032213,0,0.00087252,0,0,0.0049113,0,0,0,0.00055666,0,0,0.00070505,0.0014162,0.00078459,0.0010548,0,0,0,0,0.00051634,0.0008537,0,0.0014508,0.0011213,0.00024131,0,0,0.0025396,0.0011031,0.00057828,0
0,0,0,0,0.00032681,0.0017449,0.0033055,0.00064641,0,0,0,0,0,0.0036339,0,0.0057543,0.0056363,0.0078069,0.012224,0,0.0023659,0,0,0.010172,0,0.001013,0.002689,0,0.0015055,0,0.0047064,0.0038803,0,0,0,0,0.0060616,0.0063118,0.01364,0,0.003441,0,0,0,0,0.013911,0,0.0081965,0,0,0,0,0,0,0,0,0.0063797,0,0,0.010384,0,0.0030904
0,0.00058017,0.01902,0,0.02745,0,0,0.016441,0,0.0028929,0.00016414,0.00099028,0.038569,0,0.0072672,0,0,0,0,0,0.0099195,0,0,0.018865,0,0.010675,0.0043783,0.01173,0,0,0.0055776,0,0.0013493,0,0,0,0.023407,0.0036836,0.0043762,0.026967,0.0051189,0,0.0090007,0.0068725,0.011252,0.0043253,0,0.02399,0,0,0.01127,0.0029456,0.0084223,0.00042964,0,0.016911,0.011395,0.012789,0.0097659,0.017453,0,0.012941
0.013986,0,0,0,0,0.0061689,0,0,0,0.010584,0.0058461,0,0,0,0.0040158,0.031409,0.0043942,0,0,0.0026725,0.0024215,0.01086,0.0031856,0,0,0.0013373,0,0.0036682,0.0069333,0.0023185,0.0018884,0,0.0010341,0,0,0.0058989,0,0.0019717,0,0,0,0,0.0090499,0,0,0,0.0046422,0.0084426,0,0.0039883,0.0048948,0.011643,0.0015275,0,0.010506,0,0,0,0,0,0.0016957,0.00039875
0.0094727,0,0,0,0.0025605,0.0086629,0.95796,0,0,0.012987,0,0,0,0,0,0.013679,0.00013239,0.0023697,0,0.0060378,0,0.0047146,0.0035061,0,0,0,0,0,0,0.0021323,0.0023961,0,0.0016351,0,0,0.0088911,0,0.0096671,0.003441,0,0.004956,0,0.00017427,0.0011706,0,0.0029298,0,0.0039941,0,0,0,0,0,0,0.006774,0,0,0,0,0,0.0027437,0.0029773
0,0.00059303,0.0051558,0,0,0,0.015835,0.017623,0.024702,0,0.023756,0,0,0.0025505,0.00032087,0,0,0.013677,0,0,0.007022,0,0,0.019677,0.023845,0.0092291,0.0098023,0,0.0048086,0,0.0060334,0.015023,0,0.036953,0,0.014005,0.012365,0,0.013062,0.030868,0.010007,0,0,0,0,0,0.0061123,0,0,0,0.0031264,0,0,0.024934,0,0,0.048275,0,0,0.001929,0.0092326,0.008762
0,0,0.0032462,0,0.0013344,0,0,0.0032033,0,0,0,0.00057736,0,0.0046629,0,0,0,0.021572,0.036398,0.022132,0,0.0016035,0,0,0,0,0,0.015339,0,0,0,0,0.0048379,0,0,0,0.030765,0.0058788,0,0.016573,0,0.015286,0.0066055,0,0.00059375,0.0074522,0.0044771,0.010755,0.0039581,0,0.014165,0,0.0077565,0,0.022298,0,0.0063078,0.0096502,0,0,0,0.013069
0,0.0048273,0,0.0079723,0,0.0030395,0,0.00087713,0,0,0.021768,0,1.4017e-05,0,0.0074269,0,0,0,0,0.0052948,0.0080655,0,0.0012328,0.0539,0.004894,0,0.0077875,0,0.0079657,0,0.014068,0,0,0.0053463,0,0.021761,0.025879,0.013978,0.03344,0.018937,0.010681,0,0,0.0069653,0,0,0.012083,0,0,0,0.0063881,0,0,0.0099184,0,0,0,0,0.0019153,0,0.0038525,0
0,0.0061988,0,0.0232,0.019082,0.0037196,0.032209,0,0,0.014017,0,0,0,0,0,0,0.029703,0,0,0.010594,0.0095151,0.0074433,0,0.026296,0,0,0.0062416,0.012873,1.5009e-05,0.012701,0,0.016155,0,0,0.0043122,0.023276,0.000608,0.03422,0.0068616,0.0066169,0,0,0,0.013829,0,0,0.019798,0,0,0.0062144,0,0.0058607,0.0023678,0.00090771,0,0.041128,0,0.015258,0,0.021128,0.021809,0.010079
0,0,0.002237,0,0.0053163,0.0012859,0.002499,0,0.00011684,0,0,0,0.0022517,0,0,0,0.0043544,0.0013094,0,0,0.010672,0.00030196,0.00038884,0,0.0024331,0,0.0032134,0,0,0.0069634,0,0.0031535,0.00096149,0.018905,0.0064805,0.006251,0.0013474,0,0.0054815,0.008615,0.009571,0,0,0.0088518,0,0,0,0,0,0,0,0,0.0050343,0.010122,0.0030133,0,0,0.0061603,0.0024973,0,0,0.0025498
0,0.036447,0.012878,0,0,0,0.1002,0,0.022192,0,0.077598,0.019229,0,0.041637,0.012511,0.019459,0.014721,0,0,0,0.011664,0,0.013875,0,0.044123,0.036771,0.030562,0,0.019704,0.0050616,0.0081935,0.014804,0.017073,0.011396,0,0,0.033086,0,0,0.02889,0,0,0.022065,0.017167,0,0.015588,0.050356,0,0.035445,0.012621,0.040297,0.040574,0,0,0.0062401,0,0.050262,0.012708,0.016923,0,0.0049785,0
0,0.0052283,0.0062705,0.0062733,0.0049163,0.0032331,0,0.0054236,0.0022754,0,0,0.00041195,0,0.0041848,0.004529,0.0063067,0.002772,0,0.0044896,0,0,0.0020183,0,0.0041671,0,0,5.8095e-05,0.013615,0,0,0,0.00014887,0.0030861,0.00053963,0.00028171,0,0,0.0003121,0,0.0070855,0.0058879,0,0,0,0,0,0,0,0,0,0.0014774,0,0.0029604,0.0065509,0.0063856,0.0051782,0,0,0,0.0039892,0,0
0.0023805,0,0,0,0.00028227,0.0079695,0,0.0024393,0,0.0088076,0,0.00046218,0.0061946,0,0,0.010636,0,0,0,0.00023095,0.00030688,0,0,0.0017565,0,0,0.0045667,0.0014662,0.0017094,0.0054118,0.0025223,0,0,0,0,0,0,0.0015737,0,0,0.0017004,0,0,0,0,0,0,0,0,0.0026885,0.0036407,0,0,0.0002678,0.0012852,0.0042138,0,0,0.0049411,0,0.0033989,0
0,0,0.0019316,0.027262,0.010455,0,0.034752,0,0,0,0.0048287,0,0.0062877,0.0043794,0.00064557,0,0,0.011228,0,0,0,0,0.017703,0.0054248,0,0,0.0054559,0,0.018458,0,0,0.037509,0.0049173,0.030108,0.023215,0,0.012653,0.012888,0,0.0023592,0.0073828,0,0,0,0.035454,0,0.021492,0.01988,0.011873,0,0,0,0,0,0,0,0,0.068163,0,0,0.0065051,0.024272
0.016489,0.0040581,0.0031637,0.002248,0,0,0,0.0037124,0.0062018,0.021339,0,0,0,0,0,0,0,0.0063101,0.0061701,0,0.0016712,0.016736,0.005432,0,0,0,0.0050308,0.0022659,0,0.00023882,0,0,0,0,0,0,0.0035094,0,0,0,0,0,0,0.0054462,0.0053873,0,0,0,0.0047914,0.0076976,0.0080166,0,0.95006,0,0.0006673,0,0,0,0,0,0.0015423,0
