0,0.089652,0.00073836,0.0070438,0.0051735,0.00029386,0.00013252,0.00055889,0.00056692,0.0010444,0,0.00031697,0.10554,0,0,0,0,0.0029244,0.0023538,0,0.0010282,0.00074175,0,0,0.00070857,0.00039834,0,0,0.0059713,0,0.00052683,0,0.0011668,0,0.00067941,0.0004519,0,0,0.0016025,0
0.00093833,0.00064416,0,0.0094817,0.00026644,0,0.0021413,0,0.10091,0.00090742,0,0.00050571,0,0,0,0,0,0.00081958,0.0023516,0,0.12137,0.00030949,0,0,0.006347,0.096385,0.0021253,0.085994,0.0039308,0,0,0.0028576,0.00014604,0.00066374,0.0057036,0,0.0005998,0.00070508,0.0014838,0
0.00035315,0.00056568,0,0.0064522,0.00055773,0,0.00017236,0.0019024,0,0.00043776,0,0.00080514,0.00028731,0,0,0.0023895,0,0.00022063,0,0,0.00099001,0.0019285,0,0.0016162,0,0.0010333,0,0,0.0011672,0,0.0010384,0,0,0,0,0,0.0049443,0,0,0
0,0.00080127,0,0.010891,0.003721,0,0.006044,0.00029483,0.00016468,0.0010145,0,0,0,0.00068062,0.00033828,0.00098011,0.00025864,0.0007023,0.0060975,0,0,0.00036612,0,0,0,0.0041209,0.0003266,0.0012965,0.0023714,0,0,0.0021333,0,0,0.013485,0,0.011782,0,0,0
0,0.00049854,0,0.0035334,0.00045999,0,0.00029874,0,0,0.0014323,0.00065095,0,0,0,0,0,0,0.0017658,0,0.00044623,0.00010174,0.00016524,0.00031095,0.00069556,0.00093205,0,0,0,0.0002668,0.00041591,0.0019437,0,0,0.00027041,0,0,0,0.0054256,0.0057637,0
0,0.00097048,0,0.023028,0.0015653,0,0.00016098,0,0.00021521,0.10524,0.00026428,0.00020016,0.0011586,0,0.00035659,0,0,0.11172,0.0010472,0,0,0.0013381,0,0.00115,0.001001,0.0032628,0,0,0.0013796,0,0.0045797,0,0,0,0.00016638,0.00020543,0,0,0.0021686,0
0,0.00064421,0,0.0089273,0,0,0,0,0,0,0,0.00039211,0.00013603,0,0.00045073,0,0.00069547,0,0,0.0012032,0,0,0.0010453,0,0,0,0,0,0,0,0,0.00119,0,0.0016449,0.0068508,0,0.001673,0,0.00037062,0.0001748
0.00013157,0,0.0012787,0.0075831,0.00034301,0,0.00020691,0,0.0005479,0.00073962,0,0,0.0013763,0,0.0017863,0.0016437,0,0.0023924,0.0035594,0,0,0.0012681,0,0.0016498,0,0.0013435,0.0017923,0,0.0056098,0.0023378,0.0011111,0,0.0019395,0,0.00063442,0,0.0019889,0,0.0013399,0
0,0,0.00045661,0.010137,0.0016426,0,0,0,0,0.0022391,0.00038814,0,0,0.00067862,0,0.0001255,0,0.00030672,0.00017611,0,0,0,0.00018577,0,0.0014148,0.00077734,0.00046488,0,0.00095742,0,0.00035358,0,0,0.00036317,0.00088507,0,0.00082182,0.00043765,0.0002749,0
0,0.00069459,0.089839,0.0049812,0.0018771,0,0.00067739,0.00011332,0.0010865,0.0011994,0.00050395,0,0.00088292,0,0,0.0014722,0,0.0013604,0.0016665,0.00038581,0.0018058,0,0,0,0,0.00083128,0,0.0003804,0.0037239,0.0009928,0,0,0.0033944,0,0.0033691,0,0,0,0.00090972,0
0.00056042,0,0,0.0030864,0.00015208,0,0.00065054,0.0015259,0,0.00066682,0.00036528,0.0007302,0.00036341,0,0,0.11174,0,0.0001489,0,0,0.00059175,0.00083551,0,0,0,0,0,0,0.0010963,0,0,0,0,0.010124,0.0024686,0,0.00011989,0,0,0.0025732
0,0,0.00077616,0.0079973,0.001415,0.00012603,0.0022595,0.00079956,0.00033714,0,0,0.00025521,0.00057342,0,0.11084,0,0,0,0.00084226,0.00021794,0.00031488,0,0,0.0011542,0,0.0015714,0.00051575,0.0023539,0.00079655,0.0025616,0,0,0.001531,0,0,0,0.0030098,0.0082327,0,0
0.00026109,0,0,0.00034074,0.00037366,0.00010493,0.00029724,0,0,0.00047114,0.0017771,0,0,0,0.0005345,0,0,0.0010972,0,0,0,0,0,0.00013802,0,0.0013783,0,0.00032588,0.13717,0.00048303,0.00074202,0,0,0.0047274,0.0019876,0,0,0,0.00034612,0
0.0002454,0.0014433,0.00063957,0.0095064,0.00025111,0,0,0,0,0.00075328,0.00080664,0,0.0014236,0,0,0.0032589,0.0042029,0,0.001185,0.00083261,0,0.12822,0,0,0.00040738,0,0.0010457,0,0.00031821,0,0,0.00058557,0,0,0.00024987,0.00020178,0.010254,0.0063666,0,0
0,0.092983,0.00098046,0.021517,0.09183,0,0,0.001058,0.0024689,0,0,0,0.003762,0,0,0.0018949,0.00069567,0.0019646,0.0072278,0,0.00031162,0.0088886,0,0.008865,0.0012538,0.00042728,0.0049562,0,0.0074384,0.0045042,0.0014665,0,0.0016606,0,0,0,0,0.018875,0,0
0,0,0,0.0070557,0.0008957,0,0.00028632,0,0.00066802,0.00040297,0,0.00025056,0.0006713,0,0,0,0,0.00078627,0,0,0.00134,0.0025548,0.00031837,0.0030037,0,0.0010319,0,0.00076681,0.00083285,0.003689,0,0,0,0,0,0,0.0032427,0,0.0068585,0.0028601
0,0.00016947,0.00036148,0.0076604,0,0,0,0.00053188,0.00019257,0.00017588,0,0.00017905,0.0007099,0,0,0,0,0.00071764,0,0,0.00030099,0,0,0.0020015,0,0.00040296,0,0.00037675,0.0010939,0.0008935,0.0017278,0,0,0.00044277,0,0,0,0.0018636,0.0035235,0
0.00077221,0.00061438,0.00032942,0.0088432,0,0.00010205,0,0.00023823,0,0.00034529,0,0.00024201,0.00036307,0,0,0,0,0,0.0001817,0,0,0,0,0,0.00071073,0.0003336,0.0016799,0,0.00032986,0,0.00054976,0,0,0,0.0036403,0,0,0,0.0012437,0.0025033
0,0.0028904,0,0.013358,0.00041378,0,0.0046974,0.0011494,0.00050801,0.00047512,0,0,0.0015143,0.00039811,0.0014888,0.00076595,0.0027118,0.0017622,0,0,0.00053178,0.0019944,0,0.0089023,0.0042569,0.087793,0.00063954,0,0.0013044,0.0056816,0.0019536,0.002167,0.00030303,0,0,0.0019323,0,0.0083748,0.0011269,0
0.010009,0,0,0.0086496,0.00029377,0,0,0,0.00016958,0,0.00073388,0.00042037,0,0,0.00030576,0,0,0.0020912,0,0,0.00072772,0,0,0.002865,0,0.0022911,0,0.0023158,0.030242,0.0013701,0.002623,0,0.0028582,0.0027582,0.0061517,0,0.10693,0,0,0
0.0001466,0,0.0011128,0.0053839,0.0013961,0,0.0039054,0,0.00038139,0.0004204,0,0.00013939,0.0004043,0.0013404,0,0.00027515,0.00079174,0.0031036,0.00060653,0,0.0010724,0,0,0,0.0054291,0,0.00023816,0,0.0049803,0,0,0,0.0011393,0,0.005956,0.00025095,0.00054861,0,0.0016971,0
0,0.0013673,0.00022941,0.00080931,0.00014023,0,0,0.00039677,0.00024442,0.0019746,0,0.00012938,0.00095276,0,0.00031565,0,0,0.0010962,0,0,0.00023273,0,0,0.088705,0,0.0008819,0,0,0.00096133,0,0,0,0,0.00053413,0.081265,0,0.0098387,0.028956,0,0.005381
0,0.0015239,0,0.01134,0,0.00026428,0,0,0,0.0010842,0.00054854,0.00014609,0,0,0,0.00019502,0,0.0015448,0,0,0,0.00038036,0.0002124,0.0035803,0,0,0.00060646,0,0.00070643,0.00076373,0.0019572,0.0025492,0,0.00030059,0,0,0,0.0044112,0.14505,0
