0,0.021959,0,0.0078412,0,0,0.007021,0,0.031148,0,0.0094307,0.020324,0.0065068,0,0.024793,0,0.010716,0,0,0.0022038,0,0,0,0,0,0.011622,0,0,0,0.0027538,0.010216
0.00077505,0.064075,0.035629,0.022684,0.094637,0.011701,0,0.004991,0,0,0,0.0028901,0.018154,0,0.0059621,0,0.0095477,0,0.0021388,0.010606,0,0.035431,0.014022,0,0,0,0.019685,0,0.019437,0.0029668,0
0,0.00080663,0.019453,0,0.02485,0,0.003698,0,0.01495,0,0,0.015206,0,0,0.010629,0,0,0,0,0.012196,0.0034986,0.028238,0,0,0,0,0,0.0024812,0.013847,0.02147,0.042167
0.013274,0,0.0066898,0.91536,0.0021035,0,0,0,0,0.0060165,0.0034647,0.0091247,0.0051195,0.01539,0,0,0,0,0.00036549,0,0,0,0.01061,0.015507,0.0056292,0,0.0035237,0.017429,0,0.0047625,0
0,0.040471,0.012985,0.027123,0,0.0025866,0,0.0071671,0,0.00071877,0.0060679,0.011891,0,0,0,0,0.01586,0,0.0070017,0.0072276,0.0063135,0,0,0.0034114,0,0.004815,0.007937,0.00396,0,0,0.0008887
0,0.028522,0,0.042762,0,0,0,0,0.015215,0.0016667,0,0,0.0051483,0,0.018363,0.0027186,0.001659,0,0,0.0061945,0.0089991,0.00080858,0,0,0.012352,0.014436,0.030813,0,0.0089612,0,0.018981
0,0,0,0.032087,0,0.031835,0,0.04074,0.02588,0,0,0.021732,0,0.024716,0,0.0032203,0.00086357,0.02946,0.031863,0.038948,0,0.018275,0,0,0.018791,0.034014,0.041239,0.03197,0,0,0.022876
0,0.013924,0,0.0077158,0,0.019457,0,0.0077992,0,0,0.0079101,0.0082713,0.024693,0,0.035138,0,0,0,0,0,0.029459,0,0.0045761,0,0,0.0043646,0,0.013576,0.030103,0,0
0,0.077808,0.020441,0.029405,0,0,0,0,0,0,0,0.01441,0,0,0.0056016,0,0.0018287,0.0033852,0,0.028212,0.027676,0,0,0,0,0,0.020946,0,0.0016421,0.0095133,0.01244
0.066101,0.069163,0.0034867,0.050444,0.039147,0.011088,0.014894,0,0,0.0016636,0.0073809,0.00048593,0,0,0.015141,0.094659,0.044103,0,0,0.013482,0,0.028747,0,0.02865,0,0,0,0.06055,0.002378,0.033407,0.20097
0.01123,0,0.0094795,0.0395,0.072232,0.01614,0,0.017441,0,0.04248,0,0,0,0,0,0.023093,0,0,0,0,0.1225,0.037037,0,0,0,0,0.028057,0.03438,0.025119,0,0
0,0.010528,0,0.0041319,0.0050284,0.00089616,0,0,0,0.0071958,0,0.0036358,0,0,0,0,0,0.01496,0,0,0,0,0,0,0.0021075,0.0018175,0,0.010916,0,0,0
0,0.013402,0.017231,0.0033841,0,0.02661,0,0,0.0077674,0,0,0,0.037531,0,0.0084754,0,0.0020771,0,0,0.008574,0.0025003,0,0,0,0.0091828,0,0.00029983,0.0044951,0,0,0
0,0,0.017799,0.087856,0.053738,0,0.053498,0.0057818,0,0.010956,0,0.035472,0.010604,0.0019024,0,0.024175,0.015392,0.030069,0,0.033927,0.007857,0.01643,0,0,0.03743,0.020768,0,0,0,0.035226,0
0.057713,0.088208,0,0.16799,0,0.021688,0.02121,0.32515,0,0,0.03576,0,0,0,0.011364,0,0.028931,0.091955,0.0053616,0,0.033975,0.022761,0,0.0089004,0.014918,0.011947,0,0,0.033319,0,0
0,0,0.0031511,0.0029331,0,0.00014003,0,0.040541,0,0,0.017271,0.0094652,0,0,0.016393,0,0,0,0.022324,0.036667,0.017877,0,0,0.00053795,0.0076982,0.008799,0,0.0097889,0,0,0.020406
0,0.0065408,0.018135,0.070719,0,0.0061992,0,0.049036,0.019508,0.0070964,0,0.019339,0,0.012868,0,0,0,0.031709,0,0.0095035,0,0.00036548,0,0,0,0,0,0,0.0019711,0,0
0,0,0,0.027043,0.0014223,0,0,0,0,0,0.026014,0,0,0,0,0.0040127,0.0076502,0,0,0.010875,0.0072802,0,0,0.0026134,0.0085892,0,0,0.042811,0,0,0.0011685
0.034834,0.059307,0,0.054332,0.0048661,0.019129,0.0082702,0.0068347,0.004633,0.034982,0,0,0,0,0,0.017664,0,0,0,0.011712,0,0,0.0061537,0,0.0039558,0,0,0.0070605,0,0.0061305,0.0085155
0,0.0041594,0.0017004,0.013253,0.0045172,0.0021588,0,0.0022937,0,0.00048499,0,0,0.0031232,0,0,0,0,0,0.000198,0.0045546,0.0024854,0,0.00055062,0.0022525,0.0013134,0.0058217,0.0040534,0.0050488,0.004239,0.0047685,0
0,0.031653,0.00796,0.061539,0,0,0.037602,0.098195,0,0.026684,0.10111,0.043819,0,0.0064661,0.071618,0,0.0071128,0,0.018216,0.03194,0.049523,0,0,0.021461,0.023528,0.035041,0,0,0.035455,0,0.02888
