0.029182,0.02587,0.031348,0.07502,0.050062,0.015626,0,0.22243,0,0.016129,0.1953,0.2078,0.21511,0,0.0063969
0.19414,0,0.2935,0.19417,0.054756,0.25992,0.22369,0.0025454,0,0.13335,0.28908,0.25853,0.26187,0,0.25742
0.15883,0.37605,0.024445,0.1648,0.28921,0.053674,0.087982,0.27845,0.28653,0.23366,0.0094771,0.035203,0.0096142,0.25212,0.026436
0.0027187,0.0033326,0.0036714,0.010956,0.0022125,0,0.0028194,0,0,0,0.0019295,0.0057696,0,0,0.0021203
0.063686,0.034391,0.021302,0.041127,0.037754,0.0093713,0.0075367,0.0073165,0.005356,0.040486,0.012293,0.043029,0.0085941,0,0.0039408
0.25164,0.27937,0.21721,0.29206,0.25143,0.26877,0.27505,0.048804,0.25211,0.26626,0.27969,0.0083102,0.24567,0.22905,0.25729
0.20342,0.083475,0.070399,0.17743,0.090592,0.053156,0.029464,0.29615,0.011425,0.16123,0.30062,0.28095,0.0073749,0.28016,0.2709
0.022365,0.14622,0,0.16478,0.015901,0.0093033,0,0.009545,0,0.034229,0.011812,0,0.02268,0,0
0.11286,0.11158,0.25927,0,0.21914,0.24572,0.29014,0,0.24562,0.087695,0,0.014057,0.24621,0,0.013917
0.003546,0.017889,0,0.023619,0.010478,0.0030886,0.0047457,0,0.019154,0.012408,0.0031094,0.0066916,0,0,0
0.23058,0.25518,0.29419,0.31404,0.2762,0.056647,0.1069,0,0.084894,0.14156,0.084243,0.0078955,0.25289,0.24898,0.25313
0.007651,0.0026109,0.0090956,0.015453,0.0035288,0.0047389,0,0.0085582,0.0056282,0.01203,0.0039825,0,0,0.0018149,0.0029095
0.067739,0.052603,0,0,0.037624,0.25002,0.19191,0.28611,0,0.16769,0.18179,0.28233,0.024196,0,0.020502
0.0085901,0.0053017,0.0018571,0.011537,0.0014924,0.003532,0,0,0.0020701,0.010654,0.0039283,0.0010203,0.0013004,0,0.0014931
0.013269,0.016206,0,0,0.0016218,0,0.018254,0.0047893,0.0030216,0.014559,0,0.0035662,0,0.0011862,0
0.010858,0.018053,0.0016055,0.0074699,0.0015641,0.0051412,0,0.001343,0.006007,0.015052,0.011881,0,0.0017602,0,0.0038377
0.26875,0.27133,0.16546,0.20865,0.20521,0.27995,0.28531,0.25184,0.26212,0.16571,0.27742,0.27637,0.26512,0.24035,0.018264
0,0.0085687,0.0049747,0.008973,0.0085414,0.017787,0.0061739,0,0.0013647,0.011144,0,0.0069103,0.0026529,0,0.0044101
0.050358,0.039569,0.13898,0.12011,0.11939,0.0058512,0.0052759,0.0058329,0.001611,0.17278,0.017874,0,0,0,0.25757
0.0066492,0.019134,0,0.010182,0,0,0,0.010665,0,0.01218,0,0.0055882,0,0,0.0043694
0.24672,0.16216,0.19601,0.27854,0.22531,0.09386,0.059926,0.27512,0.28386,0.3274,0.061092,0.29897,0.2641,0.24462,0.28168
0.0080756,0.025282,0.014095,0.011896,0.015725,0.0049869,0.0035111,0,0,0.0097463,0.011846,0.010228,0.0039302,0.0028739,0.002731
0.29877,0.31687,0.26996,0.31892,0.30643,0.29107,0.27478,0.24401,0.25401,0.32622,0.28039,0.27203,0.26064,0.22224,0.27131
0.0060893,0.0017321,0,0.0041631,0,0,0.0084499,0.013149,0,0.005368,0,0.0061929,0,0.002394,0.0023817
0.25315,0.11905,0.2584,0.32281,0.291,0.26077,0.27116,0.27906,0.26541,0.099012,0.2866,0.014407,0.018793,0.23743,0.016299
0,0.20281,0.0027074,0,0.0083373,0.016524,0.0074515,0,0,0.028742,0,0.26447,0.23104,0,0.25438
0.084664,0.047045,0.031346,0.036436,0.028208,0.028077,0.017799,0,0.0010376,0.2439,0.0070643,0.017671,0.016151,0.0031121,0.017248
0.26332,0.07396,0.080983,0.12608,0.25767,0.046746,0.041025,0.020597,0.045546,0.11086,0.044696,0,0.27484,0.0076968,0.25551
0.033586,0.24982,0.2131,0.21381,0.078249,0.26626,0,0.23922,0.23071,0.16331,0.24491,0.26775,0,0.22343,0.012436
0.049091,0.027019,0.012474,0.01655,0.0072453,0,0.28464,0.015893,0.0013045,0.043561,0.0030311,0.013457,0.0028918,0.0097867,0.013641
0.025924,0.013704,0.012143,0.0036199,0.015403,0.0058597,0.0087262,0.0073325,0,0.060516,0.0034921,0.011687,0.0095538,0,0.0060291
0.21898,0.050154,0.24237,0.29424,0.30352,0.26432,0.017057,0.27142,0.28226,0.07964,0.26372,0.0077212,0.022067,0.23442,0.01518
0.01235,0.16658,0.0042762,0.014437,0,0.0043579,0,0,0,0,0.0095137,0.022954,0.22617,0,0
0.015381,0.090711,0.013562,0,0,0.0074823,0.29317,0.024587,0.0071468,0.023226,0,0.23064,0,0.0017322,0.24806
0.084318,0.042825,0.036304,0.036238,0.026498,0.027926,0.020018,0,0,0.23335,0.0081029,0.018709,0.017412,0.0059968,0.020942
0.01424,0.0071551,0.0086941,0,0.0087079,0.0044911,0.003485,0.0028982,0.002572,0.040428,0,0.0071489,0.012117,0,0.0025297
0.013806,0.028437,0.011858,0.011371,0.018291,0.0047251,0.008003,0,0,0.013802,0.016847,0.015604,0,0.0029498,0.0011151
0,0.088199,0.019323,0.095522,0.10017,0.0095878,0.17781,0,0,0.0088552,0.23481,0,0.0050204,0.0012848,0.0030646
0.062147,0.045879,0.021832,0.073123,0.15491,0.043794,0.010836,0.077794,0.023906,0.092976,0.031402,0.2807,0.010713,0.02554,0.24505
0.25319,0.1768,0.26169,0.087545,0.062818,0.023561,0.11562,0.23695,0.24227,0.20676,0.018231,0.0065061,0.020922,0,0.013054
0.018017,0.059175,0.014392,0.070796,0.027091,0.24654,0.0035406,0,0.026534,0.062152,0.026339,0.018071,0.020571,0,0.026195
