0.002415,0.0063038,0.0017063,0.006011,0,0.0043863,0.0043926,0,0,0,0.0015914,0,0,0.0030305,0.0049565,0.0030782,0.003696,0,0,0,0,0.0034137,0.0035973,0.0038098,0.0097643,0.0016786,0.012711,0,0.0069052,0.0039858,0.00399,0,0.0064998,0.0047959,0.0013838,0
0.0028939,0.0060904,0.0090883,0.0030923,0,0.0059135,0.009934,0,0.0011163,0.0023806,0,0,0.0072112,0.0082163,0,0.0063436,0,0,0.0021322,0.0057057,0.0024698,0.00017509,0.0024302,0,0,0,0.0083645,0.0038167,0,0.0011053,0.0019162,0.0069041,0.002342,0,0.0029529,0.0042256
0,0.0022987,0,0.028994,0.0033993,0,0.0095831,0,0.0029535,0,0.00010315,0.00078557,0.0052225,0.0021481,0,0.055754,0.0082848,0.010346,0,0,0.0021496,0.0032779,0,0.014495,0.0077648,0.0094742,0.0071291,0.010016,0.021746,0,0,0.0026643,0,0.013029,0,0.0025544
0.0045484,0.012861,0.0012531,0,0,0,0.019621,0.014388,0,0,0.0017548,0.0044542,0,0.0097054,0.0083436,0,0.0066377,0,0.0034898,0.0032374,0,0,0,0,0,0.00019974,0,0,0.00059808,0.0045847,0.0052208,0,0,0.0025006,0.0021236,0
0.0053023,0,0,0.0046525,0,0.0038831,0,0,0,0.00087842,0.0042736,0.0044073,0,0.0040274,0,0.054131,0,0.0053241,0.00031937,0,0.0044271,0,0,0.01039,0,0.0039431,0,0,0.050279,0.0024772,0.0053071,0.0054713,0.0026046,0,0,0
0.0018273,0.0038533,0.0012388,0.0064422,0,0,0,0.0058649,0,0,0.014258,0.0016258,0.0011363,0,0,0.003939,0.0033293,0.0026682,0,0.0051568,0.00062819,0.0028781,0,0,0,0.0097286,0.004801,0,0,0.0032548,0,0,0,0,0.0029911,0
0.00043645,0,0,0,0.0010942,3.8272e-05,0,0,0.00045629,0.0010491,4.8075e-05,0.99083,0,0,0.00022996,0,0,0.0010657,0.00060395,0,8.3028e-05,0.0028974,0,0,0,0.00031314,0,0,0.017266,0,0,0,0.00028386,0.00063309,0.00035513,0
0.0011509,0,0.0076578,0.0019867,0,0,0.1047,0.006032,0.0027757,0,0.0055729,0,0.0035856,0,0.0032248,0,0.00062167,0.0062906,0.0055298,0.0011871,0.0052058,0,0,0,0.0043183,0.00050223,0,0,0,0,0.0064875,0,0.010865,0,0.0073232,0
0,0.0020075,0.00063593,0,0,0.0058243,0,0,0.0032252,0,0.0019875,0.0034901,0.0013463,0.0060879,0,0.095488,0,0,0.0040228,0.0025656,0.00015248,0,0,0,0,0,0,0.0054012,0.22877,0,0.0017493,0.0079235,0.0081085,0.0022791,0,0.91821
0,0.001976,0,0,0.00082469,0,0.0048038,0,0.00055586,0,0,0,0,0,0,0.0018023,0,0.0014724,0.001544,0,0,0.010851,0,0,0,0.011455,0.0051377,0,0.0047599,0.0043932,0.0021965,0.0097296,0.0014534,0.0004996,0,0
0,0.017523,0,0.009602,0,0.063509,0,0,0.0045465,0,3.4077e-05,0,0.013697,0.0033701,0.010581,0.013964,0,0.0047279,0,0.0044408,0,0,0,0,0.0023113,0,0.035124,0.010137,0.0047005,0.0044875,0,0,0,0,0,0.030191
0.0016334,0,0,0,0,0.0044893,0,0,0,0.0035022,0,0,0.00094619,0,0.0019794,0.037362,0.0025656,0.0026136,0,0,0.0049256,0.0070754,0.00025217,0,0,0.006272,0,0.0017632,0.058347,0,0,0.0025274,0.0020696,0.0010064,0,0
