0.098379,0,0.0021782,0,0.0043221,0,0,0,0,0,0,0,0,0,0,0.0085804,0.018699,0.0088845,0,0,0.0067965,0,0,0,0.015718
0.019641,0,0,0,0.021789,0,0.031589,0.015543,0.010798,0,0,0.036456,0.0094085,0.066667,0.0027565,0.020411,0,0,0,0.0046074,0,0.00967,0,0.089511,0
0.044121,0.029711,0,0,0,0.0099541,0,0,0.0084877,0,0,0.025815,0,0.0053102,0,0,0,0,0,0.010173,0.0079827,0.0014522,0,0.0091111,0.012109
0,0,0.0038863,0,0.93899,0.0011584,0.017803,0.0058349,0.005166,0,0,0,0,0,0,0,0,0.0047961,0,0,0.011369,0.00095594,0.0040111,0,0.007201
0.036733,0,0,0.0010927,0.026084,0.00017478,0,0.0046481,0.019067,0,0,0,0.015663,0,0.0037517,0.016398,0,0.0050439,0,0.0092987,0,0,0,0.0038924,0
0.0329,0.040661,0.0057382,0.015139,0.036854,0,0,0,0,0.0025093,0,0,0,0.011176,0,0.017422,0.0082336,0,0,0.0087524,0,0,0.008055,0,0.012983
0.044287,0.063536,0,0,0.038979,0.017233,0,0.0093734,0,0.022452,0.019901,0.028697,0.046643,0.029082,0.044497,0,0.02829,0,0.045804,0.033732,0,0,0.021169,0,0
0,0.038644,0.0049637,0.0060572,0.0033238,0,0,0.014866,0.022618,0,0,0,0,0.0086056,0.0066633,0.010796,0.011078,0.012162,0,0,0,0.016676,0.036349,0,0
0.012465,0.0075563,0,0,0.027805,0.0062011,0,0.016668,0.020728,4.4429e-05,0,0,0,0.019701,0,0.0050299,0,0,0.0047373,0.030017,0,0.051855,0,0,0
0.0011481,0,0.019955,0.0021875,0.02667,0.022219,0,0,0.0053584,0.10361,0,0.03181,0.010189,0.008789,0,0,0,0.0014465,0,0.0085227,0,0,0,0.02187,0
0,0.055114,0,0.049528,0.025852,0.035727,0,0.044151,0.017834,0.035806,0,0.062119,0,0.031102,0.017749,0.01204,0,0,0,0,0.0060688,0.016204,0.036005,0.059913,0.050957
0.024455,0,0,0.01037,0.0025402,0.0024011,0,0.012066,0.0011411,0.00015537,0,0,0,0.0105,0,0.0039509,0.0017204,0,0.01566,0,0.0002767,0,0.0072037,0.0065171,0.002201
0.018652,0.00082721,0,0,0.0072619,0,0.00083242,0.0036532,0,0.0012825,0,0,0,0.024341,0.0056847,0,0.00061386,0,0.0019322,0.0054038,0.0022008,0,0.016805,0,0
0.054899,0.026084,0,0,0.099576,0.0012754,0,0,0.041537,0.036005,0.0061225,0.019986,0,0.040624,0.011989,0.0040672,0.027745,0,0.042536,0.029024,0.0028468,0,0,0.047059,0.0040806
0,0,0,0.002102,0,0.010893,0.015698,0.0068266,0.00062871,0.0015704,0.0036669,0.010987,0,0,0,0.93873,0,0,0,0,0,0,0,0,0.0055707
0.03332,0.020591,0,0,0,0.017264,0,0.001609,0.014875,0,0,0,0.024583,0.0052653,0.029303,0.021539,0.0090468,0.021234,0,0.036044,0,0,0.019872,0.011579,0.014542
0.029145,0.030061,0,0,0.083574,0.010812,0,0.012926,0.0018372,0,0.01075,0.0038895,0,0.015045,0.061223,0,0,0,0.040506,0.0051064,0.0028315,0.0082894,0.0091776,0,0
0.0112,0,0.02273,0,0.02642,0.010214,0,0.0020458,0.02639,0.013917,0,0,0,0,0.00093449,0,0,0.018938,0,0.0083189,0,0,0.0056539,0,0.0084814
0.0083413,0,0.0055606,0.04233,0.042741,0,0.0044566,0,0,0.01674,0,0,0,0.036147,0,0.030889,0,0,0,0.013494,0,0,0,0.0073008,0
0.0090688,0.0037096,0.0009107,0.0041488,0.01028,0,0,0.0031202,0,0.0007375,0,0,0.0021971,0,0.0015959,0.0048652,0.0041577,0,0,0.0042799,0,0,0,0.0071157,0.0082709
0,0.048781,0,0.031481,0.036468,0.0046586,0,0,0.016468,0,0.0082211,0,0.018485,0,0.045022,0.09874,0.049298,0.10469,0,0.026222,0.011826,0,0.016914,0,0
