0,0.004903,0.0014804,0.017943,0.0031497,0.0051852,0
0,0.0058191,0.0086265,0.011977,0.0016165,0,0
0.010943,0,0,0.028425,0,0.024877,0
0,0.012102,0.00021368,0.02606,0.0027079,0,0
0,0,0,0,0.0032265,0.043753,0
0,0.004296,0.0016809,0.0091396,0.0010284,0.0047152,0
0,0,0.0080892,0,0.028741,0.24159,0
0.0018138,0,0.0087208,0.043407,0.0070385,0,0.002598
0.0007175,0,0,0.016467,0.015658,0.15287,0
0.0013386,0.0015936,0,0.0079516,0,0.0082968,0.006036
0.0020748,0.013933,0,0.069549,0.0034262,0,0
0,0,0,0,0.0066314,0.049385,0
0,0,0,0.034644,0.00042317,0,0
0.012449,0.0015389,0,0.0036478,0.010761,0.058512,0
0.00012172,0.0077683,0.00027932,0.020186,0.00040805,0.0040028,0.002589
0,0.0028489,0,0.02463,0.0037338,0,0
0,0.0019945,0,0.0086778,0,0.029197,0
0,0,0,0,0,0.039097,0
0,0,0.012107,0.046016,0,0,0.0023715
0,0,0.013715,0.014809,0,0.00048681,0
0,0.0009559,0.0041781,0.033675,0.0030239,0.0086865,0.0047509
0,0,0.013018,0.017187,0.011772,0.0025259,0
0,0.0027611,0,0.0097532,0,0.0024637,0
0.0035096,0,0.0018001,0.01792,0,0.0026424,0
0,0.01912,0,0.041819,0,0.034059,0
0.011099,0.007438,0.0053621,0.015867,0,0.038474,0
0,0.0028891,0,0.0063241,0.0028632,0,0
0.0020367,0.0024189,0,0,0.0047746,0.041093,0
0.0010084,0.0025157,0,0.0086029,0.0038594,0.032878,0
0.0037339,0,0,0,0.0027409,0.071329,0
0.0023115,0.0046955,0.0013584,0.041734,0,0,0.00014813
0.011122,0,0.001747,0.017663,0,0,0
0.0031932,0,0.0021479,0.038983,0,0.0066607,0.0094104
0.0047724,0.006039,0.0049024,0.035148,0,0,0
0.012765,0.00043973,0,0.030453,0.003866,0,0.0033412
0.0016684,0.0045854,0.010726,0,0.0010839,0.028484,0
0.0025502,0,0.01004,0.02779,0,0,0.0033744
0.0050518,0.0044686,0,0.0064942,0,0.0029309,0
0,0.0061316,0.017694,0.021494,0.00099083,0,0
0.0075031,0,0.0014719,0.041239,0,0,0
0.01345,0.011983,0.0034253,0.032264,0,0,0
0.0047516,0,0.0010009,0.021602,0,0,0
0,0.052953,0.013067,0.02081,0,0.010917,0
0,0,0,0.0026618,0,0,0
0.0022227,0,0,0.016402,0.0020517,0,0
0,0.019473,0,0.028199,0,0.024645,0
0,0.0061352,0.0022929,0.013747,0.0064593,0.050522,0
0.0071973,0.0014027,0,0,0,0.043005,0
0.0015329,0.0048131,0.01434,0.061034,0.0077485,0,0
0,0,0.0021839,0,0.98599,0,0
0,0.0064111,0,0,0,0.038763,0
0,0,0,0,0,0.050843,0
0.0026001,0.010252,0.0032503,0.024545,0,0.026231,0
0.0024382,0.011611,0.0046572,0.029757,0,0.00089353,0.0050846
0.0080607,0,0.0080795,0.014233,0.00064066,0,0
0.0070053,0.0040824,0,0.027295,0,0,0
0.0024926,0,0.0012499,0.025732,0.0047921,0,0
0,0.0092136,0.012109,0.04565,0,0,0.0010414
0,0.00053697,0.004957,0.022625,0.0027029,0,0
0,0.031281,0,0.0074655,0,0.030793,0
0,0.011175,0,0.051382,0.0021761,0.016465,0
0.0012299,0.0033114,0,0.021761,0,0,0
0,0.014793,0.00082547,0.032264,0.03396,0.02335,0
0.0051559,0,0.026043,0.05502,0,0,0
