0.00034562,0.091429,0.00063662,0.011046,0,0.0087011,0
0,0.00097609,0,0.012428,0.0025027,0.011082,0
0,0.00056213,0,0.0041959,0,0.0058523,0
0.0014696,0.00021464,0,0.010876,0.0024478,0.007328,0
0,0.00081622,0,0.003677,0.0015293,0.0068413,0
0,0,0,0.059877,0,0,0
0.00049711,0.00023497,0.00035281,0.0023864,0.0036561,0.029162,0
0,0,0.0012804,0.0052719,0.00017848,0.0041656,0
0.00031899,0,0.00042241,0.0079291,0,0.00030857,0
0.00019659,0.00057364,0.089507,0.0049233,0.00057649,0.0023297,0
0,0.0037903,0.00093408,0.0044456,0.095055,0.0006793,0
0.0001767,0,0.001255,0.015371,0.0015356,0,0
0,0.00011094,0,0.0020923,0.0011928,0.018266,0
0.00031439,0.0011327,0.00012219,0.0077563,0.0031672,0.019152,0
0,0.095174,0.0014938,0.030507,0.0044678,0.10749,0.022381
0.0017264,0,0,0.0046998,0.00034347,0.0010821,0
0,0.00032668,0.00042409,0.0046525,0,0.00022106,0
0,0.00078167,0.00017344,0.0041718,0,0.0010641,0
0,0.0017451,0,0.018594,0,0.0039663,0
0,0.00053748,0,0.014111,0.0019309,0.010206,0
0,0,0.00083276,0.0058577,0.00010289,0.0047075,0
0.00021725,0,0,0.015115,0.00014158,0.0016984,0
0.0010443,0.001072,0.00042813,0.007836,0,0.0013602,0
0.0008745,0,0,0.026917,0.00033886,0,0.00022543
0.001674,0,0,0.0015219,0.0034615,0.0098369,0
0,0,0,0.0057546,0.0002264,0.022259,0
0.0034484,0.0017506,0.097174,0.053121,0.00055047,0.0026752,0
0,0.0038149,0.0023668,0.0019734,0.00067513,0.0076731,0
0,0.095067,0.00074772,0.022635,0.099433,0.01596,0
0,0.094749,0,0.048727,0,0.01569,0
0,0,0,0.0046704,0.0033097,0.0077415,0
0.0015342,0,0,0.035193,0,0,0.00049309
0,0.0018389,0.00065506,0.019801,0,0.0096177,0
0.00019589,0.00026405,0.0010088,0.0037768,0.00029614,0.0067664,0
0,0.00079523,0,0.00043583,0,0.00045808,0
0,0,0.00047544,0.0031524,0,0.010274,0
0,0,0.090202,0.01978,0,0.0091969,0
0.0014624,0.0055397,0,0.018888,0.0027266,0.011707,0
0,0.00090708,0,0.022632,0.095633,0.00086538,0
0.0012961,0,0.00076139,0.0066553,0.0033398,0.072327,0.048686
0.087253,0.0007027,0,0.0091685,0.0023414,0.011636,0
0.085192,0,0,0.0059628,0,0.0081871,0
0,0,0,0.0042492,0,0.0080934,0
0.00079765,0,0.00074948,0.0074458,0,0.0039209,0
0.0010657,0,0,0.0018515,0.00089204,0.07651,0
0,0,0.00045783,0.0066991,0.0013448,0.0073726,0
0,0,0,0.014871,0.00026678,0.0072986,0
0.00050462,0,0,0.0055913,0.00019908,0.010923,0
0.00086107,0.00015593,0,0.011793,0,0.0083635,0
0.0013264,0.001634,0.00096372,0.0076348,0.0064276,0.0037524,0
0,0.00027288,0,0.053585,0,0.0022313,0
0.084793,0.00028682,0.00041481,0.0075853,0.00064623,0.021783,0
0,0.00062425,0,0.070517,0.00062446,0.0099224,0
0,0.0015451,0,0.020707,0,0.02258,0
0.000861,0.00060427,0.0015008,0.0099273,0,0.0090382,0
0,0.00098933,0.00094938,0.050613,0.0051636,0.023546,0
0,0,0,0.034557,0,0.0010031,0
0.00028661,0.00018221,0,0.0032903,0.0014215,0.0058076,0
0.00097448,0,0,0.018608,0.00052007,0.0089856,0
0,0,0.00037105,0.0024734,0.00057818,0.042983,0
0,0.00064936,0,0.034233,0,0.0044763,0
0,0.0021408,0,0.0055264,0.0010423,0.0091091,0
0.0016368,0.00014775,0,0.0072654,0,0.0068194,0
0.0004368,0,0,0.022762,0,0.0037203,0
0,0.090819,0.0016182,0.05875,0,0.017023,0
0.00099994,0.00045911,0.00059141,0.0028603,0,0.0052809,0
0,0.00077969,0,0.029539,0.00040702,0.0054714,0
0.088383,0,0,0.023734,0.0016526,0.018538,0
0,0,0,0.0079797,0.0016509,0.0060243,0
0.00053914,0,0,0.0012446,0,0.00076938,0
0.00094097,0.00049031,0,0.0044985,0,0.0076564,0
0.00028859,0,0,0.0071438,0,0.013296,0
0.0006611,0.00040453,0,0.0038655,0,0.0017975,0
0.0017618,0.00012737,0,0.0070154,0,0.0014944,0
0.00037816,0.00021209,0,0.0074672,0,0.0051844,0
0,0,0,0.0025821,0,0.0067375,0
0.0020906,0.00071178,0,0.0119,0.00045116,0.046485,0
0.00077678,0,0,0.0094305,0,0.0019868,0
0,0.092473,0.089446,0.005445,0.0015945,0,0.00026269
0,0,0,0.0049178,0,0.0022394,0
