0,0,0,0,0.0023874,0,0,0,0,0.013111,0.0050243,0,0.058061,0.067666,0.0024102,0,0.0043549,0.022233,0,0,0.07494,0,0.0061001,0.083116,0.0057385,0,0.0052329,0,0.0043904,0.006388,0,0.0026525,0.0010363,0,0.014079,0,0,0.007121
0,0,0,0,0.0023055,0,0,0,0.065901,0.073861,0.012507,0,0.046815,0.074934,0.0026913,0,0.0021687,0.0021976,0,0,0.0020093,0,0.0089377,0.081522,0.0075106,0.078107,0.0028652,0,0.0056314,0.0054085,0,0.010292,0.0094532,0,0.14265,0,0,0.0034439
0,0,0,0,0.070104,0,0,0,0,0.014585,0.074329,0,0.01106,0.0050412,0,0,0.0040175,0.073691,0,0,0,0,0.0056025,0.0029142,0.00049645,0.081058,0.081943,0,0.006362,0.010505,0,0.003277,0.015003,0,0.074182,0,0,0.0097063
0,0,0,0,0.0077104,0,0,0,0,0.025501,0.0090166,0,0.04841,0.0081378,0.0016104,0.0026568,0.001763,0.0095412,0,0,0.0014848,0,0.0017586,0.094818,0.0080561,0.0083008,0.0025624,0,0.0074241,0.0025345,0.00080647,0.0025849,0.042886,0,0.014353,0,0,0.0029272
0.0009681,0,0,0,0.0061134,0,0,0,0.073555,0.084944,0.077305,0,0.023368,0.00015404,0.078004,0,0.0027678,0.015766,0,0,0.0049439,0,0.0030764,0.0067085,0.078086,0.078409,0.0021093,0.00087598,0.076336,0.0020763,0.00028907,0.0038249,0.016569,0,0.0069582,0,0,0.0017546
0,0,0,0,0,0,0,0,0.070448,0.004758,0.00057083,0,0.0093011,0.0081898,0.074634,0,0,0.0082212,0,0,0.0054799,0,0.0018317,0.074106,0.082539,0.08526,0.0040686,0,0.075438,0,0,0.010131,0.0018632,0,0.10126,0,0,0.0070325
0,0,0,0,0.07968,0,0,0,0.06791,0.07264,0.00998,0,0.046256,0.088222,0.089028,0,0.086448,0.099437,0,0,0.010063,0,0.0095559,0.013446,0.079486,0.076841,0.01548,0,0.015064,0.01102,0,0.0062668,0.075713,0,0,0,0,0.10697
0,0,0,0,0.0078542,0,0,0.0034846,0.075285,0.016074,0.013017,0,0.02179,0.066567,0.013584,0,0.076799,0.082064,0,0,0.0053147,0,0.0029937,0.0064615,0.0039231,0.0061144,0.0064643,0,0.0081619,0.09054,0,0.0011725,0.012573,0,0.042314,0,0,0
0,0,0,0,0.0089884,0.0018694,0,0,0.067296,0.0043954,0.072261,0,0.038076,0.071885,0.0097021,0,0.00024839,0.0096434,0,0,0.0070071,0,0.076355,0.0011064,0,0.0054862,0.085986,0,0.0034418,0.088052,0,0.005483,0.0027024,0,0.024883,0,0,0.0095153
0,0,0,0,0.068584,0,0,0,0,0.015333,0.080933,0,0.054152,0.079902,0.085092,0,0.0058686,0.022355,0,0,0.073853,0,0.075081,0.082659,0.011514,0.0030581,0.0043432,0,0.080496,0.0025473,0,0.091595,0.03494,0,0.00038541,0,0,0.11826
