0.24288,0.077463,0.031273,0.14925,0.0068261,0.014939,0.0031565,0.014377,0.0038542,0.0091451,0,0,0.0092271,0.014377,0.011945,0,0.24135,0.027191,0.023252,0.0079803,0.011167,0,0.2225,0.20664,0.23669,0,0.01413,0.0056427,0.24364,0,0.0096907,0.017347,0,0.22773,0.073543,0.0038762,0,0.014226
0.011465,0.080227,0.27638,0.26266,0.0084204,0.27504,0.015373,0.26436,0.0076209,0.062504,0.25346,0.2654,0,0.014272,0.013064,0.019749,0,0.27422,0,0.0080002,0.26027,0.023626,0.25716,0.24319,0.25599,0.24433,0.011755,0.26147,0.2633,0.022101,0.020502,0.26249,0.073733,0.017057,0.21313,0.26541,0.26225,0.24561
0.25275,0.27593,0.10159,0.075701,0.25835,0,0.26053,0.015365,0.25022,0.248,0.02102,0.0063505,0.35388,0.26523,0.26429,0.24878,0.26646,0.013199,0.27396,0.25617,0.011223,0.2559,0.009326,0.024328,0.005381,0.01599,0.26021,0.018224,0,0.24999,0.25658,0.020421,0.25126,0.25182,0.13267,0.0046948,0.016338,0.03202
0.0023666,0.0051898,0.012639,0.0042003,0,0,0,0.00459,0,0,0,0,0.01373,0,0,0.0044945,0,0.0022976,0.0042465,0.0035396,0,0,0,0.0030136,0,0.0020929,0,0,0.0019655,0,0,0,0.0025405,0.0031869,0.019835,0,0.0027782,0
0.0019136,0.023231,0.060784,0.033476,0,0.0061236,0.009567,0.019759,0.011712,0.0096478,0.0092318,0,0.025082,0.0056676,0.0031052,0.0078434,0.0072328,0,0,0,0.0013039,0.0046417,0.0043252,0.009121,0.0014078,0.24375,0.0032257,0,0.0083316,0,0,0.016528,0.23593,0.0063404,0,0,0,0
0.015781,0.28426,0.27154,0.27738,0.26338,0.25636,0.25842,0.05231,0.24486,0.26135,0.24993,0.26771,0.13039,0.26815,0.27276,0.24884,0.024522,0.25763,0.27256,0.25633,0.26983,0.27293,0.25949,0.25328,0.24915,0.015951,0.25539,0.25102,0.010131,0.27603,0.27359,0.25282,0.072986,0.25448,0.30389,0.25664,0.25839,0.26757
0.24157,0.073217,0.30105,0.26445,0.26121,0.0068354,0.0073011,0.011231,0.0060526,0.051285,0.2642,0.014403,0.12918,0.024126,0.021137,0.25715,0.25255,0.027103,0.0087575,0.016314,0.010675,0.016165,0.25917,0.24297,0.0029578,0.25494,0.012091,0.017907,0.24946,0.027994,0.022857,0.001745,0.26865,0.2309,0,0.25885,0.25074,0.24083
0.018448,0.087786,0.054755,0.052294,0.0022094,0.0078805,0.011339,0,0.0011286,0.046856,0.0080145,0,0.013939,0.0058922,0.24535,0,0.017174,0.010085,0.012222,0,0.0069455,0,0,0.011897,0.0096405,0,0.0099248,0.016431,0.0062928,0.0072265,0.24989,0.26127,0,0.020996,0.22641,0.0065769,0.018582,0.003649
0.0060291,0.17926,0.028852,0.025854,0.0040109,0.26166,0.23791,0.27206,0.23862,0.048679,0,0.25936,0.19469,0.25148,0.0043829,0.0090557,0,0.25012,0.26064,0.25262,0.252,0.25028,0.0065558,0.012625,0.25149,0.0039179,0.24863,0.24814,0.0050473,0.0084293,0.0064872,0.017964,0.052896,0.0099338,0.080679,0.0036573,0.012633,0.028987
0,0.0142,0.0011121,0.0027558,0,0,0.01537,0,0.0050669,0.011007,0.0012445,0.0050621,0.012452,0,0.0092214,0.0024019,0,0.0011925,0,0.0029287,0.0044202,0.012348,0.0028308,0.0027616,0,0.0024984,0.0035578,0.0026965,0.003114,0.017329,0.0015972,0.0043722,0.015611,0.006196,0.058477,0,0.0013051,0.0026948
0.0059612,0.26957,0.25459,0.24567,0.25901,0.023875,0.0269,0.27022,0.25532,0.060764,0.017038,0.015755,0.061886,0.2725,0.25008,0.25589,0.0028627,0.27508,0.25973,0.25514,0.26367,0.25953,0.020408,0.24838,0.26039,0.24841,0.25945,0.029597,0.0053427,0.26359,0.26209,0.25244,0.30386,0.24903,0.3082,0.26089,0.028947,0.26284
0,0.026007,0.020503,0.0073928,0.0043354,0.0022621,0.006273,0,0.0022687,0.0072933,0.005168,0.0016014,0.003294,0,0,0.00622,0.007828,0.0031591,0,0,0,0.0073667,0,0.0053409,0,0.0017687,0,0.0035252,0,0,0.0010846,0,0,0,0.0033592,0.002646,0.0099274,0.0032805
0.2572,0.036409,0.051615,0.037414,0,0.25185,0.0070378,0.0070503,0.010186,0.21505,0.24069,0.24994,0.21717,0.0024835,0.0010563,0.0074556,0.25586,0,0,0,0.0016529,0,0.24378,0,0.0066166,0.0068155,0.0097825,0.24327,0.25835,0,0.0014509,0.016104,0.012637,0.0035779,0.013867,0.0076349,0.022065,0.0082147
0,0.0060042,0.011611,0.013344,0,0.0018414,0.0042417,0,0,0.0094958,0.0027965,0,0.005743,0,0.0035411,0,0,0.0018963,0.0017563,0,0,0.002426,0,0.003502,0.0012248,0.001683,0.0022213,0.0023199,0,0.0011072,0.0012486,0.0046518,0,0.0045446,0.0062973,0,0.0049442,0
0,0,0.0074345,0.015065,0,0,0.0028187,0,0,0.00653,0.0057115,0.0080352,0.047387,0.0037727,0.007451,0,0,0,0.0080962,0.0025504,0.0059046,0.001441,0,0.0054843,0,0.0055509,0,0,0,0,0,0,0,0,0,0,0.0026362,0
0,0.014101,0,0.0078389,0.0020905,0,0.0063964,0,0,0.0074471,0.0012534,0,0.0091469,0,0.012225,0,0.0011213,0,0.004255,0,0,0,0.0035807,0.003644,0,0,0,0.0017542,0,0,0.010707,0.0048715,0,0.00757,0.0046967,0,0.21102,0
0.25158,0.03667,0.23987,0.25291,0.25019,0.25732,0.26253,0.26251,0.24837,0.059744,0.26338,0.27018,0.21931,0.25921,0.26516,0.25528,0.2478,0.052159,0.27474,0.26428,0.25893,0.26265,0.2598,0.25994,0.24792,0.25057,0.029632,0.26523,0.24976,0.26579,0.27244,0.24725,0.30841,0.25274,0.23072,0.011842,0.26319,0.25745
0,0.015959,0.040606,0,0.0014213,0.013233,0,0.0030012,0,0.0020074,0,0,0.072876,0.0062602,0,0.0011463,0,0.0089796,0,0.001892,0.0016378,0.0048182,0,0.0015438,0.0043814,0,0.0013801,0,0,0,0,0,0,0.0016717,0.0034642,0,0.0038996,0.0088046
0.0074907,0.30232,0.077921,0.074211,0.010823,0.0056863,0.010812,0.013128,0.0056772,0.23364,0.0010518,0.0054819,0.010261,0.010886,0.0066191,0.007979,0.010703,0.22874,0,0,0.0090949,0.0099392,0.0066293,0.0059666,0.0095637,0.0076443,0.23947,0.008555,0.0074707,0.005059,0.0016973,0.023209,0.0040787,0.014886,0.091813,0.25616,0.0065693,0.013484
0.0017297,0.017184,0.010339,0.0072376,0.0026336,0,0.0014108,0,0.0040082,0.012962,0.0045007,0,0.022904,0.0018353,0.0028171,0.0024959,0.0076278,0,0.0018916,0,0,0,0,0,0,0.0044456,0,0.0058187,0.0025838,0,0.00408,0.012702,0.0022862,0,0.008326,0.0030013,0,0
