0.041117,0.011176,0.14287,0.082714,0.20962,0.030633,0.027351,0.098487,0.0096496,0.01081,0.0084325,0.014277,0.015263
0.18497,0,0.36113,0.17709,0.0032289,0.16361,0.088641,0.26833,0.2406,0.048259,0.27512,0,0.2543
0.15343,0.32946,0,0.19163,0.29625,0.12184,0.20895,0.08329,0.053468,0.28441,0.0099801,0.31286,0.026028
0.0034256,0.0016953,0.0041021,0.013007,0.0021559,0.0018043,0.0021745,0.005739,0.0017792,0,0,0,0.0010954
0.0029184,0.0056597,0.032764,0.042181,0.013916,0.035498,0.054327,0.058519,0,0.015891,0,0.0030593,0
0.26797,0.25806,0.26989,0.28902,0.059387,0.21449,0.2483,0.13754,0.27222,0.2681,0.2721,0.28632,0.26024
0.069611,0.003346,0.31533,0.16043,0.32154,0.18633,0.10725,0.094756,0.0037498,0.079778,0.021528,0.05012,0.26157
0.013882,0.004293,0.0064924,0.1657,0.011822,0.048165,0.052417,0.0075469,0.0090431,0.066122,0.014372,0.23876,0.0012441
0.26053,0.25708,0.0041843,0.019711,0,0.070826,0.14379,0.249,0.29011,0.054505,0.24792,0.0069558,0.018999
0,0.027536,0.0067613,0.031005,0,0,0.0014146,0.0098247,0.0047672,0.014435,0,0.0043665,0
0.33307,0.15124,0.15581,0.31615,0.016475,0.179,0.2724,0.16597,0.069452,0.078126,0.024404,0.26065,0.25604
0.013162,0.006201,0.0092836,0.0083535,0.0067491,0.001797,0.003584,0,0,0.012898,0.0028891,0.0025193,0.0031481
0,0.017872,0.11906,0.0085499,0.2841,0.05959,0,0.18132,0.21987,0.20239,0.25702,0.010938,0.014353
0,0.0022257,0.0070678,0.009891,0,0.0029305,0.0047541,0.00181,0,0.012091,0.0026489,0.0017123,0
0,0.0055638,0,0.0027082,0.0047116,0.029021,0,0,0.0115,0.013882,0,0,0.0015565
0,0.0058749,0.015197,0.0046775,0.0017364,0.0096791,0.0083375,0,0,0.014984,0.0039284,0.015322,0.0031339
0.16612,0.26587,0.28357,0.24323,0.26928,0.26843,0.25643,0.31408,0.27249,0.069531,0.26504,0.26211,0.0064422
0.010283,0.007246,0.0013625,0.0087308,0.0022007,0,0,0.016062,0.005581,0.011203,0.013237,0,0.0041949
0.15992,0.016665,0.040226,0.088482,0.0019658,0,0.019812,0,0.009841,0.23509,0.0017326,0.014473,0.26933
0,0,0,0.014204,0.0094442,0.014748,0.0052605,0.0078283,0,0.01868,0,0.0080988,0.0032671
0.17749,0.24941,0.18354,0.29651,0.28233,0.1344,0.19378,0.32727,0.030734,0.29205,0.046161,0.012666,0.26837
0.017157,0,0.012443,0.014348,0.0020016,0.0059652,0.0072432,0.022206,0.0039133,0.0074162,0,0.017108,0.0010633
0.2943,0.27339,0.30064,0.32779,0.26044,0.2302,0.26446,0.30887,0.27058,0.30813,0.273,0.28229,0.27043
0,0,0.0012434,0.0064316,0.011277,0.014516,0,0.0036524,0.0053894,0.0020094,0,0,0.0020376
0.30941,0.26484,0.29099,0.28677,0.26551,0.23278,0.28083,0,0.26132,0.029954,0.2587,0.031322,0.03019
0,0.037488,0,0.047456,0.031683,0.026905,0,0.31465,0.0127,0.038763,0.0024192,0.26893,0.24707
0.013064,0,0.030532,0.030504,0,0.012171,0.013114,0.045088,0.01023,0.27414,0.018834,0.001243,0.0064858
0.06747,0.022834,0.068089,0.078821,0.007156,0.079568,0.43317,0.14502,0.012172,0.014871,0.020607,0.013879,0.24599
0.25338,0.2692,0.24763,0.26346,0.27549,0.10431,0,0.17199,0.015978,0.23678,0.26824,0.2817,0.017377
0.013473,0.015403,0.0096064,0.025258,0.010043,0.11288,0,0.012563,0.27542,0.033406,0,0,0.01899
0.004598,0,0.0091324,0.0019022,0.0060455,0.0040273,0.012117,0.028571,0.0059339,0.053451,0.0010217,0,0.0021148
0.29171,0.25691,0.2716,0.23487,0.26313,0.097914,0.29984,0,0.0044744,0.0048665,0.25958,0.0090762,0.023102
0.0034749,0.016444,0,0.048546,0,0.060649,0.027647,0.15887,0,0.0044595,0.0016019,0.24222,0
0.0059593,0.046347,0.011986,0.047073,0.047865,0.12207,0,0.13387,0.28592,0.034971,0.0038022,0.035319,0.25862
0.017947,0,0.032565,0.02989,0,0.015239,0.013596,0.047258,0.012109,0.26088,0.018786,0.0010391,0.0098364
0.0019252,0.0017514,0.0034911,0,0,0,0.006073,0.025417,0.0027639,0.038071,0.001679,0,0
0.014016,0,0.015895,0.01421,0.0076588,0.0091524,0.010723,0.022665,0.0074379,0.012024,0,0.016886,0
0.092119,0.026528,0.14472,0.067629,0.0099445,0,0.072322,0,0.23129,0.019355,0,0.26826,0.0068324
0.039858,0.045756,0.069249,0.076498,0.18918,0,0.074945,0.17156,0.0063924,0.047958,0.0035713,0.0029347,0.24315
0.14469,0.20053,0.088803,0.090418,0.084983,0.40716,0.094499,0.09429,0.050574,0.22844,0.026174,0.0026042,0.017382
0.039519,0.057964,0.043118,0.090647,0.0068512,0,0.0043791,0.054468,0.0055238,0.065183,0.26302,0.025743,0.023343
0.042607,0,0.0059171,0.064,0.025568,0.0045528,0.071875,0.067928,0.0090435,0,0,0.0033162,0
0.051354,0.010375,0.021033,0,0,0,0.046142,0,0.026,0,0,0.2283,0.0087542
0.036961,0.035924,0.083707,0.065051,0,0,0.060287,0,0.016195,0.049564,0,0.0045822,0.018254
0,0.010914,0.11573,0.051041,0.020398,0,0.0043781,0.072109,0.014264,0.0255,0.25381,0.0066104,0.011585
0.16003,0.043154,0.042484,0.063672,0.042746,0.34458,0.14364,0.15889,0,0.014674,0,0.04996,0.0074292
0.026482,0.023216,0,0.1569,0.2341,0.046565,0.034033,0.053918,0.24733,0.010913,0.022568,0.0029995,0.23026
0.010698,0.016507,0,0.020728,0.016157,0,0.011186,0.053869,0,0.03596,0.013204,0.0059619,0.0021719
0.070253,0.0027916,0.068802,0.020395,0,0,0.0056972,0.021871,0.012237,0.20169,0.0010639,0,0.0051202
