0,0.044515,0.028267,0,0.011794,0.034522,0.00039569,0.016033,0.027672,0.017472,0,0.019001,0.010509
0,0.063028,0.029106,0,0.040656,0.019353,0.035888,0.022096,0.02533,0.064594,0,0.0073766,0.087503
0,0.04158,0.040953,0,0.066685,0.01362,0.036098,0.01097,0.057624,0.015333,0,0,0.093224
0,0.0088127,0.044559,0,0.011694,0.010596,0.021793,0.030234,0.014121,0.034773,0.0025268,0.006609,0.012083
0,0.055566,0.025292,0,0.012603,0.053026,0.053082,0.038892,0.0098473,0.0799,0,0.012804,0.0048632
0,0.029283,0.022388,0,0.038288,0.020952,0.064475,0.038948,0.014956,0.0052646,0,0.013556,0.083429
0,0.063356,0.045512,0,0.052128,0.090343,0.068211,0.058835,0.013158,0.068494,0,0.026712,0.010699
0,0.048032,0.014411,0,0.027582,0.044535,0.048925,0.015727,0.057563,0.021773,0,0.084293,0.016149
0,0.078903,0.040306,0,0.01714,0.041902,0.035189,0.036422,0.069195,0.0048646,0,0.061704,0.011535
0,0.066485,0.077833,0,0.066722,0.080177,0.057454,0.051927,0.083708,0.01911,0,0.09293,0.084198
0,0.072581,0.077287,0,0.085746,0.036941,0.05255,0.06843,0.059147,0.05821,0,0.078056,0.080623
0,0.018393,0.015206,0,0.08631,0.035812,0.043928,0.049544,0.013788,0.027248,0,0.016018,0.011683
0,0.077651,0.082491,0,0.043864,0.04626,0.040467,0.036207,0.082328,0.011598,0,0.08197,0.016435
0,0.066843,0.092248,0,0.071737,0.096755,0.070294,0.059171,0.046242,0.10595,0,0.093916,0.09194
0,0.032432,0.028536,0,0.013882,0.039868,0.047683,0.04567,0.07073,0.039109,0,0.0034386,0
0,0.065712,0.018697,0,0.014546,0.020632,0.043113,0.042137,0.0039094,0.010786,0,0.012667,0.0043037
0,0.077416,0.014865,0,0.042112,0.045481,0.049082,0.016921,0.077652,0.006712,0,0.0065784,0.0014911
0,0.064216,0.059832,0,0.085226,0.091192,0.055285,0.065685,0.087111,0.073343,0,0.070705,0.0048112
0,0.097935,0.076681,0,0.06512,0.080191,0.087847,0.058481,0.095774,0.10863,0,0.030345,0.017969
0,0.066275,0.032544,0,0.083858,0.072667,0.033816,0.060902,0.0048086,0.026307,0,0.092968,0.086269
0,0.017358,0.020768,0,0.013014,0.0088366,0.030636,0.013148,0.069356,0.016267,0,0.0068126,0.011772
0,0.021765,0.014109,0,0.056307,0.026012,0.0383,0.033626,0.0080069,0.0048604,0,0.0072351,0.0087647
0,0.054717,0.072547,0,0.091797,0.11088,0.090392,0.11162,0.041976,0.090557,0,0.097816,0.096054
0,0.022845,0.02273,0,0.019655,0.047143,0.043064,0.064959,0.023307,0.0052556,0,0.016119,0.0035869
0,0.049906,0.060174,0,0.012529,0.055414,0.043057,0.068116,0.066176,0.021432,0,0.018872,0.010342
0,0.033218,0.070059,0,0.034345,0.067581,0.065059,0.05053,0.085452,0.08105,0,0.035424,0.01369
0,0.077668,0.077209,0,0.089878,0.087893,0.078034,0.053493,0.080221,0.019751,0,0.025921,0.08655
0,0.065279,0.058231,0,0.055299,0.075876,0.063267,0.051493,0.087084,0.041665,0,0.09485,0.016134
0,0.078096,0.06823,0,0.040667,0.11054,0.060597,0.067499,0.028279,0.04585,0,0.029454,0.10235
0,0.069867,0.068493,0,0.074475,0.03973,0.062063,0.040749,0.074065,0.015018,0,0.086544,0.090642
0,0.043102,0.027405,0,0.046705,0.056639,0.052376,0.070028,0.010855,0.047966,0,0.0066667,0.0076372
0,0.023364,0.041706,0,0.078873,0.039447,0.033874,0.031657,0.020598,0.056484,0,0.0043524,0.0053024
0,0.02158,0.049764,0,0.023286,0.04175,0.0076533,0.027221,0.016139,0.019389,0,0.076155,0.077149
0,0.072739,0.036409,0,0.068226,0.054879,0.077312,0.066554,0.029668,0.031635,0,0.074057,0.0071357
0,0.037506,0.016626,0,0.04359,0.038143,0.050595,0.01324,0.018649,0.041152,0,0.021853,0.084523
0,0.047432,0.015348,0,0.013573,0.03256,0.024138,0.025864,0.066304,0.017338,0,0.021864,0.08178
0,0.025786,0.015417,0,0.023717,0.012395,0.023546,0.01057,0.0060204,0.015565,0.0012774,0,0.08719
0,0.021038,0.015153,0,0.014302,0.014929,0.036901,0.054819,0.063833,0.034079,0,0.015762,0.013428
0,0.091997,0.09935,0,0.096713,0.1121,0.11845,0.12017,0.083481,0.12277,0,0.096135,0.10482
0,0.028845,0.038788,0,0.074853,0.094437,0.059413,0.03117,0.082339,0.041361,0,0.01603,0.018564
0,0.025907,0.005124,0,0.017581,0.042475,0.03641,0.028683,0.011304,0.01833,0,0.0043238,0.088525
0,0.061996,0.043469,0,0.050816,0.057367,0.022445,0.021895,0.020514,0.010822,0,0.013184,0.010441
0,0.10806,0.117,0,0.081481,0.086571,0.12188,0.13708,0.094153,0.14619,0,0.04471,0.11098
0,0.031736,0.025355,0,0.046804,0.025831,0.057614,0.047282,0.074785,0.062807,0,0.018758,0.014354
0,0.018414,0.014818,0,0.016361,0.035125,0.022911,0.01702,0.057899,0.07167,0,0.0068996,0.0090288
0,0.050488,0.061982,0,0.076451,0.028709,0.023614,0.075878,0.071157,0.020189,0,0.076611,0.010605
0,0.056973,0.040813,0,0.063503,0.031262,0.048946,0.021678,0.023275,0.071109,0,0.0037663,0.0065202
0,0.010139,0.024459,0,0.017641,0.026547,0.0508,0.028238,0.001476,0.051675,0,0.0042008,0.00094911
0,0.030391,0.010832,0,0.043295,0.0095767,0.050955,0.040768,0.058893,0.0058069,0,0.0084806,0.007333
0,0.049989,0.029926,0,0.01136,0.019418,0.022195,0.028912,0.057496,0.022117,0,0.016186,0.010769
0,0.062796,0.045356,0,0.02091,0.053027,0.031094,0.029872,0.022489,0.017746,0,0.080253,0.084453
0,0.062628,0.0704,0,0.084197,0.08745,0.02808,0.08203,0.081024,0.0751,0,0.092362,0.0059848
0,0.0084717,0.032575,0,0.025486,0.053154,0.030904,0.032181,0.067991,0.02807,0,0.0029904,0.010419
0,0.019644,0.053787,0,0.054323,0.027489,0.019018,0.038984,0.0077642,0.054927,0,0.0040177,0.082456
0,0.042139,0.072052,0,0.028247,0.040788,0.045061,0.073648,0.01358,0.0022633,0,0.0030156,0.0074107
0,0.031481,0.02557,0,0.062407,0.035774,0.04078,0.059665,0.015126,0.032161,0,0.025391,0.085325
0,0.064837,0.058801,0,0.072233,0.069061,0.061498,0.059522,0.069434,0.02884,0,0.073138,0.087015
