0,0,0.0055251,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35885,0.33797,0.43862,0.35925,0.38441,0.3604,0.35819,0.36014,0.35834,0.35964,0.36435,0.36263,0.36001,0.36346,0.36428,0.36113
0.0027674,0.32891,0.14642,0.35016,0.0045626,0.0039624,0.35125,0.0047557,0.001961,0.0037314,0.0050336,0.0039773,0.0042735,0.0027578,0.0018866,0.0045227
0.35223,0.33381,0.22068,0.0050147,0.0066773,0.35143,0.0037004,0.35522,0.35335,0.35336,0.34909,0.35443,0.35437,0.35586,0.35649,0.35367
0,0,0.011766,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0047496,0.0028577,0.027249,0.005527,0.0080235,0.3504,0.0032879,0.0059105,0.35535,0.0028511,0.35871,0.0041882,0.0061343,0.0064873,0.0078783,0.011458
0.35469,0.33603,0.42908,0.35418,0.37857,0.011275,0.35532,0.35649,0.0043491,0.35712,0.0099841,0.35938,0.3546,0.35792,0.35711,0.35334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0061592,0.0037123,0.0511,0.35299,0.0075761,0.3546,0.0043671,0.0083637,0.35582,0.0073057,0.35775,0.0068163,0.35442,0.34962,0.3448,0.3553
0.35307,0.33503,0.40648,0.0065701,0.37898,0.006883,0.35429,0.35397,0.0036258,0.35247,0.010306,0.35672,0.006269,0.014652,0.020132,0.0089691
0,0,0.0089727,0,0,0,0,0,0.34853,0,0,0,0,0,0,0
0.35595,0.0087321,0.38981,0.35775,0.38095,0.35611,0.35742,0.013979,0.0067038,0.35772,0.36205,0.3596,0.0088694,0.36168,0.36017,0.016271
0.0028976,0.33028,0.051582,0.001723,0.0047943,0.0045155,0,0.34775,0.0042151,0.0018326,0.0043233,0.0036366,0.35144,0.0021231,0.0046005,0.34733
0.35725,0.33708,0.38838,0.35636,0.38291,0.35869,0.35719,0.35981,0.35785,0.35777,0.36223,0.36003,0.35909,0.017433,0.36167,0.35834
0,0,0.041667,0.0027888,0.0014726,0,0,0,0,0.0010775,0,0.0023063,0,0.34405,0.0017939,0.0020363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0070291,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0080513,0,0,0,0,0,0,0,0.0027853,0,0,0.0021734,0,0.0015075
0.34953,0.3323,0.13789,0.0035581,0.0048262,0.35156,0.0030125,0.35134,0.0036952,0.0066936,0.016159,0.0071368,0.0072586,0.35155,0.0066507,0.35282
0.0012362,0.0020563,0.095221,0.3486,0.0036723,0.0012345,0.35075,0.0013591,0.0015782,0.0024713,0.0029008,0.0015721,0.0011175,0.0012835,0.0010996,0.0017874
0.0041019,0.0020838,0.13774,0.0053796,0.37542,0.0049713,0.0026413,0.0044373,0.004041,0.002899,0.011705,0.0055127,0.0039061,0.0051383,0.0059172,0.0061939
0.0025004,0.0017435,0.040562,0,0.002318,0.0019555,0.0011488,0.0026033,0.0012996,0.0010848,0.33638,0.0047217,0.0022362,0.0024896,0.0028189,0.0025487
0.0011421,0.0010078,0.034466,0,0,0.0014221,0,0.0028577,0,0.34671,0.0022289,0.33828,0,0.0011967,0.3457,0.0015435
0,0,0.0032942,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0087471,0,0,0,0,0,0.34881,0,0.0014098,0.0060087,0.34614,0.002095,0.0021837,0
0,0,0.0048269,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.015263,0,0,0,0.34365,0.0013048,0,0.34304,0.0060653,0.010164,0,0,0.0099268,0
0.0017182,0.0013178,0.042769,0.0014225,0.0061075,0.0031868,0.0012368,0.34276,0.0017926,0.0020123,0.0055367,0.0028774,0.0015468,0.0023225,0.0025122,0.0022838
0.0013998,0,0.051775,0.001128,0.0025475,0.0023695,0.002941,0.0012621,0.0014518,0.0015102,0.0042586,0.0012404,0.0013904,0.0022346,0.0016609,0
0.3465,0.0013077,0.051962,0.0012089,0.0025405,0.0050873,0.0014617,0.0033776,0.0012255,0.0017283,0.0075357,0.0033681,0.0024688,0.0051746,0.0039549,0.0052028
0.0026989,0.0024306,0.048808,0.0016123,0.0025608,0.34457,0.0013391,0.0051797,0.002785,0.0025872,0.0037986,0.33573,0.0038957,0.0028946,0.0037649,0.0058297
0.0026546,0.32824,0.098406,0.34872,0.0046532,0.0024356,0.0020778,0.0037353,0,0.0020353,0.0052905,0.003331,0.0017502,0.0046298,0.0022728,0.34532
0.0018603,0.00165,0.061418,0,0.0035278,0.0015194,0.001537,0.0027044,0.0010587,0.0021453,0.33529,0.0016892,0.0012691,0.34271,0.0018469,0.002108
0.0013656,0.0016412,0.037315,0.0033476,0.36366,0.0011652,0.0017683,0.0010815,0,0.0010748,0.0030146,0.0027982,0,0.0030344,0.0023353,0.0021037
0,0.0012828,0.049623,0.0014372,0.0017493,0,0.0022072,0.0017687,0.35,0,0.001778,0.0011562,0.34773,0,0,0.0024399
0,0,0.0099957,0,0,0,0,0.001214,0,0.003368,0,0.0018971,0,0.0010081,0.33619,0.0013488
