0,0.0060103,0.010106,0.0023884,0.008012,0.0042711,0,0,0.0041035,0,0,0.0018297,0.0024376,0.0034761,0.004963,0
0,0.0060634,0.0094678,0.0096164,0.0034367,0.0028751,0,0,0,0.0024233,0,0,0,0.0088811,0,0
0.015666,0.00372,0.015928,0,0.034532,0.0034553,0.00082922,0.0032693,0.00096671,0,0.014388,0,0.0012094,0.0055764,0.01141,0.0057613
0,0.01295,0.01984,0.00061452,0,0.0029675,0.0037912,0.015196,0.0019595,0,0.0034326,0.0053118,0.0025732,0.009332,0.0064943,0
0,0,0.003397,0.0014568,0.0086249,0.0105,0,0.0013823,0.0048464,0,0.016793,0,0.0069335,0.009302,0,0
0,0.004191,0.0037889,0.0018917,0.0066944,0.00098533,0.0011769,0.006624,0.0068055,0,0.0017099,0,0.014473,0,0.0033195,0.0014791
0,0,0,0,0,0.00040407,0.0029459,0,0,0.0054775,0.9697,0.0081393,0,0,0,0.010722
0.0019896,0,0.085866,0.0078296,0,0.00522,0.0046811,0.0042257,0,0,0,0.0025994,0.0036044,0,0.00041375,0.0087873
0.0099282,0,0.04559,0,0.0020484,0.028779,0,0,0,0,0.082146,0,0.0043036,0,0.020409,0
0.0020584,0.0023367,0.0048959,0,0,0,0.00050386,0,0,0,0,0,0,0,0.00090517,0.001051
0.0055981,0.018737,0.024921,0.0011466,0.014181,0.0071272,0,0,0,0,0.0040119,0,0.0028343,0.0045789,0,0.0028983
0.0009351,0,0.0051419,0,0.0024277,0.012631,0,0.00068882,0.0078461,0.0023363,0.0053446,0,0,0,0.0042862,0
0,0,0.078285,0,0.0027107,0.00015425,0.0041337,0,0,0.0050129,0,0,0.0010939,0,0,0.0048112
0.019038,0.0024282,0.029691,0,0,0.018819,0.004636,0.01104,0.008578,0,0.026326,0.0019181,0.013464,0.0026965,0.016349,0
0.0010017,0.0083171,0.019837,0.00097967,0.011499,0.00096722,0.0024309,0,0.0014083,0.001262,0,0,0.0045807,0.001219,0,0.0037294
0,0.0024507,0.013777,0,0.0049637,0.0044475,0.0021895,0.0069585,0,0.0069147,0,0,0.0038513,0.0073157,0.0038358,0
0,0.0021217,0.011501,0.0028708,0.0031291,0,0.0022278,0.014436,0.0058005,0.0029556,0.0031261,0,0,0,0,0
0,0,0.0036847,0.003053,0.017584,0,0.0016553,0.0066296,0.0083543,0.00080579,0.0063705,0.0010631,0,0,0,0
0,0,0.087934,0.011706,0,0,0,0,0,0,0,0.0081885,0,0,0,0.0054415
0,0,0.010449,0.015027,0.012011,0,0.00092377,0.0038347,0,0.003037,0.0076403,0.0014893,0.002411,0,0.0037653,0
0.00065922,0,0.088813,0.0025755,0,0.00029233,0.0061613,0.0019207,0.00017449,0.0021199,0.011236,0.01087,0,0,0,0.0049311
0.00059064,0,0.0049296,0.014319,0.0080156,0.0134,0.0027444,0,0.0017443,0,0.0041112,0,0,0.004148,0.027154,0
0,0.0032447,0.0095918,0,0,0,0.0016032,0.0051208,0,0.0014886,0.0039395,0.00095356,0.0036772,0,0.0051433,0.0017396
0.0054242,0,0.0097093,0.0027014,0,0,0.0020131,0,0,0,0.0053754,0.00073671,0,0.0078427,0.00036486,0.0019986
0.005451,0.016536,0.09152,0,0,0,0.0037496,0.021537,0,0.00098157,0.0071154,0.0055964,0.015687,0.013514,0.010943,0.0035468
0.017313,0.0082659,0.0074065,0.010853,0.0067738,0.00049352,0,0.007583,0.0026541,0,0.014906,0,0.0058851,0.0019404,0,0
0,0.0033101,0.00609,0,0,0.0034113,0.0008994,0,0,0.00035795,0,0.00061581,0.003809,0.0047572,0,0.0012182
0.0060367,0.0052198,0.0062124,0,0.0020303,0.012079,0,0.005141,0.012434,0,0.020288,0.0026298,0.0020683,0,0,0
0.0027269,0.0021099,0.032011,0,0.010225,0.0075222,0,0,0.0021826,0.0007993,0.0076072,0,0.01282,0,0,0
0.0088338,4.0575e-05,0.0061641,0,0.0017211,0.014065,0,0.0075546,0.0061415,0.0036538,0.014511,0.0027807,0,0.0035198,0.010822,0.00015696
0.0021713,0.0025465,0.088019,0.00051408,0,0,0.0041425,0.0075546,0.0017475,0.0057109,0,0.0028518,0,0,0.00085619,0.0088685
0.012883,0,0.002045,0.0027552,0,0,0,0.0077539,0.0030529,0,0,0,0,0,0.0069384,0.001785
0.0032618,0,0.077585,0.0015555,0,0,0.001284,0.005042,0,0.0071984,0,0,0,0,0.0021509,0.0065621
0.0049403,0.0047593,0.062675,0.0047627,0.0025724,0,0,0,0,0,0,0,0,0.0019489,0,0.0031867
0.012166,0,0.077587,0,0.00037672,0.0015549,0.0030377,0,0,0.0040393,0,0.0098742,0,0,0.0020738,0.0069833
0.0035853,0.0035538,0.033638,0.013244,0.0099629,0.0066834,0.0025831,0.0027838,0.016213,0.0037081,0.0060967,0.0065786,0.0076861,0,0.00032891,0
0.0049498,0,0.0088973,0.011537,0,0,0.0021686,0,0,0,0,0,0,0,0,0.0026621
0.0061686,0.0054943,0.0086092,0,0,0.00014222,0.0013049,0,0,0.002357,0,0.00092967,0,0,0.0077142,0.0010194
0,0.0064979,0.017411,0.019176,0.010126,0.001761,0,0.009182,0,0.0034991,0.0019795,0,0,0,0,0.0048046
0.0075895,0,0.091247,0.00060872,0,0,0.0037922,0,0,0,0,0.0085655,0.0011573,0.0072452,0,0
0.014723,0.0092677,0.06859,0.0023699,0,0,0,0,0,0,0,3.232e-05,0,0.015164,0,0
0.0037122,0,0.05699,0,0,0,0.0025855,0,0,0.0012548,0,0.0059491,0,0.0035385,0,0.0044937
0,0,0,0.005898,0,0,0.0013142,0,0,0.0032804,0,0.0054092,0,0,0,0
0,0,0.0032391,0,0,0.00043404,0.00037018,0,0,0.0014664,0.00053014,0,0,0.0074569,0,8.3904e-05
0.0031899,0,0.012586,0,0.00041087,0.0028168,0.0014549,0,0.0017304,0.0039872,0,0,0,0.0063596,0.0052358,0.0023725
0,0.022867,0.026057,0.0011949,0,0,0,0.010086,0.0066468,0,0.012973,0,0.00070865,0.013719,0.013951,0
0.0019273,0.0065195,0.015576,0.0068766,0.0035222,0.014472,0,0.015505,0,0,0.0087597,0,0.011287,0.0080256,0,0
0.010264,0.0032572,0.0051797,0,0.0011576,0,0.0021979,0.00069242,0.0081609,0.0014096,0.0059601,0,0.0030257,0.003308,0,0
0.0051202,0.002616,0.077897,0.014052,0.010341,0.0075432,0.0018597,0,0.0042059,0,0,0.0033808,0.024716,0.021313,0,0
0,0,0,0,0,0.97748,0.0031319,0,0,0.0029049,0,0.0095689,0,0,0,0.011606
0,0.0075843,0.0021887,0.0019078,0.00039424,0.0003111,0,0.0058556,0.011134,0.00086013,0.0060595,0.0011901,0,0,0,0
0.0036977,0.00038916,0.010084,0,0.00087799,0.00035983,0.0025358,0.0032642,0.010239,0,0.010761,0.0011058,0,0,0,0
0.0074513,0.011944,0.021172,0.006711,0.019229,0.0018672,0.0052096,0.0081825,0.0022213,0.0039608,0.012624,0.004552,0.014099,0.0094225,0.0021832,0.0025044
0.0014564,0.0097198,0.062126,0.0032982,0.0010298,0,0,0,0,0,0,0.0085147,0.0014227,0.014329,0,0.0061003
