0.037008,0.027166,0.030133,0.039042,0.0050248,0.026917,0.010192,0,0.061425
0.041547,0.033505,0.033243,0.024435,0,0.052949,0.025493,0,0.027651
0.039759,0.049871,0.047965,0.014447,0.068712,0.021116,0.027643,0,0.032112
0.025233,0.035828,0.020127,0.014505,0.0048709,0.03307,0.025832,0,0.0082446
0.036286,0.038837,0.039606,0.046805,0.0061241,0.066674,0.034806,0,0.014336
0.040288,0.029239,0.040347,0.019688,0,0.010557,0.037072,0,0.0017888
0.062254,0.068859,0.074646,0.088769,0.090105,0.069793,0.071823,0,0.054992
0.043495,0.028049,0.038265,0.046168,0.0065789,0.028042,0.015244,0,0.021682
0.041251,0.024588,0.042185,0.052159,0.0050194,0.019766,0.034174,0,0.037252
0.068012,0.065144,0.047667,0.07282,0.071333,0.034476,0.04867,0,0.0445
0.061907,0.060618,0.059099,0.048727,0.077583,0.072208,0.061538,0,0.087326
0.035601,0.02732,0.034795,0.036928,0.067038,0.035974,0.04489,0,0.051804
0.053737,0.042917,0.043114,0.051554,0.0024158,0.025958,0.03618,0,0.075368
0.085121,0.08997,0.07714,0.09172,0.014951,0.099586,0.069791,0,0.041154
0.041939,0.041959,0.044099,0.038938,0.075571,0.043883,0.04728,0,0.035828
0.031334,0.017879,0.033785,0.024877,0.0043821,0.020918,0.023925,0,0.0037218
0.040125,0.024745,0.050424,0.066419,0.0087703,0.020867,0.02271,0,0.040446
0.061161,0.060869,0.051804,0.088416,0.080484,0.073511,0.072098,0,0.049585
0.086751,0.083661,0.098597,0.088469,0.071551,0.10463,0.070702,0,0.094598
0.059514,0.049646,0.04814,0.059726,0.082358,0.047129,0.057678,0,0.023249
0.029501,0.023999,0.037436,0.015112,0.058517,0.020139,0.017746,0,0.054565
0.036418,0.030438,0.029898,0.018348,0.0088318,0.0097826,0.029348,0,0.0033364
0.091544,0.08643,0.08593,0.098752,0.073604,0.093473,0.11443,0,0.064306
0.036403,0.029159,0.03927,0.046575,0.071679,0.019043,0.062312,0,0.055117
0.056507,0.053065,0.046754,0.042494,0.0095529,0.027554,0.063708,0,0.027796
0.066228,0.071499,0.062592,0.070094,0.076569,0.070348,0.05079,0,0.087448
0.081202,0.074724,0.065352,0.075699,0.083112,0.039439,0.047901,0,0.074519
0.062479,0.047738,0.047379,0.076749,0.065617,0.054714,0.044569,0,0.071312
0.073526,0.073239,0.068889,0.098166,0.085211,0.061692,0.072715,0,0.062601
0.062019,0.053285,0.058174,0.042496,0.064627,0.024995,0.050956,0,0.074
0.051218,0.052797,0.04863,0.046044,0.066854,0.055454,0.059846,0,0.046274
0.036915,0.041626,0.044415,0.046631,0.063802,0.048767,0.031191,0,0.024794
0.035273,0.042299,0.024986,0.038287,0.012407,0.027856,0.036032,0,0.02682
0.059415,0.044067,0.055799,0.063155,0.070721,0.049053,0.048737,0,0.031433
0.039212,0.035288,0.049376,0.045092,0.0075802,0.041728,0.026481,0,0.023325
0.033666,0.022149,0.02277,0.040102,0.0033891,0.029097,0.023604,0,0.052036
0.034453,0.027457,0.037707,0.0064426,0.0057962,0.012935,0.018819,0,0
0.033392,0.024321,0.028396,0.024929,0.0043088,0.034541,0.047388,0,0.054029
0.11348,0.12141,0.10907,0.099028,0.08629,0.12387,0.11672,0,0.082982
0.06246,0.073605,0.059907,0.076077,0.080894,0.052323,0.05525,0,0.076766
0.035763,0.030429,0.044166,0.042167,0.01226,0.027235,0.033423,0,0.0085394
0.042501,0.045033,0.037804,0.04871,0.013093,0.02375,0.02457,0,0.019557
0.12109,0.1274,0.12943,0.095696,0.02553,0.14123,0.12837,0,0.096334
0.041366,0.031738,0.047573,0.040301,0.0074961,0.048948,0.050368,0,0.043305
0.033375,0.032757,0.026301,0.034588,0.0027437,0.057925,0.02086,0,0.04603
0.05283,0.038587,0.029264,0.028527,0.057423,0.032572,0.061448,0,0.035535
0.046991,0.041404,0.06236,0.046674,0.0099341,0.060043,0.023222,0,0.065871
0.028671,0.042579,0.034092,0.023995,0.020672,0.040251,0.033536,0,0.0058162
0.034971,0.018147,0.048447,0.033717,0.011218,0.011784,0.030103,0,0.060674
0.031405,0.02783,0.027606,0.023173,0,0.03094,0.026527,0,0.057768
0.043311,0.038135,0.042758,0.051836,0.066343,0.035321,0.039836,0,0.068952
0.074335,0.075633,0.061896,0.079632,0.073726,0.072619,0.080996,0,0.056788
0.029906,0.038092,0.01974,0.051701,0.0016112,0.031871,0.035804,0,0.027307
0.035159,0.040769,0.028781,0.0271,0.011976,0.048797,0.03703,0,0.01351
0.041299,0.050082,0.038371,0.035222,0.066212,0.015031,0.065215,0,0.025386
0.050055,0.042853,0.058655,0.040619,0.0080349,0.03781,0.068649,0,0.067412
0.061234,0.069839,0.065758,0.064546,0.070796,0.044262,0.07367,0,0.072747
0.039223,0.03299,0.030342,0.026952,0.00090957,0.027094,0.025665,0,0.019127
0.029737,0.034424,0.024421,0.023949,0.068568,0.017561,0.011804,0,0.016948
0.04294,0.043113,0.046018,0.054082,0.074518,0.04179,0.035664,0,0.014859
0.044041,0.04228,0.039609,0.033183,0.077394,0.029501,0.071006,0,0.027651
0.025669,0.024031,0.031584,0.029119,0.07545,0.043229,0.030472,0,0.017924
0.038142,0.03654,0.033189,0.038916,0.066938,0.048919,0.025524,0,0.033783
0.027508,0.019636,0.019606,0.022092,0.063583,0.024266,0.030299,0,0.038449
0.06055,0.047082,0.050575,0.064417,0.018095,0.055002,0.05855,0,0.064695
0.036872,0.033639,0.030074,0.023595,0.0049157,0.020142,0.025202,0,0.025813
0.033515,0.038699,0.05267,0.029225,0.0080531,0.018472,0.019046,0,0.019525
0.045487,0.057595,0.051342,0.054067,0.069546,0.05834,0.022824,0,0.017075
0.030761,0.043398,0.028388,0.023619,0.065866,0.02221,0.044302,0,0.014909
0.040326,0.049978,0.03905,0.058236,0.068335,0.044396,0.047789,0,0.013404
0.11088,0.12839,0.11439,0.098759,0.087345,0.132,0.12818,0,0.086957
0.058273,0.069913,0.066561,0.089615,0.0016828,0.065574,0.052541,0,0.044136
0.030125,0.037096,0.028327,0.039476,0.00051519,0.041288,0.031151,0,0.015517
0.040069,0.0339,0.036306,0.039153,0.0012056,0.037076,0.041894,0,0.036623
0.039576,0.023634,0.039832,0.036162,0.060906,0.014347,0.04084,0,0.030066
0.10944,0.10321,0.10444,0.1101,0.082624,0.11083,0.11446,0,0.070895
0.060484,0.052499,0.062833,0.077137,0.012998,0.077593,0.077496,0,0.044474
0.1427,0.15714,0.13985,0.10447,0.088444,0.15452,0.14364,0,0.097757
0.066131,0.056702,0.074562,0.068719,0.07451,0.039982,0.072301,0,0.062302
0.054958,0.049977,0.059494,0.057159,0.0034832,0.05879,0.065447,0,0.059092
0.045521,0.048765,0.06337,0.043516,0.079343,0.045868,0.039565,0,0.055396
0.03944,0.033421,0.043074,0.035351,0.072455,0.036796,0.037264,0,0.012124
0.037977,0.033435,0.039496,0.014678,0.018727,0.020381,0.047958,0,0.024808
0.035557,0.037525,0.042317,0.023454,0.0087161,0.054153,0.038741,0,0.013978
0.036459,0.03569,0.043621,0.042774,0.018026,0.053459,0.028682,0,0.04677
0.051412,0.046729,0.050433,0.056713,0.074641,0.067067,0.081838,0,0.022362
0.040736,0.037369,0.024803,0.03866,0.0076284,0.014392,0.05087,0,0.023458
0.04181,0.031424,0.032588,0.048056,0.01367,0.028018,0.01828,0,0.023653
0.042433,0.041854,0.046135,0.050284,0.065414,0.031203,0.023334,0,0.035704
0.051039,0.046567,0.044842,0.05979,0.072668,0.045785,0.049375,0,0.043105
0.027975,0.03345,0.031141,0.038867,0.072688,0.012903,0.022799,0,0.010619
0.032239,0.033421,0.036823,0.047255,0.01774,0.026315,0.049732,0,0.013062
0.036944,0.033131,0.021376,0.042871,0.061665,0.030398,0.059059,0,0.067135
0.030403,0.028474,0.043636,0.038243,0.0088465,0.024359,0.027884,0,0.059855
0.033022,0.027756,0.031553,0.035008,0.070927,0.025498,0.048944,0,0.046086
0.02835,0.023586,0.02616,0.029617,0.0019087,0.030022,0.030603,0,0.014891
0.030186,0.030051,0.041144,0.024688,0.08328,0.045207,0.018599,0,0.044028
0.034595,0.041507,0.038516,0.01844,0.0049065,0.04501,0.020539,0,0.01178
0.032147,0.045825,0.03556,0.037983,0.068144,0.057196,0.044677,0,0.02854
0.033255,0.03664,0.029499,0.03986,0.015318,0.038596,0.047652,0,0.0087212
0.032012,0.018531,0.049298,0.021535,0.064232,0.016331,0.023538,0,0.024386
0.032628,0.026337,0.039613,0.041057,0.066588,0.033537,0.020783,0,0.055121
0.036495,0.032353,0.032312,0.02634,0.071891,0.025029,0.028993,0,0.040665
0.067501,0.074361,0.050804,0.08779,0.0068149,0.037652,0.082033,0,0.07375
0.032563,0.033274,0.021666,0.045854,0.069263,0.028082,0.058851,0,0.055194
0.021821,0.020264,0.011684,0.0039163,0.061623,0.01681,0.0087856,0,0.0038808
0.037333,0.037918,0.031542,0.030522,0.067835,0.025138,0.027609,0,0.027981
0.041674,0.034733,0.049893,0.047298,0.0093594,0.040046,0.045087,0,0.023646
0.038166,0.03485,0.031802,0.032625,0.0080548,0.01754,0.028689,0,0.063213
0.047646,0.058828,0.058135,0.058905,0.091914,0.078048,0.065171,0,0.047736
0.05281,0.054767,0.059651,0.068997,0.079332,0.056587,0.051552,0,0.061221
0.043678,0.030774,0.04303,0.035726,0.010817,0.024258,0.037634,0,0.016745
0.030932,0.026647,0.028318,0.03142,0.062106,0.034795,0.033694,0,0.038275
0.043181,0.023944,0.045802,0.039181,0.016724,0.026248,0.032371,0,0.069887
0.04358,0.031266,0.038014,0.042543,0.0078589,0.028755,0.041729,0,0.047097
0.034007,0.020318,0.040033,0.019796,0.0060086,0.018099,0.014871,0,0.012975
0.078588,0.074244,0.083103,0.068791,0.06993,0.045376,0.055632,0,0.040338
0.04195,0.044037,0.046281,0.029035,0.071926,0.0407,0.045747,0,0.069149
0.058875,0.051671,0.060436,0.037839,0.07214,0.043593,0.044508,0,0.071735
0.056093,0.041072,0.052919,0.053078,0.078322,0.04646,0.063367,0,0.052881
0.025761,0.028206,0.017894,0.014071,0.063862,0.01573,0.0071745,0,0.044229
0.040957,0.034517,0.046618,0.042066,0.0084031,0.071616,0.061746,0,0.01671
0.034191,0.035237,0.025153,0.034938,0.069255,0.03878,0.029985,0,0.046366
0.046954,0.033736,0.048947,0.056856,0.0016423,0.075936,0.01891,0,0.018558
0.054228,0.033369,0.058595,0.052316,0.0070516,0.03169,0.049863,0,0.032465
0.042077,0.031578,0.034012,0.031262,0.011543,0.041824,0.029527,0,0.078628
0.037053,0.034584,0.022034,0.040581,0.061453,0.032398,0.027225,0,0.039237
0.035568,0.028827,0.050371,0.030725,0.06594,0.042526,0.050283,0,0.034621
0.042173,0.04437,0.056302,0.042682,0.080075,0.042987,0.030971,0,0.0062761
0.054557,0.052826,0.052875,0.068724,0.066181,0.058155,0.058775,0,0.07718
0.032514,0.027329,0.042659,0.027134,0.070883,0.035649,0.020475,0,0.060229
0.04234,0.056861,0.0472,0.054316,0.077057,0.036427,0.04881,0,0.06406
0.056946,0.047754,0.041297,0.072857,0.0025774,0.030072,0.03651,0,0.049865
0.055306,0.063625,0.045771,0.061533,0.020834,0.051074,0.049997,0,0.056535
0.072135,0.077653,0.066186,0.082632,0.074739,0.056358,0.06445,0,0.053258
0.040164,0.040599,0.033397,0.034068,0.075171,0.050698,0.022948,0,0.056642
0.069584,0.074694,0.083937,0.067491,0.083039,0.10079,0.086354,0,0.080315
0.039314,0.048385,0.041858,0.049411,0.070865,0.056591,0.065248,0,0.050878
0.030944,0.033248,0.034106,0.025256,0.064689,0.044408,0.016212,0,0.018292
0.04255,0.0465,0.048553,0.043842,0.071315,0.041052,0.054109,0,0.032961
0.041569,0.037783,0.035849,0.03915,0.068005,0.038574,0.049058,0,0.029891
0.049946,0.030802,0.045262,0.049453,0.014264,0.027514,0.067818,0,0.061074
0.035713,0.024679,0.038557,0.021828,0.0058884,0.041408,0.026715,0,0.0027762
0.028152,0.020083,0.028711,0.031847,0.06588,0.030105,0.022235,0,0.011025
0.056209,0.0668,0.067985,0.074118,0.076516,0.069696,0.062945,0,0.050281
0.048987,0.04067,0.052313,0.053297,0.0087009,0.02035,0.025974,0,0.073631
0.077586,0.059457,0.084621,0.081294,0.068895,0.07095,0.064787,0,0.07266
0.028387,0.035621,0.025521,0.041025,0.018722,0.02144,0.020777,0,0.010354
0.029216,0.032716,0.037924,0.032892,0.0093017,0.027509,0.034643,0,0.048398
0.031612,0.030484,0.024845,0.042504,0,0.024723,0.020757,0,0.020928
0.031647,0.030324,0.044253,0.036877,0.0007476,0.036213,0.035451,0,0.016847
0.03175,0.045051,0.033304,0.018844,0.07812,0.033788,0.026626,0,0.04978
0.033756,0.020774,0.041168,0.043504,0.066702,0.031698,0.027545,0,0.05563
0.044734,0.042559,0.055887,0.043727,0.012557,0.034281,0.032115,0,0.023271
0.051357,0.044948,0.041378,0.07109,0.063483,0.042351,0.034491,0,0.088433
0.03208,0.034362,0.044505,0.031527,0.061539,0.016713,0.02205,0,0.030254
0.044759,0.036417,0.037435,0.033981,0.066016,0.020349,0.066129,0,0.028674
0.0482,0.04508,0.045304,0.029536,0.067035,0.058974,0.031888,0,0.019777
0.050679,0.057199,0.064255,0.049047,0.012637,0.068264,0.085291,0,0.061284
0.070989,0.069519,0.076542,0.061548,0.066444,0.068196,0.092045,0,0.055559
0.041926,0.040121,0.043597,0.026544,0.007086,0.011019,0.067492,0,0.043754
0.050706,0.056084,0.062675,0.032264,0.014675,0.03564,0.052839,0,0.027484
0.035878,0.034196,0.034485,0.039449,0.069626,0.029868,0.06046,0,0.021909
0.045045,0.045614,0.057399,0.042248,0.063069,0.069959,0.04369,0,0.051462
0.056366,0.041348,0.066554,0.055339,0,0.070318,0.054789,0,0.046256
0.034067,0.032292,0.043814,0.046416,0.010669,0.017887,0.035324,0,0.070608
0.036911,0.024379,0.039354,0.035719,0.01365,0.015243,0.064105,0,0.037304
0.046571,0.04108,0.047745,0.050345,0.013056,0.072072,0.062777,0,0.073907
0.039134,0.029948,0.039499,0.028419,0.014892,0.045852,0.027109,0,0.058366
0.044209,0.039683,0.046276,0.047433,0.013547,0.030279,0.037056,0,0.014081
0.03436,0.026857,0.030582,0.025623,0.074985,0.030048,0.0094734,0,0.028033
0.036381,0.028681,0.031411,0.043299,0.0059103,0.014395,0.02545,0,0.052081
