0.098838,0.0030211,0.088997,0.23764,0,0.010827,0.060741,0.090269,0.0011092,0.020196,0.014967
0.35442,0.038021,0.17535,0.0085257,0.038524,0.23759,0,0.33209,0.025126,0.26461,0.025793
0,0.24595,0.20128,0.27643,0.31183,0.083846,0.32899,0,0.25099,0.017132,0.25906
0.0055179,0.0015113,0.007789,0.0020999,0.0032103,0.0019779,0,0.0041109,0,0,0.0050989
0.042156,0.02114,0.031264,0.011995,0.016603,0.0019035,0.026348,0.051867,0.0060205,0,0.0093578
0.27883,0.23479,0.29838,0.026393,0.26765,0.28795,0.25659,0.1211,0.25365,0.26249,0.24771
0.2975,0,0.1209,0.27151,0.05343,0.041477,0.1629,0.16246,0.25999,0,0.23979
0.041892,0.010347,0.12573,0.00302,0.039691,0,0.17206,0,0,0.010679,0.012994
0.0034769,0.30251,0.12063,0.0052747,0.14458,0.28836,0,0.18632,0.017772,0.26858,0.022272
0.0032904,0.0075351,0.01968,0.0028683,0.02683,0.0044951,0.013048,0,0,0.0043264,0.0093584
0.21599,0.28642,0.33711,0,0.12937,0.12474,0.17744,0.12221,0.27616,0.029284,0.23301
0.015602,0.0047314,0.0035305,0.0037681,0.014435,0,0.0020712,0,0.0044081,0.0025301,0.0088003
0.068261,0,0.0066659,0.29025,0.14921,0.17855,0.086611,0.21904,0,0.24601,0.018547
0.010247,0,0.0062405,0,0.011729,0,0.0047484,0,0,0.0018947,0.0010455
0.0037613,0.0016853,0,0.002459,0.01129,0.015786,0.023203,0.003103,0.0014263,0,0
0.0156,0,0.0062825,0,0.011157,0,0.024607,0,0,0.0033996,0
0.23966,0.22593,0.20532,0.26111,0.12386,0.29107,0.29598,0.27062,0.25471,0.27044,0.26604
0,0.0012634,0.013742,0.0026351,0.020056,0.0063567,0,0.0085252,0.0034195,0.015623,0
0.090028,0.036921,0.14515,0.004886,0.18996,0.0093087,0,0.017612,0.011502,0,0.0028066
0,0,0.0063386,0.0040566,0.012567,0,0.019636,0.01504,0.0015289,0,0.0046456
0.20836,0.17307,0.25221,0.27843,0.3152,0.062338,0.10406,0.32728,0.24723,0.038189,0.28417
0.01134,0.0039295,0.020415,0,0.01026,0.0047878,0.017942,0.013295,0.0081476,0.0036918,0
0.30146,0.2415,0.34092,0.25856,0.31643,0.28183,0.28365,0.28311,0.26147,0.26885,0.2636
0.0052724,0,0,0.0061311,0,0.0074363,0.0065231,0.011014,0.0031986,0,0.0040538
0.31905,0.28671,0.21798,0.27008,0.056485,0.27849,0.16619,0,0.26163,0.25601,0.27228
0,0,0.16244,0.018568,0.074991,0.015911,0.16988,0.29408,0.0062928,0.018516,0
0.061166,0,0,0,0.22685,0.010801,0,0.055019,0.0072951,0,0.0053784
0.12817,0.23156,0.21108,0.015284,0,0.017178,0.0049244,0.14833,0.017303,0,0
0.17912,0.048221,0.16387,0.26107,0.29295,0.045639,0.28233,0.12268,0.24799,0.31287,0.2761
0.027428,0.011242,0.0039476,0,0.031673,0.27259,0.03645,0.035459,0.0097661,0,0.014812
0.015039,0.0035303,0.0010986,0.0055983,0.050129,0.0053219,0,0.032594,0,0,0
0.28313,0.28158,0.20986,0.27989,0.037621,0.032257,0.061729,0,0.24765,0.26341,0.25976
0,0.023152,0.077384,0,0.0085826,0,0.17216,0.13723,0.0074363,0.013849,0
0,0,0.076713,0.030539,0.061785,0.28445,0.10341,0.1635,0.0060299,0,0.022055
0.06479,0,0,0,0.21346,0.013474,0,0.061344,0.010001,0,0.0059006
0.0049509,0.0022353,0.0017715,0.0020519,0.036765,0.0016813,0,0.026882,0,0,0
0.014476,0.0029459,0.018814,0.0042571,0.013253,0.0082506,0.02318,0.012862,0.0083548,0.0018936,0
0.070867,0,0.15634,0.012788,0.032913,0.18534,0.089599,0,0.015496,0.024557,0
0.039538,0.013059,0.16416,0.2333,0.077705,0.0019588,0,0.12465,0.02607,0.0079668,0.0030963
0.19553,0.2468,0,0.044444,0.16336,0.11702,0.22873,0.20943,0.0075435,0.0026932,0.26367
0.039218,0.011856,0.081268,0.0045834,0.10022,0.0097556,0.03245,0.027852,0.017664,0.25998,0.018869
0.016684,0.023346,0.057202,0,0,0.019568,0,0.054288,0.21726,0,0.0087129
0.0040124,0.014229,0.076479,0,0.0010809,0.023101,0.052428,0,0.010973,0.0090013,0
0.074545,0.028084,0.077005,0.0097124,0.061454,0.016922,0,0,0,0,0.024741
0.065021,0,0.044849,0.020525,0.034189,0.014548,0.015448,0.061034,0.0024148,0.25063,0.0076976
0.12159,0.22162,0.016028,0.0011493,0,0.051492,0.24283,0.21362,0.25758,0,0
0.026384,0,0.11333,0.23271,0.0052527,0.21787,0.027099,0.093073,0,0.0040931,0.24029
0,0.012532,0.024781,0.015453,0.044173,0,0.0086534,0.046249,0.0019324,0.016498,0.0061244
0.078955,0.0034762,0.022456,0.0015902,0.16261,0.016794,0,0.014012,0.015073,0,0
0.014683,0.008123,0.0066222,0.0064735,0.0091258,0,0,0,0,0.002723,0
0,0.035891,0.022753,0.015034,0.046651,0,0.013616,0,0,0.024289,0.036361
0,0.010898,0,0.0034352,0.015688,0.0012559,0.0046809,0,0,0.0038014,0.0077147
0.0014769,0.017869,0.067906,0,0,0.018952,0.047838,0,0.010388,0.0082205,0
0.087863,0,0.053118,0.0072737,0.042906,0.029716,0.019767,0,0,0.027498,0
0.01625,0,0.070881,0.19502,0.047641,0.14657,0,0.037763,0.23912,0.2277,0.193
0.14523,0.24041,0.0031562,0.047374,0.019683,0.11352,0.31103,0.23131,0.029587,0,0.031504
0.047845,0,0.040151,0.002868,0.12209,0.0017895,0,0.034,0.0085736,0,0.011728
0.052433,0.027506,0.084927,0.021237,0.042943,0.011715,0,0.067301,0,0,0
0.0067888,0.014688,0.04783,0.021114,0.062293,0.0041439,0.013732,0.041499,0,0.026225,0.044571
0.0077356,0.010343,0.03627,0.0060987,0.016747,0.0021238,0,0,0.0045975,0.008678,0.013923
0.0023968,0.0091164,0.0032938,0,0.020262,0.0071129,0.0043002,0,0.00557,0,0.007263
0.014874,0,0.015595,0.0092451,0.002956,0,0.0044987,0.070164,0.0029174,0.0042779,0.18972
0.011006,0,0.032028,0.0035726,0,0.0019571,0.0065322,0.011937,0.0060649,0.0012204,0.015255
0.016028,0,0,0.010751,0,0.007387,0.019562,0.020207,0,0.0069175,0.014951
0.037332,0,0.026999,0.0078896,0.0026075,0,0.013716,0.016784,0.0038288,0.013171,0.0064677
0.16309,0.34246,0.20455,0.19775,0.32145,0.28939,0.093937,0.1723,0.043894,0.25522,0.028585
0.060552,0,0.10053,0.003464,0.012829,0.015032,0.16224,0.018934,0.0023001,0,0.015165
0.013084,0,0.0086709,0.0071586,0.0042055,0,0.012309,0.0079318,0.21349,0.0041118,0.0044399
0.020987,0,0,0.045538,0,0.0045118,0.022293,0.019548,0.0046644,0,0.015254
0,0.01851,0.024973,0.0046858,0.020074,0.0047094,0.0045596,0.014899,0.0048473,0.017135,0.014077
0.04197,0.012707,0.030679,0,0.090448,0.016312,0,0.059709,0,0.01969,0
0.046848,0.064058,0,0.021478,0.049929,0.19087,0.021853,0.032646,0.019234,0.026996,0.011066
0.029436,0.14755,0.079763,0.014636,0.039991,0.0050658,0.046245,0.06143,0,0.0019944,0.24572
0.060691,0.012055,0.014441,0.037515,0.023665,0.058111,0.12275,0.0016529,0.0036902,0.0022406,0
0.015743,0,0.093512,0.031039,0.03229,0,0.028291,0.094288,0.0026818,0.026992,0.012642
0.031405,0.021174,0.054843,0.18703,0.059202,0.018002,0.018948,0.0057747,0.22722,0.20182,0.012736
0.10501,0.022328,0.044762,0.013482,0.036893,0.010623,0.0039596,0.07518,0.027713,0,0.0062532
0.03658,0.012859,0.055053,0,0.013832,0,0.1265,0.0046533,0.0028436,0,0
0.014329,0.017635,0.0047738,0,0.0084232,0.043209,0.011015,0.0070068,0,0,0.0060384
0.013916,0,0.030028,0.019233,0.0078135,0,0.014346,0.070686,0.002749,0.0094656,0.0036923
0.035989,0.011004,0.074576,0,0.0089427,0.0032337,0,0.022509,0.0091852,0.015732,0.21379
0.056211,0.0191,0.025227,0.0037607,0,0.062056,0.024942,0.092521,0,0.22338,0.033714
0.15635,0.11287,0.10631,0.033764,0.27931,0.22067,0.24468,0,0,0.0048133,0.032934
0.044062,0.066156,0.017217,0,0.04551,0.028237,0,0.16023,0.25812,0.030942,0.0069223
0.021441,0.030086,0.098916,0.1921,0,0.0083674,0,0.02633,0.0067311,0.0012213,0
0.017872,0,0.031642,0.0080208,0.019992,0.004779,0.051212,0.02914,0,0.008368,0.0028792
0.020539,0.040053,0.011929,0.045732,0,0.007276,0.026199,0,0.016138,0,0.011899
0.0027879,0.045838,0,0,0.0085127,0.001408,0.0063622,0.0012723,0.0038096,0,0
