0,0,0.0015937,0.0071681,0.006432,0.0036964,0.0046647,0.0022931,0.0034085,0.0062489,0.0028202,0.002191,0.003484,0.0028464,0.0035502,0.0096545,0,0.003321,0.0048425,0.0076531,0.002974,0.0033101,0,0.0074526,0,0.003461,0.0073589,0.002566,0,0,0.012579
0,0,0.0088608,0.011633,0.0028318,0.0019934,0.0060328,0.001709,0,0,0.0020306,0,0,0.0076777,0,0.0036706,0.00024931,0,0.0053553,0,0,0,0,0,0,0,0.0016137,0,0,0,0.0018869
0.012539,0,0,0.0070815,0.027889,0,0,0.0002133,0,0.011215,0,0,0,0.0018421,0.008399,0.052914,0.0098582,0.0084105,0,0.0073165,0,0.0045298,0.0024564,0.011952,0,0.015051,0.004603,0,0,0.0065262,0.0021528
0,0,0.0012372,0.018405,0,0.002079,0,0,0.0024582,0.0073156,0,0.0028274,0.0054657,0.0093757,0.006472,0.001549,0,0,0,0,0.0038697,0,0.0023245,0,0,0,0.0041773,0.027954,0,0.007439,0.025023
0,0.0028031,0,0,0.0033904,0.0050198,0.0034087,0.0014591,0.0013892,0,0,0.0037265,0.00060146,0.0048313,0,0.070497,0.0034248,0.0016826,0,0,0,0.0038,0.0029428,0.001496,0,0.010665,0,0,0.0027875,0.0083556,0
0,0,0.0011034,0,0.0059239,0.00052128,0,0,0.0062925,0.00041043,0,0.013887,0,0,0.0033396,0.0042779,0.0027166,0,0,0.014325,0,0.0015452,0.0019405,0.010642,0.0035405,0,0,0,0,0,0
0,0.00066379,0,0,0,0,0.00025829,0.0013245,0,0,0,0,0.00033214,0,0,0,0.0025846,0.0028355,0,0,0.003104,0,0.0022643,0,0,0,0.0032401,0,0.00031364,0.0009895,0
0,0.0031905,0.0073728,0.10072,0,0.0075333,0,0,0,0.00020113,0.0046313,0.0045785,0,0,5.695e-05,0,0.0068778,0,0,0,0.0025065,0,0.0012576,0,0.0071013,0,0.011589,0,0.011854,0.0013864,0
0.0045005,4.7787e-05,0,0.038414,0,0.022987,0.0071934,0.010368,0,0.026199,0,0.0008503,0.0010127,0,0.011613,0.087618,0,0.0024346,0.005372,0,0,0.06205,0,0.012334,0,0.035057,0.020188,0.034735,0.018806,0,0
0.0017275,0,0,0.0035021,0,0,0,0.0011158,0,0.007666,0.0020947,0,0.0011421,0,0,0.008003,0.0011465,0.0015505,0,0,0.0020775,0.01038,0.0013386,0.012205,0,0,0.0023981,0,5.15e-05,0.0048781,0.0017944
0.0030734,0,0,0.014095,0.010203,0.0043481,0.065341,0.004015,0,0.0099712,0,0.001581,0,0.0020865,0,0.015635,0.0050833,0,0.017672,0,0,0,0.006631,0.00062891,0.0036241,0,0,0,0,0.0058023,0.037973
0,0.0021639,0,0,0,0.0082147,0.00389,0.0016012,0.0051959,0,0.0018611,0,0,0,0.0024061,0.060996,0.00047972,0.0021471,0.00042688,0.0014084,0,0.01556,0,0.0045388,0.00059109,0.00065895,0,0.0060196,0.0022059,0.0073386,0.0052362
0,0.0034282,0,0.081574,0.0022756,0,0,0.0064313,0.00011785,0,0.003772,0.0013915,0,0,0,0.0010703,0.003898,0,0,0,0,0,0,0,0,0,0,0.017741,0,0.0036958,0.010633
0.013981,0,0,0.026034,0,0.011633,0,0,0.0058436,0.00037966,0,0.010748,0.0030956,0,0.0143,0.05116,0,0,0,0,0,0.0092011,0,0,0,0.0052618,0.003667,0.019204,0,0,0.017589
0.00011689,0,0.00049579,0.014558,0.010577,0.00050614,0,0.0019206,0.0010366,0,0.0018908,0.0042207,0,0.0013354,0,0.0050916,0.0029297,0,0,0.0054049,0.0026577,0.0014686,0.0015145,0.02124,0.0065635,0,0,0.011256,0,0,0.010758
0,0,0,0.0081905,0.0039688,0.004079,0,0,0,0,0.0024382,0.0035303,0,0.006304,0.0042097,0.0068986,0,0.0043357,0.011215,0,0.0033317,0,0.002107,0.0074097,0,0,0,0,0,0.013413,0.0020254
0,6.9765e-05,0.001203,0.0035012,0.00047927,0,0,0,0.0043914,0,0,0,0,0,0,0.015115,0,0,0.00087232,0.00073421,0,0.0029292,0,0,0.017217,0.010072,0,0.012622,0.0066271,0,0.014658
0,0.0023787,0.00045953,0,0.013169,0,0,0,0.0055122,0,0.00028605,0,0.0031097,0,0,0.058463,0.00028401,0.00051548,0,0.0021863,0,0,0,0,0.0063142,0.011933,0,0.0015416,3.3237e-05,0.0021699,0
0,0.0073912,0.010868,0.10048,0,0.00052704,0.0049338,0,0,0.008577,0.0042984,0,0.0060554,0,0,0,0.0049082,0.0057962,0.0093286,0,0.0018386,0,0.00070202,0,0.006423,0,0.00637,0,0.0058952,0.0058116,0
0,0.0029015,0.013757,0.009683,0.011222,0,0,0,0,0,0,0.002328,0.0016374,0,0.0037056,0,0,0,0.014759,0.005117,0,0,0.00209,0,0,0,0,0,0,0,0.0018191
0,6.7766e-05,0.002312,0.09763,0,0.0029488,0,0,0.0012367,0,0,0,0.0052505,0,0,0,0.0041929,0.0054789,0.017316,0.0038627,0.0030257,0.0084127,0.0016457,0.0042837,0,0,0.0015059,0,0.0023757,0,0
0.000178,0.0010347,0.013698,0,0.0050843,0.010776,0,0.0039193,0.00035462,0.0078158,0,0,0,0.0028826,0.023451,0.021407,0,0,0.0039907,0.015697,0,0,0,0,0,0,0.0014575,0.0094847,0,0.01759,0
0,0,0,0.0090269,0,0,0,0,0,0,0,0.003502,0.00098496,0,0.0047371,0.0090392,0.0022088,0.0013294,0,0,0.0023736,0,0.0017414,0,0,0,0,0,0.0086925,0,0.0019005
0.004706,0.0016634,0.0024436,0.0089227,0,0,0,0.0020811,0,0.015853,0,0,0.0028299,0.0069129,0,0.003452,0.0020775,0.0022162,0.0015792,0,0.0010776,0,0.0010111,0.0070406,8.6845e-05,0.0063283,0,0,0.004118,0.0011426,0.0048685
0,0,0,0.090577,0,0,0,0,0,0,0,0.014615,0.0023668,0.010173,0.0070721,0.013177,0.0044143,0.0083827,0.0033481,0,0,0.008542,0,0.011623,0,0.014142,0,0,0.0084616,0.029794,0
0.014518,0,0.005414,0,0,0,0.0018823,0,0,0.0015205,0,0.0015873,0,0,0,0.077759,0,0.0058147,0,0.051465,0.0062542,0,0.0049134,0.001196,0,0,0,0.0088504,0.0025762,0,0.040415
0,0,0,0.0056389,0,0.0030627,0,0.001192,0,0,0.00059279,0.0037016,0.00088193,0.0040881,0,0,0.0015954,0.0016585,0.00044834,0,0,6.3795e-05,0,0,9.439e-05,0,0,0,0.0095574,0.011179,0.0030859
0.0037292,0,0,3.2951e-05,0,0.0061154,0,0,0.0092847,0,0,0,0.005585,0,0,0.068352,0.0021737,0,0.0067493,0.0015203,0,0,0,0,0,0,0,0,0,0,0
0.00044068,0,0,0.030981,0.0057965,0.0049445,0,0.0024525,0,0,0,0.010465,0,0,0,0.059297,0,0,0,0,0.0023034,0,0,0,0.0042218,0.0039553,0.0060492,0.0040856,0.0047239,0,0
0.0055826,0.0024238,0,0,0,0.0053924,0.0053891,0,3.6604e-05,0,0.00099374,0,0.0060615,0,0.0082406,0.12196,0.0056308,0.0074195,0,0,0,0.0032673,0,0,0,0.014561,0.0031242,0.0034742,0,0,0
0,0,0.00030347,0.099564,0,0.00011977,0,0,0.002456,0,0,0,0,0,0.0012875,0,0.0066422,0,0,0.0017588,0.0036222,0,0.0016264,0,0,0,0.0083658,0.0031404,0.014947,0.0049559,0
0.012201,0.0017637,0.0025182,0.0017313,0,0,0.0071318,0,0.0030384,0.0079603,0.0015567,0,0,0,0.0061176,0.0024573,0.0016297,0.002265,0.0085527,0,0.0011679,0,0.0006654,0,0,0,0.0046407,0.010434,0,0,0.022607
0.00022388,0.001591,0.0011106,0.086376,0,0,0,0,0,0,0,0,0,0,0.0019826,0.0018667,0.0047218,0.0069066,0,0,0.0047485,0.0089388,0,0,0,0,0.010102,0.0018961,0.0046807,0.016587,0.0064
0.0021735,0,0.0038969,0.070097,0.0011623,0,0.0058058,0.0051915,0,6.9128e-05,0.00072149,0,0,0.001461,0,0,0.0028967,0.0021002,0,0.013069,0,0.0013239,0.0020606,0,0.0090064,0,0.005283,0,0.008105,0.0045318,0
0.0084786,0.00089756,0,0.091537,0.002175,0.0041931,0,0,0.00032294,0,0,0,0.0050902,0,0.0027414,0,0.0048443,0.0058242,0,0.0096842,0,0.0047841,0.00073136,0,0,0,0.010512,0.00554,0.0086613,0,0.0059544
0.00084055,0,0.010038,0.031334,0.0054161,0.0029463,0,0,0.013721,0,0.00047686,0.0055059,0.0068812,0,0,0.064689,0,0,0,0.0033262,0,0,0.00061683,0,0,0.00034578,0.0044297,0.0132,0.0045821,0,0.0043476
0.004413,0.0027314,0.010821,0.0096945,0,0,0,0.0022213,0,0.02312,0.0016708,0,0,0,0,0.0058727,0.0021181,0.0031128,0,0,0.0016141,0,0.00082754,0.010768,0.012212,0,0.0055865,0,0,0,0.0028589
0.0049386,0,0,0.0030674,0,0,0,0.0020868,0,0,0.0027067,0,0.0020211,0,0.0060102,0.0094455,0.0039242,0.0026713,0.02135,0,0.0035339,0,0,0,0,0.0050477,0,0,0.0083435,1.7707e-05,0.0034185
0,0,0.01809,0.018118,0.0098699,0.0016329,0.0048351,0,0,0,0,0,0,0,0,0.0085375,0.0042398,0.0047892,0,0,0.003151,0,0,0.025966,0,0,0.0097056,0,0.0040112,0.011115,0.014715
0.0038379,0.0031932,0.00067737,0.096629,0,0.0002337,0,0.0012814,0,0.0016257,0.0050341,0.0023215,0.004968,0.0074291,0,0.00066069,0,0.0078361,0,0,0.0027558,0,0.0024945,0.015728,0,0.013929,0.0015063,0,0,0.0033407,0
0.0098119,0,0.002009,0.07652,0,0,0.0014341,0.0069832,0,0,0.00016032,0,0,0.013174,0,0,0,0,0.01404,0,0,0,0.0031051,0,0.00050448,0.0073905,0.0027216,0,0.002719,0.01149,0
0.0012165,0.0012595,0,0.06164,0,0,0,0.0035555,0,0,0.0021037,0,0.0031035,0.0031664,0,0,0.0040135,0.003265,0.010083,0,0.001468,0,0.0010578,0.0097096,0,0.0063707,0,0,0.0068381,0,0
0,0.0019142,0,0,0,0,0,0.0022649,0,0,0.0021328,0,0.00049185,0,0,0,0,0.0070195,0.00092095,0,0.0034394,0,0,0.00076076,0,0,0.0046545,0,0.0029183,0,0
0,0.00099974,0,0.0023183,0,0,0,0.0013461,0,0,0.0010049,0,0,0.0063412,0,0.0019855,0.0016174,0,0,0,0,0,0.00022835,0,0,0,0.001225,0,0,0.0059218,0.0015881
0.0025051,0.0020423,0,0.012494,0,0.0023738,0,0.0011918,0.00096017,0,0.00074225,0,0,0.0054696,0.0048864,0.0032077,0.002905,0.0025625,0,0.0075985,0.0012342,0,0,0,0.01056,0,0,0,0.0019237,0.0019085,0.0047126
0,0,0,0.012048,0,0,0,0,0.0052732,0.0022957,0,0,0,0.0089519,0.0096546,0.013172,0.0039221,0.0035477,0.0090267,0.011292,0,0,0.0027107,0.0016152,0.010044,0.020701,0,0,0.0051841,0.037556,0
0,0,0.0045838,0.0030226,0,0.0096632,0,0,0,0,0,0.0077324,0,0.0039068,0,0.031653,0,0,0.019466,0,0,0.0089528,0.0010645,0.0015802,0.0058972,0.020673,0,0.0091408,0,0.00038746,0
0.0082994,0,0,0.0014719,0,0,0,0.0011722,0.0056101,0,0,0.00071474,0,0.00067035,0,0.052929,0.00048859,0,0,0,0,0.0046129,0,0,0.0065776,0.0025856,0,0.0034431,0.002979,0,0.004451
0,0,0.011658,0.082311,0.0089555,0.0074288,0,0.01329,0.0045245,0.014223,0.0012192,0.023363,0.0054365,0.015017,0,0,0,0,0.06685,0,0.0012129,0,0.0051619,0,0,0,0,0,0.0040568,0.0055589,0.040659
0,0.0010742,0,0,0,0.99015,0,0,0,0,0.0039068,0,0.00086334,0,0,0,0.003366,0.0067066,0,0.00044997,0,0,0,0.00044668,0,0,0.0057635,0.0013972,0,0,0.0062553
0,0,0.00036093,0,0,0,0.00048505,0,0.0094713,0,0,0,0.0029719,0,0,0.032864,0,0,0,0,0,0.0061891,0,0,0,0.0044754,0,0.0051105,0,0.0028055,0
0.00045707,0.0011359,0,0.0015206,0,0,0,0,0.0078741,0.0024918,0,0,0.0042891,0,0,0.054278,0,0,0.0050521,0,0,0.0035199,0,0,0,0.014982,0,0.012984,0,0.0017342,0.012203
