0.23832,0.010636,0.0076043,0.0011379,0.0045907,0.020456,0,0.24715,0.0042326,0.0015456,0,0.018286,0.0053231,0.010197,0.020043,0.001542,0.0078051,0.0068868,0.24105,0.015837,0.24259,0.2357,0.0062956,0.0047984,0,0.0041703,0.0051806,0.0027285,0.0081411,0.2286,0.011443,0.0095323,0.0029447,0.0048786,0.0017988,0.0049042,0.0024269,0.23171,0.02098,0.0036148,0.004796,0,0.0038416,0.23585,0.1754,0.0044474,0.034194,0,0.0059797,0.21446,0.014833,0.0052007,0.23648,0.0051361,0.24714,0.001267,0.010452,0.021424,0.0034406,0.23001,0.0010751,0.0024635,0.013694,0.0055558,0.014592,0.019099,0.01008,0.21283,0.0063826,0.012952,0.011142,0.020085,0.017541,0.0073073
0.0072631,0.018869,0.0091039,0.014633,0.25961,0.059403,0.25947,0.0044305,0.013377,0.0050919,0.24926,0.25554,0.26267,0.014722,0.28302,0.25182,0.01076,0.25942,0.25855,0.25719,0.25842,0.24504,0.0082475,0.012301,0.0085977,0.0080836,0.25096,0.013041,0.0046687,0.24018,0.26171,0.0078516,0.25314,0.25474,0.02025,0.25506,0.2468,0.00942,0.038261,0.019043,0.25982,0.26731,0.23754,0.26025,0.26176,0.022327,0.25864,0.014746,0.010805,0.26595,0.25652,0.23921,0.012425,0.013767,0.035399,0.010286,0.0047803,0.040347,0.02567,0.012822,0.25795,0.027107,0.26791,0.017495,0.27463,0.25597,0.26781,0.27001,0.020632,0.020379,0.26167,0.2664,0.25187,0.2644
0.25418,0.24535,0.25179,0.25729,0.011785,0.30493,0.0086793,0.25888,0.25135,0.2651,0.016146,0.033976,0.0050753,0.25746,0.052929,0.0064034,0.24871,0.0097188,0.0040217,0.028341,0.0029866,0.010504,0.25861,0.26323,0.25948,0.25713,0.013711,0.25611,0.26456,0.017867,0.007657,0.26738,0.010468,0.010377,0.26038,0.022478,0.016848,0.2496,0.24365,0.25636,0.0078382,0.013158,0.049835,0.012277,0.045308,0.26023,0.033797,0.25582,0.26801,0.026964,0.012997,0.033054,0.24695,0.25878,0.24972,0.2662,0.27172,0.24056,0.25543,0.25738,0.014974,0.24974,0.016678,0.25857,0.013817,0.030465,0.010759,0.024207,0.263,0.26448,0.020004,0.0084147,0.029664,0.014813
0.0025876,0,0,0,0,0.0035733,0,0,0.0015652,0,0,0,0,0,0.01023,0.0025335,0.0012573,0,0,0.0043536,0.0011387,0,0,0,0,0,0,0,0.0013758,0.001898,0.0010786,0,0,0,0,0.0018979,0,0.0015133,0.0037491,0,0.002794,0.0010464,0.0054649,0.0031699,0.0060708,0,0.0045654,0,0,0,0,0,0,0,0.0082973,0,0,0.0074673,0,0,0,0.21248,0.0023086,0,0,0,0,0.0024055,0.0014739,0,0,0.0024911,0,0.0016837
0,0.014843,0.0020382,0.0053499,0.0029358,0.04207,0,0.0037803,0.0034049,0.0019087,0.0070215,0,0.0019361,0.0023905,0.16074,0.24252,0.0023095,0.011791,0.007023,0.0096151,0,0.0029917,0.0028772,0,0.0070642,0.0023329,0,0,0.0012153,0.010913,0.0059852,0,0.0081404,0,0.0031422,0.010974,0,0,0,0.0044331,0,0.010177,0.0085744,0.001723,0.0035885,0.0076115,0.022826,0.24384,0.012527,0,0,0.0062436,0,0.0018596,0.0011486,0.25039,0.0079095,0.0037459,0,0.21739,0,0.0073121,0.244,0.0020349,0,0,0.0016155,0.0046847,0,0.0029689,0.0024835,0,0.0068413,0.0051779
0.010885,0.24908,0.25486,0.26312,0.25856,0.27315,0.26418,0.017635,0.25485,0.2661,0.24683,0.25689,0.26555,0.26658,0.14753,0.014614,0.25704,0.020108,0.010697,0.25643,0.25747,0.25073,0.25423,0.2688,0.26067,0.25658,0.25656,0.26775,0.26878,0.24596,0.26164,0.26767,0.25247,0.25481,0.25611,0.26311,0.25771,0.2555,0.27747,0.26412,0.26386,0.011838,0.26374,0.26414,0.28209,0.26417,0.25673,0.022108,0.018651,0.28155,0.26366,0.26365,0.25563,0.26251,0.25741,0.012108,0.012425,0.2647,0.27025,0.043957,0.26669,0.048211,0.025996,0.26894,0.28598,0.28519,0.27507,0.26706,0.26896,0.27506,0.26888,0.26436,0.26905,0.27055
0.24538,0.0096003,0.25434,0.0037151,0.01082,0.025928,0.0083518,0.25268,0.25484,0.013664,0.24898,0.023135,0.0094441,0.007226,0.22465,0.2499,0.0099701,0.0070844,0.25387,0.23132,0.25415,0.010653,0.014445,0.015354,0.0084176,0.24504,0.0090423,0.012624,0.0039508,0.24219,0.010853,0.017475,0.24666,0.25458,0.25698,0.023371,0.0076814,0.23877,0.26414,0.022545,0.24954,0.0080538,0.25585,0.018647,0.034561,0.010657,0.24294,0.25755,0.017834,0.031013,0.25111,0.016166,0.0095142,0.25637,0.028383,0.2693,0.0059777,0.25689,0.25698,0.019389,0.021944,0.013426,0.2599,0.015479,0.26391,0.013007,0.25999,0.2647,0.031286,0.25301,0.24314,0.2584,0.25477,0.012279
0.0066923,0.0065101,0,0.0085022,0.004033,0.10484,0.0084203,0.010457,0.0044183,0.0035934,0.010062,0.024611,0.0031305,0.25444,0.040877,0.0010795,0,0.0084291,0.0024858,0.012118,0.0026229,0.0069265,0.0074881,0.2617,0.0069254,0.013584,0.010826,0.0050085,0.013084,0.009278,0.25316,0.022634,0.0042321,0.0022185,0.0081463,0.0022132,0.001114,0.012555,0.01036,0,0.014623,0,0.0073499,0.0065793,0.26056,0.0037927,0.018236,0,0,0.040714,0.0033141,0.0029285,0.0087792,0.0086176,0.24933,0.0032899,0.26762,0.0096427,0,0.015149,0.0032577,0,0.016481,0.018071,0.018046,0.23888,0.014445,0.023916,0.017404,0.011549,0.023385,0.013905,0.016529,0.0070192
0.011832,0.23777,0.0051613,0.24519,0.25555,0.11368,0.25216,0,0.0037092,0.2547,0.0016396,0.24723,0.25242,0.0092236,0.070239,0,0.24873,0.25101,0.0022532,0.028054,0.0026487,0.23776,0.24655,0.002097,0.24483,0.0075255,0.24386,0.010918,0.25383,0.0064347,0.0058931,0.012958,0.0045366,0.0046842,0.017179,0.25393,0.25636,0.0075865,0,0.25689,0.0050049,0.26565,0.015364,0.24377,0.012943,0.27025,0.0084298,0.010402,0.26478,0.22035,0.01307,0.24975,0.24092,0.013657,0.015184,0.0029223,0.0022452,0.0089054,0.02367,0.23123,0.24174,0.25204,0.0054632,0.0098264,0.0090909,0.02161,0.0022992,0.0086986,0.2387,0.018747,0.007848,0.0050353,0.0057905,0.25662
0,0.0055052,0.0022641,0.011536,0.0015604,0.12448,0.0034525,0,0.0012087,0,0.0014573,0,0.0043948,0.0045923,0.0031973,0.0043466,0,0,0.0045095,0.009151,0.0028487,0,0,0,0.0082957,0.003023,0.0028686,0.011928,0,0,0,0,0.0058866,0.0039143,0.0037184,0,0,0.0037779,0.0034245,0.0028363,0,0.0017384,0.0070384,0.0050959,0.0069259,0.0028322,0.011156,0.002207,0,0.003752,0.0017187,0.0018547,0.0020168,0,0,0,0,0.0054152,0.0026255,0.004357,0.0080022,0.016395,0.0016136,0.0029705,0,0.017679,0,0,0,0.0047184,0.014003,0,0.0030579,0.0029045
