0.0080926,0.003558,0.00018857,0.0098352,0.074889,0.0036425,0.0036603,0,0.06941,0.0019102,0,0,0.00069211,0.07213,0.012559,0,0,0.0023233,0,0,0.0031393,0,0.0043304,0.0033152,0.083616,0,0.00060126,0,0,0.0055202,0.0069776,0.07493,0,0,0.085755,0.0065665,0.0048252,0.0020443,0.0023386,0,0,0.0026597,0.085981,0.092405,0,0.0026031,0,0.094452,0.0031806,0,0,0.098262,0.0031994,0,0,0,0,0.00045711,0,0
0.063729,0.061729,0.0029266,0.07027,0.0045646,0.00030253,0.0059051,0,0.079937,0.0078391,0,0,0,0.0022011,0.078525,0.00056724,0,0.0047174,0,0,0.0042998,0,0.0012447,0.003785,0.089958,0,0.0016022,0,0,0.0034358,0.0043136,0.00020337,0,0.001095,0.083844,0.0020218,0.087032,0.00059078,0.094971,0,0,0.0034655,0,0.0022705,0.0046445,0.088855,0,0.001167,0.0040675,0,0,0.0018868,0.006198,0,0,0,0,0,0.0016952,0
0.071087,0.0050935,0.072027,0.068031,0.0047473,0.0067552,0.073144,0,0.0042632,0.079944,0,0,0,0,0.052664,0,0,0.0046139,0,0,0,0,0.0028532,0.079371,0,0,0,0,0,0.093857,0,0.0037098,0.00062215,0,0.0045021,0,0.086569,0,0.0075399,0,0,0.010262,0.0077414,0.085778,0,0.097527,0,0.0076062,0.0043796,0.0036167,0,0.0014299,0,0,0,0,0,0,0.0030132,0
0.008242,0,0.0028158,0.0020193,0.0017212,0.0032651,0.0036559,0.0022536,0.0019895,0.0018869,0,0,0,0,0.040139,0,0,0.0020324,0,0,0.0043891,0,0.0065079,0.0079107,0.089474,0,0,0,0.00029351,0.014241,0,0.009312,0,0,0.011187,0.0061883,0.0072201,0.0026322,0.0060812,0,0,0.0069718,0.00022461,0.013628,0,0.0081941,0,0.0034386,0.021051,0,0,0.099882,0.011973,0,0,0,0,0,0,0.0060371
0,0.074482,0.00060502,0.071896,0,0.0037595,0,0,0.0013665,0.074908,0,0,0.0030638,0.0018654,0.024116,0,0,0.0024892,0,0,0.081074,0,0.001139,0.0056118,0.002348,0,0,0,0,0.010681,0.0017887,0.0019066,0,0,0.0048533,0.0053158,0.0010797,0,0.089673,0,0,0.0024189,0.094682,0.0018014,0,0.0082227,0,0.0075887,0.0079018,0,0,0,0.091389,0,0,0,0.0045976,0,0.007562,0.0225
0.063604,0.068594,0,0.0032028,0.0018244,0,0.004705,0,0.0073263,0,0,0,0,0.0036532,0.077146,0,0,0.0024924,0,0,0.082782,0,0.0015794,0.0027919,0.081462,0,0,0,0,0.0018394,0,0.011397,0,0,0.0017605,0.0079656,0.087123,0,0.0039691,0,0,0.0070876,0.011989,0.0026005,0,0.0021919,0,0,0,0.0015582,0,0,0.00513,0,0,0,0,0,0,0
0.011006,0.070796,0.077761,0.070202,0.079448,0.084796,0.0050838,0,0.082659,0.010257,0,0,0,0.0064442,0.026957,0,0.0012032,0.0096444,0,0,0.078973,0,0.082389,0.09128,0.016645,0,0,0,0,0.0055987,0.00864,0.078189,0,0,0.014811,0.091934,0.004808,0,0.0022706,0,0,0.10281,0.089844,0.099411,0,0.11007,0,0.10762,0.09494,0,0,0.11091,0.0074577,0,0,0.00099139,0,0,0,0.015022
0.00060134,0.076372,0.0033967,0.0012503,0.0037177,0.076268,0.070202,0,0.069777,0.0042319,0,0,0.0019219,0.0073707,0.033804,0,0,0.0020147,0,0,0.004052,0,0.006924,0.089974,0,0,0,0,0,0.089958,0.086137,0.084299,0.00076376,0,0.026214,0,0.0095481,0,0.01202,0,0,0.0018498,0.010187,0.011775,0.005395,0.0089275,0.00026078,0.0011482,0.00045458,0,0,0,0.016218,0,0,0,0,0.00092019,0,0
0.0056545,0.069913,0.0027695,0.071936,0,0,0.070392,0,0.068117,0.0784,0.00060819,0,0,0.0045752,0.00045422,0,0,0.077996,0,0,0,0,0.080421,0.0067075,0,0,0,0,0,0.081724,0.082495,0.0016674,0,0,0.015657,0.0040485,0.0058999,0,0.0031978,0,0,0.009201,0.0061983,0.0024719,0.00066811,0.0029225,0,0,0.002319,0,0,0.093755,0.0084534,0,0,0,0.00091882,0.0037408,0.0033333,0
0.06728,0.0039557,0.073725,0.082106,0.0022916,0.0035456,0.075565,0,0.082439,0.077281,0,0,0,0.073772,0.063756,0,0,0.079853,0,0,0.0091214,0,0.013777,0.015181,0.087319,0.0016116,0,0,0,0.0045603,0.010138,0.081,0,0,0.021705,0.0027063,0.087529,0,0.01439,0,0,0.11554,0.099887,0.089244,0,0.094313,0,0.030052,0.014937,0,0,0,0.0087939,0,0,0,0,0,0.0019812,0.040095
