0.23683,0.010709,0.0056751,0.0027334,0.0051991,0.24553,0,0.0047575,0.0059992,0,0.036446,0.081842,0.010444,0.0051305,0.014623,0.013789,0.0080923,0.23488,0.0039966,0,0.2355,0.24324,0.009508,0.019303,0.22163,0.0080346,0.0069188,0.0084101,0.0099094,0,0.0048523,0.0070331,0.00752,0.21755,0.0016792,0.0075616,0.0066534,0.016085,0.0044355,0.23052,0.013272,0.0163,0.015128,0.0032837,0.0060003,0,0.0021227,0.23095,0.0045757,0.0082578,0.0069801,0.23311,0.0045881,0.028582,0.0071573,0.22528,0.031764,0.0080185,0.012936,0.07486
0.0057351,0.019336,0.0078174,0.016134,0.25981,0,0.25843,0.017304,0.017483,0.25064,0.22714,0.34478,0.25983,0.26229,0.055699,0.015831,0.012207,0.25807,0.25072,0.011782,0.24758,0.25781,0.24808,0.25818,0.24556,0.0086592,0.0051424,0.012099,0.014803,0.25244,0.00971,0.0068522,0.25904,0.054239,0.015915,0.25614,0.25551,0.039905,0.25418,0.012115,0.036922,0.25495,0.25771,0.015223,0.23123,0.25925,0.26681,0.25503,0.014882,0.057296,0.258,0.013473,0.015044,0.25302,0.0013879,0.26493,0.25647,0.018428,0.25143,0.2571
0.25663,0.24655,0.25522,0.25812,0.012844,0.26393,0.011269,0.2491,0.25684,0.016395,0.14941,0.038982,0.010078,0.0058116,0.30143,0.25918,0.24992,0.0080898,0.0073982,0.26515,0.009042,0.0040097,0.023418,0.023901,0.016978,0.25957,0.2625,0.26675,0.26093,0.014235,0.25987,0.26384,0.0097502,0.26315,0.26491,0.024897,0.0094834,0.24449,0.010907,0.24994,0.25892,0.022187,0.019221,0.25907,0.062062,0.0090199,0.015882,0.017844,0.25979,0.2478,0.023505,0.2513,0.25811,0.032543,0.2761,0.015785,0.031951,0.25786,0.028304,0.064379
0.0024781,0,0,0,0,0,0,0.0044307,0,0,0.0020525,0.0083514,0.0033779,0,0.062896,0,0.0022466,0,0.0025136,0,0,0.0017969,0,0.0020759,0.0020141,0,0.0029136,0,0,0,0,0.004181,0,0.010601,0,0,0,0.0015693,0,0.0015417,0,0,0.0043401,0,0.0044829,0.0032699,0.0020675,0.0022503,0,0,0.0068684,0,0,0.0017802,0.0017895,0.0014054,0,0,0,0.0011559
0.0065729,0.017324,0,0.0077991,0,0.0084132,0.0022189,0.007268,0.0043212,0.0056545,0.065667,0.067651,0.015214,0.0026166,0.044259,0.0066964,0,0.0062445,0.24482,0.007154,0,0.0083408,0,0,0.0094774,0.001961,0.010223,0,0.0043823,0.0025879,0,0.0023649,0.0084231,0,0,0.010644,0,0,0,0.0016927,0.013559,0,0.0068394,0.0029509,0.021452,0,0.012994,0.0019306,0.25208,0,0.23077,0,0.0013849,0,0.014757,0,0,0.0039406,0.009595,0.01126
0.0063984,0.24454,0.25679,0.26213,0.2623,0.020205,0.2629,0.24863,0.26551,0.25359,0.26904,0.26099,0.024799,0.26719,0.20473,0.26648,0.25612,0.25737,0.013972,0.26551,0.25042,0.0099496,0.25065,0.25578,0.25218,0.25594,0.25126,0.2719,0.26539,0.26009,0.26728,0.26482,0.25981,0.28255,0.25398,0.26883,0.25627,0.28348,0.26359,0.25467,0.25857,0.27049,0.25877,0.26751,0.25964,0.26536,0.014832,0.26442,0.015275,0.28374,0.036727,0.25243,0.2661,0.28539,0.0084991,0.27574,0.28376,0.27061,0.26893,0.29254
0.24761,0.01008,0.25384,0.0023729,0.010646,0.25308,0.0085604,0.25623,0.022891,0.24853,0.21803,0.30842,0.011476,0.01324,0.026854,0.010469,0.012575,0.25912,0.25225,0.01074,0.0095357,0.25077,0.014881,0.025742,0.23851,0.015492,0.24811,0.015941,0.017173,0.24432,0.01134,0.013954,0.0053412,0.039015,0.2548,0.025258,0.2521,0.26589,0.014179,0.23617,0.023145,0.25305,0.24161,0.019548,0.24849,0.25296,0.0076313,0.015196,0.2493,0.2607,0.25308,0.01101,0.25666,0.015226,0.0085698,0.021824,0.02034,0.0073231,0.24824,0.039027
0.006333,0.0041302,0,0.0096345,0.0073928,0.0095044,0.0064007,0,0.0020003,0.011142,0.048672,0.054233,0.0061261,0,0.046083,0.25143,0.0015192,0.0014116,0,0.013559,0.0070929,0.0049404,0.007998,0.014736,0.015557,0.00995,0.010201,0.025767,0.258,0.0093039,0.0061069,0.0064059,0.25078,0.25255,0.0066553,0.0067061,0.0035705,0.007911,0.0051001,0.016996,0.0054342,0.0044921,0.0095213,0,0.011138,0.010926,0.0029192,0.0075609,0,0.0019068,0.016302,0.011889,0.0074928,0.24269,0.26202,0.029603,0.23636,0.015163,0.015744,0.21654
0.010977,0.23919,0.0069473,0.24514,0.25368,0.0013957,0.25452,0.007959,0.25216,0.0048498,0.10011,0.0091286,0.25292,0.25287,0.22967,0.0077612,0.24878,0.0027972,0.0047884,0.23702,0.24132,0.0042671,0.25136,0.24494,0.0078836,0.24333,0.008665,0.014438,0.0020015,0.0025144,0.008944,0.25569,0.01035,0.029832,0.017854,0.2472,0.0077644,0.0060958,0.24681,0.0033451,0.27156,0.018413,0.012107,0.25398,0.021796,0.0062714,0.26256,0.24477,0.022312,0.036633,0.012298,0.24032,0.011373,0.019328,0.0019579,0.22967,0.020268,0.25086,0.0088563,0.043183
0,0.0051475,0,0.01443,0.0020453,0.0012617,0.0040369,0.0014944,0,0.0014338,0.017133,0,0,0.004574,0.061837,0.0073926,0,0.0041032,0.0032092,0.012781,0,0.0031051,0.0021299,0,0,0.0017854,0.0045339,0.0061834,0,0.0077688,0.015179,0,0.0038614,0.007362,0.0059571,0,0.0020161,0.0028693,0,0.0056865,0.0010642,0,0.010332,0.0044527,0.0084208,0,0.0023082,0.0050838,0.003732,0.01132,0,0.0018584,0,0.0092856,0,0.0037689,0.016336,0.0080812,0.0056039,0.028427
