0.048023,0.034421,0,0,0.0069497,0.026879,0.0023417,0,0.024036,0.016524,0.0082215,0,0,0,0.0092689,0.00041493,0.0057081,0.0052242,0,0.016122,0.0089017
0.048586,0.027407,0,0,0.059399,0.025322,0,0,0.070099,0.016867,0.0047034,0,0,0,0.072051,0,0.01193,0.0080766,0.010273,0.0078385,0.090414
0.060155,0,0,0,0.071356,0.06243,0.073358,0,0.05853,0.018562,0.020668,0,0,0,0.015254,0,0.081613,0.013441,0.0070951,0.0028435,0.092171
0.032497,0.0098391,0,0,0.006076,0.011726,0.008164,0.001044,0,0.035303,0.0072734,0,0,0,0.024309,0,0,0.01007,0.0044458,0,0.013338
0.032265,0.057347,0,0,0,0.0072299,0.0066054,0,0.066204,0.010563,0.016522,0,0,0,0.087077,0,0,0.077025,0.012673,0.0082989,0.0057255
0.057838,0.038439,0,0,0.061396,0.0093029,0,0,0.0083334,0.0086086,0,0,0,0,0.00079579,0,0.0069789,0.070763,0.017563,0.01152,0.086188
0.058101,0.091564,0,0,0.016294,0.012833,0.084123,0,0.065073,0.024998,0.076342,0,0,0,0.073303,0,0.026391,0.020531,0.019591,0.023441,0.011209
0.048703,0.060193,0,0,0.0019375,0.056521,0.0089334,0,0.025088,0.0075133,0.071876,0,0,0,0.011864,0,0.011836,0.0089943,0.004231,0.081106,0.015512
0.023465,0.045525,0,0,0.010754,0.070722,0.008928,0,0.086725,0.05533,0.015591,0,0,0,0.0028844,0,0.085389,0.0069146,0.0079744,0.067854,0.0058282
0.045412,0.086223,0,0,0.071225,0.082955,0.071665,0,0.069572,0.083888,0.017354,0,0,0,0.016944,0,0.0032022,0.081228,0.089499,0.089746,0.088496
0.039966,0.043844,0,0,0.071241,0.059481,0.073378,0,0.075932,0.084551,0.074375,0,0,0,0.052665,0,0.013445,0.083107,0.019117,0.076117,0.08324
0.02318,0.030624,0,0,0.066486,0.012338,0.068091,0,0.0034347,0.011552,0.08728,0,0,0,0.020654,0,0.07295,0.078846,0,0.0084963,0.0049757
0.026298,0.04997,0,0,0.060929,0.083848,0.0022461,0,0.079711,0.10064,0.0067429,0,0,0,0.0090076,0,0.080147,0.010323,0.016299,0.084607,0.014729
0.090976,0.088409,0,0,0.064237,0.039543,0.012497,0,0.028772,0.095306,0.083766,0,0,0,0.099341,0,0.015653,0.080861,0.0064636,0.088784,0.091233
0.043043,0.025633,0,0,0.000984,0.071729,0.074238,0,0.02453,0.016183,0.0024796,0,0,0,0.03509,0,0,0.0032033,0.078561,0,0.0024
0.02975,0.04118,0,0,0.0041461,0.00096849,0.0010459,0.00035613,0.069777,0.010447,0.00080637,0,0,0,0.0070643,0,0.010723,0.077991,0.0060985,0.0076298,0.0030629
0.024818,0.058293,0,0,0.065042,0.075109,0.0030278,0,0.082526,0.0023786,0.015999,0,0,0,0.0068151,0,0.0070086,0.0023377,0.079331,0.0046073,0.001575
0.033755,0.077835,0,0,0.07266,0.086258,0.081237,0,0.073793,0.06811,0.083777,0,0,0,0.086734,0,0.0030502,0.081797,0.083768,0.07334,0.0079659
0.082374,0.095194,0,0,0.076035,0.093775,0.070363,0,0.089513,0.080067,0.024154,0,0,0,0.11325,0,0.092699,0.013435,0.10063,0.027413,0.01752
0.047581,0.059066,0,0,0.066713,0.00718,0.079895,0,0.069633,0.02054,0.093657,0,0,0,0.019243,0,0.016726,0.014949,0.015705,0.093139,0.091508
0.044786,0.0049362,0,0,0.0013529,0.070456,0.065962,0,0.0051677,0.013379,0.0067056,0,0,0,0.0097171,0,0.08,0.005151,0.0063418,0.002966,0.0075381
0.058299,0.025281,0,0,0.065947,0.006988,0.0046463,0,0.010499,0,0.015842,0,0,0,0.0025308,0,0.0046518,0.076943,0.081565,0.0082969,0.010154
0.080551,0.10658,0,0,0.077846,0.038347,0.074146,0,0.023845,0.077787,0.092554,0,0,0,0.083555,0,0.096437,0.095547,0.10948,0.093207,0.093955
0.023237,0.042571,0,0,0.0077893,0.020702,0.067335,0,0.004854,0.014691,0.015459,0,0,0,0.0043702,0,0.010481,0.0068684,0.013501,0.01087,0.0066859
0.067616,0.036211,0,0,0,0.065996,0.007924,0,0.029497,0.067882,0.013743,0,0,0,0.015791,0,0.012883,0.01471,0.093002,0.012785,0.014177
0.075334,0.072488,0,0,0.0090907,0.082827,0.079632,0,0.012007,0.076338,0.021305,0,0,0,0.081095,0,0.0062708,0.084755,0.088529,0.021813,0.014614
0.10343,0.082279,0,0,0.067997,0.079285,0.082774,0,0.069401,0.082502,0.087353,0,0,0,0.0058118,0,0.01149,0.086974,0.010945,0.012155,0.090462
0.032503,0.092704,0,0,0.061258,0.088893,0.070106,0,0.064779,0.081194,0.014124,0,0,0,0.034318,0,0.081276,0.015052,0.016338,0.092026,0.015985
0.06216,0.10444,0,0,0.0087494,0.028232,0.086512,0,0.070219,0.085396,0.029684,0,0,0,0.036812,0,0.091752,0.020475,0.0074068,0.021386,0.10281
0.051075,0.017536,0,0,0.063935,0.074113,0.068689,0,0.08123,0.077864,0.08427,0,0,0,0.011932,0,0.081234,0.0052616,0.023619,0.088917,0.088231
0.063297,0.042423,0,0,0.0063784,0.012365,0.06245,0,0.025836,0.014769,0.079892,0,0,0,0.037428,0,0.01042,0.016042,0.08321,0.0039543,0.0089319
0.029297,0.04292,0,0,0.068912,0.018905,0.065313,0,0.0086128,0.057056,0.072084,0,0.00088597,0,0.063323,0,0.076935,0.074199,0.016775,0.00035662,0
0.023193,0.022266,0,0,0.011064,0.016707,0.0086453,0,0.010126,0.036128,0.019685,0,0,0,0.016909,0,0.010961,0.0064347,0.00034257,0.083249,0.077413
0.051739,0.08105,0,0,0.071175,0.028285,0.070795,0,0.073044,0.023512,0.018248,0,0,0,0.022482,0,0.014751,0.081887,0.02583,0.073249,0.0088547
0.044288,0.068414,0,0,0.070888,0.013906,0.0061098,0,0.018927,0.012118,0.0042795,0,0,0,0.029587,0,0.016329,0.0035605,0.014187,0.01645,0.085283
0.02712,0.044892,0,0,0.0041969,0.068538,0.008586,0,0.058015,0.011437,0.012325,0,0,0,0.0097012,0,0.0055478,0.0067734,0.0077581,0.014573,0.084303
0.069653,0,0,0,0,0.0068614,0.0063837,0.00071181,0.0088662,0,0.066808,0,0,0,0.0094443,0,0.083433,0,0.004061,0.0021374,0.083494
0.023867,0.025321,0,0,0.0098933,0.06496,0.0059747,0,0.0082102,0.015315,0.0060568,0,0,0,0.024201,0,0.0093128,0.0050159,0.020452,0.0081317,0.016804
0.12365,0.10273,0,0,0.075927,0.083264,0.0873,0,0.077684,0.065088,0.096784,0,0,0,0.11267,0,0.09277,0.096251,0.11759,0.088803,0.10453
0.073053,0.072832,0,0,0.061786,0.086175,0.08022,0,0.0089371,0.018437,0.081869,0,0,0,0.031923,0,0.077569,0.016897,0.087084,0.014025,0.016079
0.040326,0.042989,0,0,0.011813,0.011104,0.010672,0,0.0041104,0,0.014487,0,0,0,0.0095015,0,0.085756,0.0086708,0.0034969,0.0023962,0.085208
