0.035286,0.018893,0.00034293,0,0.000702,0,0.0062564,0.0014799,0,0,0.0067837,0.02127,0.017611,0.03739,0.031586,0.0091023,0.00058743,0,0,0,0.0030107
0.10032,0,0,0.029547,0.013348,0,0,0.015736,0.0071095,0,0.024072,0.016993,0.005761,0.017765,0.031756,0.012935,0.041187,0,0.008609,0.011707,0.0028816
0.024691,0,0,0,0,0,0.012219,0.019668,0,0,0,0.013649,0.0093111,0,0.016691,0,0.006655,0.018461,0,0,0.02467
0,0,0.0072545,0.0024398,0.93593,0.0054461,0,0.0073829,0,0,0,0.0090633,0,0.0033301,0,0,0,0,0,0,0.0043283
0.044939,0,0.0087263,0.012061,0.02049,0.0039032,0,0.010558,0,0,0.018925,0.015725,0,0,0.032622,0.019938,0,0.02241,0.0068525,0.0013699,0
0.045683,0.012949,0.034539,0,0.037017,0,0.004443,0,0,0,0.010405,0,0.043758,0,0.011616,0,0.0032538,0.0083077,0.032474,0,0
0,0,0,0,0.035246,0,0.0016271,0,0.024293,0.059235,0.008068,0.011629,0,0.0047913,0,0,0.022324,0.075426,0.05463,0,0
0.034623,0.043186,0.036187,0.010537,0.0045047,0.0029974,0,0.0069821,0.0064464,0,0.016986,0.013549,0.0063964,0,0.060326,0,0,0.0031163,0,0.019222,0
0.068124,0,0.04615,0.0021811,0.021649,0,0,0.0054833,0,0,0.013307,0.01595,0.015161,0,0.053193,0.004661,0.0040166,0.028296,0.023066,0.052166,0.014079
0.038207,0,0.0041519,0,0.024786,0.0088558,0.01471,0,0.020047,0,0,0,0.016279,0,0.02408,0.059188,0,0.029099,0,0,0.028478
0,0,0,0,0.034221,0.042784,0,0,0.015429,0.0028414,0.019629,0,0.0032775,0,0.121,0,0.029517,0.021542,0.038659,0.0040786,0
0.019021,0,0,0,0.0011957,0.0073621,0,0,0.0001443,0.016289,0.0024993,0.0037495,0.0088518,0.0020457,0.012828,0,0.0082135,0.0068044,0,0,0
0.031944,0.0058103,0.011101,0.0081763,0.005633,0,0,0.0018187,0.02004,0,0,0.0044078,0.015957,0.0015466,0.023931,5.1184e-05,0.011827,0.0067516,0.0014449,0.00029153,0
0.05466,0,0,0.053875,0.085729,0,0.074114,0,0,0.040054,0.0066539,0.041057,0.011774,0,0.0027399,0.0070864,0.044902,0.063278,0,0,0.036392
0,0,0.0064539,0,0,0,0,0.0089631,0.0053947,0,0.88968,0,0.018757,0,0,0.0031376,0.020891,0,0.00071048,0,0
0,0.0083313,0,0,0,0,0.0010338,0.0033198,0,0,0.036083,0.0052245,0,0,0.049292,0,0.0021333,0.0092007,0,0,0
0.014199,0,0,0.0092684,0.082922,0.0048576,0,0.0034911,0,0.055039,0.0062459,0.015332,0,0.0021368,0,0,0.0048758,0.013564,0.013727,0.01166,0.0057074
0.011937,0.020729,0.0028641,0.009521,0.024206,0.0067505,0,0,0,0,0,0,0.010562,0,0.089651,0.011495,0,0.013172,0,0,0
0.040828,0,0.016774,0,0.040402,0.033204,0.0048779,0,0.026825,0,0.029968,0,0.022811,0.017536,0.020944,0,0.02741,0,0,0,0.0027078
0.011444,0,0.0088899,0.0019813,0.0098227,0,0,0,0,0,0.0050228,0,0.00031161,0,0.0025586,0,0,0.00085227,0.0030094,0,0.0048139
0,0.075697,0.034423,0,0.031561,0.082256,0.042528,0.024067,0,0,0.14327,0.047992,0,0,0,0.010724,0,0.027415,0,0,0.0085599
0.011742,0,0.00070243,0.0010378,0.014253,0,0.0063457,0,0.0061866,0,0,0.0037725,0.0028218,0,0.0023212,0.005222,0.0048005,0,0.0027135,0.00028636,0
0,0.0060378,0.0042716,0.024127,0,0,0,0.013194,0.010694,0,0,0,0.0085838,0.020667,0,0.0062118,0.016393,0.93891,0,0,0
0.02873,0,0,0.026459,0.023902,0.013809,0,0,0.0042603,0,0.039031,0.011413,0,0.0049345,0.023862,0,0,0.017616,0.019053,0,0.028203
0,0,0,0,0.039649,0.0061265,0,0,0.0266,0,0.039732,0.023506,0.030639,0,0,0.024561,0.023672,0.027257,0,0,0.046724
0.033643,0.001274,0.0040303,0.0041123,0,0,0,0.0016879,0,0,0,0.0022803,0.000836,0.0010245,0.0061636,0.0073235,0,0.0087574,0,0.0024615,0
0.0016859,0,0,0,0.0025447,0,0,0,0,0,1.1714e-05,0.00034248,0,0,0.0017524,0.0013264,0.0013436,0.00084032,0,0,0.0074549
