0.0076967,0,0.0074415,0,0.0017287,0,0.010256,0.010725,0,0.0081775,0,0,0.014382,0,0,0.0013215,0,0.0088532,0,0.0060734,0,0.024582,0.023252,0,0,0.0051299,0,0,0.010988,0.021422,0,0.0017884,0.0015545,0,0.0052535,0.017471,0,0,0,0,0.011403,0,0.0069207,0.012001,0,0.013092,0,0.036142,0,0,0,0.00091394,0,0,0,0,0,0,0,0.026746,0,0.010778,0,0.0055622,0.016797,0,0.0051991,0,0,0,0.024726,0.018454,0.0069091,0,0,0.011939,0,0.019932,0.011418,0.021454,0,0.0053757,0,0.0069862,0.027048
0.007534,0.021559,0,0.019524,0.010453,0,0.00084941,0,0,0,0.0075925,0.022703,0,0,0,0.015262,0,0,0,0.053311,0,0.021903,0.0046715,0,0.018317,0.022301,0.0027863,0.02165,0,0,0,0.014773,0,0.011991,0,0,0,0,0,0.012967,0,0,0,0.0061351,0,0,0.042237,0,0.0005937,0,0,0.0089531,0.0085321,0.019831,0,0,0,0.0081663,0,0.019973,0,0.0066173,0,0.04239,0,0,0.0022915,0.00078329,0,0,0.018733,0,0,0.082344,0,0.014106,0.020352,0,0.046933,0,0.0015682,0,0.001432,0.014065,0
0,0.0034676,0.0076979,0,0.01308,0,0.0072733,0.0089173,0.0058001,0,0,0,0,0.013364,0,0.0032968,0,0,0.016013,0.0092733,0,0,0.016911,0,0.015078,0.015101,0.0079512,0.0047874,0.015128,0,0,0.013804,0.0076214,0.009472,0,0.013258,0.0034123,0.0030947,0,0,0.0024311,0.0051539,0.00084651,0,0,0.0015364,0.03171,0,0.0060711,0,0.048749,0.0080816,0.015302,0,0.0023121,0,0.0012279,0.0060075,0,0.032294,0,0,0.006139,0,0,0,0,0.015707,0.0088998,0.010233,0.032011,0.00081098,0,0.0060642,0,0.016399,0.0028966,0.01033,0,0.0070582,0,0.014568,0,0.010113,0.0057541
0.97037,0,0,0.00030129,0.0061158,0.0075961,0.0052225,0.0020056,0.0061786,0,0,0,0,0.0014242,0.00097629,0.00081224,0.002902,0.0031625,0,0,0,0,0,0.00040806,0,0.00060453,0.004191,0.0022555,0.0010141,0,0.0047082,0,0,0.00041014,0,0.0037071,0,0,0,0.00013133,0,0.0072361,0.0018411,0,0.002467,0,0,0,0,0,0,0,0.0019382,0,0,0.0013953,0.0027267,0.0041761,0,0,0.0027636,0,0.0032272,0,0,0,0,0.00026773,0,0,0.0049565,0.0031037,0.0037149,0,0,0,0,0,0,0,0.0086304,0.0053753,0.0027243,0,0
0.019375,0.013088,0,0.0093306,0.0097997,0,0,0,0,0.0021798,0.002908,0.01173,0.0037491,0,0,0,0,0.0054122,0.017471,0,0.0040319,0,0,0,0.0042152,0,0,0.011826,0,0,0,0.0006937,0.0026527,0.0013201,0.0021599,0.0047529,0.0040439,0,9.4962e-05,0,0.017231,0,0,0,0.0059262,0.0037165,0.0002805,0,0,0,0,0.00080253,0.016101,0,0,0.0087052,0,0.010641,0.0071336,0.0022394,0.00026199,0,0,0.0069084,0.0026992,0,0.0028437,0,0.011516,7.24e-05,0,0,0,0,0.013061,0.0033369,0,0,0.01554,0.01038,0,0,0,0.015677,0
0.024167,0.013212,0.0030124,0,0.010597,0.030309,0,0.030281,0.0056954,0,0,0.011044,0.010849,0,0.012121,0,0,0.0014666,0.00053385,0,0.0023852,0,0.0088611,0.0023576,0.0023416,0,0.0015206,0.013149,0,0.01723,0,0,0,0,0,0.022522,0.011532,0.027114,0,0,0,0,0,0.0035108,0.0054038,0,0.014256,0.0012955,0,0,0.0030636,0,0,0.020665,0,0,0.022036,0,0.022816,0.019046,0,0.049177,0,0.021181,0.0060427,0.002562,0,0,0,0.00034749,0,0,0,0.014175,0.0061637,0.020351,0.00081389,0.015556,0,0.076107,0,0,0,0.059723,0.0022681
0,0,0,0,0,0.015552,0.0042127,0,0.00054291,0.004405,0,0,0.00034685,0,0.0020726,0.0022092,0,0,0,0,0.0030468,0,0.0020103,0,0,0,0.0035752,0,0.0077678,0,0.0045044,0.0014211,0.0010228,0.0014292,0.00035218,0,0.0008972,0,0.0016163,0,0,0.0027098,0.0044679,0,0.00056814,0,0.0016044,0.0038135,0,0,0,0.0012943,0,0.0010221,0,0.013006,0,0.0068409,0,0,0,0,0,0,0.00068346,0.0077657,0.0030924,0.0039333,0.00070982,0.00048616,0,0.0087111,0,0,0,0.0052645,0.0012159,0,0,0.95057,0.0017574,0.0017861,0.0028988,0,0
0.002403,0.0083274,0,0.018835,0.0016024,0.02618,0.00036289,0.006479,0,0.0073855,0.0014267,0.016135,0.0099106,0.019401,0,0.017628,0,0.0084799,0,0,0,0,0.030597,0,0,0,0.0036988,0.0090374,0.015216,0,0,0,0,0.019522,0,0.0083291,0.0098781,0,0,0,0.028001,0,0,0,0.0042006,0,0.00033017,0.065985,0.0059903,0,0.0034369,0.012722,0.027081,0,0,0,0,0,0.0030899,0.021652,0.011414,0.023417,0.034907,0.013539,0,0,0,0.0097787,0.0061415,0.012203,0,0,0.008414,0,0.0007248,0.0026364,0,0,0,0.009818,0.020113,0,0,0.044834,0.028827
0.005545,0.010503,0,0,0.010572,0,0.0087206,0.0030115,0.0074632,0,0,0.027147,0.01097,0.0019471,0.0021477,0,0.008855,0,0.0096065,0.0032777,0,0,0,0,0.012983,0,0,0.0074671,0,0.0058943,0,0.0037428,0.014691,0.0048592,0.033625,0,0,0,0,0,0,0,0,0,0.0097197,0.018242,0,0,0.012115,0,0.017266,0,0.015961,0,0,0.0037678,0.00084807,0,0,0,0,0.0032387,0.014004,0,0.020642,0,0.014598,0.0074117,0,0.0076977,0,0.016937,0.030464,0,0.0046472,0.007634,0,0,0.0042642,0.012468,0,0,0.019752,0,0.015088
0,0,0,0.00023564,0.0061502,0.015417,0.0071326,0,0.0040547,0,0.0034006,0,0,0.0075085,0.001573,0.0024881,0.0046939,0.0036971,0,0,0.0032109,0.0077816,0,0.0023925,0,0.0053337,0.0054896,0,0,0,0.0055712,0,0,0.00014547,0,0.0041226,0,0,0,0.00050129,0,0,0.0043143,0,0.00010686,0.007295,0.00037928,0.00017988,0,0.0081527,0,0,0.0067206,0,0,0.00038198,0.0037025,0,0,0.003513,0.0015205,0,0.001556,0,0,0,0.0023265,0.0061922,0,0,0.0051041,0,0,0,0.0011207,0,0.0021024,0,0.0059825,0,0,0.0054011,0,8.024e-05,0.00063962
