0.0052186,0,0,0.0029712,0,0,0,0,0,0.072597,0.0029902,0,0,0.0024617,0.0024247,0.00036746,0.0023194,0,0.0019395,0.0036817,0,0,0,0,0,0.00229,0,0,0,0,0,0.002573,0,0,0.084857,0,0.00042631,0,0.0931,0.0014845,0.0050514,0,0,0.0042467,0,0,0,0.00070417,0.098735,0,0.00031808,0,0.0022116,0.092339,0.0087621,0,0.0012932,0,0.00039817,0.028597,0.0014499,0.0012991,0,0.0069531,0.0020586,0,0,0.0035714,0,0.00065612,0.098242,0,0,0.0019131,0.0088441,0,0.0014113,0.0059028,0.0011803,0.0068606,0,0,0,0.0026696,0
0.066514,0,0.0016996,0.071582,0,0,0,0,0,0.079412,0.0044823,0,0,0.07809,0.0013686,0.00064307,0.0032101,0,0.0014092,0.0054591,0,0,0,0,0,0,0,0.00064238,0,0.00035539,0,0.087169,0,0,0.08827,0,0.090137,0,0.0016833,0.088259,0.010661,0,0,0.0042841,0,0,0,0.0054274,0.0032447,0,0.0025514,0,0,0,0,0,0.10084,0.00089365,0.013787,0.13627,0,0.097268,0,0.0085647,0.0032795,0,0,0,0.10921,0.004772,0,0,0,0.0056552,0.10832,0,0,0,0.0016297,0,0,0.005453,0,0.0056188,0
0.068266,0,0.070655,0.06951,0,0,0,0,0,0,0.077439,0.0015724,0,0.084182,0.0025403,0.003005,0.0034302,0,0.0028151,0.082518,0,0,0.0019064,0,0.00035332,0.093334,0,0,0,0.00071413,0,0.086989,0,0,0.0043822,0,0.00052283,0,0.090612,0.097313,0.0033671,0,0,0.0009738,0,0,0,0,0.0019322,0,0.0030319,0,0,0.0029389,0.015179,0,0.015175,0,0.0026426,0.037727,0.0033019,0.0033797,0,0.0021974,0.002452,0,0,0.0051618,0.11064,0.011566,0,0,0,0.0013892,0.011577,0,0,0.0034732,0,0.0082685,0,0,0.0004858,0.012072,0.0018808
0.0022534,0.0050818,0.0029939,0.00045296,0,0,0,0.0022089,0,0.0024596,0.0054101,0.0010645,0,0.0068799,0.082086,0.00049018,0.00032949,0,0.0042272,0.00161,0,0,0.084152,0,0,0.017539,0,0,0,0,0,0.0049088,0.0003325,0,0.011448,0.00062914,0.0099414,0,0.011256,0.0080801,0.01591,0,0,0.010624,0,0.0008369,0,0.022329,0.10322,0,0.0115,0,0,0.0069348,0.017536,0,0.0044064,0,0.013872,0.0073941,0.010473,0,0,0.022454,0.016299,0,0,0,0.099181,0,0.00049625,0.0034134,0.00058188,0,0,0,0.002908,0.010539,0.0044979,0.0071382,0,0,0,0,0
0,0,0,0.072702,0.00081046,0,0.0010083,0,0,0.0004963,0.079833,0.002026,0,0.076724,0.080447,0.07569,0.0010947,0,0.081238,0,0.00046933,0,0.081598,0,0,0.0097862,0,0,0,0,0,0,0,0,0,0,0.092708,0,0,0.009816,0.094336,0,0,0.0095072,0,0.0019341,0,0.00036796,0,0,0.0046931,0,0,0,0.011889,0,0,0.00047754,0.0069865,0.0025311,0.010446,0.00091913,0,0.0037998,0.10359,0,0,0.0047183,0,0.00067489,0.10897,0,0,0.00155,0,0,0,0.005807,0.0013675,0.0032332,0,0,0,0.0091637,0.0032236
0.065785,0,0,0.0043296,0,0,0,0,0.0014541,0.0032792,0,0,0,0.082556,0.082138,0.07832,0.0035594,0,0.07909,0.0055297,0,0,0,0,0,0,0,0,0,0,0,0.087149,0.0014357,0,0.0021097,0,0.0041349,0,0.0045042,0,0.0079092,0.0014746,0,0.0047321,0.0012544,0.0031857,0.00029619,0.0021733,0,0.0027257,0.0016676,0.0004933,0,0.002949,0.0080179,0,0.0017632,0,0.0062686,0.029117,0.0014915,0.0021995,0,0.0037773,0.0060142,0,0,0,0.11807,0,0.010911,0,0,0.0030175,0.11292,0.0014946,0,0.012132,0.0053168,0.0048759,0,0,0,0.0019373,0.0022916
0.0028145,0,0.077296,0.066732,0,0,0,0,0,0.082726,0.0032646,0,0,0.076328,0,0.087004,0.0047903,0,0.0055386,0.0030531,0,0,0.0060971,0,0,0,0,0,0,0.0069083,0,0.0021971,0,0,0.0088494,0,0,0,0.099459,0.1053,0.017555,0,0,0.017528,0,0,0,0.013397,0.10958,0.1014,0.00097113,0,0,0.092642,0.023837,0,0.0064055,0,0.0082941,0.0061869,0.0061732,0.010102,0.0067097,0.022675,0.09804,0,0,0,0.00085513,0.10797,0.084077,0,0.0016233,0.11573,0.0066925,0,0.0044562,0.0012453,0.013725,0.11527,0,0,0,0.01968,0.010771
0,0,0.0025249,0.0015667,0,0,0,0,0,0.073346,0.0037619,0,0,0.0057966,0.082681,0.0092572,0.0014939,0,0.0044103,0.0053256,0,0,0.0067429,0,0,0.090419,0,0,0,0.085239,0,0.006987,0,0,0.016023,0,0.0048095,0,0.012616,0.0044054,0.020555,0,0,0.015442,0.000342,0,0,0.00096442,0,0,0.0046214,0,0,0,0.0051711,0,0.0089168,0,0.0054638,0.01393,0.00055577,0.0054206,0.00079207,0,0.0034864,0.0031487,0,0,0.02317,0.003977,0,0,0,0,0.011929,0,0.00043876,0.011622,0.0031745,0,0,0,0,0.012288,0.014136
0.0030672,0,0.0016326,0.075351,0,0,0,0.00019075,0.00069777,0.069963,0.077053,0,0,0.00076397,0.001123,0.005932,0.079356,0.0011373,0.0028647,0.08803,0,0,0.078063,0,0.002398,0.080219,0,0,0.00079132,0.085825,0,0.0049829,0,0,0.0085828,0,0.00085937,0,0.0028453,0.00071768,0.0090579,0,0,0.0076728,0,0.010559,0,0.0020707,0.097602,0.0060989,0.0095963,0,0,0.0042777,0,0.004652,0,0,0.00071902,0.0094972,0.0027113,0.00089439,0,0.0077015,0.0070039,0.00016014,0,0,0.0055933,0.0016565,0,0,0,0.0016948,0,0,0.001875,0.0046679,0.00042349,0.10694,0,0,0,0,0.0076324
0.067526,0,0.073632,0.076239,0,0,0,0,0,0.08302,0.076234,0,0,0.0024462,0.082832,0.076244,0.082458,0,0.080935,0,0,0,0.083715,0,0,0.0018633,0,0,0,0,0,0.087597,0,0,0.014167,0,0.0049995,0,0.086467,0.094538,0.014391,0,0,0.0089863,0,0.0027592,0,0.0071602,0,0.11671,0.0041714,0,0,0.096895,0.00019721,0,0.10381,0,0.10339,0,0.0096635,0.0017853,0,0.10626,0.12278,0,0,0,0.10408,0.008903,0.10159,0,0,0.10718,0.0038411,0,0.0021057,0.015199,0.022691,0.0096816,0,0,0.013711,0.012902,0
