0.0057484,0.0029236,0,0,0.0026033,0.0038256,0.077939,0,0.0019,0.072018,0.075419,0.0015636,0,0,0.001473,0.0012039,0,0,0.003231,0,0,0,0.002746,0.0014462,0,0.077507,0,0.0796,0,0,0,0.087328,0.0052376,0.00056726,0,0,0,0,0,0.090245,0.00046271,0.09254,0,0.00081658,0,0,0,0.097983,0.00044772,0,0.00025728,0.0968,0.0014025,0.010265,0,0.00083436,0,0,0,0.00027363,0,0.0029362,0,0.005578,0.0010361,0.0008201,0,0.00327,0.09847,0.0080639,0.0048053,0,0.10649,0,0,0,0,0,0,0,0.00010502,0.012678,0,0.0068242,0,0,0,0
0.064364,0.066401,0.0013422,0,0.07173,0.0046472,0.077574,0.00020678,0.006708,0.080538,0.0021518,0.002712,0,0.00070121,0,0.0030381,0,0,0.0042678,0,0.0012843,0.0018325,0,0.0011614,0,0.0019898,0,0.004778,0,0,0,0.086648,0,0.095746,0,0,0,0.0025358,0,0.0056464,0.0011274,0,0,0.0010083,0,0.0013508,0,0,0,0.009012,0.0012238,0.0029736,0,0.0054324,0.00090515,0,0.0053092,0,0,0,0,0.0064204,0,0.0038117,0.0048859,0,0,0.0002082,0,0.099595,0.0018686,0,0.10013,0.0026712,0,0,0,0,0,0,0.0026828,0,0,0,0.0033331,0.0054257,0,0
0.070349,0.0043049,0.072453,0,0.069081,0.076172,0.087099,0,0.08034,0.0028334,0.0003514,0.0024504,0,0.00173,0,0.0064815,0.0011958,0,0.0806,0,0,0.0077969,0.0027889,0.092903,0.00023425,0.0015804,0,0.0050813,0.00081843,0,0,0,0.0018132,0.0098848,0,0,0,0.092692,0,0.011176,0.0033059,0.08997,0,0.0018046,0,0.00099488,0,0.0087424,0,0.01026,0.0096389,0.00046323,0,0.023122,0,0,0,0,0.0014303,0.0056981,0,0.0083451,0,0.0097598,0.0060678,0.0055232,0,0.0089263,0.10647,0.10391,0.010739,0,0,0,0,0,0.00068546,0,0.0028586,0.00062529,0.005938,0.0036005,0,0,0.003022,0,0.0032143,0
0.0053904,0,0.0065997,0,0.00065413,0.001958,0,0,0.0045408,0.0017185,0,0.081324,0,0.0013538,0,0.0080821,0,0,0.0016483,0.0007159,0,0.082683,0.0016379,0.016942,0,0.0071215,0,0.004145,0.00026044,0,0,0.095717,0.004355,0.0078559,0,0,0,0.0044522,0,0.003787,0,0.013026,0,0.006655,0,0.012996,0,0.01054,0,0.019222,0.0043564,0.1051,0,0.030351,0,0,0.0062481,0,0,0.10403,0,0.01239,0,0.0081808,0.014785,0,0,0.009912,0.0056982,0.012744,0.025422,0,0.013269,0,0,0,0,0,0.0027982,0,0,0.0057137,0,0,0.0084815,0.020649,0.018145,0.047018
0,0.072275,0,0.0010303,0.072217,0,0.0033506,0,0.076863,0.0014465,0,0.081072,0,0.07474,0.0038507,0.078121,0,0,0.00040477,0,0,0.081144,0,0.0080405,0,0.0012524,0,0.0007695,0,0,0,0,0.0032065,0.090722,0,0,0,0,0,0.097366,0.0012028,0,0,0.0013376,0,0.00059221,0,0.0066121,0,0.004834,0.0050608,0,0.0040553,0.015356,0.00090284,0.0032726,0.011285,0,0,0.00014679,0,0,0,0.013502,0.011697,0.0066232,0,0.013597,0.10248,0.013472,0.0068823,0,0.0055645,0,0,0,0.0025069,0,0,0,0.0028296,0.0027811,0.0032056,0,0.019944,0,0.020765,0.011883
0.065303,0.071655,0,0,0.0027307,0.0039193,0.078474,0.0019093,0,0.0072152,0.0037426,0.082141,0,0.078043,0,0.077341,0,0,0.0040167,0,0,0.0019895,0.0014316,0,0,0.013106,0,0.009584,0,0,0,0.08775,0.007227,0.0052123,0,0,0,0.0037821,0,0.014855,0.0020693,0.0016345,0.00099212,0.0017709,0.00087685,0.0079176,0,0.0011541,0.00018239,0.0079463,0.0052448,0,0,0.0071849,0,0,0.0070163,0,0,0,0,0.0041503,0,0.036026,0.0010224,0,0,0.0015301,0.0035211,0.11361,0.0058823,0,0.0030518,0,0,0.00066066,0,0,0.0045397,0,0.0039517,0.004446,0,0,0,0.024971,0.040797,0
0.0063914,0.073006,0.077002,0,0.067273,0.0032721,0.08209,0,0.0089172,0.084224,0.0095512,0,0,0.083426,0,0.014486,0,0,0.006028,0,0,0.0084814,0.088915,0.00069387,0,0.085276,0,0.012676,0.0058657,0,0,0.0080741,0.089403,0.0018362,0,0,0,0.089768,0,0.1028,0.11234,0.095903,0,0.0053066,0,0.11336,0,0.11194,0,0.00030108,0.097003,0.10862,0,0.027912,0,0,0.010545,0,0,0.011552,0,0.0076292,0,0.019253,0.0097727,0,0,0.10175,0.098031,0,0.01333,0,0.0019781,0,0.00061031,0,0,0,0,0,0.10497,0.007713,0,0,0.013016,0,0,0.017635
0,0.075474,0.0042829,0,0.001587,0.071558,0.0051991,0,0.005946,0.074446,0.0026614,0.079998,0,0.010166,0.00033797,0.0054029,0,0,0.00069905,0,0,0.007597,0.0050202,0.091026,0.0003458,0.08426,0,0.084106,0.084389,0,0,0.0042638,0.00070668,0.013952,0,0,0,0.091369,0,0.0066405,0.0065342,0.011523,0,0,0,0.0050694,0,0.0087228,0.00033825,0.0056638,0.0094919,0,0,0.0026485,0,0,0.0066356,0.00090266,0,0.00079842,0,0.0098718,0,0.015902,0.0036529,0,0.0064711,0.012578,0.0062538,0,0.11026,0.0016561,0.11435,0,0,0,0,0,0,0,0.0056397,0.0087399,0,0,0.0036209,0.012708,0.0023861,0
0.0047188,0.070292,0.0017597,0,0.076279,0.072018,0.0014809,0.00082144,0.077721,0.068987,0.0030059,0.00034191,0,0.0061811,0,0.0048481,0.001436,0,0.087436,0,0,0.07668,0.085312,0.082765,0,0.0011545,0,0.088649,0.084512,0,0,0,0.0024073,0.0027558,0.0018431,0,0,0.0013863,0,0.003488,0.0046932,0.0029653,0,0.0056886,0,0.010572,0,0,0,0.0092441,0.090526,0.098958,0,0.013261,0,0,0.007028,0,0,0.004917,0,0.0073681,0,0.010072,0.0033728,0,0,0,0.0047246,0.095702,0.0057583,0,0.0055712,0,0,0.0030486,0.0016913,0,0,0,0.0041828,0.0040305,0,0,0,0.015422,0.021778,0.0091731
0.067934,0,0.070928,0,0.076169,0.078802,0.078891,0.00066407,0.076395,0.080789,0.073402,0.085438,0.0012385,0.076871,0,0.079227,0,0,0,0,0,0.085016,0.004607,0.0023212,0,0.082756,0,0.0083571,0.0039957,0,0,0.090685,0.0045081,0.01499,0,0,0,0,0.0012377,0.10007,0.077259,0.087583,0,0.088059,0,0.10766,0,0.014621,0,0.011419,0.017635,0,0,0.013122,0,0,0,0,0,0.0038721,0,0.0097988,0,0.036566,0.10683,0,0,0.011828,0.0059673,0.0027256,0.0070269,0,0.11163,0,0,0,0,0,0.0011377,0,0.10778,0.0098444,0,0,0,0,0.0050036,0.0022524
