0.0090281,0.00023334,0.0069514,0.003364,0,0,0,0,0,0.0062036,0.0066005,0,0.013342,0,0.013836,0.0012358,0.0072615,0.0083979,0.0055347,0,0,0.01785,0,0.0088271,0.0046671,0.0020636,0,0.0047447,0.018017,0,0,0.0045486,0.01567,0,0,0.0062536,0,0,0.015063,0.019387,0.012095,0,0.018682,0,0,0,0.0066357,0.010303,0,0,0.019477,0,0,0.02634,0.020061,0.0045889,0.011676,0,0,0.030242,0,0,0,0.010135,0,0,0.0071759,0.0076979,0.0074194,0.0036509,0,0.018116,0,0.0097058,0.005596,0.0046277,0.014819,0.031492,0.0080052,0,0.011738,0,0.021272,0.015855,0,0.018533,0,0.026845
0.011853,0,0,0.016337,0.013939,0,0.010585,0,0,0,0,0,0.0059224,0.021828,0,0,0,0.021074,0.060094,0,0,0,0,0.0096462,0,0,0,0,0,0,0,0,0,0,0.020229,0.019396,0.012399,0.063399,0,0.020167,0,0,0,0,0,0,0,0,0,0,0.0015708,0,0.0035938,0,0,0.015427,0.0010182,0.016206,0.013139,0,0,0.0052002,0.016622,0,0,0,0,0.0034807,0.0058473,0.020491,0,0,0,0,0,0.006165,0.006954,0,0,0,0,0.024974,0,0.055269,0.024987,0,0.043835,0
0,0,0.009211,0.015671,0,0,0,0.0017277,0,0,0.012069,0,0,0,0,0.017551,0,0.010584,0.0091347,0,0,0.013836,0.0067856,0.01776,0.009019,0,0,0,0,0,0,0,0,0,0,0.0060595,0.015049,0,0.0075389,0.034074,0,0,0.014036,0.00065711,0.0010033,0.0005672,0,0,0,0.047553,0,0.0037617,0,0.033675,0.0024088,0,0,0.0053045,0,0,0.0069017,0.0029413,0.00057608,0.0069113,0,0.018151,0,0.0077913,0,0,0.025939,0.001294,0.0078227,0,0,0.0074645,0.010469,0.0058612,0.0013717,0.011754,0,0,0,0.02101,0,0,0,0
0.96717,0.0012561,0,0.0056326,0,0,0,0.0055792,0,0.0033692,0.0053231,0.0022617,0,0,0.0025369,0,0,0,0,0,0.019352,0,0.00020835,0,0.0012735,0,0.0024408,0,0,0.011168,0.0014131,0.0044002,0.00040315,0,0,0.0058518,0.0070652,0,0.0051476,0.0043759,0.0019788,0,0.00079604,0,0.0090432,0,0,0.0019169,0.0032704,0,0,0,0,0,0.0044231,0,0.0042027,0.0050656,0.0018457,0,0.006612,0,0,0.0025797,0,0.0006097,0.0037,0.00083269,0.0043131,0,0.0020753,0.0030577,0.0018145,0.0042654,0.0026224,0.006745,0.0043302,0.00014454,0.0012342,0.001336,0.001563,0,0.0044899,0.0020492,0.0042433,6.0565e-05,0.011638,0
0.019396,0,0,0.012201,0.0084491,0.0097143,0.010188,0,0,0.0032213,0,0,0.014078,0,0,0.018382,0.0062507,0.0056397,0,0.0049159,0,0,0.0080273,0,0,0,0,0.0039333,0,0,0,0,0,0.0023822,0,0.010593,0,0.0051511,0.0056341,0,0,0.0014029,0.012309,0.0036388,0,0,0,0,0.0040495,0,0,0,0.010704,0.0015114,0.016358,0.017829,0,0,0,0,0.015403,0,0,0,0.0096928,0,0.017259,0,0.0017697,0,0,0.010529,0,0,0,0,0,0,0.00018892,0,0.00060104,0.013372,0,0,0,0.0027148,0.034451,0.013803
0.032642,0,0,0.012756,0,0.010255,0,0.0034041,0,0,0,0.010235,0,0,0.0062677,0.0030223,0.0064494,0.0028896,0,0.0069838,0,0.004846,0.012191,0,0,0,0.0093698,0.0021361,0.019883,0,0.0048996,0,0,0.0055219,0,0.016149,0.011145,0,0.023564,0,0.040983,0,0.001143,0.009456,0,0,0.0047126,0,0.0051563,0.0025071,0.02936,0,0.026912,0,0,0,0,0,0.01789,0.024915,0,0,0,0.013315,0.0229,0,0,0.047458,9.0947e-05,0.033666,0,0.010993,0.018409,0,0,0.0056842,0,0.0023636,0.013233,0,0.0053753,0.033295,0,0,0.034625,0,0,0.032481
0.040567,0.013793,0,0,0.021753,0,0.032816,0.0099867,0.02658,0,0,0,0.0027387,0,0,0.052647,0.030384,0,0.022484,0.010811,0,0,0.0067529,0.029986,0,0.0032652,0.011003,0.02799,0,7.5355e-05,0.0069378,0,0.021221,0.03662,0.04991,0,0.007767,0,0,0.0014847,0.0002872,0,0,0.027193,0,0.0029778,0.042861,0,0,0.015036,0.02632,0,0,0.0024267,0,0,0.016988,0.017575,0.002901,0.070683,0.00011376,0.024706,0.014097,0,0.01997,0,0.0017739,0,0,0,0,0.011238,0.0094113,0,0.01724,0,0.01336,0.03398,0.027593,0.0088476,0,0,0.013258,0,0,0,0,0
0.0040152,0,0,0.0070678,0.023082,0,0,0,0.0038224,0.0075347,0,0,0,0.017528,0.0039846,0,0.0069756,0,0.00067225,0,0,0.031797,0.017643,0,0.0084637,0,0,0,0,0,0.026655,0.012837,0,0.003159,0,0.033129,0.0045984,0,0.0085424,0,0.010979,0,0.0065443,0.064245,0,0,0,0.0013748,0.0076141,0,0,0.0024512,0,0,0.0014885,0.0097111,0,0.032465,0,0.00045806,0,0,0.014503,0,0,0.008271,0.0045398,0.010279,0.018867,0,0,0,0.0024155,0,0.0061055,0.014223,0,0.027228,0.0050667,0,0.019936,0.03122,0.0068599,0.017995,0,0,0,0
0.011816,0,0,0.012567,0,0,0.0035637,0.0066749,0,0,0,0,0,0,0.0016801,0.011626,0,0,0.0088359,0,0,0,0.0074601,0,0,0,0,0.030073,0,0,0,0,0,0,0.0071017,0.033841,0,0,0,0,0,0,0.01313,0.083838,0,0,0,0.0079762,0.0074303,0.013378,0,0.005079,5.79e-05,0.031279,0.023375,0.0024745,0,0,0.0028194,0.012302,0,0,0.020776,0,0,0.0063385,0.0023514,0,0.033195,0,0.0028615,0,0,0.0097334,0.029013,0,0,0.020474,0,0.014383,0.0093971,0.0016049,0,0.037578,0,0.014361,0.012537,0
0,0.0016559,0.00053329,0.0034069,0,0,0,0.0039352,0.0024228,0.00087384,0.0013102,0,0,0.0023911,0.0019899,0,0.0011744,0,0,0.0010929,0.013184,0,0,0.0037799,0,0.0012676,0.0017096,0,0,0.010239,0.0042774,0.0041142,0.001732,2.6607e-05,0,0,0.0054392,0,0.0025196,0.0026315,0.0039492,0,0.00019041,0,0,0.0021642,0.002216,0.00052916,0.0010792,0,0,0,0,0,0.0031094,0,0.00057791,0.012376,0.0015792,0.0021469,0.0074954,0.0037615,0,0,0,0.0050177,0.0093445,0.0030274,0,0.0011078,0,0.0009641,0,0,0.0011042,0,0,0,0,0.0099293,0,0,0,0,0.0071616,0,0.0012248,0
