0,0,0,0.0069008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014332,0,0,0,0,0,0,0,0,0,0,0
0.35659,0.33758,0.3575,0.4367,0.38088,0.357,0.35657,0.35641,0.35753,0.35727,0.3589,0.35765,0.35886,0.35947,0.35868,0.35837,0.35948,0.38437,0.34075,0.3844,0.35865,0.3583,0.38352,0.35799,0.38463,0.38325,0.35927,0.35986,0.38514,0.38522,0.40132,0.36152,0.38453,0.36461,0.36317,0.37377,0.36572
0.0012762,0.32355,0.35138,0.15213,0.0018209,0.0012836,0.35171,0.001052,0.0022438,0.0019992,0.0028756,0.0021566,0.0021635,0.0017186,0.0016121,0.0025914,0.0031438,0.00336,0.32868,0.0027213,0.0037264,0.0013657,0.0023238,0.34923,0.0058539,0.016285,0.0028919,0.3491,0.0032513,0.0033534,0.018043,0.3462,0.003344,0.0065402,0.006088,0.0099696,0.047321
0.35307,0.33508,0.0040584,0.21555,0.0036187,0.35347,0.0035574,0.35423,0.3543,0.35309,0.35222,0.35471,0.35463,0.35555,0.3546,0.35463,0.35579,0.0091845,0.33576,0.010357,0.35232,0.3516,0.0048764,0.0038922,0.0083373,0.36031,0.35537,0.0070706,0.0081489,0.0059851,0.017857,0.012076,0.0097747,0.35239,0.35288,0.3529,0.35263
0,0,0,0.013596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018732,0,0,0,0,0.0013916,0.006407,0.0012285,0,0,0,0,0,0.001532,0,0,0.0015235,0.0018872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002527,0.0016625,0.0032763,0.017354,0.0029419,0.35115,0.001881,0.35402,0.0026618,0.0014093,0.35449,0.0034602,0.0019416,0.0023666,0.0028625,0.0051705,0.002051,0.0039435,0.0070951,0.37796,0.35337,0.35369,0.0032721,0.0017705,0.37712,0.019477,0.35373,0.0042367,0.0037151,0.38136,0.40268,0.0044178,0.004848,0.35595,0.004111,0.0074885,0.0078983
0.35431,0.33659,0.35444,0.43327,0.37858,0.0062089,0.35493,0.0030792,0.35546,0.35594,0.0058253,0.35459,0.35732,0.35758,0.35625,0.35464,0.35749,0.38165,0.33565,0.0094367,0.0071254,0.0058411,0.38051,0.35655,0.011866,0.37718,0.0075508,0.35744,0.38221,0.0065196,0.014071,0.35947,0.38082,0.013329,0.35963,0.36742,0.36203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0032506,0.0021548,0.35242,0.039581,0.0027076,0.35332,0.0022942,0.3545,0.0036027,0.0021828,0.35395,0.35328,0.0022912,0.34936,0.35063,0.35401,0.0035179,0.37275,0.33244,0.3812,0.35318,0.35439,0.37713,0.002627,0.38067,0.029533,0.35413,0.0056874,0.0072154,0.38165,0.40109,0.004911,0.0069402,0.35983,0.0084576,0.013054,0.010433
0.35339,0.33613,0.0052168,0.41274,0.37884,0.004023,0.35456,0.0024806,0.35453,0.35495,0.0062664,0.0047815,0.35696,0.010571,0.0084914,0.0057258,0.35611,0.012857,0.010167,0.0055576,0.0070435,0.0049843,0.0066827,0.35572,0.0081929,0.36838,0.0066328,0.35607,0.37812,0.0058102,0.013081,0.35917,0.37915,0.0087569,0.35498,0.36193,0.36055
0,0,0,0.0098816,0,0,0,0.35064,0,0,0,0,0,0,0,0,0,0,0.0011504,0,0,0,0,0,0,0.0022536,0,0,0,0,0,0,0,0,0,0,0
0.355,0.0073507,0.35662,0.39367,0.37978,0.35567,0.35639,0.0040978,0.0079652,0.35583,0.35746,0.0057723,0.35755,0.35825,0.35682,0.0097825,0.35793,0.38158,0.012503,0.38279,0.35682,0.0089424,0.0086094,0.3564,0.38222,0.37197,0.35651,0.35881,0.012241,0.38376,0.40054,0.3625,0.38179,0.3524,0.35929,0.36974,0.034656
0.0014985,0.33124,0,0.044243,0.001583,0,0,0.0022601,0.34994,0.0012655,0.0020871,0.35192,0.0015027,0.001368,0.0021393,0.34934,0.0016218,0.0035184,0.32893,0.0030188,0.0028103,0.35037,0.37474,0.0019072,0.0049824,0.017411,0.0037118,0.001564,0.37344,0.0028613,0.0073798,0,0.0032157,0.015431,0.0039372,0.0038263,0.33487
0.35549,0.33667,0.35501,0.38039,0.37987,0.3559,0.35564,0.35631,0.35733,0.3559,0.35837,0.35684,0.35678,0.0098746,0.35688,0.35604,0.35734,0.38228,0.33962,0.38235,0.35812,0.35782,0.38269,0.3568,0.38385,0.37372,0.35794,0.35822,0.38364,0.019487,0.39774,0.35968,0.38249,0.35992,0.35783,0.3655,0.36019
0,0,0.0024922,0.048272,0.001127,0,0,0,0,0.001086,0,0,0.002123,0.34831,0.0013648,0.0018381,0.0019233,0.0017194,0,0.0016432,0,0,0,0.0015022,0,0.0081245,0.0015794,0.0014484,0.0016027,0.0013821,0.0034072,0.0029925,0.0011466,0,0.0034213,0.005934,0.005821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0080641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013075,0.0014937,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0075758,0,0,0,0,0,0,0,0,0,0.0014755,0,0,0,0,0,0,0,0,0,0,0,0.0032684,0,0,0,0.36462,0.0022,0,0.0010188,0.0054737,0,0.0014263,0
0.35131,0.33283,0.0021682,0.12523,0.0018131,0.35312,0.0027487,0.0021933,0.35147,0.0047832,0.0060567,0.0045182,0.0041895,0.35203,0.003348,0.35226,0.35129,0.0061016,0.33238,0.37354,0.34872,0.3519,0.0032645,0.0026886,0.011947,0.32105,0.0084327,0.0042403,0.006363,0.0043186,0.022875,0.0067888,0.0070615,0.3499,0.34339,0.032597,0.34856
0,0.0015637,0.3503,0.092214,0.0014494,0,0.35112,0,0.001102,0.0013286,0.0015779,0,0.0011395,0,0.0010502,0.0014803,0,0.002179,0.0039773,0.0020416,0.0025443,0,0.0022529,0.34812,0.004022,0.0095381,0.0020985,0.34723,0.0022902,0.0026566,0.012329,0.34423,0.002824,0.0036792,0.0030473,0.0045116,0.0065304
0.0019903,0.0014923,0.0031986,0.14459,0.37648,0.0014816,0.0017893,0.0016707,0.0024996,0.0022283,0.0045709,0.0022224,0.003376,0.0027933,0.0029005,0.0031994,0.0029816,0.37478,0.002473,0.010895,0.0052149,0.004784,0.0036199,0.0041782,0.3725,0.019755,0.0032104,0.0080946,0.37434,0.37852,0.37876,0.0069702,0.0052157,0.0085334,0.0060756,0.015361,0.0088778
0.001151,0.0013778,0,0.038,0.0010334,0,0,0,0,0,0.34599,0.0011221,0.0032648,0.0019518,0.0024312,0.0012173,0.00175,0,0.0025407,0,0.0014469,0.0010561,0.37319,0.0019696,0.0014688,0.010662,0.34442,0.0012228,0.002133,0.0013575,0.0020105,0.0025158,0.36945,0.0045043,0.0063688,0.0029969,0.0040895
0,0.0013301,0,0.040386,0,0.0010456,0,0,0.0019795,0.34787,0.0017453,0,0.33953,0.0011066,0.34751,0.0013527,0.0010331,0.0015492,0.0022238,0,0.0015962,0.0010215,0,0,0,0.010773,0.0015763,0.0011619,0,0.0018317,0.0051707,0.0013925,0.0011603,0.003971,0.0025572,0.0076597,0.0024648
0,0,0,0.0035954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015141,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0081291,0,0,0,0.35089,0,0,0,0.34897,0.0075882,0,0.0014939,0,0.0015153,0,0,0,0,0,0,0,0,0.01741,0.0020283,0,0,0,0,0.0016501,0,0,0.002508,0.31146,0.0022692
0,0,0,0.0058078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001467,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.014228,0,0,0.34735,0,0,0.34735,0.0014796,0,0,0,0,0,0,0,0,0.0024638,0.003161,0.0011187,0,0,0.0023248,0.006676,0.0014326,0.0014797,0,0.001868,0.0038596,0,0,0.33089,0.0014232,0.0014434,0.0013152
0,0.0015018,0,0.041527,0.0021928,0.0017961,0.0010411,0,0.34758,0.001237,0.0015028,0,0.0014441,0.0014387,0.0016246,0.0012919,0.0020113,0.0034368,0.0034945,0.0034559,0.0024661,0.0010356,0.0022563,0,0.0037606,0.012311,0.0017195,0.0013944,0.368,0.36934,0.014084,0.0017504,0.36669,0.0040636,0.0062627,0.0027772,0.0039828
0,0,0,0.037602,0,0,0,0,0,0,0.0012859,0,0,0.0010772,0.0014202,0,0.0025008,0.0014441,0.0020351,0.004515,0.34679,0,0.0015096,0.34732,0.0068833,0.01421,0.0023481,0.0068155,0.0013109,0.0034872,0.026334,0.33391,0.0018095,0.0048653,0.0021319,0.0019688,0.005334
0.34915,0.0016405,0,0.05437,0,0.00257,0.0011981,0,0.0018089,0.001788,0.0039657,0.001548,0.0026379,0.0036861,0.002608,0.0031579,0.0032154,0.0051913,0.0031869,0.0085975,0.0024511,0.0023299,0,0.0014797,0.0044812,0.017523,0.34642,0.0021466,0.0034274,0.0053164,0.18918,0.0027779,0.0028949,0.015932,0.0045172,0.0091654,0.0074567
0.0024785,0,0,0.041152,0.0010408,0.34862,0,0,0.0013734,0,0.001258,0.001474,0.34612,0,0.0013492,0.0025512,0.016388,0.0013172,0.32485,0.0030081,0.0014464,0.35,0,0.0010306,0.0033275,0.23108,0.0031192,0.001795,0.0019551,0.0028415,0.074703,0.0045839,0.0019219,0.0078178,0.33588,0.31614,0.005895
