0.23935,0,0.0091,0.0038597,0.085303,0.014075,0,0.015323,0.23283,0.02057,0.048527,0.004686,0.049275,0.010522,0.24668,0.0072031,0,0,0,0.011301,0.0051215,0.0036517,0.015092,0.0089979,0.050573,0.011434,0.24357,0,0.006783,0.0035106,0.026961,0.0018177,0.24149,0.016021,0.019451,0.056873,0.23407,0.044259,0,0.0076713,0.24078,0.005136,0,0,0.0050041,0.026193,0.086042,0.052618,0.11872,0.0040129,0.097483,0.13521,0.042236
0.010886,0.011486,0.005269,0.0040027,0.19356,0.12668,0.25907,0.018459,0.2527,0.28038,0.044625,0.0088123,0.28569,0.27863,0.0030605,0.012417,0,0.25392,0.010104,0.0099992,0.24145,0.25335,0.28046,0.0097065,0.05913,0.0089774,0.24328,0.014507,0.26338,0.020324,0.27707,0.26025,0.25732,0.26275,0.25046,0.27184,0.24032,0.096217,0.2773,0,0.012807,0.24664,0.2572,0.016464,0.014547,0.13653,0.24328,0.10237,0.25659,0.25697,0.13843,0.20541,0.20393
0.25256,0.27311,0.25807,0.25188,0.16406,0.21922,0.0084231,0.26136,0.03866,0,0.24594,0.25113,0.005552,0.0036479,0.25566,0.26077,0.26978,0.0034749,0.24902,0.2763,0.032135,0.0026937,0.0027251,0.26954,0.26615,0.25913,0.006888,0.25366,0.017381,0.25527,0.045726,0.011359,0,0.015393,0.031917,0.012779,0.010955,0.25905,0.020202,0.27887,0.24351,0.03636,0.021726,0.2624,0.25798,0.19551,0.1523,0.2299,0.076802,0,0.21732,0.15054,0.16443
0.0022483,0,0,0,0.017754,0,0,0.0018217,0.0039747,0,0.0014432,0.0036185,0.0063939,0.002361,0,0,0.0038001,0,0.0042581,0,0,0.0014905,0,0,0.015341,0,0,0,0.0026519,0,0.0066332,0.0014811,0,0,0.0015971,0.0019741,0,0,0.0018064,0.0010382,0.0011717,0,0.001934,0.0028195,0,0.028909,0.0088217,0,0.0041297,0,0,0.0049659,0.0012346
0,0.0041526,0,0.012625,0.0089784,0.040073,0.0017354,0.0049383,0.020027,0,0,0,0.021799,0.0048083,0.0024169,0,0.0031775,0.0071709,0.0088069,0.0033947,0,0.24945,0.016081,0,0.11172,0,0,0,0.0046202,0.0067767,0.022552,0,0,0.0056303,0,0,0.0047733,0.097632,0.016554,0.001422,0,0.019771,0.0047474,0.24682,0,0.041946,0.040546,0.029571,0.018535,0.0090905,0.023715,0.029372,0.023876
0.022731,0.2772,0.25838,0.24016,0.29968,0.28951,0.26337,0.2682,0.034536,0.28814,0.30001,0.25407,0.20416,0.26113,0.015682,0.26938,0.25578,0.24578,0.24383,0.26412,0.25496,0.0050681,0.26005,0.27413,0.16932,0.25718,0.24844,0.27337,0.25644,0.25941,0.28119,0.2678,0.24939,0.27317,0.26653,0.26734,0.24666,0.23803,0.033527,0.028723,0.25436,0.26199,0.041753,0.021065,0.26749,0.24192,0.30833,0.28156,0.27628,0.23408,0.30862,0.29942,0.30609
0.23973,0.0037145,0.24705,0.0042947,0.021561,0.30546,0.0077313,0.020142,0.25361,0.025969,0.040309,0.012789,0.089898,0.25614,0.2468,0.011814,0.24878,0.24956,0.25953,0.02579,0.018674,0.25902,0.018994,0.024262,0,0.011794,0.0063182,0.0098778,0.26417,0.015199,0.16655,0.02322,0.25226,0.019674,0.029475,0.26055,0.24505,0.32072,0.027466,0,0.23298,0.043918,0.039385,0.25065,0.022368,0.28818,0.19289,0.22068,0.1492,0,0.12364,0.10166,0.17167
0.012086,0.006132,0.0058795,0.0067632,0.24398,0.0014736,0,0.0073184,0.024623,0.014923,0.035487,0,0,0.011544,0.014352,0.25016,0.011063,0.013507,0,0.040285,0.016886,0,0.24945,0.25287,0.026483,0.0065717,0.0070588,0.0046218,0.011188,0.011466,0.014495,0,0,0.0043107,0.020382,0.011031,0.0058764,0.021499,0.0046286,0.0083788,0.0091387,0.0031583,0.0080213,0,0,0.007768,0.12762,0.045321,0.056171,0.0080695,0.072189,0.050271,0.085929
0.014957,0.25089,0.0095708,0.23312,0.058787,0.036176,0.26088,0.25584,0.0074046,0.2387,0.22779,0.25126,0.20916,0.0031159,0,0.0059095,0.010364,0,0,0.010464,0.24324,0,0.016813,0.0048869,0.28595,0.2496,0.23847,0.018588,0.0041218,0.24341,0.14861,0.24728,0,0.25376,0.23702,0.012879,0,0.009482,0.25463,0.27063,0.0087996,0.22608,0.23426,0.027531,0.25027,0.030956,0.066602,0.053484,0.12334,0.25457,0.15529,0.16183,0.087404
0.0010653,0.021101,0,0.0057843,0.047853,0,0.0049846,0,0.0062187,0.0047632,0,0,0.0082191,0.008343,0,0.0084976,0.0069456,0,0.0015397,0.0076433,0.001741,0.0019429,0,0.0032657,0.0081545,0.0034242,0,0.016726,0.0017809,0.0075907,0.003469,0.0028582,0,0,0,0,0,0.0069631,0.0037624,0.0030165,0.0049146,0.0089347,0,0.0074913,0.0037747,0.0056122,0.01022,0.013609,0.0048196,0.0057219,0.015,0.05032,0.025547
