0,0.0046802,0.019472,0.0013233,0.0037218,0.0039703
0,0.0058529,0.011344,0.0087715,0.0022388,0.0060521
0.01068,0,0.055952,0,0.0023631,0
0,0.012531,0.022702,0.00023583,0.0028836,0
0,0,0.022722,0.00025601,0.012908,0.0034742
0,0.004048,0.013562,0.0015111,0.0012985,0
0.0024817,0,0.061492,0.019289,0.076976,0.013335
0.0015858,0,0.048161,0.006467,0.0034056,0.0057781
0.0063305,0,0.053208,0,0.043533,0.011544
0.0017881,0.0018786,0.0063152,0,0,0
0.0026633,0.016872,0.039647,0,0.0054613,0.064438
0,0,0.016413,0,0.014304,0.0045105
0,0,0.050127,0,0,0.0019657
0.015626,0.003206,0.039509,0,0.025791,0
0,0.0069004,0.024241,0,0,0
0,0.0026735,0.025068,0,0.0039053,0
0,0.0023113,0.023066,0.0014734,0,0
0,0,0.02234,0.0014467,0.00070548,0
0,0,0.044192,0.010408,0,0.017397
0,0,0.022945,0.013568,0,0
0,0,0.048902,0.0018116,0.00017568,0.0021297
0,0,0.02446,0.013237,0.014011,0
0,0.0024583,0.013559,0,0,0
0.0047638,0,0.01504,0.0023415,0,0
0.0012113,0.017095,0.070192,0,0.00055259,0.0014744
0.012334,0.0076721,0.045059,0.0073669,0.00025824,0
0,0.002828,0.0069921,0,0.0030591,0
0.0039682,0.0043759,0.021222,0,0.015084,0
0.00066059,0.0016546,0.036975,0,0.0080976,0.0011617
0.0059597,0,0.026241,0,0.016506,0.0061776
0.0017928,0.0022081,0.050225,0,0,0.0057776
0.012392,0,0.0082142,0.0025551,0,0.0064101
0.0027639,0,0.046922,8.8081e-05,0,0.0072213
0.004041,0.0040325,0.043303,0.0032784,0,0.010589
0.011649,0,0.04102,0,0.00037458,0.0067096
0.0012516,0.0036636,0.042074,0.011213,0.0078448,0
0.004955,0,0.01407,0.011253,0,0
0.005166,0.0044021,0.010348,0,0,0
0,0.005861,0.01953,0.017505,0.00051708,0.0082621
0.0073546,0,0.05242,0,0,0.0069497
0.014068,0.010212,0.039088,0.0019954,0,0.0081353
0.004041,0,0.029388,0,0,0.0031036
0,0.053924,0.075896,0.01575,0.015669,0
0,0,0.0052986,0,0.00073198,0
0.0022694,0,0.017741,0,0.0021344,0
0,0.020879,0.044371,0,0,0
0,0.0069925,0.036384,0.0048354,0.015912,0
0.0089638,0.0029026,0.015381,0,0.00084549,0
0.0023292,0.0032146,0.067454,0.012852,0.0062203,0.0014206
0,0,0,0,0.96424,0
0,0.0078317,0.010177,0.001349,0.0032523,0.00044512
0.0015808,0,0.022179,0,0.0028959,0
0.0028071,0.0092329,0.04859,0.0038431,0.0013315,0
0.0013267,0.0091216,0.038986,0.0025425,0,0.0054848
0.0084916,0,0.0090907,0.008259,0.00039894,0.0033461
0.0062516,0.0012763,0.042081,0,0,0.0026929
0.001815,0,0.038587,0,0.0022984,0.0027982
0,0.0070893,0.050941,0.010301,0,0.0055123
0,0,0.026074,0.0044505,0.0022892,0
0,0.031838,0.026359,0,0.0051684,0
0.0026442,0.0099279,0.069013,0,0.005128,0.0014488
0.00042302,0.00087743,0.032678,0,0,0.007732
0,0.016864,0.03539,0.0038827,0.042186,0.0033237
0.0051581,0,0.0817,0.026566,0.002252,0.010709
0.007932,0,0.032358,0,0.00017729,0.0021008
0.00015657,0,0.031845,0.0048712,0.0091093,0
0.0026022,0,0.0084793,0,0.0073391,0.0076824
0,0,0.038627,0.0028308,0.022685,0.0013079
0,0,0.032093,0,0,0.00071426
0.011915,0,0.062146,0.011116,0.0024815,0.0085638
0,0.0017604,0.052193,0.0037206,0.015738,0.0054885
0.0027761,0,0.046446,0,0,0.0022325
0.0051953,0,0.041036,0,0.0052906,0
0,0.0035576,0.01963,0,0,0
0.0014341,0.0005733,0.011385,0.014861,0,0
0,0.013286,0.031942,0.0034584,0,0
0.0038984,0,0.047432,0.012823,0,0.010798
0.0092027,0,0.16458,0,0,0
0.015854,0.0016242,0.043099,0.00080523,0.027869,0
0,0,0.027932,0.00066754,0.0027596,0.001802
0.0039469,0,0.058347,0,0.0013956,0.0062255
0.0076336,0.018596,0.05577,0.0036201,0.013862,0.022132
0.0037169,0,0.0040387,0.0033281,0,0.0050927
0,0,0.020046,0.0065224,0,0.0048519
0.015812,0.0092325,0.070875,0.000767,0.01076,0
0,0.010245,0.034298,0.0017125,0,0.0047361
0.0061689,0,0.034405,0,0,0.0002232
0.0029973,0.00090914,0.05191,0,0,0.0026247
0.0031081,0,0.058755,0.017435,0.049061,0.0042976
0.0059341,0.0020511,0.069935,0.0067352,0,0.010707
0.0031284,0.0012631,0.021082,0.0061495,0,0
0,0.0034839,0.050812,0,0,0.010372
0,0.0060696,0.022847,0.0093357,0.01333,0
0.0052031,0.0023062,0.039837,0,0,0.011769
0,0.010153,0.034809,0,0.021648,0.014238
0.0016176,0,0.027331,0.003938,0.019733,0
0.01712,0.0099516,0.014329,0.00050154,0,0
0.014013,0.0011609,0.05138,0.013918,0.048852,0
0,0.00077857,0.017066,0,0.00717,0.0016862
0,0.00072791,0.04642,0,0,0
0,0.00015395,0.049759,0,0,0.015855
0,0,0.087793,0,0,0.0010145
0,0,0.012443,0.0071183,0.0039291,0
0.0041646,0.0066629,0.02706,0,0.00051696,0.0073939
0,0.00026589,0.054831,0,0,0.0024321
0.0040792,0.0063681,0.028632,0,0.0088271,0.0052582
0,0.0090171,0.016278,0.0030872,0,0
0.0077605,0.0083946,0.0037211,0.0055102,0,0.008261
0.0034639,0,0.031211,0,0,0.0038703
0.0044381,0.002757,0.068464,0,0.025477,0.016927
0,0.0017978,0.025626,0,0,0
0.002236,0,0.010128,0,0.0015751,0
0.00086546,0.005992,0.033589,0,0,0
0.010036,0,0.010192,0.0037992,0,0
0.0071161,0,0.1197,0.012062,0.037976,0
0,0,0.037122,0.0027833,0.00043489,0.015331
0.0090022,0.019906,0.059452,0,0,0
0.017736,0,0.064298,0,0.023203,0
0.028904,0,0.049058,0,0,0.0061787
0,0.0022451,0.010673,0,0.002188,0
0.0052011,0,0.046211,0.0067091,0,0.0024643
0,0.0026238,0.0085048,0,0.0031827,0
0,0.001252,0.016037,0.0045819,0,0
0.0055982,0.001013,0.067216,0.0024263,0.0029659,0.0034358
0.00043327,0.00074804,0.077656,0.010669,0,0.016845
0.0031995,0.0018676,0.10317,0.016752,0,0
0,0,0.098723,0,0.0032258,0.033899
0.0070187,0,0.05333,0,0,0.0076978
0,0.0142,0.056132,0,0.0024749,0
0,0,0.0096718,0.0052705,0,0
0.0034022,0,0.066039,0.0043444,0.00037805,0.000798
0.0046199,0.0068466,0.046669,0,0,0.0086701
0.0036406,0,0.044283,0,0,0.0018229
0.001491,0,0.039635,0,0.0019311,0.0089668
0,0.02867,0.078681,0.017513,0.028638,0.0066323
0.0014443,0.0062455,0.062606,0,0,0.0060823
0,0.00744,0.047328,0.001599,0.018859,0
0.006723,0.010879,0.039577,0,0.0031351,0.0079119
0.011306,0,0.07033,0.010631,0.015262,0.0061522
0.0077359,0.0004501,0.028549,0,0.0076564,0
0.0056188,0.006107,0.0073245,0.0038435,0,0.0072686
0.0025747,0.0064799,0.012601,0.0042443,0.00045738,0
0.0036285,0.00070114,0.059181,0.013855,0.0092628,0.010288
0,0.0015924,0.023427,0.0098635,0.0075563,0
0,0,0.032776,0,0,0.0025407
0,0,0.012722,0.0048981,0,0.003524
5.7437e-05,0,0.019209,0.0041096,0,0.0079433
0.0033126,0.0041866,0.026916,0.00024442,0.0056226,0
0,0,0.070376,0.003097,0,0
0,0,0.019408,0.0068354,0.0049789,0.0027779
0,0.0014603,0.018945,0,0.0028555,0.0074164
0.012184,0,0.037838,0,0,0.0088767
0.011731,0,0.040303,0,0.0035821,0.0018651
0.0014209,0,0.01456,0,0.009777,0.0023874
0.0048753,0,0.048109,0.0044435,0,0.0017897
0,0,0.024383,0,0,0
0.0028109,0,0.042029,0,0.0095027,0.00048454
0.0092036,0.0073345,0.034901,0.010002,0.043223,0.002825
0,0.00069036,0.067164,0,0.004055,0.00064388
0,0.0034076,0.037158,0.0026933,0.021704,0
0.005901,0,0.019757,0.002583,0.0092299,0.0019295
