0,0,0,0.015238,0.0061335,0.0024594,0,0,0.0066104,0,0,0,0.0062656,0.0046457,0.075663,0.0069306,0,0,0.00095996,0.078011,0.0033189,0,0.0048535,0,0,0,0.0045524,0.079778,0,0,0.0022445,0,0,0.0030668,0,0.093292,0.021016,0.040797,0.088941,0,0.0039269,0.0038879,0.0062883,0.011006,0.0041126,0.091833,0.0076133,0.0017503,0.0057626,0
0,0,0,0.0066857,0.06428,0,0,0,0.073198,0,0,0,0.0035822,0.0096988,0.072112,0.0014968,0,0,0.077604,0,0.0053084,0,0.0060913,0,0,0,0.0041539,0.017431,0,0.0023308,0.0079424,0,0,0.078411,0,0.012276,0.0037718,0.12182,0.0094656,0,0.0015961,0.086005,0.11131,0,0.0082476,0.00046024,0.0087431,0.0013465,0.099374,0
0,0,0,0.013845,0.071382,0.066377,0,0,0.069143,0,0,0,0.0071245,0.077832,0.08417,0.0088566,0.00034057,0,0.083504,0.0037945,0.0060309,0,0,0,0,0,0.082848,0.0066494,0,0,0.0032843,0,0,0.094983,0,0.098366,0.082931,0.080268,0,0,0.0040318,0.019353,0.097266,0.01062,0,0,0.012892,0,0.0037973,0
0.0057093,0,0,0.0057129,0.0061853,0.0060408,0,0,0.0023847,0,0,0,0.0040275,0.0046211,0,0.078141,0.00069798,0.00010329,0.007426,0.0076202,0,0,0.0071892,0,0,0,0.0027253,0.0030259,0,0,0.00087605,0,0,0.016512,0,0.0015038,0.0071884,0.019715,0.0052088,0,0.0056792,0.0017412,0.093229,0.014815,0,0.0048014,0.0074949,0,0.001549,0
0,0,0,0.0097205,0,0.0032855,0,0,0.074203,0,0,0.0017707,0.003336,0.078344,0.0031697,0.077917,0,0,0.075851,0,0.0050567,0,0.080505,0,0,0,0.00014441,0.0020799,0,0,0.0006088,0,0,0.012458,0.00048646,0.08966,0.016495,0.0055462,0.0021773,0,0.0046839,0.005222,0.0095299,0.0091648,0,0,0.016776,0.0012977,0.00030633,0
0,0,0,0.0084209,0.063928,0,0,0,0.0022649,0,0,0,0,0,0.077952,0.078375,0,0,0.08822,0.0060707,0.0041295,0.0013205,0.081818,0,0,0,0.0026375,0.0071076,0,0,0,0,0,0.0092896,0,0.092675,0.0035678,0.04094,0,0.0034992,0.0017809,0.013102,0.10789,0.0060499,0,0,0.0071761,0.0019922,0.0031557,0
0,0,0,0.099184,0.011334,0.081961,0,0,0.065167,0,0,0,0.081693,0.010665,0.078677,0.010527,0,0,0.076796,0.098843,0.0074561,0,0.08199,0,0,0,0.012795,0.015218,0,0,0.0057615,0,0,0.10967,0,0.095771,0.095991,0.022593,0.087119,0,0.0065919,0.028239,0,0.029092,0.0085855,0.093043,0.097814,0,0.010453,0
0,0,0,0.0059408,0.00013624,0.0036084,0,0,0.0046834,0,0,0,0.07735,0.012134,0.0043918,0.07703,0,0,0.0067285,0.07473,0.0026743,0,0.0045151,0,0,0,0.0037199,0.082005,0,0,0.084551,0,0.00092579,0.010986,0,0.094613,0.095649,0.023592,0.002406,0,0.0009229,0.011482,0.026516,0.0063893,0.012576,0,0.019713,0,0.0077568,0
0,0,0,0.066966,0.0053791,0.0055367,0.0016769,0,0.072704,0,0,0,0.00096692,0.073326,0.0025096,0.0029645,0,0,0.0037692,0.0038283,0.078739,0,0.00062251,0,0,0,0.08604,0.080748,0,0,0.08579,0,0,0.010558,0,0.0049871,0,0.026019,0.0073467,0,0.0055616,0.0081381,0.0094616,0.0092513,0.009928,0.0032844,0.0012537,0,0.0015999,0
0,0,0,0.034379,0.071579,0.073105,0,0,0.0771,0,0,0,0.0067784,0.079214,0.080325,0.088423,0,0,0,0.087884,0.077054,0,0.0076689,0,0,0,0.005141,0.015742,0,0,0.0063451,0,0,0.10081,0,0.0055795,0.021019,0.0051007,0.01084,0,0.087623,0.11316,0.10351,0.017228,0.11556,0.096176,0.023102,0,0.00097161,0
0,0,0,0.022667,0.073334,0.073813,0,0,0.075223,0,0,0,0.076435,0.082747,0.079556,0.078587,0,0,0.00018968,0.0064682,0.084541,0,0.0063366,0,0,0,0.010147,0.084503,0,0,0.0076232,0,0,0.011785,0,0.0070255,0.014805,0.0097804,0.013124,0,0.089661,0.097574,0.026733,0.093376,0.0071602,0.0043072,0.016809,0,0.10166,0
0,0,0,0.012614,0.065188,0.070713,0,0,0.0031152,0,0,0,0.081184,0.070415,0.002094,0.073747,0.00040746,0,0.003009,0.0065916,0.0047277,0,0.00085103,0,0,0,0.074535,0.0025918,0,0,0.0016023,0.0017496,0,0.011369,0,0.0087923,0.0058516,0,0.086224,0,0.09203,0.0066438,0,0.0019975,0.011981,0.0058886,0.10755,0,0.0082734,0.00062127
0,0,0,0.015242,0.062562,0.0019923,0,0,0.07639,0,0,0,0.0052868,0.0081056,0.076349,0.0041099,0,0,0.0031679,0,0.087033,0,0.085009,0,0,0,0.079646,0.075409,0,0,0.001312,0,0,0.016753,0,0.003838,0.015184,0.0018841,0.0090976,0,0.0043592,0.004899,0.0034761,0.0060982,0.10685,0.00065148,0.013771,0,0.0096378,0
0,0,0,0.039374,0.064289,0.008826,0,0,0.0059481,0,0,0,0.081103,0.085454,0.082,0.098167,0,0,0.086981,0.090711,0.094817,0,0,0,0,0,0.0083745,0.094045,0,0,0.087579,0,0,0.016427,0,0.097912,0.10753,0.039913,0.0081265,0,0.0054339,0.021281,0.095393,0.012503,0.0038048,0.097252,0.035529,0,0.009346,0
