0.013362,0.014682,0,0.012902,0,0,0,0.019565,0.028539,0.010163,0,0,0.054927,0,0,0,0,0
0,0,0,0,0,0.12247,0.019085,0,0.062345,0,0.0086199,0,0.037088,0,0.0058978,0.0072039,0,0
0.016983,0,0.012026,0.056486,0,0.038957,0.0078707,0.029872,0.010814,0.010199,0,0,0.017938,0,0,0.00906,0.0067935,0.0024848
0,0.0024799,0,0,0,0,0,0.019264,0,0.03378,0.0059222,0.0098534,0,0,0,0,0.011191,0.020399
0,0,0,0.001303,0.0051782,0.037239,0,0.0025395,0.026714,0,0.0036664,0.00079042,0.040947,0,0.01656,0.012758,0,0
0.025429,0.017315,0,0.012106,0.028142,0.0048647,0.04764,0.0062949,0.010571,0.013388,0,0,0.021869,0.0054902,0,0.010494,0.0096108,0
0.13746,0,0,0.056331,0,0,0.024891,0,0,0,0.014334,0,0,0.011078,0.039723,0.054965,0.028586,0
0.0039044,0.044595,0,0.0026823,0.04509,0.026197,0,0,0,0,0.012875,0.0017332,0.0714,0,0,0,0,0
0.0046732,0,0,0.015595,0.041189,0.087288,0,0.0011458,0.043946,0.013304,0.018133,0,0.059271,0,0,0.037768,0,0.0339
0,0,0,0.24361,0.00066274,0.04349,0,0,0.036552,0.032125,0,0.003705,0.051654,0.10371,0.0046439,0.0046248,0,0
0,0,0,0.10922,0,0.12452,0.043801,0,0,0,0.046033,0.040306,0.077054,0.023463,0,0,0.015335,0.06716
0.017071,0,0,0,0,0.0032977,0.0049435,0,0.0029414,0.0060559,0.012453,0.0068922,0.015645,0.0017772,0,0,0.0034101,0
0.013576,0.0035565,0,0,0.0029885,0,0.0060288,0,0.012074,0.0026618,0.0032639,0,0.028286,0,0,0.010623,0.00029747,0
0.08966,0,0,0.0033638,0,0.12852,0,0.022446,0.006148,0.020348,0,0,0,0.019541,0,0.04564,0.038592,0
0,0.041067,0,0,0.052538,0.034438,0,0,0.03854,0,0,0,0,0,0.0083704,0,0.0016862,0
0.01448,0.00039116,0.0013467,0.018704,0.0087181,0.029406,0,0.0053375,0,0,0.0035438,0,0.052323,0,0.026536,0.039136,0.012599,0
0.079564,0,0,0,0,0,0.00081123,0,0.0044842,0,0.016078,0,0,0,0,0.012415,0,0.023135
0,0.012151,0,0.0055166,0.0073787,0.034787,0.0027635,0.018671,0,0,0.0033593,0.0065926,0.096008,0.015489,0,0.010988,0.010476,0.0093052
0,0,0,0.0013035,0.0010979,0.011791,0.026096,0,0.055785,0,0,0.026418,0.033081,0.018315,0,0.013418,0.010798,0.0036323
0,0,0,0.00043814,0.0099255,0.019317,0.0050467,0,0.0029631,0,0.0018643,0.00011487,0.003225,0.0016296,0.0016991,0.004518,0,0
0,0.052495,0,0.05127,0.075688,0.072122,0,0.012921,0.025334,0,0,0.069689,0,0,0.027475,0.02847,0.029109,0
0,0,0,0,0,0.0072642,0.0034264,0,0.0072934,0.0060758,0,0,0.005536,0.0082829,0.00030992,0.010623,0,0
0.20468,0,0,0.37208,0.064492,0,0,0,0,0,0.042998,0,0,0,0.0084016,0.038582,0.015141,0
0.025326,0,0,0,0,0.11817,0.0024096,0,0,0,0.016249,0.012092,0.0095576,0.021591,0.013086,0.010152,0.006475,0
0,0.0030601,0,0.30567,0,0.024332,0,0,0.043315,0,0.037293,0,0,0.0020664,0,0,0.00079362,0
0.0078049,0,0,0,0,0.0079684,0,0.0072753,0.016131,0.00039872,0.0053095,0,0.012737,0.0011535,0.001139,0.0099062,0,0
0,0,0,0.006662,0,0.0019035,0.0021252,0.002339,0.001569,0,0.0040342,0,0.0026091,0.00012825,0.00032501,0.00233,0.00047242,0.0017999
0.0030677,0,0,0.011049,0.002715,0,0,0.011273,0.017743,0,0,0,0.026058,0,0.0052433,0,0.0015492,0
0,0,0,0.040404,0.018466,0.025192,0,0,0.025866,0,0.0028035,0.0056592,0.014416,0,0.001142,0.019194,0,0
0,0,0,0.059901,0.093256,0.11027,0,0,0.052783,0,0,0.0041718,0.12721,0.0025673,0.0026113,0.028064,0,0
0,0.015964,0,0.02646,0.054806,0.041301,0.013404,0,0.018999,0,0.027572,0.0013461,0.0082983,0,0.0063375,0.04865,0,0.031929
0.02271,0,0,0,0,0,0,0,0.0030932,0.0022889,0,0.01036,0,0.011713,0,0.011838,0.0061611,0.0043032
0.017933,0.01021,0.018731,0,0.0014062,0,0.039891,0,0.17348,0.01308,0.011697,0,0.0035696,0,0.0060874,0.0080529,0,0
0.019591,0.046935,0.00071319,0.0073311,0.022881,0.0033746,0.022825,0.008825,0.028608,0,0,0,0,0.01579,0,0.012376,0.0038181,0.0036961
0.043913,0,0,0.016574,0.0081573,0,0.089522,0.0055613,0.0034162,0,0,0,0,0,0.059691,0.036088,0.0090736,0
0.034435,0.0078179,0.01925,0.047248,0.0060997,0,0.01978,0.027034,0.027706,0.013962,0,0,0.13436,0,0,0,0.013008,0
0.037428,0,0.027744,0.047628,0,0.00083095,0.00058353,0,0.043602,0.025384,0,0,0,0.080704,0,0,0.020022,0.010125
0.040848,0.013481,0.0070074,0.0042198,0,0,0,0,0,0.018297,0.0071916,0.0075083,0.0088329,0.0085465,0,0,0,0.023957
0.0030376,0,0,0.024089,0,0,0,0.011288,0,0.0070313,0.0009793,0.015494,0.013674,0.012062,0.0085061,0,0,0
0.014973,0.0073041,0,0.0027671,0,0,0.01309,0.011734,0.017374,0.0094548,0,0.034891,0.018372,0,0,0,0,0.0065851
0.017005,0,0,0.0032044,0.0054111,0.00081509,0.0031132,0,0.019323,0.009484,0.0017528,0.00033264,0.0091569,0.0051861,0.0082505,0,0.009726,0.0025649
0,0,0,0.0028355,0.023969,0.00020339,0,0.018412,0.0025644,0.00012809,0.015006,0,0,0,0.0088656,0,0.0026164,0.0049305
0.050798,0.015824,0,0.21863,0,0,0.0034917,0.033889,0,0.05099,0,0,0.00026971,0,0.0077038,0.015796,0,0
0.0081305,0,0,0.0039507,0,0,0,0,0.0041346,0.00655,0,0.0061729,0.0074653,0,0,0.00091926,0,0.0036275
0.030503,0.0024611,0.0039113,0,0.0012424,0.0019646,0.013599,0.019018,0.015666,0,0.0079031,0,0,0.0079194,0.0096598,0,0.012891,0.0080764
0.056524,0,0.020716,0,0.031338,0.0045186,0.045127,0.027396,0.18305,0.0087342,0.016611,0,0,0,0,0,0.034411,0.051598
0,0,0.013669,0,0.0080622,0,0,0.0050197,0,0.018682,0.011106,0.0040092,0,0.0023153,0.9285,0,0.0067333,0
0.075904,0,0.015589,0.020591,0,0,0.0065906,0.018223,0.016177,0,0,0,0,0.019994,0,0,0.013334,0.016034
0.018876,0,0.021635,0.099184,0.083843,0.20613,0.073375,0.073727,0.21395,0,0.036034,0.0071409,0,0,0.0057512,0.010407,0,0.0062045
0.0094469,0.010016,0,0,0.0040815,0.016101,0,0.0059435,0.018075,0.012887,0.0065361,0,0,0.0054908,0.00024518,0.0062354,0.0038462,0
0,0.006336,0,0,0,0.0032629,0,0.011804,0.23886,0,0,0,0,0,0.01322,0.050743,0,0
0.010363,0.00064838,0.037421,0.080803,0.00075723,0,0,0.026532,0.16079,0,0.0085185,0.019936,0,0,0.0075783,0,0.030526,0
0,0.046274,0.01028,0.012089,0,0,0.01347,0.014273,0.21478,0,0,0,0,0.0097394,0.032383,0.018124,0.028408,0
0.0046814,0.00056888,0.023849,0.030026,0,0,0.0077688,0.010536,0,0,0,0,0.054287,0.0080567,0,0,0.00012403,0.014416
0.040783,0,0.0074266,0,0,0.036136,0.041932,0.0020331,0.024032,0,0,0,0.0026131,0,0,0.018399,0.005498,0.012242
0.091489,0,0.0042115,0,0.0098286,0.09865,0.0801,0,0,0,0,0.019705,0,0,0.08263,0.076259,0,0.12333
0.036155,0.0068083,0.0056997,0,0.011947,0,0.024902,0,0.015332,0.0026005,0.0080326,0.0011086,0,0,0.00033365,0.0018034,0.0089314,0
0,0,0.0049672,0.029042,0,0,0.01358,0.0060928,0.029724,0.0050399,0.0029664,0,0.05051,0,0.031516,0.012488,0.012746,0.0073999
0.025422,0,0,0,0,0,0,0.025486,0,0.03594,0.040468,0.011397,0.059724,0,0.019335,0.052148,0,0.024494
0.013276,0,0.0059176,0,0,0.014401,0.0068231,0,0.0032334,0,0.0026765,0,0,0,0.0066992,0.013662,0.0014084,0
0,0.017379,0,0,0.018721,0.053629,0.038515,0,0.010638,0.019844,0,0,0,0.03064,0.0052619,0,0.0040039,0
