0.03301,0.031563,0.027204,0.02617,0.011797,0.019028,0.040383,0.015653
0.067148,0.081218,0.067373,0.035485,0.027091,0.065318,0,0.080002
0.015543,0.019897,0.021084,0.044875,0.031855,0.0014518,0.015891,0
0.00416,0.014384,0,0.024895,0.012276,0.041439,0,0.017727
0,0,0,0,0,0.048798,0.037234,0.0089236
0,0,0,0.016519,0.0027025,0.073641,0.039682,0
0.013323,0.01473,0,0.089939,0.033709,0,0.024609,0.015727
0,0.00019172,0,0.048755,0.014543,0,0,0
0,0,0,0.078791,0.031115,0,0.040847,0.014885
0.026239,0.0163,0.032028,0.0031696,0.0018043,0.021358,0.020417,0.082539
0.0050837,0.0035347,0.00074419,0.035369,0.0090326,0.030449,0.023048,0.01796
0.017915,0.0079754,0.018398,0.021806,0.0041175,0,0.023852,0
0.010795,0.0046878,0.004503,0.053747,0.024217,0.015293,0.020769,0.074589
0.022347,0.016974,0.012401,0.067427,0.017646,0,0.04806,0
0.01349,0.022312,0.01136,0.05003,0.048793,0,0.0067766,0.020291
0.01491,0.023584,0.010614,0.032645,0.016865,0,0.023906,0.010997
0,0,0,0.014626,0.0085153,0.001469,0,0
0.0046473,0.042821,0,0.058025,0.054248,0.09974,0.021086,0
0.0046311,0.0022274,0,0.046016,0.013574,0.010734,0.021348,0.0028701
0.022793,0.034183,0.014515,0.041583,0.040385,0,0.014722,0.053462
0,0,0,0.053171,0.011518,0.00073884,0.0068169,0
0.014944,0.018365,0.007426,0.031709,0.0040968,0.031337,0.030564,0.017032
0.030279,0.04199,0.026202,0.039,0.038669,0.029063,0.023871,0.055455
0.012902,0.015743,0.017588,0.020664,0.023343,0,0,0.0065251
0,0,0,0.068795,0.034287,0.0096933,0,0.028995
0.0059626,0.01122,0.012405,0.039609,0.029548,0.0024282,0,0.00075167
0,0,0,0.036245,0.040983,0.031724,0,0.042274
0.032395,0.030342,0.028687,0.02607,0.0097845,0,0.012719,0.035871
0.097312,0.087167,0.092156,0.071254,0.038608,0,0.10268,0.089778
0,0,0,0.0222,0.0060476,0,0.0010927,0.028683
0.030039,0.029459,0.017708,0.052363,0.023548,0,0,0.030021
0.025022,0.026986,0.017806,0.026976,0.029337,0,0.020633,0.010437
0,0,0,0.028148,0.0040849,0,0,0
0.072786,0.059141,0.075346,0.070914,0.060513,0,0.0071379,0
0,0,0,0.036,0.0082528,0,0,0
0,0,0,0.046191,0.020966,0,0.028891,0.011686
0,0,0,0.01403,0.015589,0.0061651,0,0
0.00098307,0,0,0.012445,0.0080501,0.024924,0.021098,0.01537
0.049187,0.059181,0.050377,0.040155,0.027764,0.018696,0,0.034118
0.028766,0.030761,0.012882,0.071361,0.042881,0,0.029215,0
0.036783,0.036822,0.0083225,0.071814,0.033318,0.016796,0.13437,0
0,0,0,0.018912,0.0095594,0.0037759,0,0.07344
0,0,0,0.089069,0.039843,0.03483,0.014207,0.027609
0,0,0,0.037404,0.048682,0,0.041105,0
0,0,0,0.0094195,0.0050141,0,0.0027848,0
0.0015034,0.011852,0.0022362,0.044493,0.029327,0.021714,0.0087355,0.022143
0,0,0,0.030112,0.005659,0.015389,0,0.0079987
0,0,0,0.021647,0.027065,0,0.014245,0.00092767
0,0,0,0.046772,0,0,0.011958,0.019595
0,0,0,0.061045,0,0,0.053216,0.032327
0.066984,0.062946,0.068392,0.036491,0.028163,0.068146,0.0027483,0
0,0,0,0.027736,0.027047,0,7.2577e-05,0
0.00087798,0.0095005,0.0032483,0.044354,0.030614,0,0,0.0026226
0,0.0015196,0,0.026907,0.020466,0.024354,0,0.071282
0,0,0.001846,0,0,0.0060837,0,0
0.0077706,0,0,0.047215,0.031555,0,0,0.032033
0,0,0,0.03164,0,0,0.036935,0.002435
0.0079767,0,0,0.031838,0,0.0069413,0.020161,0.0065537
0,0,0,0.034728,0.015646,0,0.035909,0
0.018597,0.029735,0.0019166,0.035182,0.024492,0.020404,0.012121,0
0,0,0,0.066697,0.02899,0,0.004876,0.022816
0.039879,0.038652,0.018329,0.060325,0.046268,0.0091029,0.014346,0.010835
0,0,0,0.03809,0,0.016951,0.027446,0
0,0,0,0.073378,0.032964,0,0.019256,0.019947
0.038637,0.030329,0.02076,0.052857,0.032631,0.026864,0.003157,0.071664
0,0,0,0.028238,0.017521,0,0.035593,0.017275
0.033722,0.039368,0.025086,0.041937,0.036398,0.002123,0.028837,0.027251
0.0049607,0.0065565,0.0079572,0.041751,0.020804,0.025708,0,0.033884
0.085901,0.078026,0.082385,0.037005,0.0025357,0.090546,0.025535,0.042612
0.014889,0.017186,0.0057361,0.078281,0.046095,0.024173,0.015494,0
0,0.013849,0,0.056118,0.035949,0.0013358,0.013028,0
0.074798,0.054585,0.068674,0.052645,0.018736,0,0.025058,0.069664
0.0061749,0.0047315,0.0099954,0.03171,0.020787,0,0.010393,0.051706
0.028483,0.036926,0.029015,0.037095,0.031733,0.012523,0.031992,0.012564
0.041217,0.04382,0.045369,0.01353,0.0025059,0.034132,0,0
0,0,0,0.015825,0.013518,0,0,0
0,0,0,0.036251,0.0079882,0.012425,0,0.023387
0.18257,0,0,0.044193,0.0042027,0,0.11435,0.030132
0,0,0,0.042827,0,0,0,0.024306
0,0,0,0.012022,0,0.0064479,0.0037638,0
0,0,0,0.052039,0.024343,0.0010736,0.0049926,0.021263
0,0,0,0.053606,0.018675,0.0079024,0.010346,0.015724
