0,0.0053967,0.0011977,0.075843,0.0051006,0.0038267,0.0039351,0,0,0.0027007,0.071718,0,0,0.0014104,0,0.075606,0.0033388,0.0047316,0.011923,0,0.003252,0,0,0,0,0.086833,0,0.0028235,0.084959,0.003026,0.00027835,0,0,0,0,0,0.00079434,0.095524,0,0.089135,0.00047931,0.0037251,0.094398,0.0011271,0,0,0,0,0,0,0.0094584,0.10084,0.097552,0,0.0062012,0.0011612,0,0,0,0,0,0.0020243,0,0,0,0,0.0025984,0,0.0012319,0.0018781,0.010238,0,0,0.0084053,0.036849
0,0.066334,0.0026256,0.0014075,0.073535,0.0076829,0.00074571,0,0,0.0053561,0.081243,0,0,0.0027951,0,0.086252,0.0048891,0.0039994,0.080121,0,0.0051149,0.014347,0.00099272,0,0,0.087343,0,0.00090138,0.0095625,0.0035212,0.0080837,0,0,0,0,0,0,0.0067988,0.0052658,0.0022098,0,0.0015558,0,0.089565,0,0,0,0,0,0,0.0027382,0.0021683,0.0015835,0,0.0039718,0,0,0.010569,0,0.0076642,0.0018705,0.0079217,0.0032395,0,0.00052659,0.0049682,0.0072081,0.0071013,0.008416,0,0,0,0,0,0.023308
0,0.067277,0.069759,0.00084837,0.069742,0.075895,0.0018331,0,0,0.073012,0,0.0024152,0,0.0041264,0,0.0051451,0.0035233,0.0039188,0.0089407,0.0019772,0.080968,0,0,0.0055321,0,0.0025015,0,0.0035692,0.0053325,0.086583,0.0041286,0,0,0,0,0,0,0.098212,0,0.087276,0.0010566,0.003973,0.0056426,0.092731,0,0.0026909,0,0,0,0,0.031522,0.0094216,0.001838,0,0.015805,0.00052124,0,0.00091753,0,0,0,0.0026053,0,0,0,0,0.0023864,0.013456,0.0054456,0.0075779,0,0.00080388,0,0.024287,0.010114
0.0063887,0.0016672,0.0030855,0.00089037,0.00065557,0.0023994,0.0017001,0,0.00039506,0.0053546,0.0036756,0.0021953,0,0.082322,0,0.023724,0.0057459,0.00012635,0.010966,0,0.0020334,0,0,0.083025,0.00034273,0.09738,0,0.0048216,0.0057128,0.018998,0.0018888,0,0,0,0,0,0,0.0018706,0,0.013865,0,0.0068344,0.006476,0.0069674,0,0,0,0,0,0,0.011612,0.0066379,0.10281,0,0.0099041,0,0,0,0,0.0078469,0,0.015601,0,0,0,0,0,0.0013743,0.0034849,0.01227,0,0.00039695,0,0.023673,0
0,0,0.0028368,0,0.074338,0.00051802,0.0033354,0,0,0.07696,0.0018072,0,0.00090543,0.079712,0,0.009658,0.077917,0.0027629,0.08578,0,0.00052371,0,0,0.085806,0,0.0012983,0,0.0029937,0,0.0017167,0.0042935,0,0,0.00010709,0,0,0,0.09087,0,0.0025161,0,0.0019269,0.10054,0.0017706,0,0,0,0,0,0.0014712,0.018009,0.0050194,0.00058513,0,0.017254,0.00036693,0,0,0.0014906,0,0,0.011965,0,0.0019986,0,0,0.0026414,0.013852,0.0045264,0.0060136,0,0,0,0.011716,0.017395
0,0.067911,0,0.0031627,0.0041263,0.0077733,0,0,0,0.00096858,0.0054553,0,0,0.081597,0,0.0094725,0.076818,0.0034653,0.0018153,0,0.0030346,0,0,0.00044714,0,0.083855,0,0.002613,0.0053308,0.0018271,0.0087375,0,0,0,0,0,0,0.088434,0,0.0033064,0.0041182,0.0013499,0.013717,0.0024164,0,0,0,0,0.001377,0,0.0036648,0.0015373,0,0,0.0073556,0,0,0.0036413,0,0.00061684,0.0011546,0,0,0,0.0024604,0.0073609,0.0070238,0,0.0037326,0.021534,0,0.0045541,0,0.038027,0
0,0.0011182,0.072922,0.073621,0.067854,0.0014673,0.080169,0,0,0.0075022,0.080614,0,0,0,0,0.015649,0.013795,0.0063746,0.088113,0,0.0060869,0,0,0.0072093,0,0.013887,0,0.087805,0.014002,0.00091203,0.0061431,0,0,0,0,0,0,0.09328,0,0.095204,0.10762,0.0071782,0.099045,0.10542,0,0,0,0,0,0,0.017464,0.11484,0.10692,0,0.10008,0,0,0.015192,0,0.011714,0,0.0057029,0,0,0,0,0.11329,0.034324,0.1037,0.0049688,0.017323,0,0,0.080289,0.018281
0,0,0.0050565,0.0021089,0.0024648,0.069162,0.078929,0,0,0.0068353,0.071887,0,0.0029553,0.082294,0,0.035999,0.0070465,0.0037903,0.0083628,0,0.0058204,0,0,0.0096972,0,0.0036145,0,0.0074698,0.088458,0.094667,0.0017778,0,0,0,0,0.00066804,0,0.096081,0.00056871,0.012057,0.006964,0,0.0059318,0.0057359,0,0,0,0,0,0,0.012685,0.0066911,0,0,0.01569,0.0035579,0,0.0038488,0,0.0059123,0,0.0055596,0,0,0,0,0,0.017063,0.0057059,0.0092298,0,0,0,0.046656,0.076189
0,0.0061133,0.0013001,0.00033373,0.075069,0.073153,0.00043508,0,0,0.078178,0.06891,0,0,0.002778,0,0.016106,0.0043133,0.082317,0.0020784,0.0015841,0.08795,0,0,0.077983,0,0,0,0.0848,0.084499,0.080353,0.0026634,0,0,0,0,0,0,0.001692,0,0.0027256,0.0037757,0.0045492,0.0024398,0.0056521,0,0,0,0,0,0,0.0048201,0,0.097107,0,0.0011343,0.0049443,0,0.0060422,0,0.0016698,0,0.0031519,0,0,0,0,0.0044113,0,0.002661,0.0042168,0,0,0.0027294,0.017555,0.053639
0,0.069246,0.071726,0.0020123,0.079381,0.079468,0.0030048,0,0,0.072681,0.080095,0,0,0.084893,0.00084624,0.021414,0.080798,0.080183,0.0067529,0,0,0,0,0.087046,0,0.089491,0,0.0060287,0.013826,0.0012209,0.0852,0,0,0,0.00042241,0,0,0.0057518,0,0.088217,0.083482,0.089131,0.097105,0.095,0,0.00048723,0,0,0,0,0.096867,0.0263,0,0,0.01693,0,0,0.10886,0,0.010077,0,0.10747,0,0,0,0,0.11381,0.021934,0.11579,0.008673,0,0.0038141,0,0,0.11537
0,0.072532,0.07509,0.073467,0.072028,0.071286,0.083936,0,0,0.076721,0.0032356,0,0,0.076064,0.0004326,0.026101,0.085631,0.079845,0.029172,0,0.0034844,0,0,0.0074794,0,0.00022998,0,0.0074921,0.086959,0.089468,0.0029898,0,0,0,0,0,0,0.0087513,0,0.016367,0.017544,0.090196,0.10745,0.003454,0,0,0,0,0,0,0.010814,0.003052,0.012712,0.0035568,0.018947,0,0,0,0,0.10463,0,0.0031588,0,0,0,0.006177,0.01248,0.038813,0.00085425,0.016931,0,0,0,0,0.037074
0,0.068834,0.070474,0.07218,0.0061583,0.0042954,0.079927,0,0,0.071098,0.0013949,0.00029775,0,0.075798,0,0.073465,0.078366,0.0039101,0.0077572,0.00024999,0.080489,0,0,0.081947,0.00061885,0.008384,0,0.079075,0.0037452,0.0036763,0,0.0058149,0,0.00052853,0,0,0,0.010395,0,0.0054736,0.087383,0.091775,0.0086433,0.003389,0,0,0.0019596,0.0025607,0,0,0.019156,0,0.00076961,0,0.10321,0,0.0056519,0.0053404,0,0.015436,0,0.013286,0,0,0,0,0.006447,0.0047714,0.10782,0.00062988,0.0018454,0.004541,0,0.046019,0.028224
0,0.065853,0.00096762,0.07439,0.074235,0.074699,0.0015431,0,0,0.00063408,0.082475,0,0,0.0051513,0,0.088896,0.0047342,0.081934,0.0045817,0,0.080101,0,0,0.010327,0,0.085171,0,0.0049405,0.080832,0.082884,0.0083585,0,0,0,0,0,0,0.0051732,0,0.002697,0.00048865,0.0021711,0.0014691,0.0045347,0,0,0,0,0,0,0.030307,0.0020833,0,0.0001278,0.014712,0,0,0.10125,0,0.097542,0,0.0032302,0,0,0,0,0,0.004638,0.10527,0.0035831,0.0019465,0,0,0.0065554,0
0,0.065301,0.0066562,0.00072529,0,0.0096338,0.080623,0,0,0.085007,0.089216,0,0,0.0929,0,0.096809,0.084404,0.089602,0.096127,0,0.0081196,0,0,0.086552,0,0.095196,0,0.085628,0.094068,0.095448,0.0072205,0,0,0,0,0,0,0.098968,0,0.10179,0.087007,0.0038903,0.11916,0.0074397,0,0,0.0019757,0,0,0,0.054318,0.011038,0.013326,0,0.03505,0,0,0.013499,0,0.0036056,0,0.0076238,0,0,0,0,0.0069421,0.097115,0.000756,0.01337,0,0,0,0.084207,0.0084121
0,0.0049729,0.070471,0,0.010501,0.075591,0.00096676,0,0,0.002015,0.011621,0,0,0.079505,0,0.011833,0.0021399,0.0013899,0.014848,0,0,0,0,0.083045,0,0.0063355,0.0011129,0.088761,0.0846,0.083522,0.085107,0,0,0,0,0,0,0.0014324,0,0,0.0086346,0.0062412,0.089661,0.0079222,0,0,0,0,0,0,0.0041809,0.0018219,0.10248,0,0.013887,0,0,0.099401,0,0.011718,0,0.0013214,0,0,0,0,0.0085687,0,0.0050088,0.12658,0,0,0.00094239,0.01821,0.0074422
0,0.0005047,0.0007803,0,0.069807,0.0042612,0,0,0,0.0027791,0.0025698,0.0021398,0,0.080718,0.0016968,0.0095679,0.082575,0.0034025,0.0013291,0,0.0022981,0,0,0.0010274,0.00035804,0.0097353,0,0.0025047,0,0.0037594,0.0019121,0,0,0,0,0.00097809,0,0,0,0.00091865,0,0,0.00281,0,0,0,0,0,0,0,0.028614,0.0035171,0,0,0.095052,0,0,0.0033176,0,0,0.0011121,0.11443,0,0,0,0.0013182,0.00025093,0.0025383,0,0.0063798,0,0.0017642,0,0.041188,0.010348
0,0.066043,0.0039437,0.002427,0.068048,0.072611,0.0023008,0,0,0.075663,0.073108,0,0,0.079646,0,0.008959,0.0026436,0.0044156,0.0064233,0,0.0017333,0,0,0,0,0.0086713,0,0.0036584,0.08851,0.0040267,0.088542,0,0,0,0,0,0,0.010299,0,0.014163,0.012027,0.0033504,0.0033496,0,0,0,0,0,0,0,0.014494,0.011579,0.0054376,0,0.0078336,0,0.0041664,0.0095267,0,0.0031108,0,0.0076436,0,0,0,0,0.0043793,0.0067273,0.004748,0.017398,0.0010055,0,0.0044091,0,0
0,0.074884,0.080252,0.0020613,0.072396,0.072185,0.079022,0,0,0.081398,0.078436,0,0,0.081589,0,0.017545,0.080685,0.08267,0.087161,0,0.0042329,0,0,0.088327,0,0.00092711,0,0.08499,0.092433,0.0038044,0.087749,0,0,0,0.00045865,0,0,0.0051807,0,0.0076402,0.089652,0.092996,0.089136,0,0,0,0,0,0,0,0.13958,0,0.0037871,0,0.0089664,0,0,0,0.0016931,0.0091395,0,0.012667,0,0,0,0.015423,0.012012,0.034634,0.0051057,0.0013307,0,0,0,0.076361,0
0,0.073102,0.075537,0.07675,0.078758,0.078876,0.0066618,0,0,0.092074,0.077419,0,0,0.07866,0,0.035758,0.0056402,0.084046,0.099029,0,0.096038,0,0,0.090739,0,0.0021429,0,0.0084082,0.10179,0.094819,0.087707,0,0,0,0,0,0,0.10248,0,0.096464,0.0036195,0.096077,0.0065,0.0077315,0,0,0,0,0,0,0.013424,0.018956,0,0,0.0038313,0,0,0.13435,0,0.10329,0,0.013531,0,0,0,0,0.013996,0.021289,0.016855,0.0041553,0,0,0,0.046699,0
0,0.067401,0.071042,0.0079441,0.073319,0.0042363,0.081569,0,0,0.087597,0.0031905,0,0,0.0053262,0,0.089878,0.0043576,0.011629,0.010865,0,0.007191,0,0,0,0,0.0059995,0,0.0052268,0.0076957,0.01622,0.012414,0,0,0,0,0,0,0.010038,0,0.014898,0.097284,0.0062646,0.095802,0.0024426,0,0,0,0,0,0,0.01137,0.011973,0.10863,0,0.015619,0,0,0.027754,0,0.0071826,0,0.10737,0,0,0,0,0.011855,0,0.00045626,0.0017068,0,0,0,0.04002,0
0,0.0038603,0.071408,0.06742,0.0039342,0.072554,0.0001769,0,0.00045177,0.0049534,0.0006778,0,0.00020858,0.076032,0,0.014379,0.0051919,0.00077496,0.0078221,0,0.085448,0,0.0012334,0.00027032,0,0.002563,0,0.0037247,0.010268,0.090891,0.0030083,0,0,0,0,0,0,0.0041657,0.0030401,0.0027306,0,0.0034106,0.0040344,0,0.00015515,0,0.0038454,0,0,0,0,0.0036588,0.00049591,0,0.097237,0,0,0.0049919,0,0.017417,0,0.0025463,0,0,0,0,0,0.010492,0.0030114,0,0,0.0011022,0,0,0.0062456
0,0.06846,0.0057592,0.0011674,0.00076253,0.0021159,0.0047674,0,0,0.077076,0,0,0,0.0017167,0,0.006117,0.080326,0.0020743,0.0055585,0,0.0021584,0,0,0.0026693,0.00053901,0.002117,0,0,0.0014979,0,0.082533,0,0,0,0,0.0010731,0.00080083,0.090489,0,0.001286,0.0015581,0.0031505,0.0038245,0.0048442,0,0,0,0.0011772,0,0,0,0,0.00071084,0.001607,0.0079004,0.003755,0,0.0012024,0.0001292,0.0055693,0.001452,0.09533,0,0,0,0,0.011045,0,0,0.09961,0,0,0,0,0.087364
0,0.078067,0.074997,0.07547,0.017825,0.0099911,0.074746,0,0,0.083888,0.08918,0,0,0.014953,0,0.099741,0.089715,0.092625,0.088001,0,0.091758,0,0,0.093938,0,0.015666,0,0.091875,0.08666,0.088689,0.10083,0,0,0,0,0,0,0.006795,0,0.0080819,0.0084512,0.093162,0.10463,0.0053745,0,0,0,0,0,0,0.048195,0.10808,0.0047361,0,0.12386,0,0,0.0043199,0,0.033274,0,0.016635,0,0,0,0,0.0084303,0.041888,0.12515,0.1309,0,0,0,0,0.11458
0,0.0065617,0.071608,0.073343,0.00018003,0.0014603,0.0029757,0,0.00052819,0.076261,0.074004,0,0,0.081243,0,0.020535,0.005235,0.0038818,0,0,0.0056764,0,0,0.0014258,0,0.0071225,0,0.079804,0.00087337,0.078836,0.0014353,0,0,0,0,0,0,0.005652,0,0.011973,0.00351,0.08768,0.099333,0,0,0,0,0,0,0,0.011389,0.0033085,0.00371,0.0024924,0,0.00043373,0,0.010273,0,0.10275,0,0.11158,0,0,0.0004437,0,0.0073666,0.018389,0.0093583,0.0075338,0.0053834,0,0,0.030883,0
0,0.00099178,0.0045656,0.0047072,0,0.072139,0.00081604,0,0,0.013662,0.0048764,0,0,0.083298,0,0.084833,0.0088084,0.082451,0.015137,0,0.010731,0,0.00015576,0.0045661,0,0.006596,0,0.080456,0.089931,0.094218,0.092264,0,0,0,0,0,0,0.095791,0,0.020125,0,0.0092974,0.094602,0.0028579,0,0,0,0,0,0,0.035241,0.099546,0.0044581,0,0.011194,0,0,0.12043,0,0.10492,0,0.010241,0,0,0,0.002335,0,0.016275,0.10539,0,0,0.0015601,0,0.040785,0.033527
0,0.0053601,0.07467,0.071474,0.0037887,0.081747,0.0065628,0,0,0.083174,0.012704,0,0,0.086288,0,0.035441,0.082388,0.082283,0.091625,0,0.0072637,0,0,0.088407,0,0.016154,0,0.0068412,0.095021,0.012679,0.090219,0,0,0,0,0,0,0.10204,0,0.0023445,0.11924,0.0043298,0.0008892,0.0079624,0,0,0,0,0,0,0.011487,0.10456,0.010312,0,0.034458,0,0,0,0,0.0050244,0,0.01445,0,0,0,0.011511,0.11306,0.034006,0.016059,0.017963,0.019588,0,0.001791,0,0
0,0.073975,0.077393,0.075752,0.083843,0.08045,0.080597,0,0,0.082708,0.075591,0,0,0.094504,0,0.021423,0.08425,0.096206,0.010625,0,0.004677,0,0,0.00056693,0,0.013133,0,0.0043072,0.0065616,0.0032783,0,0,0,0,0,0,0,0.10781,0,0.018871,0.093842,0.0053806,0.012494,0.0069625,0,0,0,0,0,0,0.047335,0.098543,0,0,0.0219,0,0,0.12923,0,0.018418,0,0.10628,0,0,0,0,0.11005,0.10504,0.016379,0.12195,0,0,0,0.060342,0.0097483
