0.02674,0.09101,0.0057075,0.23718,0.14481,0.17652,0.040677,0.0067008,0.010765,0.015711,0,0,0.005244,0,0.011453,0.0015071,0.019988,0.20401,0.22702,0.018059,0.010586,0.23921,0.0023012,0.01262,0.013918,0.011659,0.018661,0.22808,0.0046369
0.036078,0.20689,0.01537,0.0019441,0.11715,0.26086,0.2153,0.27248,0.0034247,0.28747,0.27001,0.29415,0.0018294,0.025606,0.0082521,0.25774,0.038872,0.23581,0.26511,0.26101,0.01608,0.2731,0.25058,0.26439,0.0078481,0.022914,0.24162,0.013052,0.27114
0.33506,0.16443,0.25277,0.26416,0.17685,0.068956,0.14149,0.0048581,0.26134,0.0089132,0.0063509,0.035123,0.26462,0.24673,0.2671,0.016588,0.26073,0.036403,0,0.011825,0.25395,0,0.012171,0.024919,0.26522,0.26002,0.048985,0.25667,0.0043908
0.0092813,0.014593,0,0.0019098,0,0.0032377,0.011471,0,0,0.0035574,0.0013562,0,0.0036137,0.0052318,0,0.0054913,0,0.0017597,0,0,0,0.0024468,0.0030855,0,0,0,0,0.0028077,0.0020043
0.051678,0.023058,0.0088534,0.005157,0.01422,0.023954,0.022535,0,0,0,0,0.094263,0,0.00957,0.0040201,0.014672,0,0.0022745,0,0,0.0037959,0.016146,0.23981,0.010907,0,0.0021725,0.014623,0,0
0.21158,0.29956,0.25779,0.019493,0.12751,0.27938,0.27074,0.26539,0.25891,0.25442,0.26641,0.23683,0.26073,0.25256,0.26992,0.042855,0.2601,0.26107,0.24752,0.27516,0.27275,0.015552,0.022616,0.26459,0.25617,0.27397,0.27408,0.25722,0.25408
0.091077,0.084443,0.0082319,0.2385,0.28803,0.19301,0.28856,0.01133,0.26234,0.040008,0.026498,0.33342,0.011637,0.25149,0.015616,0.0043584,0.028472,0.24225,0.0043504,0.009615,0.017127,0.26056,0.25072,0.0024389,0.0068672,0.039734,0.039626,0.22529,0.25979
0.030545,0.19447,0.0019127,0.012162,0.025952,0.024312,0.073663,0.0040846,0.001477,0.018287,0,0,0,0.0025953,0.0075882,0.0054802,0.048789,0.0039155,0.016664,0.0097594,0.24831,0.0081901,0.0016482,0.24835,0.013302,0.24269,0,0.01993,0.012729
0.22622,0.06468,0.24671,0.010395,0,0.12096,0.023361,0.25804,0.0020208,0.23643,0.25792,0,0.25323,0.013852,0.25172,0.26557,0.0427,0.018677,0.24915,0.24719,0,0.0045177,0.0030665,0.027603,0.24571,0.0014759,0.25296,0.013931,0.0036833
0.025866,0.035921,0.0068972,0.0018828,0.0010418,0,0,0.0014946,0,0.0045245,0.0038896,0.018189,0.0050074,0.0056882,0,0,0.0068957,0.0031455,0,0.0057544,0.0088774,0.0018476,0.0034496,0.0077476,0.0053389,0,0,0.007664,0
0.20099,0.28849,0.24401,0.017879,0,0.29062,0.15524,0.016993,0.26276,0.24873,0,0.25903,0.25763,0.25179,0.28395,0.26152,0.036473,0.22538,0.25231,0.25604,0.25436,0,0.25394,0.25279,0.25489,0.25498,0.27777,0.23637,0.26385
0.0052305,0.018116,0.0033244,0.0022297,0.0092206,0.0035044,0.015685,0.0029096,0.0038035,0.0064295,0.0011744,0.0050714,0.0032087,0.0073206,0,0.0016024,0.0082475,0.00582,0,0,0,0,0,0.0012521,0,0.0032423,0.006447,0,0.0016739
0.116,0.034769,0.0066602,0.24357,0.28565,0.035456,0.089194,0.25402,0,0.0017599,0.26702,0.038407,0,0,0,0.0094852,0.23035,0.0020608,0.024476,0.0090541,0,0.27272,0.008194,0.014567,0.0052905,0.011462,0,0.0042208,0.017764
0.0056418,0.011083,0,0,0.0022378,0.005547,0.014223,0.0022975,0,0.0042393,0.0012354,0.004633,0,0,0,0,0.0084181,0.0035524,0.0010767,0,0.0029654,0,0.0018335,0.0052634,0.0019688,0.0012373,0,0.0048081,0
0.022756,0,0,0,0.0055342,0,0.029072,0,0,0,0.009484,0,0.0016887,0,0.0041092,0,0.0053309,0.0070448,0,0.0053797,0.0052492,0,0.0056212,0,0,0,0,0.0027487,0
0.0068815,0.008928,0,0.0016838,0.0012674,0,0.053002,0.0038409,0,0.0099089,0,0.0022071,0,0.0010656,0,0,0.0080606,0.010991,0,0,0.0095623,0,0,0.0052634,0.0029452,0.012513,0,0.0073569,0
0.27934,0.1519,0.25732,0.24285,0.25757,0.24015,0.27178,0.26259,0.24366,0.081624,0.27007,0.32124,0.25923,0.26137,0.25448,0.27389,0.024052,0.26279,0.25259,0.26331,0.2708,0.25747,0.25799,0.25934,0.033856,0.25674,0.0295,0.25742,0.020036
0.024777,0.019419,0,0.0028892,0,0,0.017049,0.014566,0.0026365,0.0066674,0.0020554,0,0.0029802,0,0.0061774,0.0011556,0.0035619,0.0032143,0.0040273,0,0,0.002933,0,0,0.0012144,0,0.0051927,0.0018441,0.0027864
0.037486,0.18324,0.0046787,0.018209,0.01345,0.081354,0.036784,0,0.01486,0.20658,0.0043988,0,0.0048287,0.0049425,0.012178,0,0.26104,0.0042782,0.0061643,0.005643,0,0.0034976,0.0016678,0.016446,0.23771,0.020704,0.25808,0.0094282,0.24957
0.016162,0.015852,0.0026819,0,0.013611,0,0.016946,0,0.0030512,0,0,0,0,0.0018731,0,0,0.014214,0,0,0,0,0.0040176,0.0039657,0.011188,0,0.0057147,0,0,0.0040892
0.2848,0.24735,0.232,0.25416,0.27025,0.13549,0.19912,0.036039,0.24639,0.27348,0.034393,0.23959,0.23246,0.25759,0.018106,0.25246,0.30187,0.23602,0.25885,0.021226,0.013908,0.26422,0.26061,0.27752,0.24482,0.017852,0.0058367,0.25183,0.27314
