0,0,0.011117,0.0076675,0.0076288,0,0.0042448,0.073622,0.0022184,0.022957,0.0073094,0.0016985,0,0.072796,0.072376,0.0071899,0,0.076554,0,0.073324,0.0016563,0.0053221,0,0,0.0069391,0.01447,0.019424,0.08845,0
0,0,0.061692,0.056952,0.0099145,0.011482,0.019374,0.017675,0,0.0079123,0.015415,0.013048,0,0.079312,0.072461,0.010303,0,0.078561,0,0.0023058,0.0030176,0.010582,0,0,0.0073953,0.0061848,0,0.014945,0
0,0,0.0075293,0.069963,0.03877,0,0.046166,0.0095777,0.06623,0.08089,0.073655,0.058524,0,0.08768,0.0059218,0.0075949,0,0.00078133,0,0,0,0.0086997,0,0,0.085865,0.0029569,0.0047597,0.095583,0
0,0,0,0.0049964,0.0090129,0,0.038064,0,0.0071274,0.012576,0.008674,0.072018,0,0,0.0096853,0.0028626,0,0.080522,0,0,0.0021588,0.0078668,0,0,0,0,0.0081935,0,0
0,0,0.070955,0,0.041999,0,0.019075,0.0047051,0.0040279,0.025706,0.010976,0.030729,0,0.0073742,0.00065105,0.00057824,0,0.007674,0,0.0026094,0.079448,0.072331,0,0,0.0016903,0,0.0032868,0.084075,0
0,0,0.05851,0.057876,0,0,0.018024,0.0018195,0,0.0056956,0.0071396,0,0,0.077622,0.0079488,0.009609,0,0.063971,0,0.0030224,0.07616,0.072234,0,0,0.0032342,0.0011171,0.0059577,0.083293,0
0,0,0.077538,0.021197,0.057036,0,0.10144,0.072733,0.081451,0.09105,0.0065212,0.024175,0,0.076046,0.08727,0.081626,0,0.024877,0,0.0061347,0.085121,0.021208,0,0,0.022779,0.015172,0.10039,0.097412,0
0,0,0.075404,0.0080388,0.052282,0,0.023004,0.0083714,0.0068951,0.076966,0.057813,0.051344,0,0.0033393,0.071323,0,0,0.0012401,0,0.0086562,0.012138,0.0056887,0,0,0.0094213,0.083755,0.00047098,0.098007,0
0,0,0.070668,0.009902,0.040239,0,0.012261,0.0091868,0.0064628,0.020997,0.073825,0.046714,0,0.0071798,0.0702,0.075878,0,0.012866,0,0.013618,0.0060703,0.0080014,0,0,0.086343,0.074337,0.0071488,0.018678,0
0,0,0.016676,0.066586,0.045403,0,0.091479,0.017927,0.068329,0.036682,0.080991,0.02456,0,0.087574,0.079564,0.025196,0,0.096041,0,0.071454,0.0854,0.080645,0,0,0.0085305,0.087896,0.011456,0.015016,0
0,0,0.079209,0.074223,0.080733,0,0.027963,0.083006,0.072853,0.039014,0.07775,0.09683,0,0.081654,0.00022242,0.02118,0,0.029269,0,0.0033384,0.075572,0.085612,0.00018065,0,0.010645,0.075533,0.0098125,0.013663,0
0,0,0.0056211,0.066114,0.084371,0,0.06877,0.069046,0.068903,0.01997,0.010985,0.0042951,0,0,0.0038953,0.0095417,0,0.010707,0,0.0033606,0.0054641,0.077602,0,0,0.075426,0.0060374,0.0095854,0.010923,0
0,0,0.074575,0.06121,0.019116,0,0.012149,0.070367,0.0051299,0.028866,0.07675,0.069505,0,0.07808,0.078242,0.0052475,0,0.095931,0,0.080083,0.0047069,0.013824,0,0,0.075359,0.091978,0.015676,0.015363,0
0,0,0.077859,0.066876,0.087158,0,0.065309,0.013148,0.011553,0.10362,0.02406,0.095756,0,0.077139,0.088163,0.024198,0,0.10289,0,0.083442,0.083487,0.084381,0,0,0.011213,0.087584,0.025996,0.096989,0
0,0,0.010587,0.0017967,0.008424,0,0.050499,0.0056967,0.071376,0.081872,0.078914,0.059223,0,0.0787,0.015438,0.0081229,0,0.013478,0,0.0095239,0.0072847,0.0028506,0,0,0,0,0.070141,0.013065,0
0,0,0.06474,0.0063448,0.0035455,0,0.01833,0.00019006,0,0.0094213,0.0030615,0.021902,0,0.079026,0.0034335,0.011863,0,0.011452,0,0,0.072032,0.07747,0,0,0.0095712,0,0,0.0016085,0
0,0,0.07338,0.061784,0.035248,0,0.0041617,0.01071,0.0036073,0.016744,0.066937,0.0087409,0,0.0075328,0.073449,0.087375,0,0.014419,0,0.072987,0.0041031,0.0019494,0,0,0.0069113,0.0046527,0.019545,0.014891,0
0,0,0.071187,0.072016,0.094825,0,0.04437,0.010698,0.081073,0.026429,0.081723,0.031506,0,0.010895,0.075954,0.089499,0,0.020706,0,0.079084,0.080261,0.082849,0,0,0.0034868,0.071899,0.0081591,0.014725,0
0,0,0.088871,0.07401,0.057861,0,0.056476,0.083867,0.071812,0.042179,0.089281,0.08865,0,0.080023,0.082449,0.036473,0,0.02969,0,0.083459,0.095875,0.011744,0,0,0.092864,0.015612,0.10178,0.098154,0
0,0,0.074459,0.069055,0.09787,0,0.036601,0.016176,0.078529,0.090231,0.0085947,0.051972,0,0.020909,0.015057,0.083415,0,0.0047719,0,0,0.095081,0.013525,0,0,0.016126,0.087128,0.013444,0.018821,0
0,0,0,0.0066531,0.0086816,0.0061939,0.0013873,0.056802,0.06684,0.063801,0.065834,0.074197,0,0,0.0022987,0,0,0,0,0.077806,0.0089881,0.0041009,0,0,0.083475,0.00040174,0.00021347,0.0068188,0
0,0,0.0092298,0.064272,0.035088,0,0.013116,0.0050512,0.0053739,0.0093765,0.002114,0.010897,0,0.079752,0.002798,0.010893,0,0.0034625,0,0.0099616,0.079102,0.074957,0,0,0.0071533,0,0,0.086044,0
0,0,0.075574,0.080457,0.10112,0,0.085591,0.074413,0.074843,0.11332,0.020892,0.076067,0,0.0050814,0.091789,0.084826,0,0.022594,0,0.07804,0.091179,0.09611,0,0,0.092892,0.087633,0.090489,0.025068,0
0,0,0.060828,0.0066674,0.04207,0,0.018932,0.067117,0.071612,0.036588,0.0054301,0.045038,0,0.0071407,0.065387,0.020928,0,0.015382,0,0.065402,0.0091585,0.0068996,0,0,0.0046094,0.010035,0.0084323,0,0
0,0,0.062929,0.0037461,0.029924,0,0.0024708,0.007171,0.0054068,0.090528,0.068798,0.082161,0,0.087031,0.0050467,0.00010169,0,0.010799,0,0.079595,0.0071464,0.01466,0,0,0.011076,0.010818,0.0069392,0.093114,0
0,0,0.012219,0.0088079,0.041727,0,0.088521,0.078843,0.078161,0.068021,0.082656,0.052262,0,0.00016864,0.023271,0.075345,0,0.024629,0,0.076389,0.090472,0.083828,0,0,0.0091112,0.011885,0.10092,0.1048,0
0,0,0.075392,0.072974,0.085676,0,0.057966,0.079616,0.080797,0.075631,0.077598,0.037178,0,0.08629,0.076168,0.028454,0,0.01821,0,0.073242,0.086458,0.08832,0,0,0.011238,0.0057033,0.010186,0.11665,0
0,0,0.074834,0.063042,0.022453,0,0.044812,0.068086,0.071774,0.061113,0.082451,0.070706,0,0.010423,0.080729,0.00021203,0,0.012945,0,0.080955,0.079644,0.017029,0,0,0.076871,0.091087,0.077851,0.020812,0
0,0,0.084906,0.010017,0.060616,0,0.096979,0.073927,0.083683,0.099517,0.01879,0.074202,0,0.082729,0.073122,0.078669,0,0.01621,0,0.082694,0.086927,0.021243,0,0,0.088858,0.014646,0.086213,0.093726,0
0,0,0.014224,0.068465,0.090712,0,0.027994,0.075657,0.067808,0.017556,0.074437,0.055071,0,0.077641,0.0012154,0.0068086,0,0.027967,0,0.085143,0.0094057,0.0079392,0,0,0.088255,0.090142,0.084186,0.029143,0
0,0,0.066523,0.011606,0.065941,0,0.063549,0.070959,0.064574,0.024623,0.0086909,0.034414,0,0.084082,0.0093326,0.0197,0,0.0073247,0,0.0063651,0.0048971,0.017545,0,0,0.0014228,0.00094969,0.085441,0.015344,0
0,0,0.0073506,0.073879,0.053723,0,0.050107,0.0097492,0.068752,0.02494,0.0044711,0.021731,0,0,0.024191,0.008525,0,0.022859,0,0.079816,0.010551,0.076992,0,0,0.080298,0.0022063,0.0088377,0.011235,0.0031246
0,0,0.0017531,0.008297,0.0435,0,0.036919,0.013457,0.0065771,0.018315,0.008184,0.059859,0,0.074447,0.0069282,0.075903,0,0.082092,0,0.06819,0.067369,0.0071412,0.00031486,0,0.011119,0.080876,0.088044,0.00037801,0
0,0,0.076423,0.067978,0.041269,0,0.050622,0.019771,0.070721,0.015371,0.019554,0.043392,0,0.0742,0.081402,0.0066313,0,0.019478,0,0.0023956,0.072754,0.079492,0,0,0.0090838,0.069449,0.070808,0.012975,0
0,0,0.071719,0.06676,0.027441,0,0.034598,0.013467,0.00672,0.0062948,0.0065031,0.03114,0,0.0062853,0.012842,0.0074736,0,0.0092448,0,0.06832,0.072313,0.0024312,0.00059107,0,0.010223,0.008463,0.092549,0.0084224,0
0,0,0.013796,0.0050579,0.01172,0,0.040763,0.063303,0.0041577,0.0036912,0.069398,0.023138,0,0.0053171,0.073905,0.00043937,0,0.0034331,0,0.0012912,0.075218,0.0057808,0,0,0.0086813,0.0043015,0.014296,0.017867,0
0,0,0.0045285,0.0048455,0.045518,0,0,0,0.0065657,0.014665,0.0021605,0.043521,0,0.076264,0.0030317,0.012354,0,0.0043521,0,0.0028964,0.012239,0.0005676,0,0,0.084642,0,0.067528,0.091441,0
0,0,0.0082098,0.01043,0.0052394,0,0.02437,0.066046,0.0049073,0.00077935,0.063254,0.034984,0,0.0069363,0.075585,0.0056363,0,0.010939,0,0,0.0023418,0.0030563,0,0,0.0085127,0.0070091,0,0.01358,0
0,0,0.081194,0.078149,0.099217,0,0.12349,0.081113,0.082202,0.11466,0.080457,0.13281,0,0.087459,0.088934,0.089829,0,0.097006,0,0.070142,0.094908,0.0925,0,0,0.09349,0.083716,0.088269,0.11227,0
