0,0,0,0,0,0
0.049799,0.25202,0,0.0056408,0.0069285,0.13479
0.18246,0.011188,0.25971,0.017039,0.0077853,0.065383
0.19433,0.25,0.0026953,0.25686,0.25734,0.25306
0.0015834,0,0,0.0011793,0,0
0.0041108,0,0,0.0018744,0.001884,0.006897
0.025753,0.0035622,0.0093696,0.0078297,0.010883,0.01732
0.29254,0.013884,0.25262,0.24113,0.23771,0.27873
0.013347,0.0015368,0,0.001586,0.0032053,0
0,0,0,0.0019652,0,0
0.003132,0,0,0.0010933,0.0010805,0
0.23054,0.25008,0.0097096,0.021806,0.012445,0.23559
0.043132,0.0093516,0,0,0.0010239,0.043195
0.10361,0.0063681,0.26406,0.25207,0.2602,0.032409
0,0,0,0.0011658,0,0.012059
0.26538,0.0060161,0.2468,0.038374,0.2531,0.2972
0.0033446,0,0,0.0019922,0.0013455,0
0,0,0,0.23452,0,0.0016729
0.0099705,0,0,0,0,0
0,0,0,0,0,0
0.083169,0.26317,0.012168,0.015388,0.014173,0.013245
0.0030241,0.0020232,0,0,0,0
0.0049851,0,0,0,0.0024193,0
0.0075401,0,0.0054079,0,0,0
0.0030352,0.0011649,0,0.0017157,0,0
0.0087695,0,0,0,0,0
0,0,0,0,0,0
0.29247,0.25622,0.2619,0.25659,0.25051,0.2765
0.0074849,0,0,0,0,0
0.057584,0,0,0.0082256,0,0.031925
0,0,0,0,0,0.0014828
0.0031213,0.0019457,0,0,0.0020166,0
0.26062,0.24995,0.003909,0.25386,0.24037,0.30684
0.012175,0,0,0.0021163,0.0062156,0.0044678
0.33543,0.2443,0.24955,0.25057,0.24122,0.29922
0,0.0013744,0,0,0.002375,0
0,0,0,0.0013201,0,0
0.26673,0.24155,0.2523,0.24399,0.24352,0.26774
0.062311,0.013063,0,0.019535,0,0.034717
0.034091,0,0.0061607,0,0.011923,0.0091122
0.0027137,0.0017165,0,0.0020949,0,0
0.093123,0.0042993,0.0044381,0,0.25792,0.054392
0.25321,0.25011,0.002654,0.26372,0.0061427,0.26328
0.023918,0.0032946,0.26429,0.0077821,0.011228,0
0.0092939,0.0023434,0.0010392,0.0013776,0,0.0027783
0.23602,0.24495,0,0.24123,0.23564,0.26637
0.049722,0.0060265,0.0083323,0.006049,0.0086441,0.0088221
0.041145,0.011223,0.25993,0.01971,0.0048402,0.031241
0.03938,0,0.007706,0.0019421,0.010176,0.0055762
0.0043253,0.0020004,0,0.0017722,0,0.0014383
0.012126,0,0,0.002393,0.0069235,0.00483
0.071944,0.0011529,0,0.012884,0.003695,0.044328
0.04542,0.25723,0.0094759,0.0069012,0.012267,0.049348
0.1103,0.0027393,0.2602,0.24955,0.2595,0.090164
0.058817,0.011768,0,0.010317,0,0.12259
0.11482,0,0.0031375,0.0010643,0,0.022709
0.027482,0,0,0.0038632,0,0
0.026224,0.0018879,0,0.0044972,0.010135,0.033306
0.04803,0.0090601,0.0029217,0.0037605,0.006314,0.026185
0.17475,0,0.2567,0.00308,0.24997,0.026525
0.053892,0.25807,0.0077864,0.019082,0.0086382,0.22858
0.016807,0.0027808,0,0.0041069,0,0.01073
0.044721,0.0075852,0.0068714,0.0080298,0.0039587,0.0037361
0.0080125,0,0.0019246,0.002517,0,0
0,0,0,0.24393,0,0.0039026
0.0025409,0,0,0.002815,0.0019217,0
0.026406,0,0.0028795,0.0039212,0.0059376,0.001103
0.029831,0.0053328,0,0.0034335,0,0.017473
0.12255,0.25163,0,0.0020196,0,0.1111
0.12019,0.011678,0.26724,0.017668,0.26364,0.036265
0.035046,0,0.0078845,0.0030351,0.0038648,0.019907
0.040688,0.0047276,0,0.010724,0,0.016491
0.0073466,0.0052971,0,0.2475,0,0.11637
0.012868,0.0015133,0,0.0056314,0.0020944,0.015771
0.0061024,0,0.0017025,0,0.0017319,0
0,0,0,0,0,0
0,0,0,0,0,0
0.013277,0.0023706,0.003861,0.0016194,0.0016437,0.084062
0.011292,0.0013369,0,0,0.0038923,0.0091329
0.011025,0.0031571,0,0.0011403,0,0
0.014217,0.0036102,0,0,0.0013712,0.019768
0.17858,0.23536,0.26687,0.25874,0.26023,0.076191
0.040392,0.008639,0,0.011275,0,0.12951
0.093314,0,0,0,0,0.0080413
0.015884,0.0020482,0,0.0031588,0.0012496,0.0019067
0.0075273,0.0026704,0,0.0016326,0,0.001033
0.014233,0.0028479,0.0014282,0.0070796,0.003348,0.011926
0.033863,0.0042747,0.0021772,0.011332,0.0098373,0.0025272
0.065316,0.0060712,0.016108,0.01537,0.016834,0.016457
0.025213,0,0,0.24644,0.23911,0.099388
0.02682,0.0059189,0.25189,0,0.0078406,0.0052483
0.02433,0.012827,0,0.0030334,0,0.14472
0.11856,0.23693,0.0046993,0,0.0019002,0.028702
0.051663,0,0,0.0086443,0.005625,0.0092715
0.036913,0.0060219,0,0.0056265,0,0.016266
0.014479,0,0.0067145,0,0.0034735,0
0.0081049,0.0048474,0,0,0.0083331,0.0016039
0.034957,0.0024935,0,0.011963,0.0015821,0.090783
0.061613,0.0075214,0.0099886,0.0075783,0.0035205,0.021648
0.064258,0.0028602,0.25454,0.24561,0.2421,0.16026
0.16128,0,0.003204,0.0043221,0.0056139,0.01876
0.01806,0.25244,0,0.007489,0,0.033524
0.022097,0.0061682,0.001868,0.0050471,0.0035859,0.0024807
0.028185,0.0051283,0.0013093,0.002643,0.006752,0.0024884
0.0062995,0,0.0024119,0.0015096,0.0060121,0
0.0019368,0,0,0.0010878,0,0
