0,0,0.0019768,0,0.0027516,0,0.0014205,0.0010962,0
0.41421,0.38362,0.42972,0.406,0.37709,0.3376,0.41274,0.39843,0.35381
0.2767,0.32501,0.17287,0.1141,0.032739,0.31328,0.10431,0.013726,0.0084686
0.083532,0.047445,0.064694,0.28142,0.32293,0.33493,0.26954,0.347,0.36207
0.0014856,0,0.0030106,0.0014692,0.0037653,0,0.0084475,0.0023951,0
0,0,0,0,0,0,0,0,0
0.010574,0.0015979,0.018944,0.0065576,0,0,0.004043,0.40161,0.0025873
0.4098,0.38417,0.42654,0.40304,0.39006,0.34524,0.42483,0.027356,0.35598
0,0,0,0,0,0,0,0,0
0.23344,0.05139,0.14466,0.069493,0.011466,0.0042028,0.032041,0.39907,0.0072082
0.18822,0.33567,0.30397,0.34144,0.38269,0.34218,0.40168,0.024037,0.35241
0.0012802,0,0.0025243,0.001169,0.0026056,0,0.0046808,0.010011,0
0.40618,0.38235,0.41552,0.40238,0.37204,0.02171,0.39192,0.37136,0.0054501
0.011665,0.0019454,0.024719,0.0049278,0.013168,0.32749,0.030686,0.033755,0.35648
0.4063,0.38264,0.42224,0.40394,0.371,0.33684,0.38789,0.38277,0.35642
0.0087801,0.0011481,0.011288,0.002817,0.0076169,0,0.019807,0.0087251,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.0010775,0.0016928,0.0070152,0.002635,0
0,0,0,0,0,0,0,0,0
0,0,0.0018892,0,0.0025678,0.0015314,0.0059405,0.0094308,0
0.058315,0.036352,0.044364,0.21333,0.31288,0.33989,0.21253,0.16427,0.3558
0.27048,0.32403,0.16211,0.11112,0.016562,0,0.066435,0.005911,0
0.067857,0.016484,0.22107,0.017046,0.049061,0.011728,0.10119,0.044201,0.001996
0.004798,0.0021016,0.01142,0.0037049,0.0051335,0,0.018729,0.18457,0.0017109
0.019425,0.0093396,0.012192,0.065079,0.010241,0.0025529,0.033883,0.013728,0.0039503
0.0010724,0,0,0.0010134,0,0,0.0032177,0.0015756,0
0.0038438,0,0.0046864,0.0019058,0.0027265,0,0.0048888,0.021841,0.0032974
0,0,0.0014036,0,0.002056,0,0.0027415,0,0
0.051493,0.27687,0.022141,0.085157,0.0060422,0,0.017344,0.021189,0.0035482
0.0076237,0.0018565,0.018493,0.0030081,0.013957,0.0051982,0.019742,0.025158,0.3342
0.0072522,0.0029626,0.017651,0.0051664,0.011854,0.0045223,0.033024,0.028877,0.0019903
0.01235,0.0067163,0.015088,0.021742,0.27198,0.0081445,0.15122,0.030245,0.0020268
0.013123,0.0054778,0.017657,0.028245,0.0094958,0.003334,0.0297,0.12623,0.0032245
0.26278,0.076334,0.14815,0.25062,0.033512,0.31992,0.073873,0.014191,0.010896
0.0069373,0.0031204,0.018625,0.00321,0.017109,0.0063057,0.032028,0.17227,0.0026164
0.052449,0.012757,0.17934,0.011215,0.025211,0.0031541,0.05856,0,0
0.010349,0.0027379,0.018656,0.0036285,0.013345,0.0028161,0.02907,0.02255,0.0049506
0.00366,0,0.0065845,0.0032565,0.0034587,0,0.0042886,0.0076018,0
