0,0.017756,0,0.040293,0.00077932,0.017168,0,0.0025215,0,0,0.024064,0,0,0.025814,0.023769,0.00041404,0,0.067463,0.010619,0,0,0.011514,0,0.024039,0,0.0045075,0.014434,0.0024972,0,0,0,0,0
0,0.038171,0,0.059438,0.01217,0,0.033517,0.026529,0,0.00015455,0,0.032516,0.0027597,0.017772,0,0,0.03034,0.017074,0,0,0,0.056156,0.0025901,0,0,0,0.018621,0,0.070217,0.0027655,0.0031122,0.012294,0
0.0021165,0.085032,0.026607,0.022504,0,0,0.032953,0.013059,0,0,0.014027,0.025852,0,0,0.015683,0,0,0.020287,0.035507,0,0,0.032452,0.011605,0.0012565,0,0,0,0.039647,0.00068989,0.037454,0,0.062987,0.002107
0.024764,0,0,0.003839,0.93103,0.012311,0.0096586,0.0032365,0.0081939,0.020706,0.018218,0,0,0.0029944,0,0.0037656,0,0,0,0,0.030641,0,0.0060043,0.0074311,0,0.0058653,0.0085165,0,0,0.0020003,0.004443,0,0.0013593
0,0,0,0.030221,0.02476,0,0,0.0022618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038701,0,0.017765,0,0.0044919,0.0056914,0,0.013369,0,0,0.03429,0.063124
0.015233,0.0063365,0,0,0.027881,0.11276,0,0.0032567,0.0052715,0.038495,0.0041883,0.024201,0,0,0.033725,0.010241,0,0.020005,0,0.0093568,0,0.033529,0,0,0,7.2424e-05,0.011571,0,0.048234,0.014435,0.0098985,0,0.033179
0,0.042868,0.032589,0.01674,0.034213,0.037359,0,0,0,0.058865,0,0.026182,0.048525,0,0,0.021998,0,0,0.069026,0,0,0.0071532,0,0,0.028987,0,0.0073787,0.06336,0,0.025156,0,0.013801,0.0066378
0,0.012365,0,0.041392,0,0.015436,0,0.0034482,0,0,0.04423,0,0.025875,0,0.01042,0,0,0,0,0.029809,0,0.082001,0,0,0,0.015555,0.017254,0,0,0.024419,0,0,0
0,0.093829,0.017962,0.05999,0.024048,0,0.017102,0.007902,0,0.037767,0,0,0.022862,0,0.0098767,0,0,0.0055792,0,0,0,0.027849,0.025026,0,0.01451,0,0.014448,0,0,0,0.0057958,0,0
0,0.0092145,0.26958,0,0.026057,0,0,0,0,0,0,0.024924,0.031455,0.012919,0,0.0076532,0.0252,0.038346,0,0.0035641,0,0,0,0,0.0015967,0,0,0,0,0,0.031234,0,0.066643
0,0.0083807,0.015979,0.021792,0.014203,0,0,0,0.042753,0.02067,0,0.034496,0.052951,0,0.01114,0,0.065729,0,0.0085578,0.021726,0.040521,0.11775,0.027774,0,0,0,0.0047751,0,0.031965,0.036569,0.030779,0,0.012932
0,0,0,0.054864,0.0015805,0.0035883,0.015963,0.00037207,0.0057025,0,0.0032538,0.0082698,0.0071486,0.00037657,0.0074052,0,0.0034975,0.016613,0,0.010297,0,0.074637,0,0.014707,0.018672,0.011292,0.0068947,0.0050274,0.010945,0,0,0,0.093559
0,0.027543,0.029019,0.030767,0,0.0042829,0,0,0,0.0090841,0.018395,0.0010967,0,0,0.015166,0.0049386,0,0.0064082,0.017809,0.016717,0,0.0075248,0,0,0.0030978,0.0020135,0,0.045795,0.0094892,0.0027171,0.041442,0,0.0096394
0,0.052511,0.035336,0,0.09862,0.012861,0.080047,0,0,0,0,0.016363,0,0,0.0070212,0.040893,0,0.013959,0.051773,0,0,0,0,0,0.037561,0,0,0.066748,0.0027927,0,0.00226,0,0.0044872
0,0,0,0.0074002,0.054892,0.20554,0.020767,0.06727,0,0.025789,0,0,0.059723,0.013589,0.030644,0.037405,0.13993,0,0,0.051607,0,0.039677,0.0041288,0.044215,0,0.026281,0.056652,0,0.052073,0,0.04521,0,0.035944
0,0.030234,0.02119,0.071932,0,0,0.0079113,0.0018959,0,0,0.018072,0,0.019887,0,0,0.013086,0,0,0,0.021483,0.013802,0.035019,0,0.015902,0,0,0.008835,0.03252,0.0089718,0,0.02225,0,0.063026
0,0,0,0,0.073642,0.012243,0.0036179,0.0023969,0.005259,0,0,0,0.035387,0.02176,0.01745,0,0,0,0.041242,0,0,0.023438,0.02255,0,0.026514,0,0,0.025675,0.00027201,0.0070805,0,0.033133,0
0,0.045,0,0,0.024495,0,0.022435,0,0.0049336,0.022647,0.0026597,0,0,0,0.01754,0.0074418,0,0.053951,0,0.00030479,0,0.088017,0.0021184,0,0,0,0.010118,0.023625,0,0.0147,0.012453,0,0.00020679
0,0,0.02376,0.018247,0.049312,0.0091176,0,0,0.023704,0.019513,0,0,0,0.023294,0.015642,0.0090788,0.024495,0,0,0,0,0.024123,0.0024231,0.014501,0,0,0.0098085,0.00040609,0,0.0024968,0.012465,0.030744,0.0057016
0,0.018641,0.042833,0.027017,0.0049781,0,0,0.0027842,0.0033906,0,0,0.00055062,0.011452,0,0.005954,0.0089433,0,0.037966,0.00085831,0,0,0.012284,0,0.0018256,0.0011624,0.0053596,0.0088993,0.027781,0,0.0030179,0,0,0
0,0,0,0,0.028186,0.00014007,0,0.049266,0.041091,0,0.035295,0,0,0,0.0075514,0.02903,0.010649,0.028008,0,0.019027,0.011968,0,0,0,0,0,0.026488,0.046835,0.0074862,0,0,0,0
0.019253,0,0.052764,0,0.013417,0.024861,0.07192,0,0,0.020963,0,0,0,0.0014962,0,0.0082422,0.0068968,0,0,0,0.0012226,0,0,0,0.0080449,0,0.0055967,0.0023355,0.0021825,0,0.022613,0,0
0,0.021235,0.16179,0,0.11369,0,0,0,0,0,0,0,0.024579,0,0.0019611,0,0,0,0.063208,0,0,0,0,0,0.07925,0,0,0.017229,0.040916,0.021506,0,0.036709,0.055296
0,0.029008,0.002943,0,0.021612,0,0.01392,0,0.0153,0,0,0.012189,0.024101,0.02256,0.0043963,0.014672,0,0,0,0,0,0.028227,0,0,0,0.00090525,0,0.012024,0,0,0.00044672,0.041651,0
0,0.022241,0.1535,0.058829,0.056023,0,0,0,0,0,0.020527,0.036548,0,0,0.023373,0,0.019587,0,0,0,0.0079497,0,0,0.014647,0,0,0,0,0.017552,0.0041022,0,0.00064643,0.0039152
0.0058068,0.07072,0.11766,0.0898,0,0,0,0.0073954,0.00019847,0.022966,0.0063441,0.022795,0,0,0.0062134,0.013257,0,0.023235,0.0042926,0.022016,0,0,0,0,0.0026588,0.0072785,0.010259,0.029079,0,0,0,0,0
0.026196,0,0.054122,0,0,0,0.05016,0,0.0073481,0,0,0,0.017191,0.0011625,0.0071701,0.0071891,0,0.10744,0,0,0.0013533,0,0.0044012,0,0,0,0.005363,0,0,0.041219,0,0.09494,0
0,0,0,0.053816,0,0.014269,0,0,0,0.0033599,0.012074,0,0.00076585,0,0,0,0.0064854,0,0,0,0,0,0,0,0.015336,0.01187,0.0099499,0,0.00654,0,0,0,0.0098639
0,0.00080398,0,0,0.021162,0,0,0.0075055,0.0062364,0.044944,0.0043141,0,0,0,0.0023888,0,0,0.046323,0.015725,0,0,0,0,0,0,0,0.020012,0.0011325,0.020735,0.031526,0.026008,0,0.071761
0,0.14718,0.12317,0,0.0045635,0.024975,0,0.0018866,0,0.0072158,0,0,0,0,0.013575,0,0.016159,0.041933,0,0,0,0.044532,0,0,0,0,0.027072,0.048036,0,0,0.0001847,0.03612,0
0,0,0.027751,0.031959,0,0.0085044,0,0.010129,0.0010824,0,0,0,0.027717,0,0.0031606,0,0,0.016077,0,0,0,0,0.020384,0.025674,0,0,0.0055383,0,0,0,0,0.0054047,0.03563
0,0.053681,0,0.028793,0.02082,0,0.019933,0,0.0075645,0.015975,0,0,0.014369,0.001749,0.0010489,0.0028867,0,0,0.0042587,0.008232,0,0.070008,0.0018034,0.0064833,0.010962,0,0,0,8.9316e-05,0.029519,0,0.060799,0
0.0071516,0,0.0052425,0.0036197,0,0.027569,0,0,0.0041,0.044507,0.0029239,0.014302,0,0.0077921,0.010523,0,0.00058723,0.0066292,0.024662,0.013953,0,0.022789,0.0017827,0.0059234,0,0.044022,0,0.17944,0.0098881,0.00066476,0.004295,0.018309,0
0,0,0,0,0.0017068,0.068275,0.025117,0,0,0.0075592,0,0,0.0024348,0,0.012625,0,0,0.012844,0.011926,0,0,0,0.0090392,0.024341,0,0.0037812,0.0043831,0.059083,0,0,0.012624,0,0.011002
0.0062984,0,0,0.044874,0.0041508,0.1448,0.010601,0,0,0.019854,0,0.012503,0.027603,0,0,0,0,0,0.014223,0,0,0,0.0081047,0.039134,0,0,0,0,0.036781,0,0,0.022432,0.089748
0.018336,0,0.054737,0,0,0.04637,0.013945,0,0,0,0.02301,0,0,0.03703,0.0052218,0.0096877,0,0.017838,0.078886,0,0.0069757,0.065738,0,0.040109,0.014199,0.013867,0.014603,0,0.0047325,0,0.00070615,0,0.015969
0.035597,0,0.031805,0,0,0,0,0,0,0.088959,0,3.2351e-05,0,0,0.016919,0.018092,0,0.040143,0.0048931,0.005129,0,0,0,0,0.031522,0.0085601,0,0,0.085743,0.023743,0,0,0.0056962
0,0.033012,0.0087666,0.020825,0,0,0.00047842,0,0.018597,0.057411,0,0.029257,0.017696,0.012483,0.0208,0.0064563,0,0,0,0.013065,0.00068248,0,0.0062282,0,0,0,0,0,0,0,0,0.0076884,0
0.0081152,0,0.0017916,0,0.0060739,0,0,0,0.014825,0,0,0.0070252,0,0,0,0,0,0.023287,0.0098935,0,0,0.025064,0,0.021128,0.0016326,0.0060662,0.016048,0,0.015717,0.012119,0,0.024251,0
0,0,0.0080553,0,0.026036,0.019326,0,0.017663,0.018028,0,0.033424,0.0060233,0,0.014901,0.01209,0,0,0.027958,0.0071868,0,0.032382,0,0.0013877,0.025234,0.02303,0,0.0033916,0,0.024681,0,0.044417,0,0.037712
0.0011717,0,0,0.025647,0.0084002,0.0022634,0,0,0,0.013795,0.00033111,0,0,0,0,0.0015335,0,0,0.022825,0.00023318,0,0.050563,0,0.01144,0.0087995,0.0014242,0,0,0.018189,0,0,0.033527,0.0012058
0.0014866,0,0.0023848,0.0057449,0.0095967,0,0,0.0057926,0,0,0.0062073,0,0,0.0075487,0,0.0095753,0.034858,0.021086,0.034335,0,0.046537,0,0.0020343,0.012783,0,0.89591,0,0,0,0,0.00094027,0,0
0,0,0.12823,0,0.063883,0.067216,0.021999,0.0090597,0,0,0,0.015052,0.016271,0.0014228,0,0,0,0,0.056304,0.003407,0.04804,0,0,0.052506,0,0,0,0.0013747,0.051227,0.031497,0,0.0092334,0.0085916
0.0069248,0,0.020224,0,0.014579,0.020151,0,0.0069926,0.0076174,0.0064004,0,0.011343,0,0.010648,0.00037194,0,0,0,0,0,0,0.061085,0.0018628,3.2968e-05,0,0.003715,0.00609,0,0.023724,0.011982,0,0,0
0,0,0,0,0.0014349,0.010061,0,0,0.0015264,0.013268,0,0,0.014341,0,0,0.0071433,0,0,0.00457,0,0,0.0070909,0.0077616,0.0038037,0,0.00055894,0,0,0.012431,0.00010882,0.019258,0.043307,0.039188
0,0.0099487,0,0.036749,0.0016401,0,0,0,0,0,0,0,0,0,0.014247,0.017017,0,0.034374,0.0070185,0,0,0.015999,0.046888,0.015352,0.029017,0.063269,0,0.095258,0,0.00069704,0.018876,0.008659,0
0,0.013078,0.01731,0.016893,0,0.00362,0,0.0039941,0,0.01626,0,0.0025599,0.011928,0.0077988,0,0.0051469,0.026545,0,0,0.010294,0,0,0,0,0.0024558,0,0,0,0,0.008383,0,0,0
0,0.023762,0.012915,0.0067706,0,0,0.0084888,0,0,0,0,0,0,0.0080191,0.01586,0.014686,0.015142,0.063499,0.097609,0,0,0,0.020621,0.036365,0.0015172,0.012315,0.021385,0,0.01834,0.045745,0.014156,0,0.020893
0.018714,0,0.019236,0,0.0042064,0.0061856,0,0,0,0,0,0.012964,0.01418,0.021905,0,0.0075351,0.08159,0,0,0,0.034337,0,0,0.015405,0,0.003545,0.0052487,0,0,0,0.0074429,0.046103,0
0.0095312,0.062461,0,0.086258,0.0028508,0,0.048391,0,0,0.0073313,0.017697,0,0.020772,0,0.0076767,0.0035257,0.00089029,0.052131,0,0.0081788,0,0,0.0015146,0,0.0043943,0,0,0.039049,0,0,0,0,0.02894
0,0,0,0.030918,0.014827,0,0.040649,0.011139,0,0,0,0.016281,0,0,0,0,0.053246,0.040301,0,0,0,0.0059545,0,0.021729,0.0052993,0,0,0.15544,0.049459,0,0.0014673,0,0
0,0,0.038583,0,0,0,0,0,0.017803,0.0011771,0.012658,0.047398,0,0.00016255,0,0.0064392,0.050193,0.0064526,0.035095,0,0,0,0.0034302,0.0044273,0.0017227,0.050692,0.0026069,0.15075,0.00062522,0.012143,0.0032716,0,0
0,0,0,0.024247,0,0,0,0,0,0.053704,0,0.022619,0,0,0,0,0.11016,0.021316,0,0,0,0.042643,0.0050301,0.03175,0.002369,0.033387,0,0.17444,0.051496,0.025642,0.0031496,0,0.028673
0.0031873,0,0,0.0088254,0,0,0,0,0,0,0,0.011463,0,0,0.0079608,0,0,0.034268,0.030659,0.0031106,0.0063814,0.060128,0,0.018773,0,0.0050504,0,0.017329,0,0,0.0025799,0,0
0,0,0,0.03027,0,0.016981,0,0.0063356,0,0.0058415,0,0,0.0059559,0.006068,0.020904,0.00078531,0,0.024286,0,0,0,0,0.0088429,0,0.011702,0,0,0,0,0,0,0.01768,0.1178
0,0.12435,0,0.029992,0,0,0,0.043652,0.029258,0.21248,0,0.012051,0,0,0,0.018584,0,0.049782,0,0,0.061529,0.023186,0.041914,0,0,0,0,0,0,0.032502,0.010363,0,0
0.0060506,0,0.013425,0.052797,0,0.014287,0,0.0016095,0.00026679,0.0040377,0.0075049,0,0,0,0,0.0049771,0,0,0.014361,0.019152,0,0,0,0,0.013835,0.0047318,0.0087714,0,0.014447,0.018196,0.0084305,0.015242,0.052062
0.0025442,0.030188,0.064652,0,0,0,0.028464,0.0051332,0.0014857,0.044863,0,0.014302,0,0.0066576,0,0.0076916,0,0,0.0088814,0,0,0.0034272,0.0035878,0.0093637,0,0,0.016549,0.01687,0.019935,0.027599,0.010372,0,0.095323
0.035021,0.058013,0,0.084069,0,0.022926,0.28137,0,0.05182,0.10556,0,0.14373,0.047854,0.0050966,0,0,0.022273,0,0.0040074,0,0.048097,0,0.04779,0.038378,0.026291,0,0.028444,0,0.033249,0,0,0,0.019626
0,0.077426,0.016688,0.13583,0,0,0.0016182,0.0052654,0,0.0035823,0.0059718,0.0023628,0.036658,0,0.0014696,0.0010508,0,0.048442,0,0.011013,0.002149,0.060388,0,0.0055775,0.0023813,0,0.0056087,0.011793,0.024844,0.036508,0.014404,0,0.13803
0.0068999,0,0,0.039758,0.018039,0,0,0,0,0.028884,0.0055201,0,0,0,0,0.0037817,0,0.010085,0,0,0,0.0067667,0,0,0,0.0084299,0,0,0.051681,0,0,0.013534,0
0.012524,0,0.0022545,0,0,0.033772,0,0.0026777,0.012057,0,0,0,0.041639,0.047851,0.0187,0.018963,0,0,0.10987,0,0,0,0.03759,0,0.032402,0,0.016947,0.0065614,0,0.010011,0.017043,0.043819,0
0.01115,0.021696,0.10161,0,0,0.0037771,0.083925,0.0065688,0.011769,0.011652,0.0071307,0,0.024394,0.012131,0.0022375,0.0089929,0,0,0,0,0,0,0,0,0,0,0.0030589,0.028218,0.0047281,0.029629,0,0,0.035338
0.0058534,0.0025483,0.062867,0,0,0.0084292,0,0.0059327,0.0042286,0,0,0.010423,0,0.0049139,0,0.016759,0,0.00080581,0,0,0,0,0.037959,0,0.031303,0,0.0066447,0,0.023512,0.010614,0.012598,0,0.003808
0.043184,0.022734,0.0059875,0.034784,0,0.0073377,0.019064,0.0051959,0.019941,0.05406,0.0011324,0.0083612,0,0,0,0.0087386,0,0,0.028165,0,0.026728,0.076159,0,0,0,0,0.0335,0,0,0.014427,0.016201,0,0.016149
0,0,0,0.0037569,0,0.017519,0,0,0.0024168,0.012218,0,0.024806,0,0.0068625,0.0098598,0,0,0,0.017045,0.010034,0,0.0036079,0,0.0034019,0.011352,0.020439,0,0.026243,0.049362,0.011972,0,0.023029,0
0.0023268,0.024175,0.016911,0.007491,0,0.024016,0,0,0.0022961,0.020124,0,0.022919,0.038388,0.0067425,0.015936,0.0065366,0,0.013091,0.028327,0,0,0,0.019577,0,0,0.0024648,0,0.0038672,0,0.016376,0,0,0
0,0,0,0,0.0035641,0.0091857,0.059928,0,0.0072837,0.01793,0,0.036913,0.017814,0.028534,0,1.9383e-05,0,0.012312,0.035623,0,0.044871,0.016087,0,0,0.026164,0.027764,0,0.066322,0.046393,0,0,0.056423,0
0,0.0094554,0,0.045391,0,0.11535,0,0.028295,0,0.051958,0,0.013738,0.021294,0.015899,0,0.01362,0,0,0,0,0.030107,0,0,0,0,0,0.021882,0,0.0077676,0.069635,0.0084788,0.0087489,0
0,0.061971,0,0.029302,0,0,0.030947,0,0,0.045453,0.01572,0,0.011505,0,0.0054619,0,0,0.025256,0,0.0038097,0,0,0.0065079,0,0,0.0055558,0.0053147,0.032374,0.010481,0.016496,0.011867,0,0.046686
0.0048673,0,0.0083195,0.013612,0.0014237,0.013621,0,0,0.014995,0.038111,0.0057056,0,0,0.010107,0,0.012662,0,0,0,0.00070363,0,0,0.0022101,0,0,0,0.0091693,0,0,0,0,0,0
0,0,0,0.018531,0,0.0037028,0.011179,0.013248,0,0.04739,0.029705,0,0,0.005718,0,0,0.031087,0,0.014516,0.050862,0,0,0.02147,0.01173,0,0,0,0,0,0.0077123,0,0,0.0137
0,0.095337,0.020765,0,0.026951,0,0.032184,0.016304,0,0.13056,0,0.02172,0,0.013974,0.0062995,0.00091584,0,0,0,0,0,0,0.058716,0,0,0.020195,0.0055153,0.059131,0,0,0.0026308,0.0021307,0.023667
0,0,0.011654,0,0.00071925,0.067142,0.029262,0,0,0,0.022182,0.087675,0,0,0,0,0.030114,0.02515,0.041252,0.029803,0.057193,0,0,0.036461,0.018171,0.00097968,0.024297,0.01659,0.08467,0,0,0,0.025439
0,0,0,0.0019562,0,0,0.041079,0,0.067199,0.060623,0,0.014588,0,0.020666,0.017016,0.017646,0,0,0.0027902,0,0.0003223,0,0.032707,0,0,0,0.0012699,0,0.02944,0,0,0,0.021056
0.030328,0,0.066612,0,0,0.019125,0,0.014468,0.0026741,0.05785,0,0,0.0096443,0,0,0,0,0.00046382,0,0,0.036861,0,0.02412,0,0,0,0.028706,0,0.013961,0.071936,0.023035,0.055586,0
0,0,0,0.0058052,0.0069164,0.0045839,0.047564,0,0.0045475,0.004137,0,0,0.017145,0,0,0,0.0049973,0.0057383,0.0021922,0,0.0018231,0,0.95904,0.0055931,0,0.0068175,0,0.00062485,0,0,0.0017762,0,0
0,0.043164,0.019147,0.010291,0.029686,0.027435,0,0,0,0.0030786,0,0.010529,0,0.00072149,0.031766,0.012529,0,0.0021165,0,0.016677,0,0,0,0.0090607,0.0032038,0.01145,0.027513,0.0024478,0,0.0035601,0.003027,0.016021,0
0.00063138,0,0,0.017521,0,0.01379,0.0061459,0,0.0091611,0.00082054,0,0,0,0,0.0036803,0.011286,0,0.021247,0.0095549,0.0089667,0,0.0036913,0.010411,0,0,0.0038516,0.012536,4.6779e-05,0.031378,0.0028504,0.010338,0,0
0,0,0,0.018335,0,0,0.076362,0.0053282,0,0,0.061939,0.043553,0.081472,0,0,0.016836,0.014268,0.054632,0.11147,0.01304,0,0,0,0,0,0,0,0,0.088692,0.017593,0.027228,0.011943,0
0.018088,0,0.065287,0,0.0094574,0,0,0.049777,0.060071,0,0.025137,0,0,0.0023317,0.0011455,0,0.012242,0.096958,0.073276,0.029873,0,0,0.027771,0.018392,0,0.0069727,0.019433,0,0,0.010935,0.020025,0,0.067583
0,0,0.037619,0.023186,0,0,0,0,0,0.050636,0,0.043499,0,0.051648,0,0.014238,0,0,0.0055045,0.039183,0.040445,0.0094985,0.0032786,0,0,0,0.0202,0,0,0.050533,0.031242,0,0
0,0,0.020807,0,0,0.050246,0.05078,0.017513,0,0,0,0.042047,0.011455,0.0070886,0.0057325,0.012147,0,0.0019461,0.029776,0.0026377,0,0,0,0.0093224,0.025038,0.059146,0,0.043943,0.00457,0.02016,0,0.016695,0
0,0,0.018375,0.00090393,0,0,0,0,0,0.015809,0.012471,0,0,0.015475,0,0,0,0,0.011088,0.018579,0,0,0,0,0.0098988,0.0025859,0.0011071,0,0.0057432,0.0026659,0,0,0
0,0,0,0,0.006632,0.014734,0.024178,0.0052603,0,0.011124,0.0069982,0.0036457,0,0,0,0,0,0,0,0.0023758,0,0.013689,0,0,0.0012001,0,0.0027667,0.0092618,0.0153,0.011367,0.015372,0,0.0089456
0,0,0,0.073513,0,0,0.029387,0.0034505,0,0,0.0090526,0,0.039869,0.0021588,0.015698,0,0,0.048772,0,0.0069363,0,0,0.0033659,0.012149,0.00012628,0.010612,0,0.019978,0,0,0.0036472,0.068447,0.012262
0,0.0099263,0,0,0,0.030907,0.034705,0,0,0.017811,0,0.0021353,0,0,0,0.0019268,0,0,0.00016726,0.0019527,0,0.021099,0.0059902,0,0,0.0017265,0,0,0.0020761,0,0,0.025548,0.050069
0,0,0,0.03159,0,0.047857,0,0.045161,0,0.037544,0.019889,0.0070393,0.014095,0,0.0026618,0.016377,0,0,0,0.0060963,0.045931,0.013567,0,0.0077927,0,0,0,0,0,0.0042211,0.010599,0,0
0,0.06511,0,0.020499,0.0040834,0.03292,0.020738,0,0,0.067366,0.0020113,0,0,0,0,0,0,0,0,0.0074926,0,0.045541,0,0,0,0,0,0.011723,0,0.0017617,0.0098994,0,0
0.015646,0.0043487,0.042503,0,0.0060935,0.046091,0,0,0.0020885,0,0.017941,0.015306,0,0.00083592,0.021125,0.015119,0.0030858,0.017098,0.030129,0,0.021092,0,0.0017559,0,0,0,0,0.02502,0.054724,0.039572,0,0.026687,0
0.026357,0.035987,0.01838,0.010468,0,0.015606,0.034792,0.011933,0.0049779,0.028729,0.0003375,0,0,0,0.0054998,0.015942,0,0,0,0,0,0,0.0086102,0,0,0.05035,0,0,0.0012096,0,0,0.047002,0.014583
0.002214,0.0063597,0.065454,0,0,0,0,0.0077714,0.016153,0.048622,0,0.0079695,0,0.0040638,0.0015361,0.0052684,0,0,0.0088939,0.00037656,0,0.052654,0.0080312,0,0,0.011039,0,0.0028471,0.026975,0.041496,0,0,0
0,0,0.0045925,0.010677,0,0,0,0.024415,0,0.0048776,0.013941,0,0,0.00032333,0.0011831,0,0,0.01225,0.015648,0.0035777,0,0.10046,0,0.014228,0,0,0.017771,0,0.019101,0.0025352,0,0,0.0082694
0,0,0,0,0.0031319,0.010554,0,0,0.0065284,0.058501,0.0052945,0,0,0,0,0,0,0,0.019946,0,0,0,0,0,0.0012028,0,0.009204,0,0.0046775,0.004317,0.0070415,0,0
0,0.042649,0.057281,0.031806,0,0,0.017721,0.022003,0,0,0,0,0,0,0.020358,0,0,0.0027211,0.037497,0,0,0,0,0,0,0.026103,0,0.031842,0,0,0,0,0.036778
0,0,0.059693,0.0038471,0,0,0,0,0.012433,0.024626,0,0,0,0,0.0041163,0.0019794,0,0,0.022794,0,0.030569,0,0.0076402,0,0.0049639,0.0050496,0,0,0.0098776,0,0.018034,0,0.059791
0,0.009738,0.0022041,0,0.0060869,0,0.015433,0.015277,0.0011368,0.041589,0.022533,0,0,0,0.0096914,0,0,0,0.022145,0.00379,0,0.081548,0,0.0081837,0,0.0024022,0,0.043815,0,0.016826,0,0,0.0047874
0.014516,0,0.052673,0.048484,0,0,0,0,0.0078681,0,0.011413,0.014376,0.054982,0,0.002557,0,0,0.096745,0,0.00011138,0.0025172,0.0089928,0,0.0050875,0,0.0039334,0,0.021896,0.010296,0,0.011526,0,0.042759
0,0.15687,0,0.13419,0.01663,0,0.080165,0,0,0.05532,0.0014364,0,0.008126,0.0017648,0,0,0,0,0.0091244,0.023962,0.0093727,0.12378,0,0.021442,0,0,0,0.027634,0,0.051305,0.016992,0,0
