0,0,0.0081364,0.018912,0,0.0073271,0.022934,0,0.0047367,0.017169,0,0,0.006066,0,0.011642,0.0067305,0.0059475,0,0,0,0.0041846,0,0.0028468,0,0.0044189,0,0.016275,0,0.0041874,0,0.0013765,0.020449,0.0077344,0,0,0.044751,0.007638,0,0.0035142,0,0.043542
0,0,0.061317,0.0065898,0,0.038161,0.017056,0,0.010256,0.018776,0,0,0.025158,0,0.019935,0.075052,0.0031331,0,0,0,0.012236,0,0,0.081978,0.003933,0,0.010285,0,0,0,0.001413,0,0.077713,0,0,0.042478,0.0016393,0,0.0063232,0,0
0,0,0.073607,0.017896,0,0.018802,0.0061888,0.069897,0.074161,0.06814,0,0,0.04862,0,0.037875,0.069149,0.0037339,0,0,0,0.0082208,0,0,0.086079,0.0076628,0,0.0031196,0,0,0,0.0033481,0.001152,0.0040574,0,0,0.0092114,0.093099,0.0016258,0.01066,0,0.017897
0,0,0.0064426,0.0095205,0,0.034195,0.020993,0.006707,0.0095299,0.007787,0,0.00029145,0.02593,0.0022251,0.018327,0,0.0024612,0,0,0,0.0029335,0,0,0.0072281,0.0054476,0,0,0,0,0,0,0.0048425,0.008154,0,0,0.007932,0.0091278,0,0.0068519,0.00015203,0.031271
0,0,0.00038908,0.0071718,0.0029074,0.022209,0.019018,0.0021834,0.070689,0.0017705,0,0,0.030159,0,0.015803,0.078642,0.0057196,0,0,0,0.0049839,0,0.083645,0.080976,0,0.00099385,0.00010212,0,0,0,0,0.0038136,0.085071,0,0,0.049761,0.0061186,0,0.0026882,0,0
0,0,0.063228,0.0068811,0,0.038009,0.004175,0,0,0.0081902,0,0,0.03328,0,0.026087,0.0027203,0,0,0,0,0.012189,0,0.078488,0.088101,0.0034325,0,0.0047386,0,0,0,0,0.0080199,0.0015834,0,0,0.051397,0.00054727,0,0.0023883,0,0.029406
0,0,0.014655,0.095051,0,0.035551,0.023635,0.075323,0.014315,0.010895,0,0,0.053761,0,0.097754,0.073694,0.085041,0,0,0,0.011794,0,0.088922,0.074852,0.085037,0,0.015562,0,0,0,0.003068,0.10021,0.086212,0,0,0.089672,0.096956,0,0.012428,0,0
0,0,0.0023967,0.0099413,0,0.042246,0.082813,0.0045047,0.012297,0.066445,0,0,0.020305,0,0.00095487,0,0.080292,0,0,0,0.0049353,0,0.0081431,0.009554,0.011642,0,0.084666,0,0,0,0.00054645,0.0013961,0.0050732,0,0,0.07748,0.097356,0,0.0016874,0,0
0,0,0.005556,0.069092,0,0.021779,0.079794,0.0044323,0.074235,0.076867,0,0,0.017442,0,0.0179,0.074309,0,0,0,0,0.008453,0,0.0022475,0.0079741,0.082161,0.00043452,0.072123,0,0,0,0.081497,0.005713,0.0020642,0,0,0.049565,0,0,0.0058882,0.00024175,0
0,0,0.067349,0.035967,0,0.052053,0.03085,0.067599,0.08294,0.082491,0,0,0.020015,0,0.12254,0.080424,0,0,0,0,0.088026,0,0.081658,0,0.0041674,0,0.08899,0,0,0,0.076455,0.014297,0.0029452,0,0,0.052161,0.014626,0,0.089321,0,0
0,0,0.072484,0.030863,0,0.045481,0.040771,0.075226,0.074519,0.064366,0,0,0.10555,0,0.07397,0.067755,0.077066,0,0,0,0.00993,0,0.07958,0,0.018964,0,0.073437,0,0.0023175,0,0.074632,0.0088096,0.02266,0,0,0.05637,0.0088796,0,0.087199,0,0
