0,0.0028197,0.013636,0.0086573,0,0.016035,0.0031847,0.0050157,0,0,0.0023479,0,0,0,0,0.0043584,0,0.0030395,0,0.0027719,0.003154,0.0034482,0,0,0.00074657,0.012313,0,0.0017607,0.00069137,0,0.0075591,0,0,0.0034304,0.0016833,0,0,0.0039701,0.0076385,0,0.0074167
0.012915,0.0064441,0,0,0.0069126,0,0.0038325,0,0,0.0043653,0,0.014078,0,0.0014558,0,0.00085477,0,0,0,0,0.00071776,0.03342,0.0049154,0,0,0.00068142,0,0.011021,0,0,0,0.0099717,0.0018615,0.013824,0.015639,0.054134,0.00030691,0,0,0.0071091,0.0037386
0.015319,0.013867,0.018418,0.0066802,0,0.078537,0,0,0.025261,0.014781,0.0068767,0.020351,0.060009,0,0.049657,0.0082228,0.038719,0,0.015919,0.022869,0.0095538,0.0040859,0.0064045,0.0010104,0,0.004533,0,0.0056364,0.026245,0.015957,0,0,0.004373,0,0,0.029897,0.043853,0.013613,0.041109,0.064839,0
0.02154,0.0075587,0.040903,0.040073,0.0036944,0.020978,0.15887,0,0.0050125,0.0060293,0.01449,0.05652,0,0.012089,0,0.0012431,0.022629,0,0,0,0,0,0.0087998,0,0.065047,0.012316,0.00085179,0,0.023835,0.0020038,0,0,0,0,0,0.0032392,0.031191,0,0,0,0.058012
0,0.010161,0,0,0.0018439,0.030402,0,0,0.0013551,0,0.003581,0,0.0020598,0.0006516,0,0,0,0,0.0086581,0.0044369,0,0.0081662,0,0,0,0.0093448,0.0014784,0.0042208,0,0.0021518,0.00047231,0,0.0020265,0,0.009811,0.026744,0,0,0,0.0028876,0
0,0,0.0021599,0.0031596,0,0.0069992,0.0023791,0,0,0.0014532,0,0,0.0069065,0.00031682,0,0.00075311,0.0011218,0.0027158,0,0,0,0,0.002314,0.00057441,0.0090104,0.0049602,0,0.0054942,0,0,0,0.0021723,0.0019183,0,0,0,0.002851,0,0,0,0
0.006065,0.010769,0.00019573,0,0.00831,0.0028638,0.0072052,0.0058307,0,0,0.010227,0.0010792,0,0,0,0,0.0133,0,0.0044863,4.4674e-05,0,0,0,0,0,0,0,0,0,0.0016825,0.011738,0,0.019698,0.00071351,0,0.071508,0.010959,0.011449,0,0.014518,0.028296
0,0,0.019471,0,0.012261,0.01787,0.0046637,0,0.010542,0.0079459,0.0022163,0,0,0.0031058,0,0.0044154,0.00614,0,0,0.0094726,0.0089477,0,0,0,0.013648,0.016149,0.006208,0.0056412,0,0.0041293,0.00050416,0,0.0057624,0,0,0,0,0.001505,0.010713,0,0
0.01285,0.019409,0.010451,0,0.01205,0.2647,0.022906,0.03943,0.0042404,0.0028225,0.022427,0,0,0.015422,0,0.04065,0.020127,0,0.047626,0.035869,0.01866,0,0,0,0.028968,0.014561,0.010984,0.01192,0.008715,0.016861,0,0,0.059547,0,0,0,0,0.045855,0.042684,0.0041249,0.0014357
0.015836,0.01531,0.0050429,0,0.010389,0.047922,0,0,0.054097,0.012223,0.011449,0,0.0111,0.0054316,0,0.0089156,0.031039,0,0,0,0.039238,0,0.0072915,0,0.027626,0.031256,0.043455,0.023908,0.0061731,0.017106,0,0,0.0068055,0,0,0.0089069,0,0.032913,0,0.0061487,0.025264
0,0,0.0086901,0.0057335,0,0.014725,0.0038797,0.0010059,0.0014025,0.013682,0,0,0.0098035,0.0016472,0.023715,0.0097261,0,0.0050874,0.0015545,0,0,0,0.010318,0.0049254,0.0014191,0.014789,0,0,0.011616,0,0.013243,0.017009,0,0,0.008492,0,0.0040621,0.01199,0,0,0.0029704
0,0.032444,0,0,0.0074185,0.015318,0,0,0,0,0,0,0.03784,0.015972,0.016936,0.027107,0,0.012092,0,0.01062,0,0,0,0.0094332,0,0,0.014216,0,0,0,0,0,0,0.0078236,0.029105,0.0043276,0,0,0.0033224,0,0.093817
0,0,0.01024,0,0,0,0.0014868,0.033777,0.01073,0,0,0,0.031236,0.00521,0,0,0.0025483,0.010691,0.012038,0,0,0.014101,0,0.01869,0.046376,0.020022,0,0.0059053,0,0,0,0,0,0,0,0,0.017233,0,0,0.013535,0
0,0.036693,0.0058983,0,0.0010406,0,0.027508,0.0029038,0.014451,0,0.00048324,0.0085833,0.070536,0,0.042189,0,0.011453,0,0,0,0.034663,0,0,0,0.013942,0.039625,0,0.0072364,0,0,0,0.021517,0,0.010647,0,0,0,0.014954,0,0,0.018371
0,0,0,0,0.012966,0,0.052858,0.018249,0,0,0,0.0045526,0.014156,0.0069022,0,0,0.015143,0,0.0026878,0.0064022,0.0054856,0,0.014949,0,0,0,0,0,0.017865,0,0.0050688,0,0.085402,0.010611,0,0.015913,0,0,0,0,0
0,0.028205,0,0.018921,0,0,0,0.0085799,0,0,0.011819,0,0.01582,0.030212,0.13527,0.016469,0,0,0.018641,0,0.050184,0.013074,0.010136,0,0.011247,0,0,0,0.0051265,0,0.019161,0.0024836,0.0066957,0,0.018686,0,0.10811,0,0.00033224,0,0.049374
0,0,0,0.031913,0,0,0.025134,0,0,0.0050043,0.015448,0.052046,0.075719,0.014374,0.02091,0,0,0.00028899,0.0052738,0,0.033977,0,0.084293,0,0,0.005931,0,0,0.044714,0,0,0.0069945,0,0,0.0061793,0,0.042935,0.026655,0.01816,0.017972,0
0.0090176,0.0070287,0.0010786,0.005915,0,0.0041742,0.019878,0,0,0.020669,0.0052053,0.0033364,0.029284,0,0,0,0,0,0.0037672,0,0,0,0.0064776,0.0030944,0.015393,0,0.010972,0.0039794,0.0044859,0.0083669,0.0038275,0,0.013413,0,0,0,0,0,0,0,0.015967
0.0065791,0,0.023268,0.0079079,0.0042133,0,0.016708,0.028985,0,0.011733,0,0,0,0.015813,0.0031323,0,0.036645,0,0.024025,0,0.019693,0,0,0,0,0,0.007221,0.0060766,0,0,0.012137,0.015445,0.026831,0.019519,0,0,0,0.02029,0,0.033608,0.034739
0,0.0097283,0,0.0031448,0,0,0.032617,0,0,0.00066389,0.0086811,0.0090637,0,0,0.029506,0,0,0,0,0,0.011916,0.012075,0.0013175,0,0.0043657,0,0,0,0.010331,0.0011967,0.0090068,0,0.0050631,0.012344,0,0.013419,0,0,0.00023842,0.0086793,0.021985
0.027652,0.013928,0.003743,0,0.0029216,0.014422,0,0,0,0.0008913,0,0.0021039,0,0.0011254,0,0,0.0061433,0.0036906,0,0.0027562,0,0,0,0,0,0,0.0035219,0,0.0011153,0,0,0.0056957,0,0,0,0.00068228,0,0.0048504,0,0,0
0.051603,0.056678,0.036647,0,0,0.027218,0.056896,0.016651,0,0,0,0.035975,0,0.023027,0.061732,0,0,0,0.019064,0.028986,0,0,0.00086176,0.00039789,0,0.0090047,0,0.030002,0.035259,0,0.021654,0,0,0.051451,0.0007123,0,0.018456,0,0,0.0075479,0
0.0051584,0,0.0099872,0.0017347,0.0051735,0.011674,0.0076456,0.0077511,0,0.00082684,0.0044391,0,0,0.0060575,0.0096623,0.00058322,0,0.0040835,0.0027078,0,0,0,0,0,0,0.0014663,0.002891,0,0.0054922,0,0.00040015,0.00084896,0,0.0086331,0.00176,0.024162,0,0.0010195,0.0030493,0,0.028098
0,0.011827,0,0,0,0,0,0,0.0077039,0,0,0,0.0098918,0,0.034486,0,0,0,0.014166,0,0.0077519,0.00085036,0,0,0,0,0,0.00054466,0,0,0,0,0,0.0038261,0.0019192,0.065036,0,0.012292,0,0,0.046685
0,0.012829,0,0,0.0017164,0,0,0,0.0035719,0,0,0,0.034113,0.016236,0.045056,0,0,0,0,0,0.03773,0.021276,0,0,0,0,0,0.0011146,0.025594,0.039769,0.013767,0,0,0.0036013,0,0.024534,0.014266,0,0,0.02472,0.048823
0.017295,0.001962,0,0,0,0,0.0043284,0,0,0.0043954,0,0.0097227,0,0,0,0,0,0.0010398,0,0,0,0.014309,0.0032788,0,0,0,0,0.0033785,0.012147,0,0.00185,0.0057889,0,0,0.0023558,0.0041426,0.00053733,0.0066521,0.00045432,0.0083008,0.025456
0,0,0,4.9478e-05,0,0,0.045352,0.045816,0.07791,0,0,0,0.011012,0.0067703,0,0,0.0099714,0,0,0,0,0,0,0.013401,4.8028e-05,0,0,0,0,0.018896,0.015442,0.019795,0,0.038537,0,0,0.037328,0,0,0,0.065988
0.025693,0.0066438,0.0015801,0.0056213,0,0,0.0041621,0,0,0.0017882,0,0.0088523,0,0.0026288,0,0.0091012,0.0008849,0.015757,0.0059203,0.0081151,0,0.016168,0.010828,0,0,0.00027073,0,0.010296,0.0052641,0,0.0040676,0.002605,0,0.0028688,0,0.011832,0,0,0.00060875,0.002062,0.0080129
0,0,0.0088723,0,0,0.026505,0,0,0,0,0.00311,0,0,0.00056626,0.012611,0,0,0.0063105,0.0033341,0,0,0,0,0,0.00054345,0.010913,0,0.0019508,0,0,0.0036627,0,0,0.0039142,0.003439,0,0.0091039,0,0.004379,0.0045283,0.0043967
0.0069069,0.0092085,0.01581,0.01505,0.015183,0.002914,0,0.0099161,0,0,0,0,0,0.0080612,0.013567,0.0032264,0.027123,0,0,0.022074,0,0.014031,0,0,0,0.029219,0.038575,0.016431,0,0.033906,0,0,0,0,0.023725,0,0,0.014511,0.00976,0,0.0433
0.069269,0.031942,0,0.022543,0.013142,0.010383,0.024912,0.00062464,0,0.027048,0,0,0,0.0073162,0,0,0,0,0.011145,0.0016747,0,0.0065344,0.007777,0.017272,0,0,0,0,0.012084,0.019942,0,0,0,0,0,0.041691,0,0,0,0,0.047807
0.083592,0.0015732,0.0054612,0.0074533,0.00039462,0,0,0.0076841,0,0,0,0,0,0,0.043219,0,0.0034876,0.013939,0,0.0025991,0,0,0,0,0,0.0037412,0.0044647,0,0,0,0,0,0.013308,0,0.011587,0.029809,0,0,0.012427,0,0.16191
0,0,0,0.02435,0,0,0.0074336,0.0010146,0.005596,0,0.004954,0,0.0028151,0.0051848,0.024575,0.00010328,0,0.00072881,0.017853,0,0,0,0,0,0.019451,0,0.0078418,0,0.01036,0.014579,0,0,0.039023,0.00039594,0.0020995,0.030626,0,0,0.00070343,0,0.01454
0,0,0,0,0.0053743,0,0,0.0052226,0.0067195,0,0.0061422,0,0.05178,0.015179,0.035142,0,0.0045394,0.00028609,0,0,0.0057671,0.031257,0,0.017528,0.00075841,0.021363,0.0011204,0.010232,0.0032804,0,0.0028419,0,0.011643,0,0,0,0,0.019166,0.00083178,0,0.0056584
0.035032,0,0,0.0020858,0.012689,0,0.0036829,0.0063542,0,0.0051083,0.0056586,0.028271,0,0.01245,0,0,0,0.0011361,0.0032724,0.020961,0.91147,0,0.0020437,0,0,0,0.0022136,0,0.012032,0.0003183,0.0029986,0,0.006775,0,0.0010801,0,0,0,0,0,0
0,0,0,0,0.0091622,0,0.025823,0,0.0011222,0,0,0,0.024833,0,0.014852,0.0058025,0,0.0024454,0.0071489,0.0025574,0,0.0062888,0.0036791,0.023774,0.0079703,0.0088933,0,0,0.0019347,0.012946,0.011353,0,0,0.0028761,0.014374,0,0,0.0069293,0,0,0.03731
0,0.032753,0,0.014832,0.013978,0.012712,0,0,0,0.00035231,0,0,0,0,0,0.0021506,0,0.0080586,0.014259,0,0.0086788,0,0,0.002889,0,0.0071589,0,0,0.0069636,0.001676,0,0.024411,0.019448,0,0,0.0074455,0,0,0,0,0
0.022726,0.0093811,0,0,0.010716,0,0,0.00054947,0,0,0.011975,0,0,0,0,0.0052963,0.00047878,0,0.014644,0.0018019,0,0.004881,0.0031626,0.0085655,0.010138,0.0037394,0,0.0011515,0,0.010972,0,0.91826,0,0,0,0,0,0.011683,0,0,0
0,0,0,0,0.00017264,0.016528,0,0,0.0017745,0,0,0,0.0022354,0,0.011209,0.0018123,0.0047233,0,0,0.006058,0.00061251,0,0,0.0050454,0.00091785,0.012453,0,0,0.0045888,0.00063928,0.0036265,0.00506,0,0.0050034,0.00048482,0,0.01029,0.0023651,0,0,0.0071701
0,0.016411,0.012389,0,0,0.015661,0,0,0,0,0,0.02495,0,0,0.101,0.051935,0,0.013743,0,0.0071595,0.020891,0,0.0036959,0,0,0,0,0,0,0,0,0.0048422,0,0,0,0.03367,0.015979,0,0.0057985,0.013349,0.031271
0,0,0,0,0,0,0,0,0,0,0,0,0.17316,0.014794,0,0.010697,0,0,0.0020864,0,0,0.03211,0,0.014076,0,0.0046232,0,0,0,0,0.013094,0,0,0,0,0,0.015341,0.0031541,0.026308,0,0
0,0,0,0,0,0.02177,0,0,0,0.006142,0.0017976,0.0025075,0.0042265,0.0068009,0,0,0,0,0,0.0021772,0.0071158,0.00036027,0.0010408,0,0,0.0049142,0,0.006912,0.0028996,0,0,0,0,0,0,0.016272,0,0.00787,0,0,0.0080521
0,0,0.0032431,0,0,0.016694,0,0,0,0,0,0,0,0.0014965,0.022251,0.0016303,0.0078463,0,0.0019084,0,0.030165,0.0024279,0,0,0,0.012968,0,0,0,0.027923,0.026864,0.0091257,0,0.0045435,0.0023646,0,0,0.016865,0,0.0016898,0.00086157
0,0.010503,0,0.0039025,0.016794,0.038157,0.029847,0,0,0.0089641,0,0.024258,0,0,0,0,0,0.001252,0,0,0.028655,0.0025086,0,0.0015546,0.0085161,1.7852e-05,0,0,0,0,0,0.039499,0.043813,0.022125,0,0.042486,0.014221,0.0027906,0.022246,0,0.033749
0,0.014274,0,0.012267,0.0019684,0.0090795,0,0,0.0044613,0,0,0,0.0096908,0.0070462,0.038635,0.0072461,0.0091465,0,0.0088368,0.0074429,0.001288,0,0,0,0,0,0,0,0,0.0067043,0.0078337,0.016051,0,0.0093451,0.011651,0,0,0,0,0,0.016114
0,0,0,0.031561,0,0,0,0.010641,0,0,0.0095706,0.039248,0.060095,0.0087157,0.052733,0,0.009095,0,0,0,0,0,0.019372,0.014347,0,0.014234,0,0,0.0097914,0,0.0030036,0,0,0.017854,0,0,0,0.012767,0,0,0.059305
0.0019397,0,0.0042685,0.029112,0,0.028733,0,0.0090521,0.028407,0,0.027649,0.017362,0.055613,0,0.065574,0.015942,0.0084166,0,0.0048483,0.020679,0,0.011221,0.013368,0,0,0.0031507,0.00066204,0.013367,0,0,0.020911,0.04678,0.0090863,0.036774,0,0,0,0,0,0.035511,0
0,0,0,0,0.0082781,0.0098842,0,0.01674,0.028002,0,0,0.026471,0.048559,0,0,0,0.025882,0.020669,0,0.016804,0.056318,0,0,0.073897,0,0.03073,0,0.042216,0,0,0.011091,0.02979,0,0,0.016203,0,0,0.023717,0,0.02216,0
0,0,0,0,0.0029367,0.033227,0,0,0.016259,0,0.011163,0,0.013208,0.0006882,0,0,0,0,0.0040643,0,0,0,0,0.012491,0.010379,0.013102,0,0.00047381,0,0,0,0.0086513,0,0,0.0038156,0,0.007007,0,0,0,0
0,0.0071322,0.0014629,0.00073028,0,0.041474,0.013361,0,0.0054625,0.019639,0,0.011108,0.020767,0.00098922,0.00096614,0,0,0.0081596,0,0,0.0048082,0.0026635,0.01832,0,0,0.010622,0,0.016686,0,0,0,0,0.0048639,0.013611,0.00058893,0,0,0.0049171,0,0.0017023,0.021145
0,0,0,0.016049,0.013029,0,0.040487,0.012232,0.0043319,0,0,0.019432,0,0,0.065864,0,0,0.0037665,0,0,0,0.017288,0.0066871,0.011923,0,0,0.0035653,0.010296,0.0024593,0,0,0.012724,0,0,0.041332,0.046252,0.0070275,0,0,0.00077023,0
0,0,0.030649,0.010608,0.014004,0.09627,0,0.013852,0,0,0,0,0,0.0040913,0,0,0,0,0.016396,0,0.10609,0.063675,0.0053834,0,0,0,0,0.0060522,0.010164,0,0,0.021841,0,0.014608,0,0,0,0,0,0.025204,0.020947
0.015638,0,0,0.080216,0,0,0.12391,0.061936,0,0,0,0,0,0,0,0,0.018133,0.014512,0,0.024073,0,0,0,0,0.010909,0.0061206,0.0015333,0.020461,0,0.0097396,0.01756,0.068618,0,0,0.019038,0.0021932,0,0,0,0.042431,0
0,0,0,0.026711,0,0,0,0,0,0.048823,0.0057075,0,0,0.020083,0,0.016196,0,0,0,0,0.017814,0,0,0,0,0.014101,0,0.015671,0,0,0,0.054453,0,0,0,0,0.033021,0,0.0024643,0.0043577,0
0.032026,0.0192,0,0,0.0014387,0.012308,0,0.0067937,0,0,0,0.037673,0.00099327,0.010546,0.00014765,0.052024,0,0.011237,0,0,0.062506,0,0.0027571,0.027969,0.0088464,0,0,0,0.021028,0,0,0.038871,0,0,0.0065258,0.017986,0,0.040245,0.023377,0.027615,0.044478
0.010755,0.010023,0.00037854,0,0.0082528,0.0014224,0,0.0044835,0.00099424,0.0003614,0.0042275,0.0063777,0,0,0,0.0029342,0.0039199,0.0043799,0.0039503,0,0,0.0064153,0.0026046,0.0009717,0,0.0027096,0,0.00049452,0,0,0.0070453,0,0.0026566,0.0053112,0.0084162,0,0,0.0028871,0,0,0
0,0.023844,0.023564,0,0,0.066658,0.026679,0,0.0036229,0,0.0035877,0,0.044432,0.026787,0,0,0.03979,0,0.0050066,0.0049989,0,0.020587,0.027117,0.013711,0,0,0,0.0090165,0.021486,0,0.0027979,0,0,0,0.012751,0,0,0.012308,0,0,0.078317
0.011688,0,0,0,0,0,0.019901,0.0068509,0,0,0,0,0.020947,0,0.0014296,0,0,0,0,0,0.030154,0.014299,0,0.01053,0,0,0,0.00041537,0,0,0,0,0.0011078,0,0.014705,0,0.061134,0,0.05332,0,0
0.036933,0,0.00056348,0.14252,0.0076021,0,0.0047849,0.010007,0.019111,0,4.5332e-05,0.031198,0,0,0.019765,0.0052595,0.00067976,0.0068961,0.0022148,0,0.0061372,0.014419,0.014782,0,0,0,0.00095514,0.0066193,0,0.0005542,0.0003606,0,0.0034998,0.0089232,0,0,0.0034666,0.012735,0,0,0.055918
0,0,0,0.029207,0.016896,0,0.013978,0.043154,0,0.051511,0,0,0,0,0,0.0096331,0,0,0.0060922,0,0.0066748,0.0045139,0,0,0.019711,0,0,0.03019,0.016843,0.015415,0,0.0098564,0,0,0.031534,0.017605,0.021366,0.003533,0,0,0.070867
0.051309,0.027769,0,0.051836,0,0.089314,0.0047261,0.0051766,0.049496,0,0,0,0.031987,0.0039314,0,0,0.014459,0.027231,0.011535,0,0.021482,0,0.0038568,0.012809,0,0,0,0.025885,0,0,0.0046332,0.023972,0.012439,0,0.036224,0.021247,0,0.034565,0.035887,0,0
0,0,0,0.041725,0.0025713,0.048787,0,0.0154,0.0026236,0,0.019833,0,0,0,0.032151,0.0025973,0.013237,0,0.039315,0.043198,0,0,0,0.028487,0,0,0,0.030648,0,0.021898,0.039935,0,0,0.033484,0,0,0,0,0.013868,0,0
0,0,0,0.0040382,0,0.017766,0,0,0,0,0.021671,0.013087,0.027462,0,0.011119,0,0.01622,0,0.0032369,0.0049841,0.0033643,0.019411,0.0056686,0.0097886,0,0.0014826,0.027084,0.012123,0,0.0071704,0.0094979,0,0,0.014204,0.014155,0,0.038082,0,0.0026938,0,0
0.014818,0.010702,0.0050238,0,0.006944,0,0,0.0010173,0,0,0.017985,0.0017621,0,0,0.0042226,0.00017604,0.0014545,0,0,0.0017501,0.0033466,0.0036398,0,0.0045093,0,0.0091522,0.0066085,0,0,0,0.0058109,0,0.0021442,0.0072928,0.0034734,0.11929,0.013113,0.018134,0.0026541,0.0076829,0.009485
0,0,0,0,0.012249,0.043826,0,0,0.0026566,0,0,0.031061,0.00020171,0,0.010018,0,0,0,0.0081105,0,0,0.0076128,0.025656,0,0,0.0038951,0,0.0006577,0.013756,0,0,0,0,0,0,0.038619,0,0.0032511,0,0.00052425,0.042976
0,0.00096698,0,0,0,0.027819,0,0,0.0064574,0,0.0023975,0,0.0037761,0,0.022848,0,0.0014291,6.7827e-05,0.009838,0,0,0,0,0,0.00098054,0,0,0.010014,0,0.0095912,0.004583,0.011192,0,0.013106,0.0072268,0.018473,0,0.00035353,1.0324e-05,0,0
0,0,6.2937e-05,0.017523,0.025447,0,0,0.013101,0.043156,0,0,0.03768,0.008356,0,0.1152,0,0.03637,6.3511e-05,0,0.021186,0.026119,0,0.01274,0,0.042418,0,0,0.024393,0,0,0,0,0.0042698,0.027626,0.015029,0.015384,0.029227,0.041461,0,0.010661,0
0,0,0,0,0,0.025442,0.0056373,0,0,0,0,0.019236,0,0,0.0070725,0,0,0.0063538,0,0.00096694,0.0050805,0.014134,0.0016667,0,0.010865,0.016988,0,0.0063186,0,0,0,0.00046458,0,0,0.0069487,0,0,0,0.0065427,0.01248,0.0064307
0.0066714,0.020015,0.0048514,0.00099164,0,0.0028971,0.027618,0.0043171,0,0.0069995,0.039863,0.0094019,0,0.021559,0.21143,0.024848,0.0044614,0,0,0.010241,0.011959,0,0.021306,0.035956,0,0.018927,0,0,0.0059166,0.0044431,0,0,0,0.024235,0,0.01796,0,0.00459,0.0090175,0.0076239,0
0,0.025388,0,0,0.0027518,0.091517,0,0,0,0.0074552,0.014006,0.009807,0.025644,0.019915,0.064079,0.020614,0.004882,0.026557,0.018044,0.00064686,0.092192,0.01296,0.0026441,0,0.0075728,0,0,0.010321,0.013113,0.016613,0,0.0045676,0.00023261,0.01581,0,0,0.047501,0,0,0.01982,0.001409
0,0,0,0,0.0074436,0.010831,0,0.0011558,0.00035753,0.0048857,0,0,0.01086,0.0048138,0.017645,0.0019791,0,0.0031067,0,0,0,0,0.0012365,0,0,0.0060551,0,0,0,0,0,0,0.002264,0.0003261,0.005792,0,0,0,0.0031228,0,0
0,0,0,0.016532,0.015254,0.0084881,0,0.00489,0,0,0.0066369,0.0012815,0,7.5371e-05,0,0,0.0042559,0.0066774,0,0.0024785,0.016361,0,0.017057,0,0.0027269,0,0.032302,0,0,0.0068311,0,0,0.069958,0,0.0050951,0.03291,0,0.029616,0,0,0.02609
