0.011878,0,0.02565,0,0.0010162,0,0.0758,0,0.0088512,0.0025578,0.0090222,0.073491,0.070185,0,0.0018222,0.0040293,0,0.021858,0,0.0026129,0,0,0.0028966,0,0,0.073532,0.00083722,0.074697,0.009174,0,0.0029234,0.081516,0.0010704,0.0015954,0,0,0,0,0.0036213,0.01101,0,0.090182,0.097969,0
0.026068,0,0.042226,0.064758,0.00037658,0,0.014418,0,0.0073055,0.073747,0.011152,0.075018,0.075323,0,0,0.0045493,0,0.12507,0,0.078798,0,0,0.0037416,0,0,0.0011658,0,0.077977,0.0010259,0,0,0.003289,0,0.0090239,0,0,0,0,0.0064784,0.011563,0,0,0.096539,0.0072775
0.053257,0,0.031444,0.00073362,0.066854,0,0.0069548,0,0.0044407,0.071553,0.075553,0.082765,0.0039101,0,0.00033221,0.0060351,0.0020474,0.069444,0,0.084803,0,0,0.080641,0.0012974,0,0.0039173,0.0040132,0.0045297,0.093346,0,0,0.08024,0,0.0024912,0.00082076,0,0,0.0099931,0.017475,0.011822,0,0.0071711,0.0021385,0.012085
0.03741,0,0.018339,0,0.0065262,0,0.0010923,0,0.0042659,0.00040466,0.0055111,0,0.0070122,0,0,0.077274,0,0.018959,0,0.0065809,0.0007024,0,0.0027195,0,0,0.0077098,0.0043249,0.015012,0.026722,0,0,0.022349,0.0014389,0.0030409,0,0,0,0.088497,0.007805,0.026848,0,0.014456,0.012373,0.012848
0.024486,0.00068609,0.046243,0.075026,0.0035206,0,0.0007862,0,0.0059364,0.07478,0.0031658,0.0013742,0,0,0,0.076881,0,0.013193,0,0.076512,0,0,0.0037457,0,0,0.0023635,0,0.0084682,0.011828,0,0,0.0099178,0,0.0035044,0,0.00036394,0,0.0079984,0.0052926,0.011087,0,0.010467,0.0060639,0
0.025819,0,0.015706,0.069191,0,0,0.0038157,0.0018089,0.0073899,0.0030715,0.0098197,0.077693,0.0071715,0,0,0.078227,0,0.094557,0,0.086777,0,0,0.0039702,0,0,0.010785,0.00151,0.0016693,0,0,0,0.006877,0.00030964,0.0079411,0,0,0,0,0.0075506,0.010415,0,0,0.0089893,0
0.069822,0,0.076139,0.070487,0.081528,0,0.075108,0,0.087559,0.067961,0.0061328,0.07805,0.088644,0,0,0.0096583,0,0,0,0.077719,0,0,0.016638,0,0,0.092506,0.087786,0.02294,0.011483,0,0,0.091107,0,0.0035916,0,0,0,0.048198,0.099957,0.022724,0,0.10486,0.0095534,0
0.026733,0,0.033273,0.077395,0.0039167,0,0.0056306,0,0.0016939,0.0016347,0.064815,0.0065807,0.06875,0,0,0.080337,0,0.0367,0,0.005435,0,0,0.007349,0.00090353,0,0.079547,0.0063694,0.036042,0.086067,0,0,0.016361,0,0,0.00062768,0,0,0.0048447,0,0.0014362,0,0.0040859,0.1061,0
0.017639,0,0.021793,0.069333,0.0048511,0,0.0006711,0,0.068447,0.073025,0.072774,0.00039821,0.069596,0,0,0.0032441,0,0.029092,0,0.0043245,0,0,0.084667,0.005958,0,0.0061872,0.079433,0.016522,0.083737,0,0,0.0063835,0,0.0036882,0,0,0,0.0050535,0.01026,0.015742,0,0.0027825,0.0076834,0.024239
0.075915,0,0.02849,0.0021248,0.068729,0,0.015065,0,0.03061,0.077974,0.076556,0.080851,0.079199,0,0,0.083162,0,0.0042373,0,0.0027964,0,0,0.0066026,0,0,0.083861,0.012408,0.021305,0.0019092,0,0,0.087147,0,0.090065,0,0,0,0.019999,0.12361,0.028727,0,0.027442,0.11463,0
0.048945,0,0.040819,0.07902,0.070091,0,0.076379,0,0.024155,0.077573,0.072661,0.078748,0.0026004,0,0,0.079286,0,0.022209,0,0,0,0,0.010815,0,0,0.010624,0.014659,0.019255,0.087294,0,0,0.027568,0,0.0087791,0,0,0,0.046605,0.089829,0.091716,0,0.0062616,0.014763,0
0.031245,0,0.046303,0.0088034,0.068615,0,0.074045,0,0.013972,0.00091426,0.006954,0.0011356,0.0045438,0,0,0.079899,0,0,0,0.0028907,0,0,0.082362,0,0,0.010762,0.081421,0.08251,0.0017312,0,0,0.010795,0,0,0,0,0,0.021783,0,0.0081545,0,0,0.013496,0
0.031162,0,0.011132,0.076075,0.0014044,0,0.071714,0,0.010585,0.07676,0.073257,0.07721,0.079294,0,0,0.0022176,0,0.01417,0,0.0026634,0,0,0.078167,0,0,0.00028153,0.0048046,0.08895,0.089477,0,0,0.013174,0,0.010083,0,0,0,0.088881,0.0010289,0.0036531,0,0.0038852,0.0084667,0.0097404
