0,0,0.091401,0.00021664,0,0,0.027253,0,0.058082,0.0003728,0.040278,0,0,0,0.023093,0.027206,0,0,0,0.0085289,0.0076367,0,0.031745,0,0,0,0.11349,0,0.010048,0,0.013862,0,0.025115,0.017307,0.016532,0.009622,0.040345,0.023605,0.0058671,0,0,0,0,0
0,0,0.016863,0.0032578,0,0,0.003299,0.0033776,0,0,0.0056501,0,0,0.010436,0.0093677,0,0.00055866,0.013215,0,0.0058334,0,0.00076594,0.0056476,0,0,0,0,0.00089991,0,0.0035318,0.00071531,0.010369,0.0029883,0,0,0.0066978,0.0035377,0.010557,0,0,0,0,0.0043874,0.0027495
0.0065897,0,0.040116,0,0,0,0.00014464,0,0,0.029922,0,0,0,0,0,0.0010915,0,0.027785,0.018812,0,0.0025593,0,0.016039,0.010801,0,0.0027597,0,0,0.011223,0.0052443,0,0,0.0043363,0,0,0.017126,0.0093169,0.0073226,0.0098974,0,0.0084486,0,0,0.011123
0.0081858,0,0.041798,0,0.052254,0.036035,0.036395,0,0.01347,0,0,0.00088111,0,0.053125,0,0,0.0015562,0.043728,0,0,0,0.022793,0.03112,0.036128,0,0,0.0072404,0,0.034841,0.038716,0.013422,0.033599,0.010364,0,0,0,0.0046809,0.03501,0.08153,0.0030578,0.031145,0.055851,0,0.033607
0,0,0.12045,0.014794,0.0073253,0.11346,0,0,0.075663,0.0055535,0,0.034294,0.039527,0,0.02823,0.065564,0,0,0,0,0,0.0032797,0.013164,0,0.010528,0,0.025461,0.11958,0,0.028975,0.034217,0,0.002086,0,0.025244,0.021372,0,0.06401,0,0,0,0.0075629,0,0
0.0085219,0.0026983,0.051883,0.0014807,0,0,0,0,0,0,0,0.026682,0.019904,0.014845,0.02247,0,0.0020925,0,0,0.00062737,0.0064564,0.0065067,0,0.030998,0.0013079,0,0.016992,0.014541,0,0.011694,0,0.0038999,0.011782,0,0,0.014082,0.010551,0.058055,0,0.010358,0,0,0,0.0065966
0.045649,0,0,0,0,0.0050764,0,0,0,0.0056775,0.0047357,0,0,0,0.0062504,0,0,0.017565,0.0082883,0.0095773,0,0,0.0088465,0.008022,0,0,0,0.031532,0.02733,0,0.020912,0,0.0087883,0.00049488,0.0029076,0.0053572,0,0.0036175,0.003348,0,0.0013137,0.0087037,0,0
0,0,0.095495,0.0018305,0,0,0.0029466,0.0029707,0,0,0,0,0.023208,0,0.0043338,0.0051392,0.0027172,0,0.0070784,0,0.010858,0,0,0.013475,0,0.017192,0.00089944,0,0,0.0095194,0.010053,0.0060711,0.014154,0,0,0.0075863,0.01005,0,0,0.0053988,0.014524,0,0,0
0,0,0.064346,0.023019,0.0086387,0.0043717,0.024056,0,0,0.01409,0.032644,0,0,0,0.012028,0.0061722,0.0057288,0.0040793,0,0.019401,0.0067916,0,0.02274,0.00487,0.0046997,0,0,0,0.0088287,0.011165,0.0052981,0.028092,0,0.0015528,0,0,0,0.0073842,0,0.0096689,0.018747,0,0.01381,0.023778
0.0061991,0,0.018284,0,0,0.0029419,6.0499e-05,0,0,0.0014396,0.0026745,0.00051634,0,0,0,0.0051545,0.0053067,0.0052494,0,0.0034172,0.0030868,0.0046974,0,0.0026954,0,0,0.0026068,0.0017209,0.0023909,0.002848,0.0034785,0.0055724,0,0.0042123,0.0065555,0,0.0097203,0,0,0.0010265,0.0074358,0,0,0
0.05157,0,0.039624,0,0.03402,0.042977,0,0,0,0,0.030952,0.0228,0.097958,0.0038929,0.012813,0,0,0.0044326,0,0,0.024931,0.028187,0,0.024588,0,0.0020358,0.041501,0.083369,0,0.028232,0,0,0,0,0.026962,0.011036,0,0.047546,0,0.023774,0.0024251,0,0,0.007921
0,0,0.018533,0,0.0057816,0.0050036,0.0073212,0.0071389,0.0079457,0.0023939,0,0.00060164,0,0,0.0075907,0,0.00031581,0.0056731,0.002593,0,0,0.00068332,0.0057271,0.011176,0.0026158,0.0041234,0.00023793,0.0062528,0.0033307,0,0.0021314,0.0021591,0,0.0044125,0.0036983,0,0.0050578,0,0,0,0,0,0,0
0,0.0084509,0,0.0093383,0.00072497,0.0077652,0,0.0097202,0,0.0017022,0,0,0.0016044,0.00077512,0,0.011466,0.00063412,0,0.010362,0.0023643,0.0026605,0.0026095,0.0047779,0.00066437,0,0.013774,0,0,0,0.0060351,0.002079,0.0039275,0,0.0010044,0,0.014376,0,0,0.00015507,0,0.00092,0,0,0.001437
0.047204,0,0.057368,0.0032174,0,0.0063051,0.029525,0,0.014912,0.013997,0.026916,0.0035768,0,0.021669,0,0,0.0033346,0,0,0.00060849,0.0086237,0.020753,0,0,0,0,0,0,0,0.010753,0.022533,0.019077,0.02973,0.013759,0.0094648,0,0.010931,0,0.036145,0.013271,0,0,0,0.065803
0,0,0,0,0,0,0.023577,0,0.052884,0.012745,0,0,0,0,0,0,0.0047525,0.005784,0,0,0.023942,0,0.042018,0,0,0.0084116,0.071455,0.1189,0,0.0091579,0,0.044117,0,0,0.024347,0,0.0045543,0.061009,0.0049784,0.087779,0.01594,0.024507,0,0
0.012424,0.0042803,0.028086,0.0015066,0,0.0057376,0,0.00072934,0,0,0,0,0.000136,0,0.0046229,0,0.0051485,0.020314,0,0,0.00085024,0.0035815,0,0.0079793,0,0.00067811,0.00041743,0.0037303,0,0,0.00050903,0.011147,0,0,0.0025296,0.010025,0,0.0047405,0,0.00060419,0.00017171,0.000881,0,0.0019138
0,0,0.0036168,0.00076002,0,0.0008909,0.0010721,0,0,0,0,0.00077294,0,0.00023142,0.0014001,0,0,0.00070847,9.2817e-05,0,0.0013564,0,0.00090484,0.0019319,0,0,0.0063619,0,0.0011017,0,0.0019549,0.0017402,0.0018086,0,0,0,0,0.0045657,0,0,0,0.00058221,0.0016216,0.0003266
0,0,0.018014,0,0.0052138,0,0,0,0,0,0,0.0088488,0,0.00096237,0,0,0,0,0,0,0,0.0012685,0.00045207,0,0,0,0.00024987,0.0038864,0,0.0038374,0,0.0073217,0,0,0.0016025,0,0,0.0028538,0,0.010951,0,0,0.0015944,0.0056803
0,0,0.035717,0,0,0.0047311,0,0,0,0.0012614,0.0057771,0.00024549,0.0069893,0,0.0049511,0,0.005361,0.012134,0,0,0.0037289,0.0060647,0.015193,0.017265,0,0,0.011432,0.0065012,0.019052,0,0,0,0.0072098,0.005277,0.0014126,0,0,0.013667,0,0.0056276,0,0,0,0.0079714
0,0.00093034,0.29613,0.0050225,0.030329,0.041597,0.011766,0,0.017368,0.037913,0,0,0,0.015561,0,0,0,0.043163,0.037377,0,0.017448,0.021846,0,0.0099613,0,0,0.036198,0.064277,0,0,0.018935,0,0,0.029735,0.040571,0,0.033618,0.022561,0,0,0.025811,0,0.0076543,0
0,0,0.073251,0.026027,0,0.037916,0,0,0,0.0082758,0.0088173,0,0.0078342,0.018741,0,0,0.022669,0.010962,0.021403,0,0.0035843,0,0.026062,0.027391,0,0,0.018611,0.025639,0,0,0,0,0.014858,0.037822,0,0,0.010289,0.018059,0,0.035146,0.015469,0,0.019217,0
0.003436,0,0.0025028,0,0,0,0.013184,0,0.0038134,0.011362,0.015966,0,0,0,0,0,0.0023078,0.0055364,0,0.0027473,0,0,0,0.01238,0.0045057,0,0,0,0.0044274,0.0050047,0.001573,0,0.0083435,0,0,0.0058316,0,0.01056,0.01149,0,0.0078012,0,0.020118,0
0.0075414,0.0052199,0.0088284,0.012828,0,0.0010026,0,0.02025,0.0012272,0.024539,0,0,0.0071525,0,0.0058392,0.0037594,0.010185,0.23188,0.032188,0.011848,0.015758,0.0086774,0.0090149,0.0032498,0.01407,0,0,0.024594,0.0077685,0,0,0.02953,0.045083,0,0.018875,0.029063,0,0.0031768,0.0097803,0,0,0,0,0
0.066152,0,0,0.014073,0.0422,0.0066897,0.006556,0,0,0,0,0,0.0086677,0,0.00016449,0.022723,0.0053216,0.0075802,0,0.010387,0.0046277,0,0,0.017365,0.011399,0.028735,0.048046,0.010277,0.007941,0.0040064,0.001552,0.0026926,0,0,0.0082788,0,0,0,0,0.015208,0.022817,0,0,0.029019
0.077174,0,0,0.015041,0.010274,0.0099095,0,0,0,0,0.0054471,0.045776,0,0,0.013836,0.0021656,0.021307,0,0.047107,0,0.016414,0.0019655,0.033185,0.033344,0,0,0.0080419,0,0.0057059,0.0016655,0.00071903,0,0,0.023102,0,0,0,0.029629,0.017599,0.023822,0.003327,0,0,0
0,0.0065103,0.0091997,0.0096343,0.02066,0,0,0.025118,0,0,0,0,0.013386,0,0,0.004899,0.00071911,0,0.013103,0,0,0.014423,0.0032821,0,0,0,0,0.024992,0.046661,0.019645,0,0,0.0058173,0.0066316,0,0,0,0.016161,0,0.021148,0,0,0.046428,0
0,0.025244,0,0,0.021059,0,0.067303,0.01942,0,0.0092894,0,0,0.0003322,0,0.0028948,0,0.025513,0.024316,0,0.0001343,0,0.0060213,0,0,0,0,0.014928,0,0.0097511,0.0033822,0,0.011711,0.022551,0.041243,0.0047747,0.0093795,0,0,0.036201,0.040528,0,0.071892,0.01132,0.010312
0.034989,0.010678,0,0,0,0,0,0.0079635,0.024815,0.0067123,0.0217,0,0,0,0,0,0,0,0,0,0.00073897,0,8.2789e-05,0,0.0032702,0,0,0.015835,0,0.014103,0.024504,0.032654,0,0.038307,0.0032792,0.0074008,0,0,0.01352,0.0032824,0,0.076475,0.059853,0.017327
0,0,0.0080274,6.0568e-05,0.0014122,0,0.012219,0.0067099,0.004973,0,0.020817,0.0078046,0,0.011463,0,0,0,0.0076921,0.013594,0.0044339,0,0.00075826,0,0,0,0,0.0119,0,0.0069939,0,0,0.013757,0,0,0.0030693,0,0.0046084,0,0,0.013731,0,0,0.0047613,0
0,0,0.026123,0,0.030492,0.0024585,0,0.026123,0.010305,0,0,0,0.042613,0,0.021004,0.063819,0,0.00043189,0.036189,0,0,0.0017929,0,0,0,0,0,0,0.020245,0,0,0,0.0013514,0.018949,0,0,0.00038938,0.017876,0.0013217,0,0,0,0.03764,0.020654
0,0.0030947,0.013703,0,0,0,0.0020748,0.0082324,0,0,0.0026045,0.0098388,0.0013374,0.0017631,0,0,0.0050372,0.01142,0.0060662,0.0015201,0,0.00025122,0.0018188,0,0,0,0.0026251,0,0.023416,0.0088599,0,0,0,0.0085228,0.013072,0,0,0,0.01204,0.00073604,0,0.023577,0.0069967,0.0068599
0,0,0,0.0055844,0,0.0080906,0.0020927,0.0032324,0.0016636,0,0,0.0044956,0,0,0.001956,0.0060793,0.0057208,0,0.0044437,0,0.016874,0,0,0,0.0062472,0,0,0.0076495,0,0.0047037,0,0,0.0070223,0,0.0049461,0,0.0089923,0,0,0,0.013606,0,0.0051685,0
0.0096338,0,0,0,0.018695,0.0092426,0,0.044898,0.012269,0,0,0.013805,0,0,0,0,0.0041663,0,0,0.0091849,0.027191,0,0,0.012415,0,0,0.0065171,0,0.010445,0,0.019249,0.028386,0,0,0.011993,0,0.02371,0.23891,0.04269,0.078113,0.0015258,0.0057321,0.09584,0
0.0097845,0,0,0,0.0085262,0,0,0.0082671,0.0041688,0.00055968,0.0018781,0,0.0042135,0,0.0058774,0,0,0.011176,0,0,3.2281e-05,0,0,0.0015336,0.004659,0,0,0,0,0,0.00084199,0,0,0,0,0.0025909,0.00073617,0.0011512,0,0.0016259,0,0,0.0039898,0
0.049003,0.0022781,0.0058454,0,0,0.0074335,0.0034848,0.00034667,0,0,0.0034867,0.007163,0.0082382,0,0.013119,0.013356,0.01571,0.0217,0.0072536,0,0.0059039,0,0,0,0.0024026,0.011595,0,0.00053248,0.0056211,0.0094992,0.00014708,0,0.015953,0.00093341,0.0052003,0.0054951,0,0.0095971,0.0077197,0,0.010568,0.036412,0.0023184,0
0.028884,0,0,0.0017926,0,0.016733,0,0,0,0.0022679,0,0,0,0.027157,0.013431,0.0085333,0.0082999,0.32289,0,0,0,0,0.0032235,0,0,0.010827,0,0,0,0.0087012,0.0071994,0,0.0039995,0.023025,0.01463,0,0,0.0039348,0.017218,0.021916,0.016574,0.015645,0,0.032704
0,0.0045573,0,0,0,0.0060894,0.0032008,0.012479,0,0.0021681,0.0036424,0.95245,0,0.003085,0,0.0039306,0.0022241,0,0.0055791,0,0.0001133,0,0.00066533,0,0.0018066,0.0047104,0,0,5.7243e-05,0.0063713,0.00011918,0.00067725,0,0,0.00081049,0.0021803,0.0022105,0,0,0,0.0054699,0,0,0.0054674
0.026855,0.0086182,0,0,0.051891,0,0.022308,0,0,0,0,0,0.024795,0.019136,0.012945,0.0045046,0.0059306,0.0065259,0,0.024743,0,0,0.0040342,0,0,0,0,0.014743,0.060932,0.0077421,0.010044,0,0,0,0,0.0034852,0,0.028353,0,0,0,0.047642,0.01623,0
0,0.00015636,0,0.0044864,0.00082542,0.010348,0.0016715,0.00068906,0.0003208,0.0065764,0,0,0,0,0,0.0041296,0.003073,0,0.0095525,0.00019481,0,0.0063119,0,0,0.010374,0.008132,0,0,0,0.0030727,0.0015204,0,0,0,0,0,0.001573,0,0,0,0,0,0,0
0.013431,0,0.0027674,0.0092142,0,0.0053175,0.003491,0.0093326,0,0,0,0,0,0,0.010379,0,0,0.034417,0,0,0,0,0,0.011558,0.0039942,0.0035712,0.0012482,0,0,0,0,0,0.00039998,0,0.0080745,0.00049421,0,0,0.0054943,0,0,0,0,0.011629
0,0,0,0.00010654,0.012079,0.043141,0,0.0036627,0.025465,0.0020813,0,0.0050009,0.022706,0.016607,0.0010179,0.014851,0.0065342,0.27416,0,0,0.011724,0.013857,0.026918,0.037016,0,0,0.00038433,0.034625,0,0,0.017526,0.0014008,0.02454,0.0074449,0.00078588,0.015405,0,0.035774,0.0061316,0,0.012174,0.0038163,0.0065947,0
0,0.0090842,0,0.010017,0.00099901,0,0,0.0022234,0.036245,0,0.020941,0.00061338,0,0.013726,0,0.0085265,0.00039011,0.23562,0.0060695,0.01327,0.01744,0,0,0,0,0.011018,0,0.0057164,0,0.013307,0,0,0,0,0.016886,0,0.015092,0,0,0.010589,0.0057673,0,0.050407,0
0,0,0,0.0064767,0.010607,0,0.0063058,0,0.019469,0,0,0.025836,0.020312,0,0,0.023466,0,0.23964,0.015947,0.012494,0.0067059,0.0029941,0.016883,0.016265,0.006966,0.021602,0.005536,0,0,1.5349e-05,0,0,0,0,0.0087297,0.00090319,0,0.014227,0.021253,0.008796,0.027244,0,0,0
0.013406,0.012321,0.01923,0.0065906,0.0051415,0,0,0,0.016325,0.0045753,0,0,0.013862,0.0041456,0.010813,0,0,0.027609,0.020636,0,0.010608,0,0,0.00040043,0,0.0053095,0.017598,0,0.0129,0,0.0088961,0.00041303,0,0,0.006072,0.0020451,0.012192,0,0.0094268,0.01086,0.018256,0,0,0
0.059715,0.013368,0.047769,0.0068348,0.0070137,0.012787,0,0,0,0,0,0,0,0,0.016725,0,0.0019934,0.0012385,0.017762,0.020062,0,0,0.027636,0.018075,0,0,0,0,0,0.004033,0.021641,0.025518,0,0,0.01061,0,0,0,0.01183,0,0.016586,0.044954,0.0062006,0
0,0.0044398,0,0,0.0054837,0,0,0.0030174,0.0012254,0,0,0,0.0062497,0.004176,0,0,0,0,0.0066931,0,0,0.010546,0,0.0026592,0,0.0027878,0,0.0060596,0,0.0052991,0,0,0,0.93192,0.0030745,0,0.0022876,0,0.00032584,0,0.0003755,0,0,0
0.026158,0,0.0005242,0.003402,0,0,0,0.00095738,0,0.0069766,0,0,0.005324,0.0060981,0,0.017774,0,0.023918,0.012246,0.026691,0,0.0087174,0,0.0048446,0,0,0.0064518,0,0.00030111,0.0026362,0,0,0,0,0,0.015361,0,0,0,0.016304,0.0037815,0,0,0
0,0.0020987,0.028547,0,0,0,0,0.013673,0.0077504,0,0,0.024599,0.014219,0,0.013987,0.0084132,0.024716,0.026673,0,0.0038478,0.013538,0,0,0.0093554,0.0042232,0.0071468,0,0,0.00492,0.011195,0.0042491,0.019343,0.0063794,0.0054565,0,0,0,0.0054859,0,0.026655,0,0.005508,0,0.0019624
0,0,0,0.00074298,0,0.009536,0,0,0,0.00068747,0,0.0031946,0,0.0052773,0.0018684,0,0.005333,0,0.012877,0,0.0050895,0.0013711,0,0.0088887,0,0,0.0079645,0.0041702,0,0.0033116,0,0,0.0018207,0,0,0,6.3698e-05,0,0,0,0.014078,0,0,0
0.014534,0.0034017,0.0028278,0,0,0,0,0,0,0.0020061,0,0.006017,0.0014744,0.00040722,0.0022251,0.002553,0.00044321,0.0099936,0,0.0074296,0,0.0059447,0.0029668,0.012422,0,0.0051922,0.00063092,0,0.0028864,0,0.0049199,0,0.008763,0,0,0,0.0016929,0,0,0.00031212,0,0,0,0
0.014971,0,0.014579,0,0.0014575,0.0023603,0.029075,0.0103,0,0.040579,0,0,0.0074335,0,0.00095997,0.0053573,0.0089605,0.0021732,0,0,0.0089711,0.0062142,0.0019614,0,0.0079932,0.049309,0,0,0,3.2895e-05,0.00079714,0,0.030742,0.01232,0,0,0,0,0.062408,0.033321,0,0,0.0086687,0.01593
0.14806,0.0092477,0,0.018926,0,0,0,0.0066402,0,0.030061,0.0080548,0,0,0,0.00084398,0.021603,0,0,0,0.0026049,0,0,0.00040122,0.0039511,0.002218,0,0,0.0017502,0.10978,0.014686,0.0062309,0,0.020985,0,0.0031499,0,0,0,0,0.0089654,0.0075245,0.024188,0,0.038119
0.011526,0.0029332,0.021096,0,0,0.0089858,0.0024081,0.0060986,0,0,0.0055312,0,0.0019547,0,0,0,0,0.010104,0.0022778,0,0.006579,0.001369,0.0024754,0.0039782,0,0,0,0.0031818,0,0.0033752,0,0.01248,0.0082859,0.0077794,0.00033861,0,0,0,0,0,0.0034168,0,0.0023334,0
0.009486,0,0.027069,0.012357,0,0.0095376,0.0025798,0.0048184,0,0,0,0.0011011,0.010402,0.024659,0.0073036,0.0087344,0,0.049774,0.010591,0,0,0,0,0.011563,0.00026123,0,0,0,0.009344,0.00081097,0,0,0.0072414,0.027048,0,0,0,0.023807,0,0,0.010692,0.026182,0,0.0035621
0.0087685,0.011668,0.022951,0,0,0,0,0.017857,0,0,0.013948,0.0055425,0,0,0.027598,0.01507,0,0,0,0.0022336,0.011687,0.0042981,0.032598,0.0063365,0.0079481,0.0037624,0.0064708,0,0.0024806,0.0054719,0.0036757,0.0065353,0,0.027102,0,0,0.023958,0.00286,0,0.019268,0.034344,0,0.005001,0
0.043798,0.007984,0,0,0,0,0,0,0.011477,0.005765,0,0,0.010152,0.0023571,0.0096788,0.0076218,0.014583,0.034645,0.0068478,0,0,0.0066329,0,0,0.0028264,0,0,0.0026692,0.0021708,0.0007166,0.003855,0.0046478,0.018103,2.5369e-05,0,0.010409,0.000372,0.037837,0.017709,0,0,0.01121,0.002695,0
0.082042,0.0038385,0.0062892,0,0.0083088,0,0,0,0.021646,0.0016163,0,0,0,0,0,0,0,0,0.008317,0.01775,0,0,0.013124,0.0057682,0.00024276,0,0,0,0.023523,0.00010871,0.014238,0.014507,0.023496,0,0.035126,0.0016002,0,0,0.028575,0.031917,0.018418,0,0,0
0.12694,0,0.003724,0,0.014534,0.012178,0,0,0.025668,0.020218,0.0074648,0.016452,0,0,0,0,0,0,0.01269,0,0,0.022917,0,0.0033926,0,0.0034952,0,0,0.0089584,0,0.027092,0.0076483,0.0101,0,0,0,0.030497,0.022745,0.027816,0,0,0,0.015128,0.033612
0.089956,0.016827,0.019156,0.013409,0.020879,0.056775,0,0,0,0,0,0.0076177,0.013479,0,0.023877,0,0.010468,0,0.017288,0.066382,0.0057142,0.0031344,0.047913,0.023092,0.016764,0.0041927,0,0.014308,0,0.0023621,0.0038014,0.025167,0.0011238,0.04475,0,0.0089612,0.0050906,0.098195,0,0.0055578,0,0,0,0.021117
0.036268,0.015683,0.0017982,0,0,0,0,0,0,0,0,0.0023487,0,0,0.0028797,0,0.005323,0.023239,0,0.0087123,0.0094403,0,0,0.0084863,0,0,0.013929,0.016613,0,0,0,0.012693,0.0064506,0,0,0.0014856,0,0.012695,0,0,0.01281,0.028347,0,0
0.032337,0.0021746,0.033314,0,0,0.0061391,0,0.0028769,0,0,0.021049,0,0.0050758,0,0,0,0.0092289,0,0.0086216,0,0.009916,0,0.0112,0.0050191,0.0060758,0.024812,0,0,0,0.014616,0.0016499,0.01167,0,0.0032911,0.0039929,0.0012935,0,0,0,0,0.0059752,0.0054443,0.0069078,0
0,0.018799,0,0.010706,0.020649,0.012068,0,0.0011866,0,0,0,0.0040475,0.038841,0,0,0.0044787,0.013475,0.0013884,0,0.019169,0.0043188,0,0.01163,0,0.0043217,0.042028,0,0.022706,0.026616,0,0,0.012797,0,0,0,0.032394,0,0.015955,0.070063,0.0016417,0,0.097891,0,0.011021
0.030801,0,0.069151,0,0.017293,0.022154,0,0.014439,0.0068706,0,0,0,0,0,0,0,0,0.061121,0.019071,0,0.021098,0,0,0,0,0,0,0,0,0.0063411,0.015199,0.045043,0.0078852,0.10471,0,0,0,0,0,0,0.0069525,0.035131,0,0.019529
0,0.0032958,0,0.006948,0.071694,0.020696,0.020651,0.023931,0.084809,0,0,0.0055372,0.032848,0,0,0.019782,0,0.017541,0,0,0,0.023915,0.047612,0.0062252,0.01647,0.03208,0.017666,0.049684,0.035818,0,0,0,0,0,0,0.015846,0.0087706,0.042395,0,0.045834,0.0077462,0.032734,0.0045707,0.064614
0.012878,0.017575,0.018366,0,0,0.0053365,0.013841,0.023593,0.011617,0.0018859,0.038863,0,0.087167,0,0.026361,0,0,0.00060083,0,0,0.0079166,0,0.003632,0.012153,0,0,0,0,0.0034094,0.018327,0,0.018511,0.010235,0.011184,0,0,0,0,0.0063603,0.015797,0.016755,0.017699,0.0011595,0.0066218
0.011633,0.0040479,0.00080459,0,0,0.0035828,0.00094109,0.029666,0,0.053054,0,0,0.0081483,0,0,0.020862,0,0,0.01439,0.037542,0.021567,0,0.0026411,0,0,0.020154,0.0016435,0,0,0,0.01511,0,0.028172,0.054153,0,0,0.0057129,0.064062,0,0.14807,0.011705,0,0.053021,0.010562
0,0.0019794,0,0,0.0052979,0.0069667,0,0.00091649,0,0.0023566,0,0.002661,0,0.0028664,5.4846e-05,0,0.006178,0,0.012016,0,0,0,0,0.0036135,0.0047049,0.0020208,0,0,0,0.0080298,0,0.0019661,0,0,0.00061192,0.008349,0.00075441,0,0.00041712,0,0,0,0,0
0,0,0.082186,0.0011546,0,0.034972,0.0094059,0,0.0072439,0.007394,0,0,0,0,0,0,0.008992,0.066425,0.010456,0.014882,0,0.0072665,0,0,0,0,0,0.0017933,0,0.0094871,0.0019203,0.0061639,0,0,0.009177,0.012772,0,0.022117,0,0.008923,0.014863,0.016978,0.011836,0
0.04185,0.0063457,0.0024507,0,0.0033578,0,0.013653,0.011031,0,0,0.0084623,0.00098217,0,0,0,0.035806,0,0.0079039,0,0.0067983,0.0073268,0,0.034048,0.0030335,0,0,0,0,0.0048731,0.0095707,0.013962,0,0,0.019249,0.026464,0.017995,0.0064972,0,0,0,0.011004,0,0,0
0.038619,0.0012628,0,0,0.019094,0,0,0,0.12864,0.0013015,0,0.002809,0,0.0086699,0,0,0.0031598,0,0,0,0,0.0056368,0,0,0.0020547,0.0071173,0,0,0.037126,0.0052923,0,0.0023019,0,0.0018578,0,0.0024563,0.0058073,0,0.013918,0,0,0,0,0
0,0.012555,0.045549,0,0.057455,0.01538,0,0.047269,0,0,0.039387,0,0.086003,0,0.046898,0.038673,0,0.02599,0,0.0092004,0.0057604,0,0,0,0,0.050732,0,0,0.094747,0,0,0,0.00091376,0,0,0.020593,0,0.015268,0,0.078367,0,0.036472,0,0
0,0,0.048438,0.077123,0.0069483,0.012028,0.016955,0,0.060697,0,0,0.010105,0.0070427,0,0,0.0053178,0.0063513,0,0.0079253,0.020128,0.007429,0,0,0,0.0069199,0.011839,0,0,0.0034924,0.0039089,0.031184,0.0097032,0.0018947,0.023157,0,0.012753,0.029926,0.058542,0,0.026554,0,0,0.024839,0
0.061117,0.029078,0.0074743,0.012926,0.020674,0.042343,0,0,0.044632,0.002804,0,0.0071875,0.010218,0.017931,0,0,0.0035854,0.0098871,0,0.025288,0,0.03304,0,0,0,0,0.0023502,0.015375,0.013885,0.01094,0.0032904,0.0030677,0,0,0.0092597,0,0,0.054373,0.020015,0,0.0057243,0.071137,0.0098068,0.0062699
0.079585,0.0090638,0.0049971,0,0,0.019043,0.0059131,0,0.00075817,0,0,0.012212,0.0052759,0.0053958,0,0,0,0,0,0.0074497,0,0.0060099,0,0,0,0.0081568,0,0.010275,0.0025541,0,0,0,0,0,0.020774,0.017229,0.0096565,0,0,0,0,0.027558,0,0
